Id,Label,modularity_class
1324595999@grupogodo1.fyre.co,1324595999@grupogodo1.fyre.co,0
1325237679@grupogodo1.fyre.co,1325237679@grupogodo1.fyre.co,0
28c8600785c64d85ba94fd08e09338d2@grupogodo1.fyre.co,28c8600785c64d85ba94fd08e09338d2@grupogodo1.fyre.co,0
6febb75f4903487bbf7a314c6b38c849@grupogodo1.fyre.co,6febb75f4903487bbf7a314c6b38c849@grupogodo1.fyre.co,1
e63c12de7ab9451c855665dcde0e21c1@grupogodo1.fyre.co,e63c12de7ab9451c855665dcde0e21c1@grupogodo1.fyre.co,0
1325510037@grupogodo1.fyre.co,1325510037@grupogodo1.fyre.co,0
f20b62cd48d14decbda49eb94ae24658@grupogodo1.fyre.co,f20b62cd48d14decbda49eb94ae24658@grupogodo1.fyre.co,0
16cc106fe0d44e5d872f51836bf49e80@grupogodo1.fyre.co,16cc106fe0d44e5d872f51836bf49e80@grupogodo1.fyre.co,0
7d1b88010b124861a166721e5082657a@grupogodo1.fyre.co,7d1b88010b124861a166721e5082657a@grupogodo1.fyre.co,1
1d8a366e262846ca8dc469d0869f328c@grupogodo1.fyre.co,1d8a366e262846ca8dc469d0869f328c@grupogodo1.fyre.co,1
9f02cfc5a86d4785920a2edd9b65594e@grupogodo1.fyre.co,9f02cfc5a86d4785920a2edd9b65594e@grupogodo1.fyre.co,1
1325575589@grupogodo1.fyre.co,1325575589@grupogodo1.fyre.co,1
1325238587@grupogodo1.fyre.co,1325238587@grupogodo1.fyre.co,1
d2efab0b7a17498a9cf62859fea13a3c@grupogodo1.fyre.co,d2efab0b7a17498a9cf62859fea13a3c@grupogodo1.fyre.co,0
1325243706@grupogodo1.fyre.co,1325243706@grupogodo1.fyre.co,1
b9f5f015af5d482bb438980ddc381a8e@grupogodo1.fyre.co,b9f5f015af5d482bb438980ddc381a8e@grupogodo1.fyre.co,0
342248989@grupogodo1.fyre.co,342248989@grupogodo1.fyre.co,1
ed5d156869294b569802e41fa6ed59d2@grupogodo1.fyre.co,ed5d156869294b569802e41fa6ed59d2@grupogodo1.fyre.co,1
1325222261@grupogodo1.fyre.co,1325222261@grupogodo1.fyre.co,1
894f1a7db44942d598552bba488f87f8@grupogodo1.fyre.co,894f1a7db44942d598552bba488f87f8@grupogodo1.fyre.co,1
1324596307@grupogodo1.fyre.co,1324596307@grupogodo1.fyre.co,1
1325223479@grupogodo1.fyre.co,1325223479@grupogodo1.fyre.co,1
_guid_71BLtsA-uEuF_HJIXMvWw5TmlC5ZuM1S8SGcu2ew2cI=@grupogodo1.fyre.co,_guid_71BLtsA-uEuF_HJIXMvWw5TmlC5ZuM1S8SGcu2ew2cI=@grupogodo1.fyre.co,0
_guid_iK6viFsbcM7RBXC-kXP_jFAk7V5NgdC7uiY6ZtvEuDc=@grupogodo1.fyre.co,_guid_iK6viFsbcM7RBXC-kXP_jFAk7V5NgdC7uiY6ZtvEuDc=@grupogodo1.fyre.co,0
_guid_tCojIepLNnnSoNMuLAO2RxN9Km18ijgHvdsk8cQk1Vk=@grupogodo1.fyre.co,_guid_tCojIepLNnnSoNMuLAO2RxN9Km18ijgHvdsk8cQk1Vk=@grupogodo1.fyre.co,0
117617360@grupogodo1.fyre.co,117617360@grupogodo1.fyre.co,0
e6c070403f8a451d9fe89e0fc77f0c40@grupogodo1.fyre.co,e6c070403f8a451d9fe89e0fc77f0c40@grupogodo1.fyre.co,0
_guid_f3TqGl-UEYYc0UYtbJffyQ==@grupogodo1.fyre.co,_guid_f3TqGl-UEYYc0UYtbJffyQ==@grupogodo1.fyre.co,0
38b3e6543d9347deb4807952d2cb9fc6@grupogodo1.fyre.co,38b3e6543d9347deb4807952d2cb9fc6@grupogodo1.fyre.co,0
2bbd0056fbc345919d974b96a7e66b36@grupogodo1.fyre.co,2bbd0056fbc345919d974b96a7e66b36@grupogodo1.fyre.co,0
c7528e1873d44d8494111dd70b5ff52d@grupogodo1.fyre.co,c7528e1873d44d8494111dd70b5ff52d@grupogodo1.fyre.co,0
1a6e4814e4af48d6b65f5b80e715e9b6@grupogodo1.fyre.co,1a6e4814e4af48d6b65f5b80e715e9b6@grupogodo1.fyre.co,0
109bf2576e7e4952b51ad0d86d753aa2@grupogodo1.fyre.co,109bf2576e7e4952b51ad0d86d753aa2@grupogodo1.fyre.co,0
1324618357@grupogodo1.fyre.co,1324618357@grupogodo1.fyre.co,0
1192cc794b4c47df969087fcf5a51ea3@grupogodo1.fyre.co,1192cc794b4c47df969087fcf5a51ea3@grupogodo1.fyre.co,0
e5f664356ff94d7bb0ab1efe5a53e381@grupogodo1.fyre.co,e5f664356ff94d7bb0ab1efe5a53e381@grupogodo1.fyre.co,0
51941255@grupogodo1.fyre.co,51941255@grupogodo1.fyre.co,0
1324917132@grupogodo1.fyre.co,1324917132@grupogodo1.fyre.co,0
_guid_RN4suY5aOW38gpjEuPEqmhkausH09hqWUpls2ioeQRI=@grupogodo1.fyre.co,_guid_RN4suY5aOW38gpjEuPEqmhkausH09hqWUpls2ioeQRI=@grupogodo1.fyre.co,0
35b380502e8d4b3b80b256c88510dd5a@grupogodo1.fyre.co,35b380502e8d4b3b80b256c88510dd5a@grupogodo1.fyre.co,0
1325295117@grupogodo1.fyre.co,1325295117@grupogodo1.fyre.co,0
68532a44615548d988cda1aa038984a4@grupogodo1.fyre.co,68532a44615548d988cda1aa038984a4@grupogodo1.fyre.co,0
086c9dc860134d038235ea66f6efa418@grupogodo1.fyre.co,086c9dc860134d038235ea66f6efa418@grupogodo1.fyre.co,0
1117009525@grupogodo1.fyre.co,1117009525@grupogodo1.fyre.co,0
d53a9e3d8e4946fb908c991c4ece26bd@grupogodo1.fyre.co,d53a9e3d8e4946fb908c991c4ece26bd@grupogodo1.fyre.co,0
26a7b58f1a3242839dbfa2e5f5faa881@grupogodo1.fyre.co,26a7b58f1a3242839dbfa2e5f5faa881@grupogodo1.fyre.co,0
c2aef6ead1c54fa680a9db0b733b8de5@grupogodo1.fyre.co,c2aef6ead1c54fa680a9db0b733b8de5@grupogodo1.fyre.co,0
1271361149@grupogodo1.fyre.co,1271361149@grupogodo1.fyre.co,0
1325292953@grupogodo1.fyre.co,1325292953@grupogodo1.fyre.co,0
1325524647@grupogodo1.fyre.co,1325524647@grupogodo1.fyre.co,0
1311949344@grupogodo1.fyre.co,1311949344@grupogodo1.fyre.co,1
1325616464@grupogodo1.fyre.co,1325616464@grupogodo1.fyre.co,1
1324635601@grupogodo1.fyre.co,1324635601@grupogodo1.fyre.co,1
26308848@grupogodo1.fyre.co,26308848@grupogodo1.fyre.co,1
4dbd4ad309df4993bc91d90a021fb913@grupogodo1.fyre.co,4dbd4ad309df4993bc91d90a021fb913@grupogodo1.fyre.co,0
1325571342@grupogodo1.fyre.co,1325571342@grupogodo1.fyre.co,1
1325236736@grupogodo1.fyre.co,1325236736@grupogodo1.fyre.co,0
1325327001@grupogodo1.fyre.co,1325327001@grupogodo1.fyre.co,1
_guid_c4uAeV58CJ873NeFmEaZfIfPgj4UVNsfTEHGr4m9whQ=@grupogodo1.fyre.co,_guid_c4uAeV58CJ873NeFmEaZfIfPgj4UVNsfTEHGr4m9whQ=@grupogodo1.fyre.co,1
1324649084@grupogodo1.fyre.co,1324649084@grupogodo1.fyre.co,1
1325233346@grupogodo1.fyre.co,1325233346@grupogodo1.fyre.co,1
e36c343fa92041689fb548fb36b95646@grupogodo1.fyre.co,e36c343fa92041689fb548fb36b95646@grupogodo1.fyre.co,0
1325460248@grupogodo1.fyre.co,1325460248@grupogodo1.fyre.co,0
1325454804@grupogodo1.fyre.co,1325454804@grupogodo1.fyre.co,1
1325245338@grupogodo1.fyre.co,1325245338@grupogodo1.fyre.co,0
1325517089@grupogodo1.fyre.co,1325517089@grupogodo1.fyre.co,0
43489124@grupogodo1.fyre.co,43489124@grupogodo1.fyre.co,0
a7efcf15138d4763b2b3c37012091bec@grupogodo1.fyre.co,a7efcf15138d4763b2b3c37012091bec@grupogodo1.fyre.co,0
1325036242@grupogodo1.fyre.co,1325036242@grupogodo1.fyre.co,1
1325305969@grupogodo1.fyre.co,1325305969@grupogodo1.fyre.co,1
2e9867a219384d67933d02f497dbe1de@grupogodo1.fyre.co,2e9867a219384d67933d02f497dbe1de@grupogodo1.fyre.co,1
5538f12fa94b4d9c9d532ebb25e4ab43@grupogodo1.fyre.co,5538f12fa94b4d9c9d532ebb25e4ab43@grupogodo1.fyre.co,1
d8708732adbf441799b5657593df32ab@grupogodo1.fyre.co,d8708732adbf441799b5657593df32ab@grupogodo1.fyre.co,0
61a871ffd61841e5857396dc15bead20@grupogodo1.fyre.co,61a871ffd61841e5857396dc15bead20@grupogodo1.fyre.co,0
8ac2d0b4c5ea4fdcb43264d714ac2cbe@grupogodo1.fyre.co,8ac2d0b4c5ea4fdcb43264d714ac2cbe@grupogodo1.fyre.co,0
872f32d16fe947e78dba4e16ed69aab2@grupogodo1.fyre.co,872f32d16fe947e78dba4e16ed69aab2@grupogodo1.fyre.co,0
1324684875@grupogodo1.fyre.co,1324684875@grupogodo1.fyre.co,0
1325379702@grupogodo1.fyre.co,1325379702@grupogodo1.fyre.co,0
619d8c63ad1f4885886438822014dfba@grupogodo1.fyre.co,619d8c63ad1f4885886438822014dfba@grupogodo1.fyre.co,0
482b95a29f90434f856126d4d1858aa3@grupogodo1.fyre.co,482b95a29f90434f856126d4d1858aa3@grupogodo1.fyre.co,0
1325097628@grupogodo1.fyre.co,1325097628@grupogodo1.fyre.co,0
1315841357@grupogodo1.fyre.co,1315841357@grupogodo1.fyre.co,0
1325225612@grupogodo1.fyre.co,1325225612@grupogodo1.fyre.co,0
_guid_B-hW-AAQIpk-cmeBLteRauqW7NOBdBXqOKLaTARPMg8=@grupogodo1.fyre.co,_guid_B-hW-AAQIpk-cmeBLteRauqW7NOBdBXqOKLaTARPMg8=@grupogodo1.fyre.co,0
1256c1816129484f9cb1bd836a2d150b@grupogodo1.fyre.co,1256c1816129484f9cb1bd836a2d150b@grupogodo1.fyre.co,0
_guid_Nrrpzg4MiaCZN1QYE2t1_09lBnGxwflJZg4vI59tFls=@grupogodo1.fyre.co,_guid_Nrrpzg4MiaCZN1QYE2t1_09lBnGxwflJZg4vI59tFls=@grupogodo1.fyre.co,0
1324543904@grupogodo1.fyre.co,1324543904@grupogodo1.fyre.co,0
1325478319@grupogodo1.fyre.co,1325478319@grupogodo1.fyre.co,0
69ccb078172a4b2fb700b0cceea6d66e@grupogodo1.fyre.co,69ccb078172a4b2fb700b0cceea6d66e@grupogodo1.fyre.co,0
_guid_wxyxyd3KAl-Yy1i24PKx5A==@grupogodo1.fyre.co,_guid_wxyxyd3KAl-Yy1i24PKx5A==@grupogodo1.fyre.co,0
341288997@grupogodo1.fyre.co,341288997@grupogodo1.fyre.co,0
1325525152@grupogodo1.fyre.co,1325525152@grupogodo1.fyre.co,0
2b1c26ab245a47b9942f6371cd52dd23@grupogodo1.fyre.co,2b1c26ab245a47b9942f6371cd52dd23@grupogodo1.fyre.co,0
477445462f1742eba909a9228ec4047c@grupogodo1.fyre.co,477445462f1742eba909a9228ec4047c@grupogodo1.fyre.co,0
930f6e4c6625445fb53677a4d692c9c2@grupogodo1.fyre.co,930f6e4c6625445fb53677a4d692c9c2@grupogodo1.fyre.co,0
07cdf0b98f334769b2d4768944fbba93@grupogodo1.fyre.co,07cdf0b98f334769b2d4768944fbba93@grupogodo1.fyre.co,0
ae4ea749fc1a4ac38d2ab24c8439edd2@grupogodo1.fyre.co,ae4ea749fc1a4ac38d2ab24c8439edd2@grupogodo1.fyre.co,0
1325228169@grupogodo1.fyre.co,1325228169@grupogodo1.fyre.co,0
360394703@grupogodo1.fyre.co,360394703@grupogodo1.fyre.co,0
a08a373a7edb443b9e87c32191dfbe55@grupogodo1.fyre.co,a08a373a7edb443b9e87c32191dfbe55@grupogodo1.fyre.co,0
1325273668@grupogodo1.fyre.co,1325273668@grupogodo1.fyre.co,0
1325320301@grupogodo1.fyre.co,1325320301@grupogodo1.fyre.co,0
1325321124@grupogodo1.fyre.co,1325321124@grupogodo1.fyre.co,0
a9f45f932910408fae947c38975fd950@grupogodo1.fyre.co,a9f45f932910408fae947c38975fd950@grupogodo1.fyre.co,0
_guid_B7zABf2JooSFrqB2X8lzyQ==@grupogodo1.fyre.co,_guid_B7zABf2JooSFrqB2X8lzyQ==@grupogodo1.fyre.co,0
1325222552@grupogodo1.fyre.co,1325222552@grupogodo1.fyre.co,0
7ccb0511db02456e86ebd596ee2ed91a@grupogodo1.fyre.co,7ccb0511db02456e86ebd596ee2ed91a@grupogodo1.fyre.co,0
1324592430@grupogodo1.fyre.co,1324592430@grupogodo1.fyre.co,0
b42ec0e375e8419eacd1faa5f0b8971f@grupogodo1.fyre.co,b42ec0e375e8419eacd1faa5f0b8971f@grupogodo1.fyre.co,0
1325222420@grupogodo1.fyre.co,1325222420@grupogodo1.fyre.co,0
51759c170e2a43ee9a437087622a0518@grupogodo1.fyre.co,51759c170e2a43ee9a437087622a0518@grupogodo1.fyre.co,0
7e1ea5501d41452ca438724a070edfd2@grupogodo1.fyre.co,7e1ea5501d41452ca438724a070edfd2@grupogodo1.fyre.co,0
736a1c4e00c54d60bf001daba77f5ab8@grupogodo1.fyre.co,736a1c4e00c54d60bf001daba77f5ab8@grupogodo1.fyre.co,0
6869bbf5f23241fda6fbce57a33f2a13@grupogodo1.fyre.co,6869bbf5f23241fda6fbce57a33f2a13@grupogodo1.fyre.co,0
613b157924c3419599c1a1f789e49d41@grupogodo1.fyre.co,613b157924c3419599c1a1f789e49d41@grupogodo1.fyre.co,1
9880cca49f304ed58fe69af4327f1abd@grupogodo1.fyre.co,9880cca49f304ed58fe69af4327f1abd@grupogodo1.fyre.co,0
_guid_3XXqRb1PL-eNO2Qk6TCJd8UUOfF56m3KKyaYU1ahl-0=@grupogodo1.fyre.co,_guid_3XXqRb1PL-eNO2Qk6TCJd8UUOfF56m3KKyaYU1ahl-0=@grupogodo1.fyre.co,0
1325335686@grupogodo1.fyre.co,1325335686@grupogodo1.fyre.co,0
2525c5e4d7094cf0ac880fee7d9b41a1@grupogodo1.fyre.co,2525c5e4d7094cf0ac880fee7d9b41a1@grupogodo1.fyre.co,0
13ecbcf252c542d38525cf1fa214c602@grupogodo1.fyre.co,13ecbcf252c542d38525cf1fa214c602@grupogodo1.fyre.co,0
985ca1bf4a024a28a2a16f7708c10578@grupogodo1.fyre.co,985ca1bf4a024a28a2a16f7708c10578@grupogodo1.fyre.co,0
3d279b111cba4edab3f8b574e78a9472@grupogodo1.fyre.co,3d279b111cba4edab3f8b574e78a9472@grupogodo1.fyre.co,0
1324636854@grupogodo1.fyre.co,1324636854@grupogodo1.fyre.co,0
1e1f7ac1654f4e80b104e8bd2c35ee67@grupogodo1.fyre.co,1e1f7ac1654f4e80b104e8bd2c35ee67@grupogodo1.fyre.co,0
1325314285@grupogodo1.fyre.co,1325314285@grupogodo1.fyre.co,0
1325399668@grupogodo1.fyre.co,1325399668@grupogodo1.fyre.co,1
43dd6b7cb29d4342a75cb9c8a6e3fc47@grupogodo1.fyre.co,43dd6b7cb29d4342a75cb9c8a6e3fc47@grupogodo1.fyre.co,0
e97fa3c4452441e9a62ea2a9da132ade@grupogodo1.fyre.co,e97fa3c4452441e9a62ea2a9da132ade@grupogodo1.fyre.co,0
a81955580e3144f084ff64972ef9f315@grupogodo1.fyre.co,a81955580e3144f084ff64972ef9f315@grupogodo1.fyre.co,0
1325464259@grupogodo1.fyre.co,1325464259@grupogodo1.fyre.co,0
46403fad231246d9a6f89e29be75f878@grupogodo1.fyre.co,46403fad231246d9a6f89e29be75f878@grupogodo1.fyre.co,0
c7cac1a9e4774cc59a8b42e47cf3ce06@grupogodo1.fyre.co,c7cac1a9e4774cc59a8b42e47cf3ce06@grupogodo1.fyre.co,0
834ddb66615a4dca8f3959644c4f0cc4@grupogodo1.fyre.co,834ddb66615a4dca8f3959644c4f0cc4@grupogodo1.fyre.co,0
01e78150c39f439abf12009bbe21cc34@grupogodo1.fyre.co,01e78150c39f439abf12009bbe21cc34@grupogodo1.fyre.co,0
1325479019@grupogodo1.fyre.co,1325479019@grupogodo1.fyre.co,0
1325297202@grupogodo1.fyre.co,1325297202@grupogodo1.fyre.co,0
7bdfa1c29e1c4fd5a0a4bcbbf1cd478c@grupogodo1.fyre.co,7bdfa1c29e1c4fd5a0a4bcbbf1cd478c@grupogodo1.fyre.co,0
768c143bfddd488eb0f00d66eb395a6b@grupogodo1.fyre.co,768c143bfddd488eb0f00d66eb395a6b@grupogodo1.fyre.co,0
1325253877@grupogodo1.fyre.co,1325253877@grupogodo1.fyre.co,0
1324626104@grupogodo1.fyre.co,1324626104@grupogodo1.fyre.co,1
a7525428b1084c8ea2dbc2b7d802d6d6@grupogodo1.fyre.co,a7525428b1084c8ea2dbc2b7d802d6d6@grupogodo1.fyre.co,0
89bb5f6f24584f8da3e883e7714881e8@grupogodo1.fyre.co,89bb5f6f24584f8da3e883e7714881e8@grupogodo1.fyre.co,0
1325363595@grupogodo1.fyre.co,1325363595@grupogodo1.fyre.co,1
c0db6fd5fef34d85a6daed09b93c3f9d@grupogodo1.fyre.co,c0db6fd5fef34d85a6daed09b93c3f9d@grupogodo1.fyre.co,0
1325575488@grupogodo1.fyre.co,1325575488@grupogodo1.fyre.co,0
1325535961@grupogodo1.fyre.co,1325535961@grupogodo1.fyre.co,0
1325173960@grupogodo1.fyre.co,1325173960@grupogodo1.fyre.co,0
012f62ad165f49359f76d81632991b6d@grupogodo1.fyre.co,012f62ad165f49359f76d81632991b6d@grupogodo1.fyre.co,0
1325251566@grupogodo1.fyre.co,1325251566@grupogodo1.fyre.co,0
76e2c17d1f254602a1f70dda8117157b@grupogodo1.fyre.co,76e2c17d1f254602a1f70dda8117157b@grupogodo1.fyre.co,0
69121ebcd1884041ad07d619c2a150bc@grupogodo1.fyre.co,69121ebcd1884041ad07d619c2a150bc@grupogodo1.fyre.co,0
08166b4351e34fff81592946939c63f3@grupogodo1.fyre.co,08166b4351e34fff81592946939c63f3@grupogodo1.fyre.co,0
1325247594@grupogodo1.fyre.co,1325247594@grupogodo1.fyre.co,0
1325223034@grupogodo1.fyre.co,1325223034@grupogodo1.fyre.co,0
f040f70d93684cd89b4c8e31399bcb1b@grupogodo1.fyre.co,f040f70d93684cd89b4c8e31399bcb1b@grupogodo1.fyre.co,0
_guid_V_XmUfBth3bki64JlofDcwQ08if2TnEDq_Q-RjeVXKc=@grupogodo1.fyre.co,_guid_V_XmUfBth3bki64JlofDcwQ08if2TnEDq_Q-RjeVXKc=@grupogodo1.fyre.co,0
02af8cc8d68c4c80a87ee7141182f498@grupogodo1.fyre.co,02af8cc8d68c4c80a87ee7141182f498@grupogodo1.fyre.co,0
edbf3ef74f754269a7f986b85c87e131@grupogodo1.fyre.co,edbf3ef74f754269a7f986b85c87e131@grupogodo1.fyre.co,1
1316922436@grupogodo1.fyre.co,1316922436@grupogodo1.fyre.co,1
364477816@grupogodo1.fyre.co,364477816@grupogodo1.fyre.co,1
b8c254a6e2e84aeda938bf57a233ffd3@grupogodo1.fyre.co,b8c254a6e2e84aeda938bf57a233ffd3@grupogodo1.fyre.co,1
484076967@grupogodo1.fyre.co,484076967@grupogodo1.fyre.co,1
1325221613@grupogodo1.fyre.co,1325221613@grupogodo1.fyre.co,1
865e74f0f0fc469fb380003a2ef18db8@grupogodo1.fyre.co,865e74f0f0fc469fb380003a2ef18db8@grupogodo1.fyre.co,1
5efe18dec53f40a5830a17195820c82e@grupogodo1.fyre.co,5efe18dec53f40a5830a17195820c82e@grupogodo1.fyre.co,1
1324943110@grupogodo1.fyre.co,1324943110@grupogodo1.fyre.co,1
9c19c76b393042f7b74d17c15396fd05@grupogodo1.fyre.co,9c19c76b393042f7b74d17c15396fd05@grupogodo1.fyre.co,1
917933194@grupogodo1.fyre.co,917933194@grupogodo1.fyre.co,1
1324670819@grupogodo1.fyre.co,1324670819@grupogodo1.fyre.co,1
1325254774@grupogodo1.fyre.co,1325254774@grupogodo1.fyre.co,1
a30cc5d75ba945e4bc909633968bb86c@grupogodo1.fyre.co,a30cc5d75ba945e4bc909633968bb86c@grupogodo1.fyre.co,1
1325424119@grupogodo1.fyre.co,1325424119@grupogodo1.fyre.co,1
11744955@grupogodo1.fyre.co,11744955@grupogodo1.fyre.co,1
728914044@grupogodo1.fyre.co,728914044@grupogodo1.fyre.co,0
c6afbcc595ed45d2b1f44ccfeb4bd2b4@grupogodo1.fyre.co,c6afbcc595ed45d2b1f44ccfeb4bd2b4@grupogodo1.fyre.co,0
1325346610@grupogodo1.fyre.co,1325346610@grupogodo1.fyre.co,1
5da7c683569c49c2ba10b8d1a091428f@grupogodo1.fyre.co,5da7c683569c49c2ba10b8d1a091428f@grupogodo1.fyre.co,0
1325291416@grupogodo1.fyre.co,1325291416@grupogodo1.fyre.co,1
1324600334@grupogodo1.fyre.co,1324600334@grupogodo1.fyre.co,0
1325340458@grupogodo1.fyre.co,1325340458@grupogodo1.fyre.co,0
1288254122@grupogodo1.fyre.co,1288254122@grupogodo1.fyre.co,0
1325310445@grupogodo1.fyre.co,1325310445@grupogodo1.fyre.co,0
fecda753e3de4aa59cb19b51e6c8b4de@grupogodo1.fyre.co,fecda753e3de4aa59cb19b51e6c8b4de@grupogodo1.fyre.co,0
db0752c2338e4e2a8def96b9eda80fb8@grupogodo1.fyre.co,db0752c2338e4e2a8def96b9eda80fb8@grupogodo1.fyre.co,0
f618a0b20a9a4613bb9ff1019d78975c@grupogodo1.fyre.co,f618a0b20a9a4613bb9ff1019d78975c@grupogodo1.fyre.co,0
ad94581a1ebb4ef0be8530ab1577c702@grupogodo1.fyre.co,ad94581a1ebb4ef0be8530ab1577c702@grupogodo1.fyre.co,0
1325551403@grupogodo1.fyre.co,1325551403@grupogodo1.fyre.co,0
e0af1cc709d94a2e9b32bcc275c4916a@grupogodo1.fyre.co,e0af1cc709d94a2e9b32bcc275c4916a@grupogodo1.fyre.co,0
1325532428@grupogodo1.fyre.co,1325532428@grupogodo1.fyre.co,0
adf9f8b7785e447d9c902d20e57b143b@grupogodo1.fyre.co,adf9f8b7785e447d9c902d20e57b143b@grupogodo1.fyre.co,0
167b5dad785f4c01b6c31590e23a2d4a@grupogodo1.fyre.co,167b5dad785f4c01b6c31590e23a2d4a@grupogodo1.fyre.co,0
1069158fd02b4c58b2dc5a52d60e55e9@grupogodo1.fyre.co,1069158fd02b4c58b2dc5a52d60e55e9@grupogodo1.fyre.co,0
25b2a0a93f8d48a1baeebde7426f1960@grupogodo1.fyre.co,25b2a0a93f8d48a1baeebde7426f1960@grupogodo1.fyre.co,0
6da5bc1b0be14a6f88f07e9fca31c002@grupogodo1.fyre.co,6da5bc1b0be14a6f88f07e9fca31c002@grupogodo1.fyre.co,0
349481381@grupogodo1.fyre.co,349481381@grupogodo1.fyre.co,1
c9826400f9c34ba795372ee0ce282e9a@grupogodo1.fyre.co,c9826400f9c34ba795372ee0ce282e9a@grupogodo1.fyre.co,0
6e71815200e3409f8e2be471c83a612f@grupogodo1.fyre.co,6e71815200e3409f8e2be471c83a612f@grupogodo1.fyre.co,0
1325228990@grupogodo1.fyre.co,1325228990@grupogodo1.fyre.co,1
a0319917d9e74963a0a35492b07c1c9d@grupogodo1.fyre.co,a0319917d9e74963a0a35492b07c1c9d@grupogodo1.fyre.co,0
1273350178@grupogodo1.fyre.co,1273350178@grupogodo1.fyre.co,1
18d2af0f8a2c4e5b80f957099d56935f@grupogodo1.fyre.co,18d2af0f8a2c4e5b80f957099d56935f@grupogodo1.fyre.co,0
1325101331@grupogodo1.fyre.co,1325101331@grupogodo1.fyre.co,0
1325608938@grupogodo1.fyre.co,1325608938@grupogodo1.fyre.co,1
1325437823@grupogodo1.fyre.co,1325437823@grupogodo1.fyre.co,0
1325463624@grupogodo1.fyre.co,1325463624@grupogodo1.fyre.co,1
1325515986@grupogodo1.fyre.co,1325515986@grupogodo1.fyre.co,0
_guid_5kWinhALJJ6z-rhfRRa6aJqVi69-DDFth9-kelPFLbY=@grupogodo1.fyre.co,_guid_5kWinhALJJ6z-rhfRRa6aJqVi69-DDFth9-kelPFLbY=@grupogodo1.fyre.co,1
1325023177@grupogodo1.fyre.co,1325023177@grupogodo1.fyre.co,0
722d5b693f1a4f788eb9f45a2902db5a@grupogodo1.fyre.co,722d5b693f1a4f788eb9f45a2902db5a@grupogodo1.fyre.co,0
c0aaf40b6a8c41c0807acd7a2f4276a6@grupogodo1.fyre.co,c0aaf40b6a8c41c0807acd7a2f4276a6@grupogodo1.fyre.co,0
_guid_RuYcOXYEHce0oCYJe8Zy2jH6tsEVr2989oMAH0At3x4=@grupogodo1.fyre.co,_guid_RuYcOXYEHce0oCYJe8Zy2jH6tsEVr2989oMAH0At3x4=@grupogodo1.fyre.co,0
eace4645210e4be79cfd9b40e2cb4409@grupogodo1.fyre.co,eace4645210e4be79cfd9b40e2cb4409@grupogodo1.fyre.co,0
996909161@grupogodo1.fyre.co,996909161@grupogodo1.fyre.co,0
_guid_TFWBspycuNBB3X3oni01-1Cw0AnmPCNGnpeuNtrym0U=@grupogodo1.fyre.co,_guid_TFWBspycuNBB3X3oni01-1Cw0AnmPCNGnpeuNtrym0U=@grupogodo1.fyre.co,0
4c0ce4c861d140a39a23e2a5ab7110cc@grupogodo1.fyre.co,4c0ce4c861d140a39a23e2a5ab7110cc@grupogodo1.fyre.co,0
1b2e8cd8e90544a6be62a3db48c80a45@grupogodo1.fyre.co,1b2e8cd8e90544a6be62a3db48c80a45@grupogodo1.fyre.co,0
83183cabfd004dfcb0ccf1c4f24dfc7f@grupogodo1.fyre.co,83183cabfd004dfcb0ccf1c4f24dfc7f@grupogodo1.fyre.co,0
c8035bf1dff74f579a10470f5138f9a5@grupogodo1.fyre.co,c8035bf1dff74f579a10470f5138f9a5@grupogodo1.fyre.co,0
1273028163@grupogodo1.fyre.co,1273028163@grupogodo1.fyre.co,0
1325461117@grupogodo1.fyre.co,1325461117@grupogodo1.fyre.co,1
1325620336@grupogodo1.fyre.co,1325620336@grupogodo1.fyre.co,0
94cdfbf79f3c4196b4a4aa51b15165dd@grupogodo1.fyre.co,94cdfbf79f3c4196b4a4aa51b15165dd@grupogodo1.fyre.co,1
1324664514@grupogodo1.fyre.co,1324664514@grupogodo1.fyre.co,1
1324671468@grupogodo1.fyre.co,1324671468@grupogodo1.fyre.co,1
1324679482@grupogodo1.fyre.co,1324679482@grupogodo1.fyre.co,1
debebcb385ec42ca809b6ab1f2f3be60@grupogodo1.fyre.co,debebcb385ec42ca809b6ab1f2f3be60@grupogodo1.fyre.co,0
71912088@grupogodo1.fyre.co,71912088@grupogodo1.fyre.co,0
31bfab75ce8b4594806881cfeaa7eb59@grupogodo1.fyre.co,31bfab75ce8b4594806881cfeaa7eb59@grupogodo1.fyre.co,1
1324576621@grupogodo1.fyre.co,1324576621@grupogodo1.fyre.co,1
551bc836b523478e87d7cd8474198256@grupogodo1.fyre.co,551bc836b523478e87d7cd8474198256@grupogodo1.fyre.co,0
369b55567904495ca65f8932b8ac0a7a@grupogodo1.fyre.co,369b55567904495ca65f8932b8ac0a7a@grupogodo1.fyre.co,0
1275394709@grupogodo1.fyre.co,1275394709@grupogodo1.fyre.co,0
0b3b34b3b0714b909b0b724bd433cddf@grupogodo1.fyre.co,0b3b34b3b0714b909b0b724bd433cddf@grupogodo1.fyre.co,0
1325631387@grupogodo1.fyre.co,1325631387@grupogodo1.fyre.co,0
1325228607@grupogodo1.fyre.co,1325228607@grupogodo1.fyre.co,0
02219fa59d114934bdeaad1d9cbbb108@grupogodo1.fyre.co,02219fa59d114934bdeaad1d9cbbb108@grupogodo1.fyre.co,1
