id,intensidad,ocupacion,vmed,error,periodo_integracion
4708,116,4.0,0.0,N,15
4708,105,2.0,0.0,N,15
4708,103,2.0,0.0,N,15
4708,159,5.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,120,15.0,0.0,N,14
4708,87,28.0,0.0,N,9
4708,141,3.0,0.0,N,14
4708,220,5.0,0.0,N,15
4708,212,5.0,0.0,N,15
4708,206,6.0,0.0,N,14
4708,245,6.0,0.0,N,12
4708,423,12.0,0.0,N,15
4708,348,46.0,0.0,N,15
4708,415,17.0,0.0,N,12
4708,277,64.0,0.0,N,15
4708,317,50.0,0.0,N,15
4708,291,10.0,0.0,N,14
4708,308,15.0,0.0,N,14
4708,285,8.0,0.0,N,8
4708,335,28.0,0.0,N,14
4708,332,15.0,0.0,N,13
4708,264,63.0,0.0,N,15
4708,160,78.0,0.0,N,14
4708,132,84.0,0.0,N,15
4708,193,74.0,0.0,N,15
4708,136,78.0,0.0,N,15
4708,159,83.0,0.0,N,15
4708,128,69.0,0.0,N,14
4708,93,79.0,0.0,N,14
4708,96,76.0,0.0,N,15
4708,117,70.0,0.0,N,15
4708,140,60.0,0.0,N,15
4708,192,73.0,0.0,N,15
4708,212,80.0,0.0,N,15
4708,240,65.0,0.0,N,15
4708,196,59.0,0.0,N,15
4708,128,79.0,0.0,N,15
4708,264,56.0,0.0,N,15
4708,293,12.0,0.0,N,15
4708,336,9.0,0.0,N,15
4708,261,12.0,0.0,N,15
4708,283,9.0,0.0,N,15
4708,328,10.0,0.0,N,15
4708,236,7.0,0.0,N,14
4708,292,9.0,0.0,N,15
4708,280,9.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,293,7.0,0.0,N,15
4708,276,11.0,0.0,N,15
4708,289,25.0,0.0,N,15
4708,232,77.0,0.0,N,15
4708,304,42.0,0.0,N,15
4708,308,39.0,0.0,N,15
4708,243,12.0,0.0,N,15
4708,303,7.0,0.0,N,15
4708,279,12.0,0.0,N,15
4708,252,11.0,0.0,N,15
4708,288,9.0,0.0,N,14
4708,276,12.0,0.0,N,15
4708,244,49.0,0.0,N,15
4708,196,69.0,0.0,N,15
4708,252,43.0,0.0,N,15
4708,247,62.0,0.0,N,15
4708,288,28.0,0.0,N,15
4708,249,76.0,0.0,N,15
4708,260,49.0,0.0,N,15
4708,268,7.0,0.0,N,15
4708,289,8.0,0.0,N,15
4708,349,8.0,0.0,N,15
4708,296,7.0,0.0,N,15
4708,251,8.0,0.0,N,15
4708,295,6.0,0.0,N,15
4708,229,6.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,325,8.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,271,6.0,0.0,N,15
4708,212,8.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,264,5.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,320,8.0,0.0,N,15
4708,272,6.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,227,8.0,0.0,N,15
4708,264,8.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,243,7.0,0.0,N,15
4708,241,5.0,0.0,N,15
4708,284,6.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,192,5.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,168,5.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,167,4.0,0.0,N,15
4708,136,4.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,124,4.0,0.0,N,15
4708,139,3.0,0.0,N,15
4708,136,7.0,0.0,N,15
4708,119,4.0,0.0,N,15
4708,92,23.0,0.0,N,15
4708,133,3.0,0.0,N,15
4708,162,4.0,0.0,N,15
4708,138,4.0,0.0,N,14
4708,144,5.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,140,5.0,0.0,N,15
4708,104,2.0,0.0,N,15
4708,161,5.0,0.0,N,15
4708,195,5.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,213,7.0,0.0,N,15
4708,240,7.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,308,9.0,0.0,N,15
4708,224,7.0,0.0,N,15
4708,321,11.0,0.0,N,15
4708,292,31.0,0.0,N,15
4708,312,22.0,0.0,N,15
4708,280,45.0,0.0,N,15
4708,248,35.0,0.0,N,15
4708,308,11.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,288,16.0,0.0,N,15
4708,220,64.0,0.0,N,15
4708,284,41.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,328,17.0,0.0,N,15
4708,328,22.0,0.0,N,15
4708,316,36.0,0.0,N,15
4708,224,11.0,0.0,N,15
4708,298,6.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,264,8.0,0.0,N,15
4708,223,8.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,265,8.0,0.0,N,15
4708,301,9.0,0.0,N,15
4708,317,28.0,0.0,N,15
4708,204,9.0,0.0,N,15
4708,312,15.0,0.0,N,15
4708,320,9.0,0.0,N,15
4708,280,10.0,0.0,N,15
4708,231,7.0,0.0,N,15
4708,200,50.0,0.0,N,15
4708,253,30.0,0.0,N,15
4708,188,65.0,0.0,N,15
4708,188,68.0,0.0,N,15
4708,208,63.0,0.0,N,15
4708,268,54.0,0.0,N,15
4708,227,59.0,0.0,N,15
4708,280,27.0,0.0,N,15
4708,292,29.0,0.0,N,15
4708,272,6.0,0.0,N,15
4708,308,14.0,0.0,N,15
4708,281,7.0,0.0,N,15
4708,208,6.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,261,6.0,0.0,N,15
4708,252,5.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,265,8.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,294,7.0,0.0,N,9
4708,230,4.0,0.0,N,11
4708,180,5.0,0.0,N,12
4708,197,5.0,0.0,N,7
4708,197,5.0,0.0,N,7
4708,285,6.0,0.0,N,8
4708,360,9.0,0.0,N,9
4708,310,7.0,0.0,N,12
4708,289,7.0,0.0,N,15
4708,237,5.0,0.0,N,15
4708,360,7.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,235,6.0,0.0,N,10
4708,219,4.0,0.0,N,15
4708,201,5.0,0.0,N,15
4708,224,4.0,0.0,N,15
4708,223,5.0,0.0,N,14
4708,245,5.0,0.0,N,15
4708,207,4.0,0.0,N,15
4708,222,5.0,0.0,N,13
4708,212,4.0,0.0,N,13
4708,192,4.0,0.0,N,15
4708,132,3.0,0.0,N,14
4708,133,6.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,133,1.0,0.0,N,15
4708,144,2.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,132,4.0,0.0,N,15
4708,177,5.0,0.0,N,15
4708,136,5.0,0.0,N,15
4708,168,4.0,0.0,N,15
4708,143,4.0,0.0,N,15
4708,120,7.0,0.0,N,15
4708,137,3.0,0.0,N,14
4708,192,5.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,231,7.0,0.0,N,14
4708,285,15.0,0.0,N,15
4708,241,7.0,0.0,N,15
4708,284,12.0,0.0,N,15
4708,315,13.0,0.0,N,15
4708,216,7.0,0.0,N,15
4708,260,10.0,0.0,N,15
4708,191,8.0,0.0,N,15
4708,264,11.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,379,38.0,0.0,N,15
4708,352,21.0,0.0,N,15
4708,317,28.0,0.0,N,15
4708,340,17.0,0.0,N,15
4708,300,54.0,0.0,N,15
4708,292,29.0,0.0,N,15
4708,309,20.0,0.0,N,15
4708,360,38.0,0.0,N,15
4708,308,61.0,0.0,N,15
4708,335,18.0,0.0,N,15
4708,317,12.0,0.0,N,15
4708,300,11.0,0.0,N,15
4708,324,11.0,0.0,N,15
4708,325,8.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,312,8.0,0.0,N,15
4708,308,8.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,200,7.0,0.0,N,15
4708,268,7.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,209,5.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,277,7.0,0.0,N,15
4708,229,7.0,0.0,N,15
4708,284,8.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,196,6.0,0.0,N,15
4708,224,7.0,0.0,N,15
4708,235,7.0,0.0,N,15
4708,201,6.0,0.0,N,15
4708,223,6.0,0.0,N,15
4708,240,8.0,0.0,N,15
4708,267,6.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,304,7.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,210,6.0,0.0,N,14
4708,244,6.0,0.0,N,15
4708,202,6.0,0.0,N,14
4708,192,7.0,0.0,N,14
4708,176,5.0,0.0,N,15
4708,223,5.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,137,3.0,0.0,N,14
4708,129,4.0,0.0,N,14
4708,193,4.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,112,2.0,0.0,N,15
4708,196,4.0,0.0,N,15
4708,220,5.0,0.0,N,15
4708,131,4.0,0.0,N,15
4708,116,19.0,0.0,N,15
4708,113,2.0,0.0,N,15
4708,77,2.0,0.0,N,15
4708,80,2.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,59,1.0,0.0,N,15
4708,69,1.0,0.0,N,15
4708,52,2.0,0.0,N,15
4708,83,1.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,40,2.0,0.0,N,15
4708,71,2.0,0.0,N,15
4708,51,1.0,0.0,N,13
4708,65,2.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,80,2.0,0.0,N,15
4708,177,5.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,144,3.0,0.0,N,15
4708,141,4.0,0.0,N,15
4708,189,6.0,0.0,N,15
4708,220,7.0,0.0,N,15
4708,288,8.0,0.0,N,15
4708,296,8.0,0.0,N,15
4708,324,10.0,0.0,N,15
4708,244,11.0,0.0,N,15
4708,252,6.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,229,6.0,0.0,N,15
4708,332,10.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,244,12.0,0.0,N,15
4708,269,11.0,0.0,N,15
4708,224,34.0,0.0,N,15
4708,269,20.0,0.0,N,15
4708,185,67.0,0.0,N,14
4708,188,81.0,0.0,N,15
4708,253,34.0,0.0,N,15
4708,244,14.0,0.0,N,15
4708,268,19.0,0.0,N,15
4708,204,67.0,0.0,N,15
4708,251,66.0,0.0,N,15
4708,272,47.0,0.0,N,15
4708,228,11.0,0.0,N,15
4708,259,8.0,0.0,N,15
4708,288,18.0,0.0,N,15
4708,284,11.0,0.0,N,15
4708,332,9.0,0.0,N,15
4708,288,21.0,0.0,N,15
4708,271,8.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,235,7.0,0.0,N,15
4708,284,9.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,223,7.0,0.0,N,14
4708,257,7.0,0.0,N,15
4708,156,6.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,276,10.0,0.0,N,15
4708,284,7.0,0.0,N,15
4708,263,7.0,0.0,N,15
4708,232,11.0,0.0,N,15
4708,308,8.0,0.0,N,15
4708,231,9.0,0.0,N,15
4708,241,7.0,0.0,N,15
4708,260,19.0,0.0,N,15
4708,291,18.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,292,10.0,0.0,N,15
4708,273,7.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,256,11.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,267,7.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,207,5.0,0.0,N,15
4708,225,6.0,0.0,N,15
4708,296,8.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,192,6.0,0.0,N,15
4708,197,5.0,0.0,N,15
4708,171,9.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,184,5.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,212,3.0,0.0,N,15
4708,212,4.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,195,4.0,0.0,N,15
4708,165,4.0,0.0,N,15
4708,156,14.0,0.0,N,15
4708,135,5.0,0.0,N,15
4708,176,3.0,0.0,N,15
4708,145,3.0,0.0,N,15
4708,141,4.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,108,3.0,0.0,N,15
4708,84,2.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,144,4.0,0.0,N,15
4708,93,2.0,0.0,N,15
4708,88,2.0,0.0,N,15
4708,120,2.0,0.0,N,15
4708,143,4.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,128,6.0,0.0,N,15
4708,88,2.0,0.0,N,15
4708,139,2.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,68,1.0,0.0,N,15
4708,145,4.0,0.0,N,15
4708,108,9.0,0.0,N,15
4708,201,5.0,0.0,N,15
4708,249,8.0,0.0,N,14
4708,192,6.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,139,3.0,0.0,N,15
4708,144,3.0,0.0,N,15
4708,165,6.0,0.0,N,15
4708,204,6.0,0.0,N,15
4708,196,7.0,0.0,N,15
4708,179,6.0,0.0,N,15
4708,224,7.0,0.0,N,15
4708,157,5.0,0.0,N,15
4708,229,7.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,233,7.0,0.0,N,15
4708,233,8.0,0.0,N,15
4708,231,8.0,0.0,N,15
4708,293,10.0,0.0,N,15
4708,272,10.0,0.0,N,15
4708,243,10.0,0.0,N,15
4708,247,9.0,0.0,N,15
4708,264,10.0,0.0,N,15
4708,257,8.0,0.0,N,15
4708,347,15.0,0.0,N,15
4708,247,7.0,0.0,N,15
4708,292,8.0,0.0,N,15
4708,233,19.0,0.0,N,15
4708,316,6.0,0.0,N,15
4708,215,8.0,0.0,N,15
4708,208,6.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,196,7.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,176,7.0,0.0,N,15
4708,220,5.0,0.0,N,15
4708,240,8.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,236,10.0,0.0,N,15
4708,269,8.0,0.0,N,15
4708,244,7.0,0.0,N,14
4708,241,6.0,0.0,N,15
4708,237,7.0,0.0,N,15
4708,220,6.0,0.0,N,15
4708,204,8.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,252,10.0,0.0,N,15
4708,263,5.0,0.0,N,15
4708,219,8.0,0.0,N,15
4708,192,5.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,265,8.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,152,6.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,200,4.0,0.0,N,15
4708,152,3.0,0.0,N,15
4708,168,4.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,111,5.0,0.0,N,14
4708,132,2.0,0.0,N,15
4708,159,3.0,0.0,N,15
4708,120,2.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,99,2.0,0.0,N,15
4708,73,3.0,0.0,N,14
4708,64,1.0,0.0,N,15
4708,84,2.0,0.0,N,15
4708,83,3.0,0.0,N,15
4708,60,2.0,0.0,N,15
4708,64,2.0,0.0,N,15
4708,43,2.0,0.0,N,14
4708,68,2.0,0.0,N,15
4708,40,1.0,0.0,N,15
4708,44,2.0,0.0,N,15
4708,30,1.0,0.0,N,14
4708,39,1.0,0.0,N,14
4708,32,1.0,0.0,N,15
4708,51,1.0,0.0,N,14
4708,49,4.0,0.0,N,15
4708,68,2.0,0.0,N,14
4708,44,1.0,0.0,N,15
4708,50,2.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,84,2.0,0.0,N,15
4708,81,3.0,0.0,N,15
4708,121,4.0,0.0,N,14
4708,153,4.0,0.0,N,15
4708,236,6.0,0.0,N,14
4708,240,5.0,0.0,N,15
4708,296,7.0,0.0,N,15
4708,316,71.0,0.0,N,14
4708,364,71.0,0.0,N,15
4708,199,75.0,0.0,N,15
4708,284,69.0,0.0,N,15
4708,260,75.0,0.0,N,15
4708,260,59.0,0.0,N,15
4708,267,70.0,0.0,N,15
4708,268,67.0,0.0,N,15
4708,213,76.0,0.0,N,15
4708,264,48.0,0.0,N,15
4708,409,23.0,0.0,N,15
4708,292,17.0,0.0,N,15
4708,248,71.0,0.0,N,15
4708,288,11.0,0.0,N,15
4708,272,67.0,0.0,N,15
4708,240,43.0,0.0,N,15
4708,244,19.0,0.0,N,15
4708,212,75.0,0.0,N,15
4708,244,50.0,0.0,N,15
4708,276,64.0,0.0,N,15
4708,248,45.0,0.0,N,15
4708,252,15.0,0.0,N,15
4708,272,67.0,0.0,N,15
4708,229,10.0,0.0,N,15
4708,316,15.0,0.0,N,15
4708,319,24.0,0.0,N,15
4708,244,10.0,0.0,N,15
4708,304,10.0,0.0,N,15
4708,276,6.0,0.0,N,15
4708,260,9.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,288,9.0,0.0,N,15
4708,316,13.0,0.0,N,15
4708,300,16.0,0.0,N,15
4708,291,14.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,251,8.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,281,15.0,0.0,N,15
4708,224,16.0,0.0,N,15
4708,308,23.0,0.0,N,15
4708,328,14.0,0.0,N,15
4708,284,9.0,0.0,N,15
4708,244,8.0,0.0,N,15
4708,300,15.0,0.0,N,15
4708,300,11.0,0.0,N,15
4708,300,10.0,0.0,N,15
4708,287,7.0,0.0,N,15
4708,232,8.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,292,10.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,235,6.0,0.0,N,15
4708,235,7.0,0.0,N,15
4708,257,6.0,0.0,N,15
4708,203,7.0,0.0,N,15
4708,210,6.0,0.0,N,14
4708,200,5.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,205,5.0,0.0,N,15
4708,200,4.0,0.0,N,15
4708,188,10.0,0.0,N,15
4708,204,8.0,0.0,N,15
4708,188,10.0,0.0,N,15
4708,147,4.0,0.0,N,15
4708,159,4.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,132,3.0,0.0,N,15
4708,124,4.0,0.0,N,15
4708,161,5.0,0.0,N,15
4708,108,4.0,0.0,N,15
4708,137,7.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,76,2.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,71,2.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,40,1.0,0.0,N,15
4708,74,3.0,0.0,N,13
4708,57,1.0,0.0,N,15
4708,55,2.0,0.0,N,15
4708,43,2.0,0.0,N,14
4708,92,3.0,0.0,N,15
4708,37,1.0,0.0,N,13
4708,59,1.0,0.0,N,15
4708,80,2.0,0.0,N,15
4708,64,1.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,124,5.0,0.0,N,15
4708,175,5.0,0.0,N,15
4708,208,6.0,0.0,N,15
4708,265,7.0,0.0,N,15
4708,392,11.0,0.0,N,15
4708,340,65.0,0.0,N,15
4708,276,71.0,0.0,N,15
4708,308,66.0,0.0,N,15
4708,212,81.0,0.0,N,15
4708,251,60.0,0.0,N,15
4708,332,65.0,0.0,N,15
4708,316,54.0,0.0,N,15
4708,296,33.0,0.0,N,15
4708,388,28.0,0.0,N,15
4708,236,73.0,0.0,N,15
4708,229,70.0,0.0,N,15
4708,268,49.0,0.0,N,15
4708,271,38.0,0.0,N,15
4708,152,69.0,0.0,N,15
4708,292,55.0,0.0,N,15
4708,288,41.0,0.0,N,15
4708,272,22.0,0.0,N,15
4708,240,53.0,0.0,N,15
4708,216,76.0,0.0,N,15
4708,276,17.0,0.0,N,15
4708,260,20.0,0.0,N,15
4708,212,34.0,0.0,N,15
4708,284,32.0,0.0,N,15
4708,301,29.0,0.0,N,15
4708,260,44.0,0.0,N,15
4708,240,9.0,0.0,N,15
4708,336,11.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,304,10.0,0.0,N,15
4708,292,13.0,0.0,N,15
4708,231,7.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,228,9.0,0.0,N,15
4708,305,8.0,0.0,N,15
4708,288,38.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,316,10.0,0.0,N,15
4708,287,9.0,0.0,N,14
4708,324,10.0,0.0,N,15
4708,267,9.0,0.0,N,15
4708,372,22.0,0.0,N,15
4708,268,7.0,0.0,N,15
4708,252,11.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,308,10.0,0.0,N,15
4708,304,13.0,0.0,N,15
4708,268,24.0,0.0,N,15
4708,292,12.0,0.0,N,15
4708,264,26.0,0.0,N,15
4708,289,30.0,0.0,N,15
4708,323,50.0,0.0,N,15
4708,285,7.0,0.0,N,15
4708,363,8.0,0.0,N,15
4708,303,9.0,0.0,N,15
4708,272,13.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,243,7.0,0.0,N,15
4708,237,4.0,0.0,N,15
4708,304,7.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,225,7.0,0.0,N,15
4708,209,5.0,0.0,N,15
4708,284,6.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,220,5.0,0.0,N,15
4708,248,5.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,208,6.0,0.0,N,15
4708,212,5.0,0.0,N,15
4708,191,4.0,0.0,N,15
4708,175,5.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,165,3.0,0.0,N,15
4708,159,5.0,0.0,N,15
4708,114,3.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,109,3.0,0.0,N,15
4708,79,3.0,0.0,N,15
4708,106,3.0,0.0,N,13
4708,95,2.0,0.0,N,15
4708,108,3.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,94,2.0,0.0,N,14
4708,104,2.0,0.0,N,15
4708,97,2.0,0.0,N,15
4708,71,1.0,0.0,N,15
4708,85,2.0,0.0,N,15
4708,101,4.0,0.0,N,15
4708,128,4.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,143,4.0,0.0,N,15
4708,221,7.0,0.0,N,15
4708,319,6.0,0.0,N,15
4708,345,9.0,0.0,N,15
4708,337,9.0,0.0,N,15
4708,412,28.0,0.0,N,15
4708,328,43.0,0.0,N,15
4708,344,11.0,0.0,N,15
4708,268,8.0,0.0,N,15
4708,287,14.0,0.0,N,15
4708,279,11.0,0.0,N,15
4708,265,14.0,0.0,N,15
4708,336,34.0,0.0,N,15
4708,304,16.0,0.0,N,14
4708,276,48.0,0.0,N,15
4708,215,63.0,0.0,N,15
4708,197,83.0,0.0,N,15
4708,224,40.0,0.0,N,15
4708,253,61.0,0.0,N,15
4708,201,82.0,0.0,N,15
4708,188,70.0,0.0,N,15
4708,276,68.0,0.0,N,15
4708,252,17.0,0.0,N,15
4708,212,10.0,0.0,N,15
4708,316,13.0,0.0,N,15
4708,284,18.0,0.0,N,15
4708,293,51.0,0.0,N,15
4708,296,53.0,0.0,N,15
4708,256,13.0,0.0,N,15
4708,324,23.0,0.0,N,15
4708,284,15.0,0.0,N,15
4708,297,10.0,0.0,N,15
4708,264,10.0,0.0,N,15
4708,277,7.0,0.0,N,15
4708,397,14.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,296,12.0,0.0,N,15
4708,312,9.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,252,15.0,0.0,N,15
4708,272,8.0,0.0,N,15
4708,264,14.0,0.0,N,15
4708,300,14.0,0.0,N,15
4708,345,18.0,0.0,N,15
4708,272,10.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,268,10.0,0.0,N,15
4708,292,14.0,0.0,N,15
4708,300,14.0,0.0,N,15
4708,340,26.0,0.0,N,15
4708,196,73.0,0.0,N,15
4708,252,40.0,0.0,N,15
4708,336,13.0,0.0,N,15
4708,239,48.0,0.0,N,15
4708,212,46.0,0.0,N,15
4708,340,46.0,0.0,N,15
4708,284,14.0,0.0,N,15
4708,308,18.0,0.0,N,15
4708,279,7.0,0.0,N,15
4708,336,9.0,0.0,N,15
4708,307,8.0,0.0,N,15
4708,300,10.0,0.0,N,15
4708,285,7.0,0.0,N,15
4708,260,5.0,0.0,N,15
4708,320,9.0,0.0,N,15
4708,296,8.0,0.0,N,15
4708,249,5.0,0.0,N,14
4708,284,8.0,0.0,N,15
4708,293,17.0,0.0,N,15
4708,205,51.0,0.0,N,12
4708,252,18.0,0.0,N,5
4708,266,9.0,0.0,N,7
4708,249,7.0,0.0,N,7
4708,210,27.0,0.0,N,6
4708,150,29.0,0.0,N,8
4708,260,6.0,0.0,N,9
4708,285,11.0,0.0,N,8
4708,296,10.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,197,5.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,160,5.0,0.0,N,15
4708,177,6.0,0.0,N,15
4708,184,5.0,0.0,N,15
4708,189,5.0,0.0,N,13
4708,124,3.0,0.0,N,15
4708,189,5.0,0.0,N,15
4708,179,4.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,120,3.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,124,3.0,0.0,N,15
4708,100,5.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,152,3.0,0.0,N,15
4708,104,2.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,144,5.0,0.0,N,15
4708,139,5.0,0.0,N,15
4708,132,4.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,247,7.0,0.0,N,15
4708,251,5.0,0.0,N,15
4708,208,7.0,0.0,N,15
4708,196,6.0,0.0,N,15
4708,195,6.0,0.0,N,15
4708,328,11.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,341,16.0,0.0,N,15
4708,248,52.0,0.0,N,15
4708,264,71.0,0.0,N,15
4708,216,68.0,0.0,N,15
4708,324,49.0,0.0,N,15
4708,248,76.0,0.0,N,15
4708,305,71.0,0.0,N,15
4708,271,73.0,0.0,N,15
4708,271,79.0,0.0,N,15
4708,388,53.0,0.0,N,15
4708,304,39.0,0.0,N,15
4708,380,16.0,0.0,N,15
4708,348,10.0,0.0,N,15
4708,359,24.0,0.0,N,15
4708,324,9.0,0.0,N,15
4708,320,9.0,0.0,N,15
4708,270,5.0,0.0,N,14
4708,233,9.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,308,9.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,313,8.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,308,8.0,0.0,N,15
