screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment
dgonzalod,3 of 5 stars to Más fría que la guerra by Fabián Plaza Miranda https://t.co/TRB9XAvQ64,Madrid,Madrid,20,0,1147,1376,48661,0,0,0,0.0,0,0,0,0,20650.0,0.0
dgonzalod,"Mi Familia de Twitter:
Padres: @NarcisoJimene12 @osfergo
Cónyuge: @El_Commutador
Niños: @SkySF @GaalDornick71

via https://t.co/AMQYRE0EX5

⠀ https://t.co/pfyXwIJ2KJ",Madrid,Madrid,18,0,1147,1376,48661,0,0,0,0.0,0,0,0,0,20650.0,0.0
dgonzalod,4 of 5 stars to Los Vengadores 1 by Brian Michael Bendis https://t.co/dtsx8l7zRx,Madrid,Madrid,20,0,1147,1376,48661,0,0,0,0.0,0,0,0,0,20650.0,0.0
dgonzalod,¡Acabo de añadir Hawkeye (2021) a mi biblioteca! #tvtime https://t.co/Y1pDm6ZzuA https://t.co/PcLMOhqQmd,Madrid,Madrid,20,0,1147,1376,48661,1,0,0,0.0,0,0,0,1,20650.0,0.0
dgonzalod,"60% done with Los sonámbulos, by Chuck Wendig https://t.co/JAUI4BBzti",Madrid,Madrid,20,0,1147,1376,48661,0,0,1,0.0,0,0,0,0,20650.0,0.618089
Verushkamixina,"No guardes nada para una ocasión especial, viivir es una ocasión especial!! ☺️
#enmisalsa #feliz #madrid #chueca en Chueca https://t.co/CJx3WeDKSx",Barcelona,Barcelona,13,0,2870,6993,87987,1,0,1,1.0,0,0,0,2,31150.0,0.982781
Verushkamixina,"Lo único bueno de que acaben las vacaciones és volver con mi amor! ❤️
Mi Júnior si que és vida! 😍 @ Santa Coloma de Gramenet https://t.co/BwFqOue0tf",Barcelona,Barcelona,21,0,2870,6993,87987,1,0,1,1.0,0,0,0,2,31150.0,0.92973
Verushkamixina,"En realidad este vídeo lo grabé cantando y bailando la canción:
""Tengo la personalidad, la tengo, la tengo, y hago con ella lo que quiero!""
🤣🤣
Testigo y cámara: @tina_t_trina 😘 https://t.co/uukwCkqTk3",Barcelona,Barcelona,8,0,2870,6993,87987,5,0,1,1.0,0,0,1,5,31150.0,0.6344770000000001
Verushkamixina,"Un corazón en paz florece incluso solo 😊

#espirituspositivos #otravezestamalditafelicidad #malasaña #madrid en Malasaña Madrid https://t.co/cKVNehkEMS",Barcelona,Barcelona,6,0,2870,6993,87987,0,0,1,1.0,0,0,0,1,31150.0,0.618063
Verushkamixina,"I la gent q seu espatarrada al metro, que? Esq jo no se de quin circ surten pero fan pura rabieta!! https://t.co/IWlZ1BCqeh",Barcelona,Barcelona,8,0,2870,6993,87987,0,0,1,0.0,0,0,0,1,31150.0,0.413247
Verushkamixina,Me teneis hasta el coño ya de tanto poner a Santa Coloma como ejemplo de mierdas.. Meteos el clasismo en el puto culo a ver si os explota dentro y rebentais como el lagarto de Jaén. De nada.,Barcelona,Barcelona,13,0,2870,6993,87987,1,0,1,0.0,0,0,0,2,31150.0,-0.85998
Verushkamixina,"La movida és q Madrid me mata.
Para bien o para mal 🤭
#merepresenta #madrid #city #catalanspelmon #withlove ❤️ @ Madrid Me Mata https://t.co/wGxqNdPvvB",Barcelona,Barcelona,16,0,2870,6993,87987,0,0,1,1.0,0,0,0,1,31150.0,-0.753175
Verushkamixina,"Voy mirandome en los charcos yo no necesito espejo, se que soy mucho mas guapa cuando no me siento fea!  😊😊
#fitoyfitipaldis #feo en Santa Coloma de Gramenet https://t.co/15nSApZuRD",Barcelona,Barcelona,20,0,2870,6993,87987,5,0,0,1.0,0,1,0,4,31150.0,-0.292455
Verushkamixina,"Bonita la paz, bonita la vida, bonito volver a nacer cada día!!
#madrid #elretiro en Parque del Retiro https://t.co/drnMu8yQUa",Barcelona,Barcelona,7,0,2870,6993,87987,0,0,0,0.0,0,0,0,0,31150.0,0.998847
Verushkamixina,"Me crucé con un gato negro... Y me alegró la vida!! ❤️❤️❤️
Mowgli!! en Santa Coloma de Gramenet https://t.co/K7BpQg3lmR",Barcelona,Barcelona,13,0,2870,6993,87987,1,0,1,1.0,0,0,2,0,31150.0,0.987911
Juan_jo_carmona,"Batata asada, Almendra y limón #cavalamalaga #pastrychef #malaga #juanjocarmona #sohomalaga en Cavala https://t.co/MgQZ30yv2Q",Alhaurín el Grande,Málaga,20,0,558,730,1505,0,0,0,0.0,0,0,0,0,11550.0,0.781802
Juan_jo_carmona,Eternamente agradecido a @gurmemalaga a todos los clientes que hacen posible @cavala_malaga en especial a todo el pedazo de equipo. Como me dice @remediosante nunca estas satisfecho 😂😂 en Cavala https://t.co/fzbAcGW2gC,Alhaurín el Grande,Málaga,12,0,558,730,1505,0,0,2,1.0,0,0,0,2,11550.0,0.586723
Juan_jo_carmona,Membrillo/ manzana braseada y helado de queso azul caprino♻️ #cavalamalaga #dessert #juanjocarmona #pastry #queso #cheese #saboramalaga en Cavala https://t.co/yc9gPKhGlo,Alhaurín el Grande,Málaga,11,0,558,730,1505,0,0,0,0.0,0,0,0,0,11550.0,-0.470429
Juan_jo_carmona,El primer Huevo de mis gallinas araucana 🐔🥚 #gallinaaraucana #huevoverde #juanjocarmona #sierrademijas @ Cavala https://t.co/9Baf42J12Y,Alhaurín el Grande,Málaga,14,0,558,730,1505,0,0,0,0.5,0,0,0,0,11550.0,0.594576
Juan_jo_carmona,En tiempo de setas florecen los enanos 🍄 #cavalamalaga en Cavala https://t.co/zECM2k7l4V,Alhaurín el Grande,Málaga,9,0,558,730,1505,0,0,1,0.0,0,0,0,1,11550.0,0.0
Juan_jo_carmona,Ensalada de bogavante🦞 🥗  #bogavante #cavalamalaga #seafood #juanjocarmona en Cavala https://t.co/f7CjWBmVs8,Alhaurín el Grande,Málaga,9,0,558,730,1505,0,0,0,1.0,0,0,0,0,11550.0,0.0
Juan_jo_carmona,El que pueda que empate a @d4niellrs_  😂😎😜#cavalamalaga #macarons #pastrychef #juanjocarmona #sohomalaga #costaldesol #malaga en Cavala https://t.co/J4mWT7cXh7,Alhaurín el Grande,Málaga,16,0,558,730,1505,0,0,1,1.0,0,0,0,1,11550.0,0.774316
Juan_jo_carmona,"De niño mi madre me decía, una tortilla y a dormir . Ahora es la tortilla no vaga con jugo de ave y gamba roja 🍤 😂#juanjocarmona #cavalamalaga #costadelsol #sohomalaga en Cavala https://t.co/Pzipzo9Lae",Alhaurín el Grande,Málaga,7,0,558,730,1505,0,0,3,1.0,0,0,1,2,11550.0,-0.316391
Juan_jo_carmona,"Probablemente a mi me traigan carbón este año 🤣💝 en Mijas, Andalucia, Spain https://t.co/IsqNLx1VAG",Alhaurín el Grande,Málaga,22,0,558,730,1505,0,0,1,1.0,0,0,0,1,11550.0,0.0
Juan_jo_carmona,Rape perigordini. Echándole  un pulso a #canespeto  #cavalamalaga #juanjocarmona #seafood en Cavala https://t.co/H9uc4NwxnP,Alhaurín el Grande,Málaga,14,0,558,730,1505,0,0,0,0.0,0,0,0,0,11550.0,-0.469138
VictorJoseGlez,"🌞Buenos días🌞

#365dias en Benavente, Castilla y León, Spain https://t.co/lKcDEUdYg3",Redondela,Pontevedra,9,0,621,142,655,0,0,0,1.0,0,0,0,0,15750.0,0.0
VictorJoseGlez,"Buenos días 😜🖕🏼😜

Lo que compres con la tarjeta no es gratis... Yo diciéndome a mi mismo 🥴🥴🥴 en Benavente, Castilla y León, Spain https://t.co/7rhZzeEhan",Redondela,Pontevedra,8,0,621,142,655,0,1,1,0.3333333333333333,0,0,0,2,15750.0,0.37108
VictorJoseGlez,"Buenos días ☀️🌼☀️
Sigue soñando 💤💤💤 en Benavente, Castilla y León, Spain https://t.co/7CYoAod2Pz",Redondela,Pontevedra,6,0,621,142,655,0,0,1,1.0,0,0,0,1,15750.0,0.765771
VictorJoseGlez,"Buenos días 🌳🍃🍁 en Benavente, Castilla y León, Spain https://t.co/mWfs9XZpsX",Redondela,Pontevedra,8,0,621,142,655,0,0,0,0.6666666666666666,0,0,0,0,15750.0,0.0
VictorJoseGlez,"Buenos días y feliz #FDS 😜😜😜 en Benavente, Castilla y León, Spain https://t.co/L5DamvbTxm",Redondela,Pontevedra,9,0,621,142,655,0,0,0,1.0,0,0,0,0,15750.0,0.96134
VictorJoseGlez,"Buenos días 🎼🎵🌞🎵🎼

Hoy es Santa Cecilia la patrona de la #Música, tiene un pequeño parecido a mi sobrina Daniela... 😜🤭🎼

Y un poquito de #Time de #pinkfloyd

https://t.co/iio8UoQ66s https://t.co/WqnpHGsCox",Redondela,Pontevedra,6,0,621,142,655,0,0,2,1.0,0,0,0,2,15750.0,0.703117
VictorJoseGlez,"Buenos días y feliz día del soltero 🍷😜🍷y hago lo que quiero... en Benavente, Castilla y León, Spain https://t.co/QwM5nEmZ9u",Redondela,Pontevedra,7,0,621,142,655,2,0,0,1.0,0,0,0,2,15750.0,0.866274
VictorJoseGlez,"Buenos días.
Hoy va a ser una tarde de 🎸 Blues &amp; Vinos 🍷👏🏼 recién llegados desde el delta del Mississippi...😜 en Benavente, Castilla y León, Spain https://t.co/eGqpHYQWE0",Redondela,Pontevedra,10,0,621,142,655,0,0,1,1.0,0,0,0,1,15750.0,0.747792
VictorJoseGlez,"Muchas gracias por acompañarme en grandes momentos #Pacolo... D.E.P. en Benavente, Castilla y León, Spain https://t.co/bBbgFIEie9",Redondela,Pontevedra,12,0,621,142,655,0,0,0,0.0,0,0,0,0,15750.0,0.908185
VictorJoseGlez,Orgulloso por colaborar 🇵🇪🇵🇪👏🏼👏🏼👏🏼🇵🇪🇵🇪 en Peña Benaventana Atletico Aviación https://t.co/MONd40UNlV,Redondela,Pontevedra,14,0,621,142,655,0,0,0,1.0,0,0,0,0,15750.0,0.9006379999999999
BERNA_NAIZ,"Y van 4 señores 4 a 0 @Linares_Dptvo  vaya tarde, tardecita de domingo, antes de Navidad.....",Ocaña,Toledo,17,0,978,224,2224,0,0,2,0.0,0,0,0,1,11550.0,0.665976
BERNA_NAIZ,"Vamos @TBallesterosDJ  canta otro golfito del @Linares_Dptvo , q terminemos este año como se merece este equipo. Y después a esperar q el @FCBarcelona_es venga a casa, q lo esperamos con ganas, jejeje. Vamos!!!!! CANTALO!!!! CANTALO!!!!",Ocaña,Toledo,16,0,978,224,2224,4,0,3,0.0,0,0,0,7,11550.0,0.828623
BERNA_NAIZ,"Vamos y a mí me encanta para q lo CANTES!!!!!! @TBallesterosDJ , y de más completos q tarde me estáis dando, jejejeje. @Linares_Dptvo 2 Sevilla Atletico 0,",Ocaña,Toledo,17,0,978,224,2224,1,1,1,0.0,0,0,0,3,11550.0,0.990134
BERNA_NAIZ,"Te gusta el fútbol con @TBallesterosDJ lo disfrutas, coa del rey a tu lado.
VAMOS LINARESSS!!!!!! https://t.co/K9R2LznWXL",Ocaña,Toledo,21,0,978,224,2224,0,1,1,0.0,0,0,0,2,11550.0,0.865383
BERNA_NAIZ,"Sólo duró 35 segundos, 45 segundos de gloria, 45 segundos volando, 45 s. Recordando, 45s. Disfruta do, 45s, amando, 45s sup. Llevando a su público a lo más extasiado. 45s,....
45 SEGUNDOS....
#RestoreTheSnyderVerse",Ocaña,Toledo,21,0,978,224,2224,0,0,2,0.0,0,0,1,1,11550.0,0.570493
BERNA_NAIZ,"Nos acomoañas!!!!! #RadioGachi

https://t.co/19Wvt4QCzo",Ocaña,Toledo,22,0,978,224,2224,0,0,0,0.0,0,0,0,0,11550.0,0.437096
BERNA_NAIZ,"Esto es una locura!!!!!! @Linares_Dptvo ganando 3-0 al Sevilla Atlético y aquí en casa escuchándolo, desde la radio, @TBallesterosDJ  hoy 3 golitos llevas, CANTALO!!!!!!! Vamos a por otro!!!!",Ocaña,Toledo,17,0,978,224,2224,1,1,1,0.0,0,0,0,3,11550.0,0.8919799999999999
BERNA_NAIZ,"Esta tarde clasicazo, #magodeöz , a disfrutar de @HBOMaxES , una vez más, por favor haced q siga apegado a la TV, con #RestoreTheSnyderVerse , pleaseeee..... https://t.co/9d8n7nSh5r",Ocaña,Toledo,14,0,978,224,2224,0,0,1,0.0,0,0,0,1,11550.0,0.423155
BERNA_NAIZ,"Os ha llegado ya???? Yo estoy deseando jugarlo, #chefumami  ya está aquí @MagicBoxToys y @trnd_es lo han hecho realidad, todos nos hacemos cocineros ... https://t.co/FL0HRKYypt",Ocaña,Toledo,14,0,978,224,2224,2,0,3,0.0,0,0,0,5,11550.0,0.823809
BERNA_NAIZ,¿Recuerdas cuando te uniste a Twitter? ¡Yo sí! #MiAniversarioDeTwitter https://t.co/QgB3qjt6gQ,Ocaña,Toledo,14,0,978,224,2224,1,0,1,0.0,0,0,0,2,11550.0,0.282443
antoniofines,"Quiero darle like a un tweet de este tipo, me siento sucio",Víznar,Granada,9,0,376,739,16933,2,0,0,0.0,0,0,0,2,15750.0,-0.967722
antoniofines,Intolerable.,Víznar,Granada,12,0,376,739,16933,0,0,0,0.0,0,0,0,0,15750.0,-0.962774
antoniofines,Estoy nervioso,Víznar,Granada,11,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,-0.8166770000000001
antoniofines,Está narrando una paja no puedo más jajajajajajajajaja,Víznar,Granada,9,0,376,739,16933,1,0,1,0.0,0,0,0,2,15750.0,-0.869043
antoniofines,Sí soy,Víznar,Granada,20,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,0.515588
antoniofines,"Como te echamos de menos, Manolo.",Víznar,Granada,0,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,-0.645423
antoniofines,Estoy excitado,Víznar,Granada,12,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,0.742583
antoniofines,Me quiero suicidar,Víznar,Granada,18,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,-0.985412
antoniofines,Soy mi padre,Víznar,Granada,0,0,376,739,16933,1,0,0,0.0,0,0,0,1,15750.0,0.327992
antoniofines,Amén,Víznar,Granada,14,0,376,739,16933,0,0,0,0.0,0,0,0,0,15750.0,0.8184680000000001
wono_dj,Con algunos años más pero seguimos siendo de la misma Madre y del mismo Padre! 🤣 #hermanos #estepona en Estepona https://t.co/yYT7hiZuUp,Setenil de las Bodegas,Cádiz,23,0,142,4925,7349,1,0,0,1.0,0,0,0,1,11550.0,0.0
wono_dj,"Hasta el Martes (Espero...) #cvpinovet #malaga #torremolinos #melodictechno #veterinary #cats #dogs en Torremolinos-Málaga, Andalucia, Spain https://t.co/qCMOvQZK4a",Setenil de las Bodegas,Cádiz,12,0,142,4925,7349,1,0,0,0.0,0,0,0,1,11550.0,0.67415
wono_dj,Ya estamos en Torino! #italy #torino #piazzasancarlo @donnacoredj en Piazza San Carlo https://t.co/dU22SNwvnp,Setenil de las Bodegas,Cádiz,0,0,142,4925,7349,1,0,0,0.0,0,0,0,1,11550.0,0.0
wono_dj,Creo que hemos llegado un poco tarde! 🤣🥳 #torino #italy en Chiosco dell' Imbarchino https://t.co/cPjG2fJ7Fq,Setenil de las Bodegas,Cádiz,15,0,142,4925,7349,2,0,0,1.0,0,0,0,2,11550.0,0.0
wono_dj,Última parada de anoche! Hoy @printworkslondon @afterlife_ofc #london🇬🇧 en London Bridge https://t.co/v3ST0at0Xw,Setenil de las Bodegas,Cádiz,10,0,142,4925,7349,0,0,0,1.0,0,0,0,0,11550.0,0.0
wono_dj,"Navidad modo ON! 🥳 #cats en Torremolinos-Málaga, Andalucia, Spain https://t.co/v5WmSoGG5R",Setenil de las Bodegas,Cádiz,11,0,142,4925,7349,0,0,0,1.0,0,0,0,0,11550.0,0.633216
wono_dj,"Londres city, mucho frío!¡! @donnacoredj #london🇬🇧 #afterlife en Lambeth Bridge https://t.co/KgDtAl0O4G",Setenil de las Bodegas,Cádiz,9,0,142,4925,7349,0,0,0,1.0,0,0,0,0,11550.0,0.0
wono_dj,"Aunque llevamos tiempo en silencio nuestros tracks siguen ocupado las mejores listas, esta vez la de Melodic House &amp; Techno Diciembre. 🥳 #melodictechno #beatport @uxoadutxa en Torremolinos-Málaga, Andalucia, Spain https://t.co/yYWGL5ZDRk",Setenil de las Bodegas,Cádiz,17,0,142,4925,7349,1,0,1,1.0,0,0,0,2,11550.0,0.795883
wono_dj,"Lo que hay es lo que ves! 🥰 #italy #turin en Turin,ITALIA https://t.co/3CsBq0p5Hd",Setenil de las Bodegas,Cádiz,8,0,142,4925,7349,0,1,2,1.0,0,0,0,3,11550.0,0.0
wono_dj,"Que hago con la cara de este? #cats #torremolinos #malaga en Torremolinos-Málaga, Andalucia, Spain https://t.co/DwfqFDffjC",Setenil de las Bodegas,Cádiz,7,0,142,4925,7349,1,0,0,0.0,0,0,0,1,11550.0,0.669015
Pablocarroglez,se me han roto las buffalo 🥲😞,Madrid,Madrid,12,0,377,757,16338,0,0,1,0.0,0,0,0,1,33950.0,-0.990575
Pablocarroglez,Depende del día https://t.co/KbbchZSu50,Madrid,Madrid,13,0,377,757,16338,0,0,1,0.0,0,0,0,1,33950.0,0.0
Pablocarroglez,ya no sé ni q pensar,Madrid,Madrid,8,0,377,757,16338,1,0,0,0.0,0,0,0,1,33950.0,-0.790439
Pablocarroglez,aspiro al 200 por si me quedo en el 150,Madrid,Madrid,1,0,377,757,16338,2,0,0,0.0,0,0,0,2,33950.0,0.0
Pablocarroglez,vivo a la míaaa,Madrid,Madrid,12,0,377,757,16338,1,0,0,0.0,0,0,0,1,33950.0,0.660531
Pablocarroglez,avisa si kiere partyyy,Madrid,Madrid,12,0,377,757,16338,0,0,2,0.0,0,0,0,2,33950.0,0.58824
Pablocarroglez,"en algún momento tendré hecho el tfg y será verano, pero no logró creer que eso sucederá",Madrid,Madrid,10,0,377,757,16338,1,0,3,0.0,0,3,1,0,33950.0,0.0
Pablocarroglez,un olor a torrezzzzzno en banco de España q te tira pa atrás 🤢🥴,Madrid,Madrid,9,0,377,757,16338,0,0,1,0.0,0,0,0,1,33950.0,-0.357662
Pablocarroglez,por más que ames algo déjalo ir,Madrid,Madrid,17,0,377,757,16338,0,0,2,0.0,0,0,1,1,33950.0,-0.732768
Pablocarroglez,día d maletuca para irme a las Maldivas!!,Madrid,Madrid,17,0,377,757,16338,0,0,0,0.0,0,0,0,0,33950.0,0.573419
garciabriz,¿Estás en Sevilla la semana que viene? https://t.co/CwtAsMigOu #kmleonbooks,València,Valencia,12,0,193,82,522,0,1,1,0.0,0,0,0,2,24150.0,0.0
garciabriz,"Mi libro ""Ciborg - Trilogía 1"" ya está en @kmleonbooks !! https://t.co/s2pH9hk0Si https://t.co/YSX4pnMTLU",València,Valencia,7,0,193,82,522,0,0,1,0.0,0,0,0,1,24150.0,0.0
garciabriz,"Ya hay finalistas del premio literario de Amazon 2021

https://t.co/LhPiXr1bJO",València,Valencia,12,0,193,82,522,0,0,1,0.0,0,0,0,1,24150.0,0.0
garciabriz,madremía,València,Valencia,10,0,193,82,522,0,0,0,0.0,0,0,0,0,24150.0,0.683059
garciabriz,"Si de algo han servido estos dos últimos años de confinamientos, ha sido para poder sacar unos cuantos libros más... https://t.co/ZskTaT5z83 https://t.co/PawpMoNQd9",València,Valencia,20,0,193,82,522,0,0,2,0.0,0,0,0,2,24150.0,0.690345
garciabriz,"¡Último día! Cerrará la encuesta a media tarde, hora española… 

¡Sorteo! Participa en el sorteo de un ejemplar firmado de “Resurrección”. Solo tienes que participar en nuestra encuesta y suscribirte al boletín… La encuesta se cierra el 24 de octubre.
https://t.co/vxi8XaTiaw https://t.co/LgDvcSDME8",València,Valencia,9,0,193,82,522,0,1,3,0.0,0,1,0,3,24150.0,0.445867
garciabriz,"Y tú, ¿Qué haces cuando te confinan? Yo terminé de preparar este durante el fin de semana... https://t.co/Bb0Fepk44A  #YoLeoIndie https://t.co/nkJ7qJwaSu",València,Valencia,6,0,193,82,522,1,1,1,0.0,0,0,1,2,24150.0,-0.469641
garciabriz,No me sirven tus excusas. Vacúnate.,València,Valencia,8,0,193,82,522,0,0,1,0.0,0,0,0,1,24150.0,-0.915172
garciabriz,"¿Ya sabes qué vas a leer estas navidades? 
Ciborg: Trilogía 1 https://t.co/0lYcsBFZBe a través de @amazon",València,Valencia,12,0,193,82,522,0,2,0,0.0,0,0,0,2,24150.0,0.0
garciabriz,En unos meses se cumplirán CINCO años de la publicación de mi primera novela. Estoy intentando hacer algo gordo... ¿Ya la has leído? https://t.co/hbg7UPvPj8 https://t.co/TDrtub153a,València,Valencia,7,0,193,82,522,2,0,1,0.0,0,1,0,2,24150.0,-0.613147
dukart_,emosioooonado por sacar nueva music y fotos y covers y todo🥵🥶,Granada,Granada,19,0,40,198,23716,0,0,0,0.0,0,0,0,0,15750.0,0.0
dukart_,no compartas 8 párrafos de lo que significa tu nombre a nadie le importa jej,Granada,Granada,12,0,40,198,23716,1,0,2,0.0,0,1,0,2,15750.0,-0.477678
dukart_,quiero ver venom otra vez,Granada,Granada,12,0,40,198,23716,1,0,0,0.0,0,0,0,1,15750.0,-0.908865
dukart_,"se empieza creando una pandemia cambiandole el nombre a la gripe, y se termina recortando la libertad del mundo entero",Granada,Granada,23,0,40,198,23716,0,0,3,0.0,0,0,0,3,15750.0,-0.5920979999999999
dukart_,jajajajajajajajajajajajajajajaj,Granada,Granada,13,0,40,198,23716,0,0,0,0.0,0,0,0,0,15750.0,-0.909689
dukart_,pereza salir de fiesta modo on desde mayo,Granada,Granada,13,0,40,198,23716,0,0,0,0.0,0,0,0,0,15750.0,-0.610102
dukart_,Jajajajajajajajajajj,Granada,Granada,9,0,40,198,23716,0,0,0,0.0,0,0,0,0,15750.0,0.0
dukart_,mi novia cuando come chuches,Granada,Granada,19,0,40,198,23716,0,0,1,0.0,0,0,0,1,15750.0,-0.754467
dukart_,por fin podre ir a un concierto sin comerme 5h de bus,Granada,Granada,13,0,40,198,23716,0,0,1,0.0,0,0,0,1,15750.0,-0.855108
dukart_,increible que te obliguen a estar vacunado para trabajar en italia xd,Granada,Granada,21,0,40,198,23716,0,0,1,0.0,0,0,0,1,15750.0,-0.488388
icabenitez,"Es más importante grabar como mueren que arrancar la pu** valla??
Joder!!
#ASTROWORLDFest 🖤",Cádiz,Cádiz,12,0,1294,1271,12104,0,0,2,1.0,0,0,0,2,15050.0,-0.604587
icabenitez,Es mi amiga y no se si @PaConejo llegó a trasladarlo y desde el @ParlamentoAnd Actualmente está en el hospital sin fuerzas pero yo si y no voy a parar!! ¿Cuándo se destinarán más recursos al sistema de sanidad pública y se dejará de derivar servicios a las instituciones privadas?,Cádiz,Cádiz,21,0,1294,1271,12104,1,0,5,0.0,0,2,1,3,15050.0,-0.370578
icabenitez,Idea maravillosa para regalar 😍😍😍 @MartaGarciaDR,Cádiz,Cádiz,11,0,1294,1271,12104,0,0,0,1.0,0,0,0,0,15050.0,0.98858
icabenitez,⚠️ Acción solidaria @carbonell_1866 ⚠️ Varios chefs harán menús para El Banco De Alimentos estas navidades y tu tb puedes participar 😍 Apuntate hastq el 15/12! 👏🏼  #MuchoMásQueComida2021 https://t.co/2UfX30FRCz https://t.co/fNE3192ux7,Cádiz,Cádiz,13,0,1294,1271,12104,0,1,1,0.5,0,1,0,1,15050.0,0.601887
icabenitez,"Gracias, Miranda!, por haberme acompañado 762 minutos este año en @Spotify. Eres mi número 1. #SpotifyWrapped https://t.co/oQenFfBb9w @mirandaenvivo",Cádiz,Cádiz,19,0,1294,1271,12104,1,0,0,0.0,0,0,0,1,15050.0,0.896611
icabenitez,😍 @DYC_es  DYC nos homenajea y nosotros solo podemos decir #Orgullososdeloquesomos https://t.co/wW0RMylVQQ https://t.co/y7xCslcLYd,Cádiz,Cádiz,19,0,1294,1271,12104,1,0,1,1.0,0,0,0,2,15050.0,0.844634
icabenitez,"#Publi #feliz23dediciembre Con iniciativas como esta es aún más emocionante celebrar la Navidad 😍
Feliz navidad a todos los que se encargan de que estemos bien en estas fechas #estanavidadparatodos @MAPFRE_ES   #Publi https://t.co/vAaxhGuJDW",Cádiz,Cádiz,14,0,1294,1271,12104,1,0,2,1.0,0,0,0,3,15050.0,0.998036
icabenitez,Aviso!! Se han pasado!! #BlackFridayMediaMarkt @MediaMarkt_es  tiene un -20% en su web y hay chollazos!! Corred que vuelan!! https://t.co/myzbYOcYfl,Cádiz,Cádiz,16,0,1294,1271,12104,0,0,4,0.0,0,0,0,4,15050.0,0.916254
icabenitez,"Por si os sirve como a mí, buscando qué alarma es la mejor para casa, he encontrado este artículo donde analizan todas https://t.co/EDsw0tfJNP",Cádiz,Cádiz,14,0,1294,1271,12104,1,0,3,0.0,0,0,0,4,15050.0,0.872975
icabenitez,"Siempre hay alguien ahí. Contra el suicidio, llama al 717 003 717 (Teléfono de la Esperanza).
Cuidemos los unos de los otros 🙏 https://t.co/hltbg2yECY",Cádiz,Cádiz,15,0,1294,1271,12104,1,0,2,1.0,0,0,0,3,15050.0,-0.5890310000000001
felipegarona,"Ante la histeria antimigratoria que se padece: comedimiento, proporcionalidad, racionalidad y legalidad #ExtranjeristasenRed https://t.co/F6CNz4TDcI",Ayamonte,Huelva,20,0,791,639,3587,0,0,1,0.0,0,0,0,1,11550.0,0.0
felipegarona,"#avilamagica #avilaespaña #avilamedieval en Ávila, España https://t.co/c6jQ0z7tOb",Ayamonte,Huelva,0,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.0
felipegarona,"#murallas #murallasdeavila #murallasdeávila #murallasyalmenas #murallasyrecuerdos #murallasquehablan #murallasmedievales #ávila #avilamagica en Ávila, España https://t.co/KHSVx8vwy8",Ayamonte,Huelva,0,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.0
felipegarona,#siglosdehistoria #torosdeguisando en Toros de Guisando https://t.co/ENvxMeA3Ck,Ayamonte,Huelva,0,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.0
felipegarona,"Celebramos el #díainternacionaldelmigrante poniéndoles cara y  #sonrisa 😊 La de Abdelaziz. Detrás de su alegría hay un gran tesón en traspasar muros, y no los que se levantan en muchas fronteras sino los que pone la Administración española actuando contra la Ley. https://t.co/3PZZ5QPOC7",Ayamonte,Huelva,12,0,791,639,3587,1,0,3,1.0,0,0,0,4,11550.0,0.619742
felipegarona,"Esta semana hemos estado reunidos con todo el staff de Estudio Borrione, nuestro partner en #MIGROWARGENTINA @migrowinfo  Ha sido un placer conocerlos a todos y presentar nuestro proyecto en común @mfelipegarona @silviogarcia39",Ayamonte,Huelva,19,0,791,639,3587,1,0,1,0.0,0,0,0,2,11550.0,0.377459
felipegarona,"Gran Exposición de Modelismo en Huelva

#ferrocarril en Puerto de Huelva https://t.co/Z1FCX4haGT",Ayamonte,Huelva,21,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.0
felipegarona,Enhorabuena a l@s abogad@s de #oficio,Ayamonte,Huelva,19,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.928446
felipegarona,#santateresa #ávila #avilamagica #santateresadejesus en Iglesia-convento de Santa Teresa https://t.co/Hsgr5wEot6,Ayamonte,Huelva,0,0,791,639,3587,0,0,0,0.0,0,0,0,0,11550.0,0.0
felipegarona,Hay domingos en los que toca trabajar; en especial si se trata de combatir una expulsión en La Rioja #expulsion #deportacion @migrowinfo https://t.co/Y2IAWD4rTt,Ayamonte,Huelva,11,0,791,639,3587,0,0,3,0.0,0,0,0,3,11550.0,-0.5109670000000001
PaldeMadrid,"@cerave_es  gracias por la cremita ,es increíble!!!🙌🏽🙌🏽 en Madrid, Spain https://t.co/yAaWxSNmnr",Madrid,Madrid,19,0,363,230,7573,0,0,1,1.0,0,0,0,1,20650.0,0.993738
