PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,source_file
28,79,56,10,28079056_10_47,2019,11,20,28.0,V,28.0,V,27.0,V,16.0,V,14.0,V,14.0,V,19.0,V,26.0,V,21.0,V,28.0,V,37.0,V,29.0,V,32.0,V,34.0,V,28.0,V,30.0,V,30.0,V,23.0,V,22.0,V,22.0,V,17.0,V,13.0,V,17.0,V,20.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,21,19.0,V,21.0,V,22.0,V,21.0,V,21.0,V,24.0,V,23.0,V,25.0,V,24.0,V,28.0,V,22.0,V,17.0,V,20.0,V,25.0,V,22.0,V,20.0,V,19.0,V,24.0,V,26.0,V,21.0,V,20.0,V,19.0,V,22.0,V,23.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,22,25.0,V,26.0,V,21.0,V,14.0,V,11.0,V,9.0,V,9.0,V,11.0,V,17.0,V,16.0,V,12.0,V,9.0,V,9.0,V,11.0,V,15.0,V,18.0,V,16.0,V,15.0,V,16.0,V,15.0,V,16.0,V,14.0,V,13.0,V,12.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,23,13.0,V,10.0,V,10.0,V,7.0,V,5.0,V,3.0,V,1.0,V,2.0,V,2.0,V,4.0,V,4.0,V,4.0,V,16.0,V,20.0,V,23.0,V,20.0,V,25.0,V,14.0,V,9.0,V,12.0,V,9.0,V,14.0,V,11.0,V,9.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,24,12.0,V,12.0,V,7.0,V,3.0,V,1.0,V,2.0,V,2.0,V,3.0,V,4.0,V,4.0,V,8.0,V,7.0,V,15.0,V,22.0,V,22.0,V,18.0,V,18.0,V,24.0,V,25.0,V,19.0,V,16.0,V,17.0,V,14.0,V,13.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,25,11.0,V,14.0,V,10.0,V,10.0,V,7.0,V,8.0,V,9.0,V,9.0,V,11.0,V,15.0,V,12.0,V,18.0,V,23.0,V,19.0,V,22.0,V,19.0,V,18.0,V,23.0,V,26.0,V,18.0,V,15.0,V,13.0,V,9.0,V,4.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,26,8.0,V,7.0,V,9.0,V,10.0,V,9.0,V,6.0,V,9.0,V,8.0,V,11.0,V,12.0,V,12.0,V,8.0,V,15.0,V,13.0,V,13.0,V,14.0,V,11.0,V,3.0,V,7.0,V,7.0,V,7.0,V,6.0,V,6.0,V,6.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,27,4.0,V,5.0,V,3.0,V,2.0,V,1.0,V,2.0,V,4.0,V,6.0,V,8.0,V,11.0,V,12.0,V,14.0,V,10.0,V,9.0,V,18.0,V,21.0,V,28.0,V,24.0,V,19.0,V,18.0,V,16.0,V,14.0,V,15.0,V,16.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,28,12.0,V,13.0,V,11.0,V,13.0,V,10.0,V,10.0,V,11.0,V,8.0,V,12.0,V,13.0,V,11.0,V,17.0,V,18.0,V,15.0,V,22.0,V,21.0,V,17.0,V,16.0,V,22.0,V,17.0,V,13.0,V,15.0,V,14.0,V,13.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,29,13.0,V,12.0,V,13.0,V,13.0,V,11.0,V,12.0,V,13.0,V,12.0,V,12.0,V,13.0,V,13.0,V,15.0,V,16.0,V,19.0,V,18.0,V,19.0,V,21.0,V,24.0,V,21.0,V,22.0,V,21.0,V,22.0,V,23.0,V,23.0,V,nov_mo19.csv
28,79,56,10,28079056_10_47,2019,11,30,18.0,V,16.0,V,17.0,V,16.0,V,16.0,V,15.0,V,14.0,V,16.0,V,16.0,V,16.0,V,16.0,V,16.0,V,17.0,V,21.0,V,21.0,V,17.0,V,19.0,V,20.0,V,16.0,V,13.0,V,10.0,V,7.0,V,5.0,V,18.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,1,114.0,V,32.0,V,22.0,V,19.0,V,18.0,V,20.0,V,38.0,V,31.0,V,37.0,V,34.0,V,45.0,V,44.0,V,39.0,V,33.0,V,30.0,V,28.0,V,26.0,V,40.0,V,39.0,V,53.0,V,40.0,V,32.0,V,32.0,V,36.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,2,24.0,V,20.0,V,14.0,V,14.0,V,14.0,V,13.0,V,18.0,V,24.0,V,23.0,V,27.0,V,28.0,V,27.0,V,29.0,V,33.0,V,32.0,V,26.0,V,27.0,V,33.0,V,57.0,V,44.0,V,38.0,V,32.0,V,34.0,V,24.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,3,22.0,V,14.0,V,14.0,V,12.0,V,11.0,V,11.0,V,12.0,V,14.0,V,17.0,V,17.0,V,15.0,V,17.0,V,20.0,V,23.0,V,22.0,V,22.0,V,25.0,V,24.0,V,39.0,V,54.0,V,38.0,V,37.0,V,36.0,V,25.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,4,17.0,V,15.0,V,12.0,V,13.0,V,12.0,V,15.0,V,33.0,V,51.0,V,66.0,V,54.0,V,46.0,V,47.0,V,43.0,V,43.0,V,32.0,V,36.0,V,38.0,V,46.0,V,75.0,V,48.0,V,51.0,V,42.0,V,29.0,V,20.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,5,14.0,V,11.0,V,12.0,V,17.0,V,22.0,V,17.0,V,40.0,V,79.0,V,79.0,V,79.0,V,56.0,V,40.0,V,51.0,V,52.0,V,43.0,V,53.0,V,64.0,V,63.0,V,92.0,V,99.0,V,64.0,V,53.0,V,34.0,V,22.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,6,27.0,V,17.0,V,17.0,V,16.0,V,15.0,V,15.0,V,71.0,V,99.0,V,105.0,V,68.0,V,45.0,V,58.0,V,75.0,N,37.0,V,53.0,V,38.0,V,57.0,V,77.0,V,106.0,V,135.0,V,123.0,V,140.0,V,83.0,V,47.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,7,48.0,V,22.0,V,16.0,V,12.0,V,13.0,V,20.0,V,54.0,V,100.0,V,109.0,V,76.0,V,40.0,V,40.0,V,33.0,V,37.0,V,81.0,V,55.0,V,69.0,V,99.0,V,115.0,V,138.0,V,45.0,V,47.0,V,41.0,V,28.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,8,23.0,V,14.0,V,14.0,V,12.0,V,15.0,V,17.0,V,45.0,V,112.0,V,74.0,V,52.0,V,37.0,V,34.0,V,45.0,V,60.0,V,77.0,V,41.0,V,60.0,V,83.0,V,81.0,V,115.0,V,72.0,V,90.0,V,50.0,V,47.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,9,34.0,V,23.0,V,21.0,V,21.0,V,14.0,V,21.0,V,25.0,V,55.0,V,49.0,V,31.0,V,30.0,V,39.0,V,44.0,V,55.0,V,54.0,V,43.0,V,52.0,V,62.0,V,69.0,V,58.0,V,58.0,V,71.0,V,59.0,V,49.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,10,29.0,V,18.0,V,16.0,V,15.0,V,11.0,V,14.0,V,13.0,V,16.0,V,18.0,V,20.0,V,21.0,V,26.0,V,27.0,V,35.0,V,36.0,V,30.0,V,32.0,V,36.0,V,56.0,V,89.0,V,123.0,V,224.0,V,194.0,V,218.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,11,199.0,V,156.0,V,30.0,V,17.0,V,24.0,V,60.0,V,149.0,V,303.0,V,406.0,V,333.0,V,110.0,V,75.0,V,66.0,V,62.0,V,77.0,V,78.0,V,82.0,V,184.0,V,354.0,V,221.0,V,232.0,V,286.0,V,341.0,V,285.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,12,128.0,V,87.0,V,88.0,V,104.0,V,113.0,V,139.0,V,285.0,V,596.0,V,374.0,V,303.0,V,107.0,V,127.0,V,52.0,V,53.0,V,42.0,V,45.0,V,50.0,V,60.0,V,145.0,V,88.0,V,69.0,V,57.0,V,52.0,V,36.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,13,21.0,V,12.0,V,14.0,V,11.0,V,10.0,V,13.0,V,36.0,V,59.0,V,61.0,V,66.0,V,128.0,V,140.0,V,139.0,V,122.0,V,73.0,V,68.0,V,62.0,V,80.0,V,164.0,V,277.0,V,437.0,V,556.0,V,477.0,V,180.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,14,43.0,V,21.0,V,18.0,V,17.0,V,18.0,V,17.0,V,40.0,V,70.0,V,67.0,V,67.0,V,78.0,V,52.0,V,42.0,V,47.0,V,67.0,V,55.0,V,69.0,V,175.0,V,116.0,V,156.0,V,44.0,V,50.0,V,34.0,V,32.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,15,21.0,V,16.0,V,18.0,V,13.0,V,11.0,V,14.0,V,37.0,V,86.0,V,91.0,V,59.0,V,49.0,V,49.0,V,41.0,V,43.0,V,54.0,V,50.0,V,72.0,V,85.0,V,119.0,V,121.0,V,99.0,V,120.0,V,88.0,V,49.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,16,25.0,V,33.0,V,37.0,V,21.0,V,46.0,V,55.0,V,97.0,V,142.0,V,123.0,V,55.0,V,70.0,V,97.0,V,79.0,V,45.0,V,53.0,V,56.0,V,37.0,V,54.0,V,94.0,V,117.0,V,80.0,V,69.0,V,61.0,V,51.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,17,41.0,V,33.0,V,21.0,V,19.0,V,41.0,V,60.0,V,32.0,V,29.0,V,56.0,V,44.0,V,52.0,V,39.0,V,52.0,V,43.0,V,54.0,V,45.0,V,39.0,V,52.0,V,81.0,V,63.0,V,50.0,V,46.0,V,44.0,V,25.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,18,25.0,V,23.0,V,26.0,V,20.0,V,26.0,V,46.0,V,140.0,V,250.0,V,355.0,V,283.0,V,160.0,V,103.0,V,129.0,V,159.0,V,107.0,V,108.0,V,160.0,V,210.0,V,211.0,V,356.0,V,582.0,V,470.0,V,516.0,V,521.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,19,472.0,V,353.0,V,115.0,V,136.0,V,93.0,V,131.0,V,191.0,V,194.0,V,256.0,V,294.0,V,288.0,V,253.0,V,217.0,V,129.0,V,61.0,V,52.0,V,61.0,V,124.0,V,287.0,V,622.0,V,315.0,V,397.0,V,434.0,V,267.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,20,235.0,V,258.0,V,139.0,V,74.0,V,74.0,V,103.0,V,236.0,V,204.0,V,185.0,V,340.0,V,250.0,V,217.0,V,180.0,V,164.0,V,140.0,V,129.0,V,114.0,V,113.0,V,147.0,V,182.0,V,147.0,V,167.0,V,214.0,V,169.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,21,145.0,V,89.0,V,70.0,V,48.0,V,32.0,V,49.0,V,126.0,V,134.0,V,214.0,V,195.0,V,101.0,V,87.0,V,97.0,V,112.0,V,106.0,V,86.0,V,210.0,V,184.0,V,224.0,V,140.0,V,129.0,V,181.0,V,135.0,V,197.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,22,176.0,V,103.0,V,62.0,V,43.0,V,39.0,V,58.0,V,92.0,V,207.0,V,222.0,V,164.0,V,109.0,V,104.0,V,90.0,V,116.0,V,118.0,V,117.0,V,69.0,V,70.0,V,93.0,V,84.0,V,66.0,V,52.0,V,41.0,V,31.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,23,18.0,V,20.0,V,13.0,V,12.0,V,9.0,V,9.0,V,16.0,V,19.0,V,29.0,V,33.0,V,38.0,V,42.0,V,53.0,V,44.0,V,56.0,V,30.0,V,45.0,V,50.0,V,95.0,V,73.0,V,58.0,V,94.0,V,48.0,V,33.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,24,33.0,V,49.0,V,17.0,V,11.0,V,27.0,V,23.0,V,16.0,V,29.0,V,36.0,V,30.0,V,28.0,V,28.0,V,27.0,V,28.0,V,27.0,V,30.0,V,31.0,V,45.0,V,59.0,V,62.0,V,53.0,V,43.0,V,29.0,V,20.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,25,17.0,V,12.0,V,10.0,V,9.0,V,10.0,V,14.0,V,35.0,V,61.0,V,78.0,V,71.0,V,68.0,V,61.0,V,47.0,V,41.0,V,44.0,V,41.0,V,50.0,V,118.0,V,138.0,V,94.0,V,86.0,V,53.0,V,92.0,V,61.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,26,63.0,V,52.0,V,17.0,V,19.0,V,16.0,V,21.0,V,57.0,V,92.0,V,97.0,V,112.0,V,55.0,V,97.0,V,127.0,V,119.0,V,121.0,V,80.0,V,61.0,V,60.0,V,70.0,V,94.0,V,65.0,V,41.0,V,32.0,V,17.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,27,15.0,V,11.0,V,13.0,V,9.0,V,11.0,V,22.0,V,31.0,V,64.0,V,86.0,V,74.0,V,45.0,V,47.0,V,42.0,V,36.0,V,36.0,V,34.0,V,44.0,V,54.0,V,88.0,V,64.0,V,46.0,V,42.0,V,30.0,V,23.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,28,21.0,V,16.0,V,12.0,V,13.0,V,13.0,V,18.0,V,59.0,V,98.0,V,102.0,V,65.0,V,57.0,V,45.0,V,47.0,V,47.0,V,76.0,V,66.0,V,91.0,V,171.0,V,157.0,V,132.0,V,60.0,V,47.0,V,43.0,V,36.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,29,26.0,V,16.0,V,11.0,V,9.0,V,9.0,V,16.0,V,26.0,V,46.0,V,51.0,V,54.0,V,45.0,V,40.0,V,52.0,V,57.0,V,56.0,V,62.0,V,88.0,V,78.0,V,108.0,V,103.0,V,113.0,V,114.0,V,130.0,V,45.0,V,nov_mo19.csv
28,79,56,12,28079056_12_8,2019,11,30,38.0,V,28.0,V,20.0,V,15.0,V,14.0,V,14.0,V,17.0,V,28.0,V,29.0,V,35.0,V,39.0,V,36.0,V,32.0,V,42.0,V,38.0,V,40.0,V,42.0,V,45.0,V,61.0,V,61.0,V,57.0,V,73.0,V,132.0,V,95.0,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,1,9.46,V,31.92,V,35.94,V,39.44,V,40.91,V,31.65,V,19.18,V,29.32,V,23.78,V,32.39,V,32.1,V,34.66,V,38.1,V,38.18,V,43.17,V,43.32,V,45.57,V,39.95,V,33.13,V,25.54,V,34.23,V,42.48,V,39.12,V,32.86,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,2,40.83,V,41.88,V,45.67,V,46.9,V,46.55,V,45.72,V,41.7,V,38.81,V,41.92,V,46.86,V,48.37,V,54.76,V,55.9,V,56.63,V,57.36,V,65.29,V,64.67,V,59.22,V,53.13,V,52.92,V,53.92,V,58.67,V,57.9,V,65.63,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,3,66.9,V,70.02,V,71.39,V,71.84,V,72.19,V,73.19,V,71.29,V,68.42,V,66.02,V,67.05,V,88.42,V,84.94,V,91.5,V,92.45,V,86.56,V,83.66,V,79.21,V,80.1,V,77.32,V,67.93,V,70.87,V,63.12,V,61.76,V,67.25,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,4,67.13,V,64.87,V,64.24,V,61.72,V,62.92,V,62.22,V,50.73,V,43.14,V,38.71,V,50.16,V,56.61,V,61.03,V,65.13,V,67.54,V,70.37,V,67.2,V,65.74,V,59.47,V,48.87,V,59.19,V,59.76,V,59.31,V,62.63,V,63.99,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,5,72.31,V,79.19,V,77.21,V,62.42,V,52.21,V,59.55,V,48.22,V,37.36,V,34.74,V,37.86,V,50.58,V,58.0,V,58.4,V,55.85,V,56.19,V,53.93,V,51.28,V,47.28,V,37.43,V,23.26,V,32.92,V,36.96,V,43.79,V,53.48,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,6,46.63,V,55.43,V,54.49,V,54.77,V,55.45,V,53.31,V,35.86,V,21.85,V,20.98,V,32.38,V,46.29,V,49.14,V,51.73,N,59.37,V,55.01,V,60.69,V,54.31,V,42.69,V,31.98,V,13.51,V,13.6,V,8.45,V,23.14,V,34.9,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,7,31.48,V,48.49,V,53.06,V,54.97,V,56.1,V,52.82,V,30.58,V,23.34,V,22.89,V,36.35,V,62.93,V,61.94,V,65.92,V,66.13,V,61.89,V,64.0,V,56.3,V,42.42,V,46.79,V,43.98,V,54.05,V,47.51,V,52.19,V,55.12,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,8,57.66,V,65.73,V,66.01,V,65.16,V,65.96,V,65.22,V,50.59,V,29.52,V,37.52,V,50.42,V,58.69,V,60.16,V,61.53,V,61.52,V,58.34,V,63.79,V,57.83,V,46.48,V,40.7,V,36.66,V,41.52,V,39.94,V,45.12,V,43.68,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,9,50.85,V,56.38,V,57.57,V,56.61,V,61.84,V,58.63,V,54.33,V,39.84,V,40.14,V,54.48,V,61.55,V,61.3,V,58.54,V,57.12,V,54.36,V,55.18,V,41.96,V,38.66,V,36.47,V,39.91,V,40.31,V,28.69,V,35.39,V,39.07,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,10,54.86,V,66.26,V,69.36,V,71.25,V,75.84,V,72.02,V,70.47,V,66.96,V,64.46,V,66.01,V,66.62,V,65.85,V,66.28,V,62.3,V,58.82,V,55.82,V,51.31,V,50.62,V,41.82,V,19.9,V,10.57,V,4.11,V,4.04,V,4.01,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,11,3.84,V,4.14,V,49.19,V,55.22,V,50.48,V,25.44,V,5.29,V,3.9,V,4.47,V,6.3,V,17.93,V,37.62,V,38.53,V,43.99,V,41.74,V,33.14,V,26.73,V,10.59,V,4.9,V,6.65,V,4.49,V,5.2,V,4.03,V,3.71,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,12,13.32,V,7.73,V,5.67,V,3.33,V,3.04,V,3.11,V,3.48,V,3.65,V,3.76,V,6.35,V,31.34,V,34.23,V,62.1,V,61.9,V,68.94,V,62.87,V,60.52,V,48.91,V,26.33,V,32.8,V,38.25,V,45.09,V,44.24,V,46.91,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,13,56.74,V,62.48,V,59.96,V,59.3,V,59.47,V,57.17,V,46.88,V,39.43,V,34.67,V,31.64,V,25.66,V,28.11,V,34.74,V,41.57,V,51.61,V,52.17,V,53.85,V,33.6,V,12.53,V,5.18,V,4.8,V,4.68,V,4.38,V,7.56,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,14,33.09,V,45.53,V,48.54,V,48.46,V,48.78,V,59.01,V,53.55,V,43.67,V,52.03,V,54.95,V,47.83,V,62.39,V,67.63,V,68.77,V,64.15,V,66.11,V,57.73,V,29.83,V,40.06,V,47.0,V,59.82,V,54.16,V,59.32,V,61.89,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,15,66.14,V,64.21,V,59.12,V,61.02,V,62.15,V,61.72,V,50.31,V,31.48,V,25.48,V,40.06,V,44.25,V,49.85,V,56.12,V,54.8,V,54.52,V,56.01,V,49.44,V,37.53,V,21.9,V,20.99,V,27.5,V,30.54,V,34.08,V,44.8,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,16,54.53,V,46.88,V,45.94,V,55.71,V,42.32,V,28.02,V,12.33,V,9.43,V,18.77,V,47.15,V,41.08,V,38.05,V,55.28,V,71.91,V,69.82,V,65.44,V,64.5,V,56.53,V,35.36,V,24.5,V,31.44,V,37.81,V,40.28,V,44.74,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,17,51.18,V,57.46,V,61.99,V,64.21,V,42.76,V,23.02,V,50.35,V,46.82,V,29.8,V,36.1,V,34.38,V,45.45,V,46.68,V,55.41,V,55.04,V,53.6,V,50.01,V,41.43,V,33.47,V,29.38,V,50.9,V,52.27,V,50.09,V,61.98,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,18,61.31,V,59.25,V,52.83,V,56.64,V,50.7,V,31.59,V,10.02,V,4.58,V,4.97,V,10.08,V,20.03,V,34.13,V,28.31,V,24.86,V,34.11,V,37.24,V,25.26,V,13.44,V,7.55,V,4.64,V,4.06,V,3.98,V,3.52,V,3.53,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,19,3.52,V,3.29,V,3.0,V,3.05,V,2.91,V,3.05,V,3.08,V,2.98,V,3.64,V,5.83,V,8.24,V,11.25,V,13.67,V,31.13,V,48.6,V,49.34,V,44.37,V,17.5,V,6.06,V,5.32,V,4.4,V,4.35,V,4.18,V,4.19,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,20,3.93,V,3.75,V,3.56,V,3.49,V,3.48,V,3.3,V,3.5,V,3.5,V,3.76,V,4.44,V,5.72,V,8.73,V,11.47,V,13.07,V,15.16,V,13.45,V,13.63,V,10.54,V,7.0,V,8.15,V,7.79,V,4.32,V,4.14,V,4.11,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,21,4.03,V,4.87,V,5.69,V,14.57,V,23.42,V,18.58,V,6.8,V,5.41,V,4.6,V,6.33,V,17.39,V,26.17,V,19.62,V,17.05,V,34.31,V,35.84,V,21.6,V,17.85,V,8.55,V,9.69,V,13.64,V,5.43,V,7.67,V,4.72,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,22,4.58,V,5.15,V,14.5,V,20.66,V,22.21,V,13.43,V,15.08,V,4.97,V,4.97,V,8.48,V,19.08,V,25.62,V,28.62,V,23.45,V,26.65,V,21.82,V,39.97,V,37.72,V,32.88,V,42.59,V,43.89,V,48.71,V,56.42,V,61.54,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,23,63.96,V,62.79,V,68.7,V,73.79,V,80.73,V,80.52,V,78.72,V,82.01,V,79.76,V,75.19,V,78.04,V,75.93,V,75.58,V,73.21,V,69.88,V,72.08,V,62.86,V,59.68,V,48.31,V,48.68,V,52.34,V,35.71,V,55.22,V,57.06,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,24,57.31,V,45.15,V,61.58,V,66.94,V,55.94,V,57.95,V,66.27,V,59.85,V,55.34,V,65.18,V,68.54,V,72.5,V,76.83,V,78.89,V,78.44,V,71.26,V,66.19,V,52.07,V,44.19,V,39.16,V,40.37,V,50.88,V,57.28,V,57.96,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,25,60.42,V,60.02,V,61.77,V,61.09,V,58.04,V,55.19,V,44.08,V,28.1,V,19.63,V,26.58,V,31.93,V,39.26,V,45.36,V,50.34,V,52.22,V,53.81,V,45.37,V,27.28,V,16.19,V,16.5,V,18.65,V,30.34,V,16.24,V,19.73,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,26,21.11,V,23.1,V,45.26,V,41.69,V,49.95,V,45.8,V,32.33,V,17.37,V,18.9,V,16.49,V,40.82,V,20.25,V,14.78,V,18.8,V,16.45,V,25.13,V,33.15,V,32.05,V,25.05,V,16.4,V,22.98,V,35.94,V,52.46,V,62.39,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,27,63.77,V,68.61,V,68.12,V,68.28,V,69.44,V,64.12,V,54.21,V,34.56,V,27.85,V,34.93,V,47.57,V,50.52,V,56.29,V,61.79,V,62.58,V,63.38,V,57.26,V,51.6,V,39.92,V,44.11,V,47.02,V,47.46,V,52.29,V,51.04,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,28,54.29,V,55.35,V,58.81,V,57.36,V,57.43,V,56.7,V,38.2,V,23.44,V,24.93,V,34.0,V,43.21,V,44.52,V,44.6,V,48.31,V,45.93,V,45.85,V,40.89,V,30.11,V,31.2,V,42.55,V,39.81,V,46.49,V,42.52,V,44.8,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,29,50.23,V,55.59,V,60.78,V,63.78,V,62.99,V,57.43,V,50.84,V,39.0,V,37.33,V,36.61,V,41.38,V,42.46,V,40.67,V,40.23,V,39.72,V,35.69,V,31.3,V,31.56,V,18.6,V,18.81,V,17.18,V,15.02,V,10.02,V,32.94,V,nov_mo19.csv
28,79,56,14,28079056_14_6,2019,11,30,35.14,V,39.44,V,45.14,V,48.09,V,49.84,V,52.57,V,48.32,V,44.59,V,46.69,V,45.35,V,47.62,V,57.6,V,58.19,V,52.9,V,58.64,V,57.07,V,55.05,V,53.43,V,46.67,V,45.84,V,47.91,V,52.44,V,20.85,V,21.5,V,nov_mo19.csv
28,79,56,6,28079056_6_48,2020,11,1,0.7,V,0.6,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.6,V,0.8,V,1.1,V,1.4,V,1.0,V,0.9,V,nov_mo20.csv
28,79,56,6,28079056_6_48,2020,11,2,0.9,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.5,V,0.6,V,0.6,V,0.8,V,0.7,V,nov_mo20.csv
28,79,56,6,28079056_6_48,2020,11,3,0.9,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.5,V,0.5,V,0.6,V,0.6,V,0.5,V,0.4,V,0.3,V,0.4,N,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,nov_mo20.csv
28,79,56,6,28079056_6_48,2020,11,4,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.2,V,nov_mo20.csv
28,79,56,6,28079056_6_48,2020,11,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.6,V,0.3,V,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,nov_mo20.csv
28,79,56,6,28079056_6_48,2020,11,6,0.4,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.7,V,0.6,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,nov_mo20.csv
