Date,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,WST,InsB,Bloomberg,FT,Overperforming,Sentiment,Total,Increment
2021-05-28,0.8534291768565352,0.8139987976219634,0.5307359927427249,1.6153263340188333,0.5928362197440773,0.4992192315594822,0.47606959648844466,3.5614156015518836,0.8886086591004625,54,0,72,36,-3.79716049382716,0.0459991012074345,162,0.0002102625041064389
2021-05-29,0.2818717446749064,0.5467540006791023,0.6321257752248438,0.22816301032594716,0.48451920214349503,0.3679014394159373,0.8720819437827537,0.13577615704984064,0.6786001609010458,44,0,69,0,-4.463185840707965,0.0747078589224606,113,0.0
2021-05-30,0.20721579445794047,0.5048477351711139,0.5269610362907371,0.23176056636567893,0.4606905495218026,0.14847064076802857,0.9011508609153359,0.05239669756780331,0.6701813580767608,38,1,61,10,-4.372999999999999,0.1122340012680921,110,0.0
2021-05-31,0.5848224533092199,0.7323186890666407,0.7655903767014878,0.8934511020927827,1.217235494880546,1.1790954469823023,0.7095230097413504,0.8212298033778189,1.547872340425532,46,0,45,18,-1.754862385321101,0.0584355679997881,109,0.002417350111366947
2021-06-01,0.5566059369933011,0.9079610951008645,0.7087700860137732,1.1848524325052783,0.8705199681419956,0.6786071221924149,0.3838526306791469,0.8461509868787868,0.8477810037328909,54,0,60,46,-3.2985,0.0600919814643028,160,-0.01665882223736296
2021-06-02,2.0378584979354986,1.2550535312166664,1.197241379310345,1.263429054054054,0.8517255490383304,1.2098765432098766,0.5414230019493177,0.26259316897370794,0.9957537154989384,62,0,70,44,-3.238693181818182,0.0675948878262189,176,-0.009279135607798165
2021-06-03,1.1435449050086355,0.9056480574600065,1.4359892264157377,1.1355946907261212,1.3523693803159174,1.349235757295044,0.4623439387837293,0.16198455725316246,0.9559336823734729,64,0,60,54,-6.4591573033707865,0.0166326230469488,178,0.013681112828277622
2021-06-04,2.231583606920211,1.2531884742560226,1.5212017835233562,2.1001764854189426,0.8787814381863266,1.2726299694189602,0.3986102872637912,0.50920347133934,1.4612326043737576,54,1,63,42,-3.729875,0.0869339832208135,160,0.003704095575794242
2021-06-05,1.106098002435252,0.7462276253894556,0.8922015632401706,0.38542439990101457,0.5328297501452643,0.8072027684908206,0.27384937238493723,0.6827466089618409,0.5554655870445344,54,0,63,8,-4.33168,0.1032116523678341,125,0.0
2021-06-06,1.2723510395184214,1.6439004267058563,1.6101292995856424,1.2501837784856653,1.036385852963139,1.0442505133470226,1.0197132616487454,0.6624756335282651,1.2254505332842955,44,0,54,16,-0.6290350877192981,0.0723249938820114,114,-0.0024251884952723496
2021-06-07,1.9284055156341038,1.3976441917140536,1.6457960644007155,2.055072706000334,1.9832402234636872,1.2527266979292904,2.1250161269513614,0.9202985793402358,2.1776273372018053,68,0,65,44,-1.3766666666666667,0.0763264118679348,177,-0.0018979847973296926
2021-06-08,0.379730480967201,0.7434981792552567,0.3450812472551603,0.2485816347972263,0.7152406417112299,1.299265736758311,1.3291583166332663,2.37270289712903,0.4214046822742475,70,0,69,55,-4.877061855670103,0.0900510706497451,194,0.0010569707491860797
2021-06-09,1.0740049828520304,0.9181275892651043,0.6535782140595313,1.0120481927710843,0.9097725568607848,1.705733310997571,1.0264464862180283,2.208615165539338,1.0432692307692308,62,0,69,60,-3.390575916230367,0.0930836315752172,191,-0.008345619673205927
2021-06-10,0.9292165425122014,0.771595213757441,0.8058335650078768,0.4086970074812967,0.5517002562504328,0.7978615501648213,0.5885034185869841,0.5877679140713129,0.5598164536217634,62,2,68,62,-14.822835051546392,0.0655474629940142,194,-0.015943380820589374
2021-06-11,0.9235168165395174,0.7379636937647988,0.8463761018609206,0.8801836856311565,0.3962165785357861,0.7771929447655058,0.43602387749805344,0.28314131911254214,0.6669054441260746,54,0,53,40,-2.919863945578232,0.0963672483292149,147,-0.007137543538833529
2021-06-12,0.5777853939965156,0.6008960730914522,0.4910030286834135,0.31187631763879126,0.9978527394888134,0.6247355260627043,1.163748010006823,0.33634299593431544,0.9386257505003336,56,0,48,6,-1.8607272727272728,0.1267307131300637,110,0.0
2021-06-13,0.6944974201172355,0.7495750708215296,0.4777409461259642,1.6087443946188342,0.7664753324129914,0.8402585410895661,2.0081967213114753,1.2480541455160745,0.9291609353507565,42,0,63,10,-2.41,0.0632694264940641,115,-0.00509656652360515
2021-06-14,1.2047922185446742,1.1210248068320456,1.2087488314116546,0.9804015296367112,1.196483596157332,1.2224435590969456,0.6540499621498864,1.1335839826055445,1.0529077393965893,62,0,78,66,-3.514368932038835,0.069833249358388,206,-0.0024141630901287556
2021-06-15,2.0201907235710763,1.5306599907610234,2.6130387095048286,1.0467136790431293,1.6159556244391875,1.5378357487922705,2.2437159430479876,1.1569819152090126,1.1795580110497237,66,1,67,52,-1.8904301075268817,0.0880821879093768,186,-0.04351574611586681
2021-06-16,0.8585860932485844,1.0926911145413403,0.5568688238713427,0.7719441110920624,0.7315914489311164,1.033847526772055,0.6977750309023486,1.52926435373392,0.6975630983463882,70,1,60,53,-4.154293478260869,0.063588878318886,184,-0.049260540782972574
2021-06-17,1.6797182886514679,1.7711204547224169,2.1969610218013655,3.3047232472324723,3.1218111899474628,1.775202407394139,1.643749102913736,2.441188261706222,2.9395650946060434,82,0,67,51,-2.31665,0.097019770021645,200,0.004510091205198277
2021-06-18,0.620023668906457,0.8075778078484438,0.41521011528449236,0.36569835830818803,0.40985960433950225,0.5901236353119803,0.8110008543076823,0.46709966751720405,0.5221814071771687,66,0,74,56,-6.116836734693878,0.0493778855713986,196,0.007862449359187833
2021-06-19,0.14178834787335398,0.6305122236654278,0.3643447350455519,0.12946486472465046,0.21160528144544824,0.270126501381553,0.2747782356638961,0.34810753179498893,0.18043478260869567,52,0,58,4,-6.025438596491228,0.0719102662108614,114,0.0
2021-06-20,0.5385853305866374,0.5298350667086879,0.46532542184312997,0.4589756487262183,0.34537668134386873,0.319361757572113,0.4782356355194428,0.919110290156238,0.4743421052631579,50,0,68,16,-2.6634328358208954,0.1232333685739142,134,-0.0030867661069025696
2021-06-21,0.4331999960751093,0.7771625462540892,0.406725224458016,0.5253970654968991,0.37940135178628903,0.5632594235033259,0.7576457470532016,0.36223237708386224,0.7961867192636424,58,0,65,59,-5.226043956043956,0.1102044033935713,182,0.00028061510062750634
2021-06-22,1.6397610881005882,2.093784729127429,3.2179295794271607,0.6117757301265032,3.530178299715189,1.0554632426988921,1.9475006076318562,1.9820513726460094,0.9746543778801844,68,0,80,47,-3.3672820512820514,0.1346716721291313,195,-0.0003941187991574723
2021-06-23,0.7485750004287863,0.922684585492228,0.8195459290187892,0.35523600722207893,1.2668208015011393,0.7779254597732328,1.6629045417459885,0.9745083501041556,0.534034856954949,78,0,71,59,-4.432692307692308,0.0973246830242568,208,-0.003198155802068983
2021-06-24,0.7376542182647676,0.6085379654500088,0.5165863406606324,0.7077156974534398,0.40123887628686095,0.8233534097532543,1.0938468348826915,0.5917148721776451,0.7626146788990826,66,0,71,56,-5.165492227979275,0.0847732531333567,193,0.002252759661522311
2021-06-25,1.595099883902478,1.4053000682678582,1.9362968591691996,2.1578685258964145,1.381514583103461,1.7076785073555794,2.515268419908715,1.6987627756858525,2.5093194625054185,76,1,70,60,-2.8470531400966186,0.0580206311523834,207,0.0016886187331003283
2021-06-26,1.29063741304667,0.801810368694103,0.8232418139790133,0.8040131465144439,0.5929637892569075,0.931734998824754,0.9789808610133539,0.18659684214671024,0.9635517642497091,58,0,68,2,-0.2419531249999999,0.1263886493281024,128,0.0
2021-06-27,2.1173996835189737,1.7562568430435919,1.7820965075563306,1.5839598997493733,0.44838869608329207,1.2957663022546144,2.002580552668363,0.3115302707636142,1.3634204275534443,34,0,68,4,3.2545283018867925,0.0772732292602575,106,-0.009440282641204849
2021-06-28,0.21471508107268816,0.5922661523625844,0.24581302499222232,0.407448275862069,0.2530148119019531,0.9906526075805072,0.21795948165723672,0.8766512748444089,0.46012931034482757,56,0,70,62,-7.365851063829787,0.1107964613203974,188,-0.00494489035656179
2021-06-29,0.6703794882492253,0.6177912105865054,0.3345783196208665,1.5405556686342357,0.4337670648464164,0.7835454240288077,0.47086301529837676,1.952529348986126,0.7374005305039788,64,0,63,61,-6.558989361702127,0.077895249120104,188,0.007431345145835518
2021-06-30,0.41219254638509656,0.9022991874875427,1.2512242341418973,1.0153227713407424,1.256928654827014,1.3411058166746554,1.073205157549401,1.5231325301204819,0.7963917525773195,84,0,65,55,-5.698774509803921,0.058306928378707,204,0.006663613300452201
2021-07-01,0.9435432190957381,1.073543611200515,0.42624376106907097,0.759897426669066,0.7962557023520351,1.3054893798430174,0.6024274606485871,0.8502283105022831,0.9132530120481928,74,1,66,41,-2.6999450549450548,0.0631213088058326,182,0.009910454048078752
2021-07-02,0.6732022999476585,0.6577241987650692,0.4398118494795837,0.5991107817710263,0.647749665011429,0.6257123193392979,0.7026780834396065,0.7024920012617728,0.7436559139784946,54,1,65,32,-3.41078947368421,0.0990433460910434,152,0.006114677753476173
2021-07-03,1.8329507694809182,0.800938251334076,2.86023166023166,4.387039777370409,2.1529340018972762,0.4183566738334592,0.5416162300876386,0.24914828760982607,1.9799781579905351,46,1,52,2,11.273069306930692,0.0260460915139132,101,0.0
2021-07-04,1.9550837022375995,1.2379031139949532,1.0394546448438857,0.9214598478085277,1.6082672434510934,0.7455595026642984,0.6381437383445704,0.14588029626903437,1.1406009244992297,48,0,69,16,0.0273684210526316,0.0738153335306933,133,0.0
2021-07-05,0.45544382070863965,0.818800178412132,0.5624932366626988,0.07632586347799905,0.9619803518898818,0.8949960598896769,1.34530642473616,0.3176434394708506,0.6761512542119057,48,0,68,48,-4.517378048780488,0.0628012008880911,164,0.004460551993309172
2021-07-06,1.4507409387155774,1.1905630123878241,0.8041932074609386,0.563760437787516,0.8511048572024181,1.3909545033053154,1.5280012961062808,1.5228959276018101,1.1286365229582895,52,0,74,56,-3.0697802197802195,0.0598385694992837,182,0.00340115728237385
2021-07-07,1.2522176745740061,1.4687034720981478,0.8604392012361821,1.0464598692446794,1.3060459068860328,3.0245623760687406,1.360635696821516,1.741870329226419,1.0141176470588236,84,1,83,46,-1.930420560747664,0.0676944093246663,214,0.004718290313627533
2021-07-08,0.5956364289348457,1.1447423720265613,0.47995542391272467,0.19142456909677813,0.6004147069235827,1.34474287585981,0.597987904163759,0.7722590981918059,0.6638772663877266,64,0,69,54,-3.882459893048128,0.0563695284393336,187,0.0032785199456015174
2021-07-09,1.115232198142415,1.9005321722302855,0.8166080569170818,0.3969586567400602,0.7337921740386003,1.2774959215503487,0.6536042573778423,1.6069961761790115,0.8577167726816204,66,0,70,48,-3.308695652173913,0.0711182432201453,184,-0.002486187845303867
2021-07-10,1.0459526565740442,0.7097786952138639,0.7920217588395286,0.7278911564625851,0.47234824556365934,0.5271175063254101,0.4168975069252077,0.4293964363687584,0.7469684721099433,50,0,68,2,-0.6924166666666667,0.0621177138447971,120,0.0
2021-07-11,0.9820399725137579,0.9070728618092128,1.2237632256219617,1.0510288443872864,0.6736499068901304,0.43419406795634075,0.6610894218256181,1.0026178010471205,0.872385830132309,48,0,57,16,-1.079421487603306,0.1452790413268571,121,0.0021600799856341733
2021-07-12,0.7381694377893466,1.0137285795213142,0.9216192082547872,1.2333320419943439,1.0344687203148324,0.6924031366839825,1.3564043830867332,1.3703644755689957,2.1219919786096257,62,0,67,65,-4.269381443298969,0.0494887037014497,194,0.010412655124965383
2021-07-13,0.784903021581872,1.118074378356538,0.7314824604064026,1.3953884022297836,1.6612357823547494,0.896129785096107,3.475115379817887,2.3789086184495454,1.2733441033925685,64,0,67,62,-4.176839378238342,0.0292679166448596,193,0.010500718328525924
2021-07-14,0.7462977809876559,0.9307020625712303,1.5098590983095816,0.8880733148019457,1.5242463958060288,0.8162960752126548,2.170655567117586,0.8883536667717102,1.4433849821215732,75,0,66,63,-4.051372549019608,0.0822077984198082,204,-0.005371950099118976
2021-07-15,0.9333608420864806,0.6042120938148168,0.5733053609255336,0.453035336756267,0.46055033907146586,0.5811094819159336,0.3238820043103448,0.723272884283247,0.5248950209958009,66,0,68,42,-2.674431818181818,0.0402038034566443,176,-0.010774487518671235
2021-07-16,1.3360487752426162,0.7391203410577857,0.5943247029054268,0.9426173638919655,0.685747583464729,0.9868660053094873,0.6171535920191747,1.5585606681497093,0.7023340406183692,66,1,67,37,-3.1514035087719297,0.0840323015191436,171,-0.0031964997674979335
2021-07-17,0.8949166935579748,0.6673829195182484,0.4123462802873493,0.6621048072758771,1.3439966263027894,0.6978330658105939,1.616297895304911,0.4382124597614088,1.1149584487534627,56,0,63,2,-2.4486776859504134,0.0672642501361509,121,0.0
2021-07-18,1.0893101700950452,0.6950017001020061,0.5979404648022059,0.5631176061238692,0.4276862064692031,0.9024960998439937,0.5343511450381679,0.5508293204922419,0.4463882618510158,50,0,64,6,-1.2140833333333334,0.0690380381192881,120,0.0012163837571632875
2021-07-19,0.6828206822558068,0.8732843764081206,0.8317634506934918,0.7882076702321942,0.8463476070528968,0.803804958873306,0.4805495985237644,1.0454166982060404,0.583941605839416,78,0,65,53,-6.808877551020408,0.0461778457646715,196,-0.00320668265294897
2021-07-20,0.70874328109204,1.454490702401566,1.1328700779111391,1.1074884437596304,1.3921620901093041,1.6014829372878328,0.8132688927943761,0.9836664815843049,0.8457446808510638,84,0,67,61,-4.318584905660377,0.0707965436031473,212,-0.003258061921983529
2021-07-21,0.7830895449283106,1.0606789699116916,0.7334870958762476,1.4609528341164577,2.0058859975216854,1.4522567731386202,0.6778700303368993,0.4158658658658659,0.6630891273915072,74,0,68,38,-4.459888888888889,0.0807794950640188,180,-0.0008319928890607763
2021-07-22,1.430495945757025,1.7378638561912583,1.8267683481424473,1.8418747894711516,1.5557954253405295,2.147235550944538,0.47790500924723567,2.0385281908676904,1.0870147255689424,70,0,64,42,-1.5563636363636364,0.0562832132881848,176,-0.003490331760734072
2021-07-23,1.8835952389398223,2.82383125163233,3.3485933987436183,1.6024244015579185,2.0296608500413598,1.5153582969017299,1.0950592958846053,1.5603318557078367,2.2922535211267605,64,0,70,33,0.5259281437125751,0.0563675836329813,167,-0.0014988748782024399
2021-07-24,1.6023919761821206,1.3184305958864697,1.075571375046834,1.1408205418978576,0.9925777021803,1.705440438437144,1.920484465508162,1.8111951392928705,1.460167714884696,50,0,68,5,1.0531707317073171,0.0709691147831391,123,0.0
2021-07-25,1.1851604539574236,0.6249207068418667,0.6684453547494564,1.0912968342096554,0.8912037037037036,0.5599914602903501,1.126005361930295,0.2115300674881644,1.7875706214689264,54,0,66,11,-0.3741984732824427,0.0422025828991477,131,0.0004447928225070326
2021-07-26,0.8490333912406722,0.5712293792936592,0.921911695631752,2.231315467283363,0.7970608817354794,0.3824949050734742,0.286822999248936,0.8681471435836583,1.017094017094017,62,0,73,52,-2.6728877005347598,0.0883675531737029,187,0.0004447928225070326
2021-07-27,0.9949188204480559,0.665043509626223,0.7312328676640576,1.4951925288678292,0.6180082315633223,0.8866659588345038,1.878578907462902,1.3034571850393701,3.2587117212249206,68,0,69,55,-1.77734375,0.0583295771031667,192,0.017615977311405948
2021-07-28,0.8856464151869987,1.1653073172993873,0.8483561165814507,1.7168190058921287,0.4795770190266969,0.6983753708058592,0.6641475644699141,1.4411347158140242,4.2917093142272265,72,0,70,59,-1.8365671641791048,0.0987884231183804,201,0.007279786377292303
2021-07-29,0.6671661327347442,1.0082165489358803,0.932212187272916,1.381636551106303,0.7717275419545904,1.0215409412199257,0.31844858382240365,0.7596148525261469,0.38022681011922066,74,0,53,51,-4.646685393258427,0.0878064083752285,178,-0.007153765801246434
2021-07-30,1.1896531446499787,1.0801543693505677,0.8731651870578322,0.8618256316867744,1.092455134830405,2.2252272662909576,0.5596006813770154,1.904029251846048,0.29317860508953814,68,0,79,50,-1.539543147208122,0.1054849201030557,197,0.0030343153889881747
2021-07-31,0.8343663497022711,0.6073388388814501,0.35266203960352127,0.3485534799140354,0.42050789586000853,0.5038444602513295,0.301730390633095,0.6225795251195214,0.19607144976559254,54,0,62,10,-1.7153968253968257,0.0636081492361254,126,0.0
2021-08-01,0.9569328474502489,0.3096180601563535,0.33714559157793994,0.4498361419326934,0.325889477668433,0.15720619231048769,0.278829713127731,0.16935936123053916,0.10974631195605208,44,0,61,13,-1.6983898305084746,0.0935001498031159,118,-0.004400198067997751
2021-08-02,0.8625657783627722,0.8848510355879663,0.6251978644058702,0.7702690277854398,1.4405058440314236,1.4549442093112737,1.2271537561953556,1.7689262412916067,0.2689824777128804,62,0,69,48,-2.957430167597765,0.0723932173912221,179,-0.004180174736259033
2021-08-03,0.7724102927189207,0.6696173282798058,0.8185475816806962,0.975053919416716,0.8692994828396803,0.5873159682899207,1.0199691533403685,0.5926185634480985,0.4576980356003121,70,1,73,55,-4.9767336683417085,0.0762069518979066,199,-0.0027622783644209916
2021-08-04,0.9094165624875465,0.7728071794174493,1.746650764152775,0.586113888436766,1.03766318537859,0.6174943547988331,1.9609171443460136,0.5889129630608254,0.5604602019253345,58,1,63,52,-5.828505747126437,0.0281500058051782,174,-0.027892847279756973
2021-08-05,0.6365872476300332,1.0516021639617146,0.9253453857742733,0.6586282674068934,0.9744400164903119,0.94305167132774,1.2589351820690582,0.7807924992797842,0.7314839752221923,72,0,75,59,-5.09135922330097,0.0638145691116627,206,-0.04526062394153826
2021-08-06,1.291239488630022,1.1337793864940953,0.9143647375975913,1.9607163797238951,0.9267727483392554,0.644012163923348,0.9637987776210625,1.7679120756194417,1.1546592489568845,60,0,67,53,-3.944722222222222,0.0989202436522512,180,-0.020795440673828124
2021-08-07,1.0465897587077684,0.9975912947698417,1.0955115659790178,0.980163971192903,0.8124439126533054,0.6837098692033293,0.6249433106575963,0.2737940026075619,0.9122807017543859,51,0,64,6,-0.6212396694214875,0.0796015416757205,121,0.0
2021-08-08,0.8743285575239759,0.8731665326371348,0.6899579520158299,0.8509870412982923,0.5191264839513411,0.41992757031323485,0.6903689273103617,0.8057336854017352,0.49874756470915665,52,0,71,8,-1.7693129770992366,0.0681916486114959,131,0.0031333551918095452
2021-08-09,0.7011668415900091,1.013709592007249,0.7569544769925921,0.6169503784258518,1.0327118089630356,1.3708640469988362,2.727013607944097,0.9826657296790817,0.7870813397129186,64,0,69,40,-5.590982658959538,0.0460829757108658,173,0.01566670512795177
2021-08-10,0.7301471947690117,1.150770000682423,1.4008270274831922,0.8415761173966618,1.606310319227914,1.3761212656977198,1.035310191708296,1.2518136335209507,0.7554327808471455,64,0,61,64,-4.788253968253969,0.069200443994215,189,0.011684376793931507
2021-08-11,1.1064422785438044,0.8940921779752748,0.7675284176642189,0.8562954458476847,0.6136048879837067,0.8803601605407688,0.3565393714092599,2.3625362352183314,0.8791896869244936,70,0,67,46,-3.107595628415301,0.0827682867483804,183,0.014168148087243171
2021-08-12,1.4187939862138836,1.3864298478366817,1.840002294696383,0.9721468620003617,1.307918121231355,0.9254866534561137,1.1582477564992137,0.5705149229255494,1.2155539772727273,60,0,77,58,-5.602205128205129,0.0848130912297578,195,0.0216695394019797
2021-08-13,1.540880224182641,1.3327631767621935,1.5301573755678823,0.673836389280677,1.4280388860463418,1.6431850681116882,1.5203024362923552,1.0925048271019835,1.1719101123595506,64,0,71,47,-3.400879120879121,0.0794951694186387,182,0.006590848109512311
2021-08-14,1.0160311137916274,0.704553310498696,0.7013331274449248,0.4785823559408465,0.5054692878451771,0.48825377047478125,0.8197891746411483,0.16000608195433466,0.7721212121212122,42,0,65,0,0.3303738317757009,0.1113937438470148,107,0.0
2021-08-15,1.1283361889887946,1.1167315175097277,1.0988891515008272,0.5257863709444697,1.3545971247074555,0.6692897548711503,2.6900387084129553,2.3011521880126664,1.2213541666666667,40,0,61,7,2.1775925925925925,0.0792535919156289,108,-0.0010633076210771958
2021-08-16,2.4378984610859766,2.6071720859397796,5.053573604570315,1.799522417848742,3.65174219829781,1.8638086905803442,3.5783372878538287,1.0999510643503791,3.695794201714986,80,0,74,54,3.705192307692308,0.0217230803532886,208,-0.002966057840792142
2021-08-17,0.5640376657251648,1.5242716639260339,0.6561616548816133,0.6532371904925413,1.8236060606060605,2.1070322531913286,0.6928283016970097,1.1326964079360688,1.933197107827727,64,0,68,60,-2.863645833333333,0.0730448829547601,192,-0.0026891029849439776
2021-08-18,0.7366695662876298,0.6790362113301175,0.28330522765598654,0.6963168579359489,0.3434214053796431,0.7319819401348916,0.4233584647018506,1.060825396825397,0.5018501387604071,66,0,76,63,-2.40409756097561,0.0652396399144366,205,-0.00033676223291380456
2021-08-19,0.7185141190268547,0.6282294528564565,0.40185307653894425,0.892578125,0.6356963942447719,0.5703742358729685,0.5588523981324278,1.157220202020202,0.47747047855811064,64,0,64,55,-3.126775956284153,0.0713618650617,183,0.01291989699519961
2021-08-20,0.851570573807211,0.6468304078797827,0.33647966147966146,0.6080647549479294,0.6854462779191809,0.7863340346658652,0.4467905744450243,1.5293085046623973,0.46993769470404984,70,0,69,43,-2.498736263736264,0.0613184028273313,182,0.012464879939289724
2021-08-21,0.9814353232669927,0.5553527114752678,0.2036147038801906,0.725291335511239,0.2840505329648638,0.4369961478892816,0.3162639355630234,0.24092182607262538,0.40248390064397427,72,0,55,7,0.1683582089552239,0.0300405222393495,134,0.0
2021-08-22,1.3457833826603773,1.184445738159652,0.8694598813612239,1.6029211536081198,0.947754061803122,1.593975483935177,0.5746834659319568,0.4532619852928803,0.9270460083130285,52,0,62,12,2.2163492063492067,0.0811721984903201,126,0.0013309807448157688
2021-08-23,0.840643282065448,0.6647220871819802,0.6725323193916349,1.5558042852574352,0.4322204344328238,0.6720313666915608,0.570836068508683,0.906172328086164,0.6375491616642517,50,0,66,45,-2.5058385093167703,0.0977419999515062,161,-0.008318545034482563
2021-08-24,0.981749664219093,0.9323046720281044,0.8692733482510894,1.5670432318071135,0.8337666558336041,0.6811037792441512,0.9303090500537338,0.9186517992904207,0.8042038583357327,66,0,79,53,-2.036919191919192,0.0378488559233508,198,-0.007421369403659879
2021-08-25,0.5951582460931574,1.193176540834605,0.6473596574690771,1.3070017953321365,0.9296028880866426,1.2486495110888245,1.8931831423577394,1.6041426927502878,1.587146529562982,80,0,53,62,-3.382,0.0508970667780191,195,0.015881906492308587
2021-08-26,0.788452025586354,2.012835762719838,2.294360330048866,0.9573678058172317,1.4752388805354804,1.3282942238267148,4.204208958003538,4.444135771290029,2.2937853107344632,74,0,61,61,-2.4057142857142857,0.082459026898609,196,0.009373981299988244
2021-08-27,0.9679142635187298,0.757346538602147,0.49353442371441875,0.8427219468228931,0.9607085507828182,0.890646492434663,0.6125022681908909,0.6137172604039985,0.9959868661072602,58,0,58,45,-0.2306211180124223,0.0493789335233434,161,-0.004183626383395803
2021-08-28,0.7263270350284736,0.6199908608666282,0.42988829104416465,0.83822008637995,0.5757470465601112,0.5827788339670469,0.5817381792870283,0.41590266228874395,1.5974006347287288,50,0,58,1,0.7371559633027523,0.051546146259449,109,0.0
2021-08-29,0.9427009378758966,0.6803776279962506,0.5932936351311928,0.719763624425476,1.834624816086317,0.5040508821079731,0.8447965177505792,0.21309199107364246,2.2788769103186826,56,0,63,6,0.91648,0.0467311784511784,125,0.003316749585406302
2021-08-30,1.650618952404997,1.178753746561375,1.7163901560275447,1.7643191116306254,1.3793118133038071,1.5029608709515783,0.7183750949126804,0.27265732857800273,1.0430759412890875,62,0,67,50,0.2474860335195531,0.0473088333070376,179,0.002266432054139027
2021-08-31,0.7925805516234596,0.8015491688295846,0.7437862679794645,0.6113556618819777,0.6800152717091588,0.8935029114311983,0.20506125506786532,0.5418909177438884,0.2155237377543331,70,0,70,42,-1.3954395604395604,0.0707512923584352,182,-0.0034711012827134988
2021-09-01,1.3796123780079064,2.2134519925488045,2.1122433225258606,1.1757612396194597,4.203409501702848,1.9594460929772501,0.5935205476357228,0.6131148236992379,0.6276123443421765,70,0,71,64,-0.6199999999999999,0.041668807914888,205,0.00981746680702071
2021-09-02,1.276960216938391,0.5762559539858003,0.7559452350441761,1.8700678092797267,0.5348926306917227,0.7757183908045977,1.4995924134557905,0.30250246658893176,1.3332261521972133,54,1,77,42,-2.2660344827586205,0.05595432732748,174,-0.007076865761797195
2021-09-03,0.40563638187284445,0.5174393903183834,0.38099480530160773,0.3681933127282944,0.2594409405902048,0.7787226911878679,0.39157882430878943,0.454944119212347,0.23270013568521034,50,0,70,52,-4.216802325581395,0.0872620708049487,172,-0.019116281355231805
2021-09-04,1.3442515839263764,0.5501510371215681,0.5145749316588627,1.144065332875228,0.1877263384555153,0.7507125720261653,0.13654036243822076,0.20995252329875153,0.5130149102855698,52,0,72,0,0.9893548387096776,0.0607309634916201,124,0.0
2021-09-05,0.25672644344360046,0.42555735235172976,0.35538179865919634,0.3502586702433416,0.1456553850105966,0.3362774978748108,0.23627233061661315,0.324094961864862,0.2946412015575746,38,0,64,9,-3.068198198198198,0.0982930472216186,111,0.0
2021-09-06,0.682129720820855,0.6909799094913956,0.7649943297075407,0.38471436795232133,0.2528227561092916,0.9834761999689902,0.7366099558916195,0.47398183416349254,1.1170526315789473,52,0,71,47,-2.2754117647058822,0.0502021500908055,170,-0.002895524901996756
2021-09-07,0.8638390511436095,1.0318904936724629,0.6948122811303852,1.0984581497797357,0.26533032579122384,1.341858552631579,0.26221817672594877,1.3987859868192856,0.465495608531995,60,0,69,41,-2.3664705882352943,0.1333957952326936,170,0.0008352358035572698
2021-09-08,0.8391223779527811,1.278495121130552,1.0183543827052,1.0021662517378511,0.8127462340672075,1.0689345122133973,0.6132582322357019,1.9114528101802757,0.8833149171270718,78,0,67,57,-5.025544554455445,0.0512228922296991,202,-0.000614271299453407
2021-09-09,1.3981283900578172,1.4394670785865997,1.5198297495448507,1.8995611896635787,1.340344858716259,0.842111946363267,0.8198791872597474,2.518235927309567,1.3189604252805671,62,0,64,52,-1.5470786516853932,0.1053371893659814,178,-0.0030043531438266576
2021-09-10,0.9620611857848379,1.169242136183019,0.808783099406743,1.1246404002501564,1.6172353089110572,1.2470264662597408,1.7166985097439817,2.131836794384323,0.8511363636363637,56,0,67,31,-0.7202597402597403,0.049814182330416,154,0.0013410954664752396
2021-09-11,0.7091613890555843,0.4205169475478129,0.5918398455363041,0.8015927502402856,0.48841511761078316,0.3215762716329057,0.8425645463724217,0.368421052631579,1.153409090909091,60,0,64,0,-1.8511290322580645,0.0970253281664571,124,0.0
2021-09-12,0.8334204385019363,0.6196917921055852,0.7310337902294523,0.8238221417953855,1.0633273410688022,0.5691863611762583,0.6456896551724137,0.7279514699020065,0.5951653237010281,46,0,65,11,-1.1359836065573767,0.0840564633453977,122,0.00708702632359096
2021-09-13,1.7188276809693337,3.2490687699703504,3.430761622156281,1.0595317338581312,2.2165245817575796,3.405366494217412,2.5614490530414775,3.328833089689569,1.9906801007556676,64,0,63,55,-0.4656043956043958,0.0697482576946862,182,0.00022322790963309153
2021-09-14,0.4650618787251195,0.5440039875329542,0.4691181152499204,0.41074214397147313,0.4165600807808818,0.5320072022635686,0.26590330788804073,0.17301667117936023,0.34963579604578565,54,0,60,52,-4.280180722891566,0.0792497544289713,166,-0.02776083390117303
2021-09-15,0.9008595535568633,0.6860894070974141,0.6495648992188867,1.2472967622064512,0.6989145823501651,0.4740592574071759,0.5182201764480245,0.36784889431628126,0.6692456479690522,58,0,63,51,-3.2005813953488373,0.1009852440645252,172,-0.023990180436455164
2021-09-16,1.2274084260791747,0.7275011818566346,0.6173135335808302,1.4591723832706351,1.2180636777128007,0.6994345520317494,0.533363802559415,0.241499524607235,0.8734586024662361,54,0,54,46,-1.244155844155844,0.0917449099321393,154,0.004103541173128697
