id,followers,created_at,friends_count,screen_name,verified,tweets,localidad,provincia,distrito,seccion,cambio1518,mediana,rentapaismin,rentapaismax,rentacommin,rentacommax
300153830,102,2011-05-17T09:01:25Z,166,FieraFiestera,False,13907,Martos,Jaén,03,003,+9,16.45,61,67,82,85
1954238774,24387,2013-10-11T13:50:57Z,11553,danicaballero90,False,26248,Medina-Sidonia,Cádiz,05,001,+30,12.25,11,18,29,44
1090759103666970624,54,2019-01-30T23:50:10Z,145,estefani_noely,False,496,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
579185337,101,2012-05-13T16:49:45Z,160,Nano_brahma,False,685,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1017602935,1028,2012-12-17T14:32:43Z,452,Jimenapolo_,False,33315,La Orotava,S. C. de Tenerife,06,002,+24,10.85,4,6,3,7
614237450,459,2012-06-21T11:32:48Z,851,yaiza1D,False,7208,Jaraíz de la Vera,Cáceres,02,002,+7,11.55,6,11,24,41
883971427,216,2012-10-16T07:57:02Z,210,BaroMalaga,False,1885,Ronda,Málaga,04,001,+15,15.75,54,61,79,82
292339668,214,2011-05-03T14:01:43Z,547,raquelglez81,False,2238,Madrid,Madrid,Centro,001,+23,26.25,95,96,81,83
335632028,698,2011-07-15T00:23:41Z,490,AnaFerradas96,False,43391,Castropol,Asturias,01,001,+10,15.75,54,61,20,29
187226661,10009,2010-09-05T16:47:38Z,687,RamosMartinAna,False,62020,Víznar,Granada,01,001,+15,15.75,54,61,79,82
1211406454877343744,147,2019-12-29T21:59:52Z,122,alberto_ayuso,False,3199,Cabrales,Asturias,01,002,+19,12.95,18,25,2,3
548539998,279,2012-04-08T14:17:40Z,266,xemita_18,False,2989,San Felices de Buelna,Cantabria,01,001,+10,15.05,41,48,15,25
3326651231,45,2015-06-15T10:11:40Z,143,esteticadayda,False,715,El Astillero,Cantabria,02,001,+8,18.55,76,79,81,84
468744144,505,2012-01-19T21:30:33Z,447,jmsannicolas,False,4677,Mazarrón,Murcia,01,005,+19,12.95,18,25,41,42
220946591,538,2010-11-29T09:17:18Z,578,MaraRJade,False,11975,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1089274789,280,2013-01-14T15:03:27Z,121,AlbueraM_Foto,False,715,Montoro,Córdoba,01,002,+15,10.85,4,6,10,17
176516538,221,2010-08-09T19:09:52Z,278,wariomusic,False,1351,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
943934464488550401,612,2017-12-21T20:01:28Z,1126,eplanaalonso,False,3179,Montblanc,Tarragona,02,002,+13,17.85,71,76,39,46
455040276,74,2012-01-04T17:29:15Z,166,estherhc94,False,2194,Órgiva,Granada,01,001,+7,10.15,2,4,5,10
975873120639873024,70753,2018-03-19T23:14:17Z,860,Xiscoisback,False,7090,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
3625151243,236,2015-09-11T23:15:32Z,1296,dajesioficial,False,147,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
1553476147,214,2013-06-28T16:15:18Z,41,MuchoFunkSpain,False,697,Torrejón de Ardoz,Madrid,03,008,+15,16.45,61,67,35,40
867028282805452801,602,2017-05-23T14:43:46Z,237,ProtecSuances,False,1251,Suances,Cantabria,01,001,+16,15.05,41,48,15,25
842077730,234,2012-09-23T17:20:02Z,369,JMarianez,False,430,Huelva,Huelva,05,001,+13,12.25,11,18,29,44
235773443,402,2011-01-09T01:59:44Z,447,Tonyweyy,False,11467,València,Valencia,Cuatre Carreres,040,+6,24.85,94,95,97,98
197123103,651,2010-09-30T18:14:45Z,1092,JosepBaila,False,57357,Sant Carles de la Ràpita,Tarragona,01,004,+12,12.95,18,25,4,7
76880516,127,2009-09-24T07:15:38Z,366,rami29,False,1869,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
759482844,908,2012-08-15T14:32:40Z,301,Silvia_Segura15,False,48529,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
15870177,1642,2008-08-16T02:27:50Z,1353,LaBischita,False,50144,Cádiz,Cádiz,10,018,+16,19.95,82,85,91,93
178015685,3923,2010-08-13T17:07:33Z,421,Exojo,False,167863,Sanlúcar de Barrameda,Cádiz,03,001,+5,13.65,25,33,64,71
515812094,1247,2012-03-05T20:01:54Z,270,sleepyainoa,False,31398,Barcelona,Barcelona,Sant Andreu,066,+7,22.05,89,90,82,85
1007370835,194,2012-12-12T21:38:28Z,327,alonsonova96,False,9822,San Andrés del Rabanedo,León,02,009,+9,17.15,67,71,69,76
1265446496,125,2013-03-13T21:01:09Z,141,conficasino,False,168,Gijón,Asturias,06,023,+4,18.55,76,79,68,75
116924305,398,2010-02-24T00:38:37Z,231,ficiverson,False,4896,Arteixo,A Coruña,01,004,+17,14.35,33,41,14,28
275631499,292,2011-04-01T17:34:03Z,306,LuiggiLights,False,5032,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
614642130,535,2012-06-21T20:46:43Z,4907,ivanbenidorm80,False,6479,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
303241520,246,2011-05-22T14:47:05Z,126,andresfe___,False,6202,Madrid,Madrid,Hortaleza,123,+8,36.75,99,100,97,100
1359058416182910976,12,2021-02-09T08:36:05Z,12,ClubAcic,False,45,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
1029022500,420,2012-12-22T18:31:47Z,333,JuliaaR_99,False,12846,Tuineje,Las Palmas,01,001,+15,15.75,54,61,75,80
20937876,462,2009-02-15T21:15:29Z,1403,PerfeArias,False,6241,Valdemoro,Madrid,01,005,+5,13.65,25,33,11,17
301037151,456,2011-05-18T19:29:08Z,932,easaavedra,False,20936,Getafe,Madrid,01,009,+16,19.95,82,85,59,62
1231033862,426,2013-03-01T19:19:52Z,521,celiadelacueva,False,10054,Barcelona,Barcelona,Sarrià-Sant Gervasi,042,+17,29.05,97,98,97,98
422802945,565,2011-11-27T18:18:08Z,421,pauubarrosoo,False,20652,Gandia,Valencia,02,009,+19,12.95,18,25,18,26
259669505,130,2011-03-02T10:41:23Z,144,albertocl91,False,7967,Arona,S. C. de Tenerife,01,011,+7,10.15,2,4,1,3
290856873,1425,2011-05-01T02:08:39Z,638,Danielchamorrob,False,39137,Cambre,A Coruña,02,002,+4,16.45,61,67,69,77
115975648,130,2010-02-20T17:16:39Z,699,rikhackers,False,752,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
784413463,410,2012-08-27T11:03:28Z,272,mariorgz_,False,39095,Vigo,Pontevedra,02,010,+4,17.15,67,71,77,83
319664758,218,2011-06-18T14:28:07Z,238,Anita_TP,False,4133,Oropesa del Mar,Castellón,01,003,+16,15.05,41,48,59,69
2162847649,171,2013-10-29T13:20:38Z,821,MrHaydnSir,False,13380,Teguise,Las Palmas,01,002,+15,15.75,54,61,75,80
542984034,411,2012-04-01T22:26:42Z,3337,gomariz65,False,1552,Murcia,Murcia,02,022,+11,20.65,85,87,92,93
1299343011831218178,39,2020-08-28T13:48:19Z,121,FUNK3Dbcn,False,501,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
384806347,110,2011-10-04T10:57:52Z,356,_CrotaluS_,False,623,Catarroja,Valencia,01,005,+10,15.05,41,48,59,69
248152453,406,2011-02-06T11:03:14Z,519,Angel_betis,False,1604,Tocina,Sevilla,02,003,+12,12.95,18,25,55,64
849681349162283023,217,2017-04-05T17:53:14Z,463,sparacingfoto,False,1176,Entrambasaguas,Cantabria,01,002,+10,15.05,41,48,15,25
279099257,78,2011-04-08T15:47:59Z,463,Helda1970,False,2263,Riba-roja de Túria,Valencia,01,002,+39,15.05,41,48,59,69
757471410,324,2012-08-14T16:42:15Z,180,20_Tina_Torres,False,1087,Madrid,Madrid,Centro,002,+13,17.85,71,76,46,50
93767964,266,2009-12-01T02:17:53Z,253,stufelstead,False,5826,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
174691708,151,2010-08-04T15:41:15Z,183,fapemi,False,3337,Puente Genil,Córdoba,03,004,+6,12.25,11,18,29,44
334003247,543,2011-07-12T12:38:08Z,705,soniaperez14,False,24667,Vila de Cruces,Pontevedra,01,002,+18,13.65,25,33,6,14
51654407,393,2009-06-28T04:54:50Z,485,RayRudilla,False,8484,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1122025458,846,2013-01-26T13:41:25Z,2936,acasar51,False,19434,Bergondo,A Coruña,01,002,+15,16.45,61,67,69,77
140014447,179,2010-05-04T09:31:52Z,947,ceramicax,False,1251,Talavera de la Reina,Toledo,03,021,+6,12.25,11,18,31,32
422070810,208,2011-11-26T19:28:43Z,438,platanitokoko,False,3749,Santa Cruz de Tenerife,S. C. de Tenerife,02,001,+16,20.65,85,87,92,93
166524823,121,2010-07-14T10:59:00Z,281,ainhoa_mg,False,1067,Los Barrios,Cádiz,02,001,+10,15.75,54,61,79,82
184875265,2561,2010-08-30T18:07:42Z,1486,joanbagur2,False,12372,Barcelona,Barcelona,Ciutat Vella,043,+26,20.65,85,87,73,78
213064444,157,2010-11-07T21:33:15Z,194,Jenny_Velca,False,11264,Teror,Las Palmas,01,004,+6,12.95,18,25,34,35
315870117,90,2011-06-12T15:44:17Z,113,bielisbak,False,2258,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
233345061,2437,2011-01-03T00:28:22Z,5003,A_MtnezIniesta,False,23526,Letur,Albacete,01,001,+7,10.85,4,6,7,8
2721651880,106,2014-07-23T11:10:55Z,642,GabryelAngelyno,False,1072,Vila-real,Castellón,04,008,+12,19.95,82,85,91,92
338417355,316,2011-07-19T15:11:21Z,775,David_Albalate,False,1006,Barcelona,Barcelona,Eixample,079,+8,27.65,96,97,95,96
4909525545,348,2016-02-14T16:52:17Z,403,GCFLAMENCO,False,1410,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
2368959053,6,2014-02-27T12:59:55Z,12,Nely279,False,9,Pontevedra,Pontevedra,04,002,+5,14.35,33,41,14,28
363051524,7165,2011-08-27T13:03:19Z,779,ceciliagmz,False,7922,Madrid,Madrid,Centro,118,+20,17.15,67,71,40,46
216509515,920,2010-11-16T22:42:16Z,857,susaniiitA__,False,14209,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
2422475431,1160,2014-04-01T18:08:59Z,1707,Mara_Guil,False,2882,Madrid,Madrid,Centro,059,+12,19.25,79,82,56,59
985375746,1181,2012-12-02T21:07:04Z,1572,AntonioGar98,False,43353,Granada,Granada,08,001,+10,15.75,54,61,79,82
1384038314043342850,2,2021-04-19T06:57:15Z,137,Kalidho2,False,263,Tarancón,Cuenca,02,004,+16,15.05,41,48,73,78
711860194184192000,136,2016-03-21T10:21:10Z,338,pablonew99,False,3420,Badajoz,Badajoz,01,003,+5,15.05,41,48,83,86
1254359068967387141,44,2020-04-26T10:38:10Z,232,gabrielarriolab,False,909,Santa Cruz de Tenerife,S. C. de Tenerife,02,001,+16,20.65,85,87,92,93
361198708,852,2011-08-24T12:11:43Z,701,MatiLR_10,False,26582,A Coruña,A Coruña,07,030,+15,16.45,61,67,69,77
213619474,151,2010-11-09T11:20:28Z,511,sito_ito,False,4067,Arcos de la Frontera,Cádiz,02,001,+15,10.85,4,6,10,17
26592794,638,2009-03-25T21:11:37Z,784,felipegarona,False,3587,Ayamonte,Huelva,03,003,+14,11.55,6,11,17,29
1723462104,103,2013-09-02T21:17:38Z,336,adolvale,False,543,Torrent,Valencia,02,004,+19,12.95,18,25,18,26
81811013,5382,2009-10-12T10:24:11Z,3604,marseron,False,20220,Estepona,Málaga,02,001,+13,12.25,11,18,29,44
188440406,148,2010-09-08T18:55:12Z,618,Oskarfp,False,4558,Madrid,Madrid,Ciudad Lineal,081,+6,12.25,11,18,4,7
40550000,125,2009-05-16T21:54:56Z,227,cybersamba,False,308,Gijón,Asturias,01,004,+11,22.05,89,90,90,91
22529139,1015,2009-03-02T20:21:01Z,1343,bbpitufo,False,24243,Barcelona,Barcelona,Eixample,085,+9,24.85,94,95,92,93
1175127978973564928,166,2019-09-20T19:22:08Z,155,coraimaa4,False,458,Albalá,Cáceres,01,001,+19,12.95,18,25,68,75
488540676,219,2012-02-10T15:28:47Z,286,AlexRFerrer,False,4751,Sitges,Barcelona,02,009,+6,24.85,94,95,92,93
417175663,582,2011-11-20T16:37:35Z,1617,NonoD_1,False,4569,Almuñécar,Granada,02,001,+15,10.85,4,6,10,17
376413788,82,2011-09-19T21:01:32Z,225,diagrimoncasa,False,841,Amusco,Palencia,01,001,+19,17.85,71,76,76,81
156213180,223,2010-06-16T09:16:28Z,206,_jmartin_,False,1751,Torrox,Málaga,03,001,+24,10.85,4,6,10,17
337703208,183,2011-07-18T13:08:39Z,403,yebaku7,False,5004,Pueblica de Valverde,Zamora,01,001,+15,10.85,4,6,1,2
349029678,276,2011-08-05T12:26:02Z,396,ramon_prada,False,3811,Cangas de Onís,Asturias,01,001,+5,13.65,25,33,3,7
84143687,1814,2009-10-21T19:36:11Z,1248,Alpaniagu,False,20564,Madrid,Madrid,Tetuán,104,+11,14.35,33,41,17,23
3216564855,398,2015-04-28T10:11:45Z,310,FloresyRosasAD,False,749,Elche,Alicante,03,004,+8,9450.0,1,2,2,3
199844043,191,2010-10-07T21:24:09Z,314,anamariadiaz_,False,14172,Barcelona,Barcelona,Eixample,079,+8,27.65,96,97,95,96
4068581420,79,2015-10-30T12:31:30Z,632,mdarlinnoem,False,300,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
113070770,498,2010-02-10T16:14:44Z,2344,StaMariaFrancis,False,16462,València,Valencia,Ciutat Vella,032,+16,28.7,97,98,99,100
12105232,306,2008-01-11T07:40:10Z,290,AraqueAuron,False,69851,Pinto,Madrid,01,008,+13,15.4,54,61,29,35
147268479,2994,2010-05-23T17:26:46Z,2981,jjbuendia,False,17893,Marratxí,Baleares,01,004,+14,22.75,90,92,93,94
93522126,106,2009-11-30T01:02:25Z,168,MarkHiltonSongs,False,183,Turre,Almería,01,001,+22,11.55,6,11,17,29
261310537,347,2011-03-05T17:59:54Z,314,vinoabdon,False,1489,Morales de Toro,Zamora,01,001,+21,12.25,11,18,4,7
106841104,90,2010-01-20T21:29:34Z,470,OLKI69,False,4038,Madrid,Madrid,Villa-Vallecas,057,-3,21.35,87,89,65,68
49442935,646,2009-06-21T22:00:14Z,937,jpozoc,False,6840,Arroyo de la Encomienda,Valladolid,01,009,+7,22.05,89,90,94,95
279131162,131,2011-04-08T17:02:40Z,84,AlbertoAifar,False,3622,Gijón,Asturias,01,004,+11,22.05,89,90,90,91
1254744340871684096,7,2020-04-27T12:09:10Z,26,YoYMisDudas,False,112,Teo,A Coruña,02,002,+16,15.05,41,48,28,44
481459260,628,2012-02-02T19:46:02Z,648,Segoviaventura,False,747,La Lastrilla,Segovia,01,001,+10,15.75,54,61,53,62
1102229383,1027,2013-01-18T22:51:48Z,648,Macarena_1212,False,205539,Granada,Granada,04,002,+9,17.15,67,71,85,87
1330239992,1308,2013-04-05T23:00:24Z,135,senderismovlc,False,641,València,Valencia,Ciutat Vella,032,+16,28.7,97,98,99,100
943230391,64,2012-11-12T10:20:03Z,400,chelodxastre,False,218,A Coruña,A Coruña,01,009,+16,20.65,85,87,94,95
158159535,512,2010-06-21T23:21:39Z,150,Steph_Paladines,False,36944,Novés,Toledo,01,001,+7,11.55,6,11,8,17
384888115,350,2011-10-04T14:14:47Z,503,LaFlorAzul_es,False,2382,Badajoz,Badajoz,04,009,+7,10.85,4,6,23,24
413796179,138,2011-11-16T08:16:48Z,306,Kike_SfC,False,3216,Tomares,Sevilla,01,008,+9,13.3,25,33,64,71
872474786,727,2012-10-10T20:44:32Z,782,gorkadlsr,False,45985,Arona,S. C. de Tenerife,01,011,+7,10.15,2,4,1,3
477949943,263,2012-01-29T18:57:32Z,283,Pilar_2S,False,8577,Ribamontán al Mar,Cantabria,01,001,+14,17.15,67,71,66,75
3307134681,536,2015-06-03T16:04:27Z,2891,sergio_garcia_n,False,1152,Valdemoro,Madrid,01,005,+5,13.65,25,33,11,17
989491177,329,2012-12-04T20:04:32Z,603,AnittaLopez11,False,7831,Mairena del Aljarafe,Sevilla,01,026,+9,17.15,67,71,85,87
332909156,102,2011-07-10T16:58:11Z,125,Cesargara,False,2528,Víznar,Granada,01,001,+15,15.75,54,61,79,82
1337479172441169920,1328,2020-12-11T19:27:54Z,4872,CajonSevillano,False,892,Sevilla,Sevilla,Casco Antiguo,046,+7,21.35,87,89,94,95
276184330,814,2011-04-02T20:50:25Z,620,cosmicaviajera_,False,46131,Ferrol,A Coruña,06,015,0,15.75,54,61,58,69
280719275,297,2011-04-11T22:26:55Z,1393,thegastronomes,False,1503,Ponteareas,Pontevedra,01,001,+11,13.65,25,33,6,14
74675303,45911,2009-09-16T07:18:36Z,163,soniamonroy,True,4756,Marbella,Málaga,02,017,+18,13.65,25,33,64,71
4375398076,10,2015-12-04T19:43:20Z,8,decoysolucion,False,227,Rivas-Vaciamadrid,Madrid,01,024,+7,22.75,90,92,71,73
2790036724,23,2014-09-28T21:28:09Z,193,gonzamg11,False,448,Sevilla,Sevilla,Macarena,001,+12,19.95,82,85,91,93
258002841,1288,2011-02-26T19:04:45Z,3041,ferdutilh,False,13960,San Sebastián de los Reyes,Madrid,01,005,+10,15.05,41,48,23,29
381742977,326,2011-09-28T21:22:07Z,364,miki_kappa,False,614,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
235693604,102,2011-01-08T21:29:48Z,167,_juanma2007_,False,1542,Biescas,Huesca,01,001,+14,17.15,67,71,55,64
279740942,439,2011-04-09T22:46:34Z,982,beamorote,False,40178,Vilanova del Vallès,Barcelona,01,002,+15,21.35,87,89,78,82
230653968,482,2010-12-26T07:11:03Z,1235,JOATOES,False,742,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
1030888281741946881,37,2018-08-18T18:44:54Z,7,TheFreshPoke,False,160,Madrid,Madrid,Centro,120,+13,18.55,76,79,53,56
1370337682153439236,28,2021-03-12T11:36:02Z,109,Costurerodevero,False,147,Sevilla,Sevilla,Sur,019,+3,27.65,96,97,99,100
93166089,646,2009-11-28T11:21:19Z,216,ana__blanca,False,61087,Baños de la Encina,Jaén,01,002,+10,11.9,11,18,29,44
239965124,403,2011-01-18T21:12:33Z,333,ruuudf,False,10068,Sineu,Baleares,02,001,+21,16.45,61,67,18,31
1037014022435102722,269,2018-09-04T16:26:24Z,528,vicora20,False,6237,Valga,Pontevedra,01,001,+22,15.75,54,61,58,69
66199228,3238,2009-08-16T21:38:36Z,438,Joseluisferrero,False,12714,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
40046062,413,2009-05-14T17:51:57Z,1005,ww1942,False,48988,Galapagar,Madrid,01,001,+5,14.35,33,41,17,23
65769838,679,2009-08-14T23:45:48Z,276,Fabittax,False,126645,Madrid,Madrid,Tetuán,007,+9,16.45,61,67,35,40
54143318,2562,2009-07-06T07:05:18Z,1055,netbookk,False,106787,València,Valencia,Pobl. Maritims,008,0,12.95,18,25,18,26
776451848,598,2012-08-23T17:56:51Z,1282,anakarinasousa5,False,3057,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
403586216,28,2011-11-02T18:16:54Z,115,marecaca,False,165,Cartagena,Murcia,09,003,+11,13.65,25,33,56,66
1406376126528753670,7,2021-06-19T22:19:43Z,98,aimarcabello26,False,58,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
355007881,159,2011-08-14T17:34:43Z,208,pfkohler,False,1876,Sant Josep de sa Talaia,Baleares,01,005,+22,15.75,54,61,17,18
122414594,246,2010-03-12T16:35:37Z,358,pekemina,False,10208,Palma,Baleares,05,004,+9,17.85,71,76,57,67
234939311,139,2011-01-06T23:33:16Z,342,PaoloPolloni,False,5949,Barcelona,Barcelona,Gràcia,075,+3,26.25,95,96,94,95
243347140,990,2011-01-26T21:13:15Z,555,Hector_Braga,False,3437,Cangas de Onís,Asturias,01,001,+5,13.65,25,33,3,7
391958021,1721,2011-10-16T10:40:45Z,1900,Fliperfefo,False,69847,Víznar,Granada,01,001,+15,15.75,54,61,79,82
1270872704,417,2013-03-15T22:36:11Z,800,MARIOJEISI9,False,50192,León,León,05,001,+13,17.85,71,76,76,81
66762993,76,2009-08-18T18:49:33Z,383,Jonaliende,False,7230,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
235999054,195,2011-01-09T15:31:18Z,41,dukart_,False,23716,Granada,Granada,08,001,+10,15.75,54,61,79,82
291934214,1087,2011-05-02T21:07:03Z,1777,Barrero_jose,False,55279,Santiponce,Sevilla,02,001,+13,12.25,11,18,29,44
108742651,234,2010-01-26T22:51:18Z,333,jeank18,False,11931,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
234853274,684,2011-01-06T18:49:57Z,998,NievesVM,False,16511,Isla Cristina,Huelva,02,001,+7,10.85,4,6,10,17
28795720,361,2009-04-04T13:52:08Z,1795,Pelonchi,False,17799,Quiroga,Lugo,01,001,+11,14.35,33,41,14,28
1200179486517530624,6,2019-11-28T22:27:52Z,3,Veronic42885901,False,19,Madrid,Madrid,Salamanca,102,+19,22.05,89,90,68,71
49842850,482,2009-06-23T01:37:19Z,559,Stubylok,False,15474,Vilagarcía de Arousa,Pontevedra,01,004,+18,13.65,25,33,6,14
312788768,81,2011-06-07T17:29:54Z,275,mariancentu8,False,1064,Santiponce,Sevilla,01,001,+12,12.95,18,25,55,64
240268600,139,2011-01-19T14:54:45Z,60,EliMorales8,False,1198,Torrox,Málaga,03,002,+15,10.85,4,6,10,17
230165470,930,2010-12-24T13:27:52Z,1701,jordidecorralet,False,10328,Barcelona,Barcelona,Sants-Montjuïc,005,+5,15.75,54,61,19,24
472967786,42,2012-01-24T14:06:28Z,242,Mary_ElRezz,False,504,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
401051993,21968,2011-10-29T23:59:26Z,1760,Kikecalleja,False,4619,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
124208085,1162,2010-03-18T16:26:40Z,3039,crilasrozas,False,13098,Las Rozas de Madrid,Madrid,01,036,0,28.35,97,98,86,87
479267947,1985,2012-01-31T06:08:06Z,2679,roxanagrupovip,False,3589,Madrid,Madrid,Chamartín,100,+8,36.75,99,100,97,100
263589741,661,2011-03-10T10:13:04Z,472,gavazper,False,4426,Las Rozas de Madrid,Madrid,01,010,+9,16.45,61,67,35,40
186128718,96,2010-09-02T17:05:17Z,195,LuAl_Gonzalez,False,575,Albolote,Granada,01,008,+13,12.25,11,18,29,44
185653593,97,2010-09-01T14:25:14Z,321,sejorocky,False,487,Madrid,Madrid,Villa-Vallecas,039,+14,23.45,92,93,73,75
400873170,424,2011-10-29T18:09:37Z,333,CrisBSola,False,6699,Teguise,Las Palmas,01,010,+16,15.05,41,48,67,75
72702165,2876,2009-09-08T23:30:42Z,409,manueldonayre,False,3093,Montgat,Barcelona,01,001,+7,22.75,90,92,85,88
828728833,333,2012-09-17T09:38:17Z,894,Magomino,False,611,Ezcaray,La Rioja,01,001,+15,15.75,54,61,34,47
385629600,82,2011-10-05T20:50:54Z,149,herrerito_zgz,False,3230,Zaragoza,Zaragoza,San José,012,+4,17.15,67,71,55,64
255065995,43,2011-02-20T16:09:08Z,65,ivan_perezcoto,False,3584,San Bartolomé de Tirajana,Las Palmas,03,012,+17,14.35,33,41,57,67
1176192835260993539,222,2019-09-23T17:53:28Z,222,alarith83,False,2198,A Coruña,A Coruña,05,014,+7,22.05,89,90,96,97
1194977702,160,2013-02-18T21:30:08Z,234,j_m_d_q,False,402,Chiclana de la Frontera,Cádiz,05,004,0,10.15,2,4,5,10
192019929,98,2010-09-17T23:54:26Z,146,carolinarec,False,7142,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
130948183,168,2010-04-08T20:39:39Z,867,ximenavaleria,False,263,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
151012639,677,2010-06-02T11:40:35Z,385,franchoherraiz,False,8191,Villamalea,Albacete,01,001,+22,11.55,6,11,8,17
1427753105282699266,0,2021-08-17T22:04:26Z,24,Tipsdesanqueen1,False,7,Sant Joan Despí,Barcelona,03,004,+15,16.45,61,67,24,31
1365755573799632897,493,2021-02-27T20:08:09Z,205,el_trenzado,False,5546,Zaratán,Valladolid,01,003,+4,16.45,61,67,62,69
155249477,607,2010-06-13T15:52:44Z,4640,gabifeal,False,115548,Arteixo,A Coruña,01,004,+17,14.35,33,41,14,28
514307918,308,2012-03-04T12:53:28Z,582,JJOSJIMNEZ,False,8578,Sant Josep de sa Talaia,Baleares,01,005,+22,15.75,54,61,17,18
2651762101,152,2014-07-16T18:52:41Z,288,tiendashambhala,False,541,Madrid,Madrid,Villa-Vallecas,014,+11,13.65,25,33,11,17
455071009,207,2012-01-04T18:09:39Z,40,Gushini,False,3295,Mancha Real,Jaén,01,003,+14,11.55,6,11,17,29
253706297,205,2011-02-17T20:12:39Z,270,LourLdelaMota,False,5004,Benicasim,Castellón,01,003,+20,24.85,94,95,97,98
309688920,827,2011-06-02T14:14:43Z,1410,javicavilla93,False,10316,Castellón de la Plana,Castellón,08,008,+13,17.85,71,76,85,87
954909107261267968,160,2018-01-21T02:50:47Z,1285,WACHOGONZALEZ1,False,15659,Barcelona,Barcelona,Sant Andreu,005,+9,17.85,71,76,39,46
394747830,788,2011-10-20T15:26:00Z,762,cristian22a,False,15530,Madrid,Madrid,Hortaleza,081,-3,27.65,96,97,85,86
36018448,166,2009-04-28T08:00:15Z,760,racsoslav,False,10150,Humanes de Madrid,Madrid,01,008,+14,17.15,67,71,40,46
784210740,796,2012-08-27T08:57:59Z,583,missbd_,False,21684,Gijón,Asturias,01,004,+11,22.05,89,90,90,91
319144577,553,2011-06-17T16:42:59Z,427,PPerezTome,False,31810,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
126005943,259,2010-03-24T14:59:10Z,421,ibregodon,False,9852,Siero,Asturias,01,026,+9,17.15,67,71,40,49
576104924,263,2012-05-10T09:57:09Z,114,jennie_shelton,False,6005,Murcia,Murcia,02,022,+11,20.65,85,87,92,93
464875025,1720,2012-01-15T18:33:24Z,2225,evaalquibla,False,16290,Moguer,Huelva,02,002,+26,13.65,25,33,64,71
1285928286,237,2013-03-21T13:11:35Z,537,RaulitroDLR,False,4398,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
2880098614,621,2014-11-16T21:13:03Z,565,Saraa_2507,False,13917,Las Palmas de Gran Canaria,Las Palmas,02,015,+12,12.95,18,25,34,35
2478248288,1206,2014-05-05T11:51:34Z,498,mamenfabrega6,False,14907,Madrid,Madrid,Centro,120,+13,18.55,76,79,53,56
376955291,550,2011-09-20T19:36:31Z,556,ClaudiaGCid,False,44210,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
468751912,389,2012-01-19T21:41:52Z,625,_josemii99,False,22186,Santander,Cantabria,01,003,0,17.85,71,76,75,81
355432568,99,2011-08-15T10:29:59Z,1278,lenaalmono,False,1969,Gijón,Asturias,01,020,+7,20.65,85,87,84,88
1162110768399167502,17,2019-08-15T21:16:12Z,45,fut_plan,False,15,El Prat de Llobregat,Barcelona,02,004,+4,16.45,61,67,24,31
398574176,87,2011-10-26T07:52:57Z,125,gilaferdez,False,1732,Sevilla,Sevilla,San Pablo-Santa Justa,003,+10,23.45,92,93,96,97
1528880406,413,2013-06-18T21:33:08Z,378,Nelsiton_Nel11,False,2742,Ávila,Ávila,06,013,+8,18.55,76,79,81,85
