year,month,day,hour,minute,second,laborday,saturday,sunday,holiday,CO,PM25,NOx,O3,windspeed,winddirection,temperature,humidity,pressure,rain,traffic
2021,4,28,6,0,0,0,1,0,0,0.4,3.0,128.0,11.36,0.53,243.0,10.9,94.0,936.0,0.0,753.0
2021,4,28,7,0,0,0,1,0,0,0.5,8.0,188.0,10.71,0.57,57.0,11.5,92.0,936.0,0.0,1256.0
2021,4,28,8,0,0,0,1,0,0,0.6,6.0,226.0,11.48,0.74,81.0,11.7,90.0,936.0,0.0,1338.0
2021,4,28,9,0,0,0,1,0,0,0.4,7.0,172.0,14.54,0.86,77.0,12.2,88.0,936.0,0.0,1350.0
2021,4,28,10,0,0,0,1,0,0,0.4,8.0,156.0,16.8,0.88,93.0,13.5,84.0,937.0,0.0,1217.0
2021,4,28,11,0,0,0,1,0,0,0.3,17.0,67.0,37.51,0.99,139.0,14.4,83.0,937.0,0.1,1206.0
2021,4,28,12,0,0,0,1,0,0,0.2,10.0,34.0,55.36,1.25,201.0,15.7,76.0,937.0,0.0,1245.0
2021,4,28,13,0,0,0,1,0,0,0.2,7.0,28.0,68.93,1.47,220.0,17.7,64.0,936.0,0.0,1388.0
2021,4,28,14,0,0,0,1,0,0,0.3,2.0,28.0,77.06,1.88,201.0,19.1,55.0,936.0,0.0,1364.0
2021,4,28,15,0,0,0,1,0,0,0.2,6.0,37.0,74.29,2.2,207.0,18.9,53.0,936.0,0.0,1326.0
2021,4,28,16,0,0,0,1,0,0,0.2,4.0,41.0,68.81,1.87,167.0,18.9,54.0,935.0,0.0,1356.0
2021,4,28,17,0,0,0,1,0,0,0.2,3.0,26.0,73.85,2.13,215.0,20.3,45.0,935.0,0.0,1398.0
2021,4,28,18,0,0,0,1,0,0,0.2,5.0,30.0,77.02,2.22,210.0,19.6,45.0,935.0,0.0,1471.0
2021,4,28,19,0,0,0,1,0,0,0.3,7.0,40.0,73.85,1.96,214.0,18.5,47.0,935.0,0.0,1401.0
2021,4,28,20,0,0,0,1,0,0,0.3,4.0,36.0,78.43,1.67,198.0,16.8,50.0,935.0,0.0,1337.0
2021,4,28,21,0,0,0,1,0,0,0.3,6.0,38.0,74.95,1.32,200.0,15.6,55.0,935.0,0.0,1035.0
2021,4,28,22,0,0,0,1,0,0,0.3,7.0,22.0,79.07,1.31,234.0,14.6,62.0,936.0,0.0,822.0
2021,4,28,23,0,0,0,1,0,0,0.2,9.0,14.0,83.53,1.56,219.0,13.8,66.0,937.0,0.0,502.0
2021,4,29,0,0,0,0,1,0,0,0.2,4.0,12.0,83.19,1.2,211.0,13.5,69.0,937.0,0.0,231.0
2021,4,29,1,0,0,0,1,0,0,0.2,2.0,19.0,76.34,0.97,188.0,12.8,74.0,937.0,0.0,108.0
2021,4,29,2,0,0,0,1,0,0,0.2,4.0,7.0,79.86,1.22,182.0,12.1,78.0,937.0,0.0,99.0
2021,4,29,3,0,0,0,1,0,0,0.2,4.0,7.0,77.5,1.21,200.0,11.9,83.0,937.0,0.0,86.0
2021,4,29,4,0,0,0,1,0,0,0.2,3.0,6.0,75.0,1.27,210.0,11.8,86.0,937.0,0.0,120.0
2021,4,29,5,0,0,0,1,0,0,0.2,3.0,10.0,69.43,1.23,195.0,11.6,88.0,937.0,0.0,260.0
2021,4,29,6,0,0,0,1,0,0,0.2,2.0,34.0,54.68,0.93,166.0,11.6,88.0,937.0,0.0,751.0
2021,4,29,7,0,0,0,1,0,0,0.3,4.0,68.0,42.86,0.98,183.0,11.7,87.0,937.0,0.0,1336.0
2021,4,29,8,0,0,0,1,0,0,0.3,3.0,79.0,32.26,0.96,170.0,11.9,85.0,937.0,0.0,1429.0
2021,4,29,9,0,0,0,1,0,0,0.3,6.0,92.0,38.11,1.2,151.0,13.0,82.0,937.0,0.0,1367.0
2021,4,29,10,0,0,0,1,0,0,0.2,9.0,36.0,58.22,1.29,191.0,12.9,84.0,937.0,0.0,1314.0
2021,4,29,11,0,0,0,1,0,0,0.2,6.0,54.0,59.53,1.59,208.0,13.0,86.0,938.0,0.3,1365.0
2021,4,29,12,0,0,0,1,0,0,0.2,5.0,29.0,72.33,1.61,205.0,15.7,69.0,938.0,0.0,1322.0
2021,4,29,13,0,0,0,1,0,0,0.2,1.0,33.0,72.43,1.87,237.0,16.3,63.0,938.0,0.0,1399.0
2021,4,29,14,0,0,0,1,0,0,0.3,6.0,42.0,76.39,2.29,198.0,17.5,56.0,937.0,0.0,1339.0
2021,4,29,15,0,0,0,1,0,0,0.2,11.0,37.0,78.5,2.47,207.0,17.6,54.0,937.0,0.0,1335.0
2021,4,29,16,0,0,0,1,0,0,0.2,5.0,36.0,79.34,2.96,214.0,17.5,52.0,937.0,0.0,1407.0
2021,4,29,17,0,0,0,1,0,0,0.4,11.0,57.0,75.35,2.71,224.0,17.8,47.0,937.0,0.0,1418.0
2021,4,29,18,0,0,0,1,0,0,0.3,11.0,65.0,78.36,2.9,207.0,16.7,49.0,937.0,0.0,1476.0
2021,4,29,19,0,0,0,1,0,0,0.2,10.0,29.0,85.37,2.34,203.0,16.0,48.0,937.0,0.0,1413.0
2021,4,29,20,0,0,0,1,0,0,0.3,7.0,34.0,76.76,2.01,202.0,14.4,52.0,938.0,0.0,1455.0
2021,4,29,21,0,0,0,1,0,0,0.3,8.0,45.0,66.85,1.22,210.0,13.3,54.0,938.0,0.0,1101.0
2021,4,29,22,0,0,0,1,0,0,0.3,3.0,45.0,62.08,0.94,164.0,12.2,57.0,939.0,0.0,1005.0
2021,4,29,23,0,0,0,1,0,0,0.2,2.0,27.0,72.66,1.16,221.0,11.7,61.0,939.0,0.0,569.0
2021,4,30,0,0,0,0,1,0,0,0.2,2.0,21.0,73.11,0.69,177.0,11.1,64.0,939.0,0.0,289.0
2021,4,30,1,0,0,0,1,0,0,0.2,4.0,16.0,71.1,0.69,178.0,10.3,68.0,939.0,0.0,114.0
2021,4,30,2,0,0,0,1,0,0,0.2,4.0,18.0,62.88,0.58,171.0,9.2,74.0,939.0,0.0,125.0
2021,4,30,3,0,0,0,1,0,0,0.2,6.0,25.0,52.45,0.55,178.0,8.9,76.0,938.0,0.0,80.0
2021,4,30,4,0,0,0,1,0,0,0.2,8.0,16.0,61.36,0.64,185.0,8.6,77.0,938.0,0.0,141.0
2021,4,30,5,0,0,0,1,0,0,0.2,7.0,31.0,48.8,0.58,198.0,8.5,77.0,938.0,0.0,290.0
2021,4,30,6,0,0,0,1,0,0,0.3,3.0,102.0,17.44,0.69,189.0,8.2,79.0,938.0,0.0,736.0
2021,4,30,7,0,0,0,1,0,0,0.4,4.0,154.0,11.21,0.87,92.0,7.6,82.0,939.0,0.0,1268.0
2021,4,30,8,0,0,0,1,0,0,0.4,10.0,151.0,14.81,0.69,175.0,8.7,78.0,939.0,0.0,1446.0
2021,4,30,9,0,0,0,1,0,0,0.4,10.0,131.0,23.96,0.84,124.0,10.9,70.0,939.0,0.0,1333.0
2021,4,30,10,0,0,0,1,0,0,0.3,6.0,89.0,39.01,1.0,192.0,13.0,63.0,939.0,0.0,1291.0
2021,4,30,11,0,0,0,1,0,0,0.3,8.0,44.0,62.83,1.53,198.0,14.8,55.0,939.0,0.0,1275.0
2021,4,30,12,0,0,0,1,0,0,0.2,5.0,28.0,79.88,1.57,183.0,15.6,50.0,939.0,0.0,1426.0
2021,4,30,13,0,0,0,1,0,0,0.2,3.0,27.0,91.72,1.8,204.0,16.6,42.0,939.0,0.0,1416.0
2021,4,30,14,0,0,0,1,0,0,0.2,2.0,33.0,94.58,1.56,192.0,16.9,39.0,939.0,0.0,1447.0
2021,4,30,15,0,0,0,1,0,0,0.2,9.0,42.0,90.78,1.49,161.0,17.2,39.0,938.0,0.0,1473.0
2021,4,30,16,0,0,0,1,0,0,0.2,8.0,39.0,90.01,1.77,175.0,17.3,39.0,938.0,0.0,1430.0
2021,4,30,17,0,0,0,1,0,0,0.2,7.0,32.0,93.02,1.87,196.0,17.6,36.0,938.0,0.0,1555.0
2021,4,30,18,0,0,0,1,0,0,0.2,7.0,52.0,89.98,1.82,203.0,17.2,36.0,938.0,0.0,1501.0
2021,4,30,19,0,0,0,1,0,0,0.3,6.0,56.0,81.27,1.67,225.0,16.6,39.0,938.0,0.0,1513.0
2021,4,30,20,0,0,0,1,0,0,0.3,5.0,41.0,70.32,1.27,231.0,14.6,48.0,938.0,0.0,1539.0
2021,4,30,21,0,0,0,1,0,0,0.3,2.0,40.0,67.22,1.61,298.0,12.5,55.0,939.0,0.0,1374.0
2021,4,30,22,0,0,0,1,0,0,0.4,3.0,68.0,64.48,0.86,217.0,11.6,58.0,939.0,0.0,1278.0
2021,4,30,23,0,0,0,1,0,0,0.3,9.0,27.0,74.38,0.85,229.0,11.4,59.0,940.0,0.0,950.0
2021,5,1,0,0,0,1,0,0,0,0.2,4.0,18.0,78.37,0.68,102.0,11.0,61.0,940.0,0.0,389.0
2021,5,1,1,0,0,1,0,0,0,0.2,4.0,25.0,74.43,0.9,71.0,11.0,62.0,940.0,0.0,186.0
2021,5,1,2,0,0,1,0,0,0,0.2,7.0,13.0,77.32,0.84,69.0,11.2,63.0,940.0,0.0,54.0
2021,5,1,3,0,0,1,0,0,0,0.2,5.0,21.0,65.44,0.61,104.0,10.6,69.0,940.0,0.0,117.0
2021,5,1,4,0,0,1,0,0,0,0.2,3.0,13.0,63.02,0.75,65.0,9.8,72.0,940.0,0.0,90.0
2021,5,1,5,0,0,1,0,0,0,0.2,3.0,13.0,59.45,0.71,242.0,9.2,75.0,940.0,0.0,118.0
2021,5,1,6,0,0,1,0,0,0,0.2,4.0,24.0,43.94,0.54,70.0,8.4,79.0,940.0,0.0,243.0
2021,5,1,7,0,0,1,0,0,0,0.3,1.0,51.0,25.88,0.51,237.0,8.1,82.0,941.0,0.0,422.0
2021,5,1,8,0,0,1,0,0,0,0.3,6.0,47.0,27.45,0.78,243.0,9.4,76.0,941.0,0.0,650.0
2021,5,1,9,0,0,1,0,0,0,0.3,6.0,47.0,40.25,0.64,151.0,10.8,69.0,942.0,0.0,135.0
2021,5,1,10,0,0,1,0,0,0,0.3,6.0,42.0,59.41,0.86,136.0,13.4,59.0,942.0,0.0,1123.0
2021,5,1,11,0,0,1,0,0,0,0.3,8.0,30.0,74.72,0.96,15.0,16.0,47.0,942.0,0.0,1368.0
2021,5,1,12,0,0,1,0,0,0,0.2,9.0,31.0,81.55,1.23,199.0,15.4,44.0,942.0,0.0,1445.0
2021,5,1,13,0,0,1,0,0,0,0.2,6.0,26.0,87.4,1.33,202.0,16.5,41.0,942.0,0.0,1491.0
2021,5,1,14,0,0,1,0,0,0,0.2,3.0,18.0,91.71,1.45,202.0,17.3,36.0,942.0,0.0,1379.0
2021,5,1,15,0,0,1,0,0,0,0.2,2.0,16.0,92.73,1.5,241.0,16.9,36.0,942.0,0.0,1248.0
2021,5,1,16,0,0,1,0,0,0,0.2,2.0,16.0,87.34,1.15,231.0,15.7,40.0,942.0,0.0,1170.0
2021,5,1,17,0,0,1,0,0,0,0.2,4.0,25.0,81.03,1.17,235.0,15.4,42.0,942.0,0.0,1317.0
2021,5,1,18,0,0,1,0,0,0,0.2,6.0,21.0,86.89,1.0,228.0,16.0,38.0,942.0,0.0,1354.0
2021,5,1,19,0,0,1,0,0,0,0.2,2.0,22.0,85.49,1.01,233.0,15.5,39.0,942.0,0.0,1319.0
2021,5,1,20,0,0,1,0,0,0,0.3,3.0,29.0,76.11,0.91,228.0,14.9,43.0,943.0,0.0,1205.0
2021,5,1,21,0,0,1,0,0,0,0.3,3.0,30.0,69.94,0.76,222.0,14.2,47.0,944.0,0.0,1218.0
2021,5,1,22,0,0,1,0,0,0,0.4,8.0,39.0,67.16,0.74,225.0,14.0,47.0,944.0,0.0,1201.0
2021,5,1,23,0,0,1,0,0,0,0.3,9.0,36.0,62.25,0.78,246.0,13.4,53.0,945.0,0.0,912.0
2021,5,2,0,0,0,0,0,0,1,0.2,5.0,22.0,73.51,0.97,72.0,13.0,53.0,945.0,0.0,444.0
2021,5,2,1,0,0,0,0,0,1,0.2,3.0,14.0,78.04,1.01,68.0,12.5,57.0,945.0,0.0,214.0
2021,5,2,2,0,0,0,0,0,1,0.2,3.0,11.0,78.28,1.54,63.0,11.3,61.0,945.0,0.0,166.0
2021,5,2,3,0,0,0,0,0,1,0.2,2.0,9.0,79.3,0.92,66.0,10.5,64.0,945.0,0.0,136.0
2021,5,2,4,0,0,0,0,0,1,0.2,4.0,9.0,81.19,0.87,72.0,9.8,69.0,945.0,0.1,109.0
2021,5,2,5,0,0,0,0,0,1,0.2,6.0,9.0,80.85,0.82,2.0,9.7,67.0,945.0,0.0,153.0
2021,5,2,6,0,0,0,0,0,1,0.2,8.0,14.0,75.52,0.69,91.0,9.7,67.0,945.0,0.0,225.0
2021,5,2,7,0,0,0,0,0,1,0.2,4.0,18.0,70.39,0.84,70.0,9.6,67.0,946.0,0.0,313.0
2021,5,2,8,0,0,0,0,0,1,0.3,4.0,31.0,67.32,0.91,73.0,10.7,64.0,946.0,0.0,493.0
2021,5,2,9,0,0,0,0,0,1,0.3,3.0,36.0,72.46,1.33,62.0,11.8,60.0,946.0,0.0,855.0
2021,5,2,10,0,0,0,0,0,1,0.3,9.0,36.0,74.17,1.44,68.0,13.7,54.0,947.0,0.0,1091.0
2021,5,2,11,0,0,0,0,0,1,0.3,7.0,32.0,84.13,1.64,55.0,14.4,50.0,947.0,0.0,1269.0
2021,5,2,12,0,0,0,0,0,1,0.3,1.0,37.0,87.78,1.31,41.0,16.6,43.0,946.0,0.0,1356.0
2021,5,2,13,0,0,0,0,0,1,0.2,2.0,30.0,95.59,1.35,3.0,16.7,40.0,946.0,0.0,1503.0
2021,5,2,14,0,0,0,0,0,1,0.2,8.0,31.0,97.56,1.33,84.0,18.9,33.0,946.0,0.0,1401.0
2021,5,2,15,0,0,0,0,0,1,0.3,13.0,32.0,93.92,1.17,13.0,18.8,35.0,945.0,0.0,1184.0
2021,5,2,16,0,0,0,0,0,1,0.2,9.0,33.0,97.42,1.04,82.0,17.5,35.0,945.0,0.0,1225.0
2021,5,2,17,0,0,0,0,0,1,0.2,5.0,26.0,105.8,1.09,86.0,18.2,32.0,945.0,0.0,1279.0
2021,5,2,18,0,0,0,0,0,1,0.3,8.0,37.0,94.91,1.42,62.0,18.0,35.0,945.0,0.0,1328.0
2021,5,2,19,0,0,0,0,0,1,0.3,5.0,44.0,87.8,1.48,70.0,17.4,36.0,945.0,0.0,1205.0
2021,5,2,20,0,0,0,0,0,1,0.3,7.0,53.0,80.85,1.51,59.0,16.8,37.0,945.0,0.0,1206.0
2021,5,2,21,0,0,0,0,0,1,0.3,10.0,65.0,67.14,1.47,67.0,16.1,39.0,945.0,0.0,1065.0
2021,5,2,22,0,0,0,0,0,1,0.4,7.0,84.0,48.49,0.91,63.0,15.6,43.0,946.0,0.0,1060.0
2021,5,2,23,0,0,0,0,0,1,0.4,9.0,52.0,59.86,1.14,70.0,15.0,46.0,946.0,0.0,777.0
2021,5,3,0,0,0,1,0,0,0,0.3,6.0,22.0,71.16,1.0,65.0,13.7,52.0,947.0,0.0,346.0
2021,5,3,1,0,0,1,0,0,0,0.2,4.0,14.0,74.15,1.75,60.0,12.6,57.0,947.0,0.0,141.0
2021,5,3,2,0,0,1,0,0,0,0.2,7.0,11.0,80.75,1.41,70.0,12.1,62.0,948.0,0.0,126.0
2021,5,3,3,0,0,1,0,0,0,0.2,9.0,10.0,84.48,1.32,67.0,11.9,64.0,948.0,0.0,119.0
2021,5,3,4,0,0,1,0,0,0,0.2,4.0,9.0,86.74,1.54,74.0,11.4,66.0,948.0,0.0,60.0
2021,5,3,5,0,0,1,0,0,0,0.2,5.0,9.0,87.48,1.41,60.0,11.1,69.0,948.0,0.0,167.0
2021,5,3,6,0,0,1,0,0,0,0.2,8.0,15.0,83.91,1.59,70.0,11.3,68.0,947.0,0.0,299.0
2021,5,3,7,0,0,1,0,0,0,0.2,4.0,29.0,74.75,1.64,70.0,11.3,67.0,948.0,0.0,430.0
2021,5,3,8,0,0,1,0,0,0,0.3,5.0,38.0,66.99,1.44,73.0,11.4,68.0,948.0,0.0,562.0
2021,5,3,9,0,0,1,0,0,0,0.3,8.0,49.0,58.09,1.3,70.0,11.5,68.0,949.0,0.0,793.0
2021,5,3,10,0,0,1,0,0,0,0.3,4.0,37.0,66.62,1.57,63.0,11.7,67.0,949.0,0.0,853.0
2021,5,3,11,0,0,1,0,0,0,0.3,6.0,36.0,68.78,1.61,66.0,12.6,65.0,949.0,0.0,1113.0
2021,5,3,12,0,0,1,0,0,0,0.3,7.0,32.0,76.28,1.83,62.0,14.1,61.0,949.0,0.0,1181.0
2021,5,3,13,0,0,1,0,0,0,0.3,9.0,37.0,75.65,1.61,67.0,15.0,59.0,949.0,0.0,1126.0
2021,5,3,14,0,0,1,0,0,0,0.3,6.0,36.0,77.16,1.55,65.0,16.2,56.0,948.0,0.0,1103.0
2021,5,3,15,0,0,1,0,0,0,0.2,11.0,29.0,84.85,1.89,71.0,17.9,51.0,948.0,0.0,1064.0
2021,5,3,16,0,0,1,0,0,0,0.2,5.0,28.0,89.81,1.72,79.0,18.2,49.0,947.0,0.0,1011.0
2021,5,3,17,0,0,1,0,0,0,0.2,5.0,36.0,86.28,1.29,76.0,17.7,49.0,947.0,0.0,1135.0
2021,5,3,18,0,0,1,0,0,0,0.2,7.0,36.0,86.23,1.68,81.0,18.3,50.0,947.0,0.0,1179.0
2021,5,3,19,0,0,1,0,0,0,0.2,8.0,33.0,86.33,1.7,114.0,17.3,50.0,946.0,0.0,1185.0
2021,5,3,20,0,0,1,0,0,0,0.3,6.0,40.0,79.39,0.91,67.0,16.5,51.0,946.0,0.0,1141.0
2021,5,3,21,0,0,1,0,0,0,0.3,10.0,31.0,80.58,1.39,143.0,14.4,57.0,948.0,0.0,1019.0
2021,5,3,22,0,0,1,0,0,0,0.3,6.0,34.0,75.83,0.96,310.0,13.3,65.0,948.0,0.0,835.0
2021,5,3,23,0,0,1,0,0,0,0.3,8.0,37.0,71.68,1.34,60.0,13.5,65.0,949.0,0.0,559.0
2021,5,4,0,0,0,0,1,0,0,0.2,4.0,22.0,76.82,1.3,64.0,11.9,79.0,949.0,1.1,482.0
2021,5,4,1,0,0,0,1,0,0,0.2,4.0,22.0,65.39,0.6,73.0,11.7,86.0,949.0,0.0,333.0
2021,5,4,2,0,0,0,1,0,0,0.2,5.0,21.0,50.99,0.52,223.0,11.0,91.0,948.0,0.0,225.0
2021,5,4,3,0,0,0,1,0,0,0.2,5.0,17.0,53.84,0.9,282.0,10.1,90.0,948.0,0.0,163.0
2021,5,4,4,0,0,0,1,0,0,0.2,7.0,17.0,51.43,0.59,132.0,9.8,88.0,948.0,0.0,168.0
2021,5,4,5,0,0,0,1,0,0,0.2,5.0,17.0,48.04,0.63,310.0,9.5,87.0,948.0,0.0,264.0
2021,5,4,6,0,0,0,1,0,0,0.3,4.0,30.0,34.87,0.59,295.0,9.1,87.0,948.0,0.1,714.0
2021,5,4,7,0,0,0,1,0,0,0.4,9.0,73.0,18.9,0.65,285.0,8.9,86.0,948.0,0.0,1182.0
2021,5,4,8,0,0,0,1,0,0,0.4,9.0,99.0,18.91,0.69,82.0,11.8,74.0,949.0,0.0,1198.0
2021,5,4,9,0,0,0,1,0,0,0.5,13.0,145.0,22.46,0.74,52.0,14.7,63.0,949.0,0.0,1256.0
2021,5,4,10,0,0,0,1,0,0,0.3,7.0,65.0,53.88,0.92,87.0,16.0,62.0,949.0,0.0,1255.0
2021,5,4,11,0,0,0,1,0,0,0.3,2.0,63.0,59.41,1.0,116.0,16.9,59.0,949.0,0.0,1302.0
2021,5,4,12,0,0,0,1,0,0,0.2,9.0,53.0,71.51,1.01,26.0,18.5,51.0,949.0,0.0,1434.0
2021,5,4,13,0,0,0,1,0,0,0.3,8.0,52.0,77.48,1.43,71.0,19.3,45.0,948.0,0.0,1409.0
2021,5,4,14,0,0,0,1,0,0,0.3,11.0,48.0,86.84,1.48,76.0,20.1,39.0,948.0,0.0,1395.0
2021,5,4,15,0,0,0,1,0,0,0.2,11.0,40.0,98.01,1.23,97.0,21.6,34.0,947.0,0.0,1314.0
2021,5,4,16,0,0,0,1,0,0,0.2,6.0,30.0,108.0,1.52,67.0,22.6,30.0,946.0,0.0,1300.0
2021,5,4,17,0,0,0,1,0,0,0.2,6.0,38.0,106.1,1.26,186.0,23.6,28.0,945.0,0.0,1467.0
2021,5,4,18,0,0,0,1,0,0,0.3,9.0,35.0,98.28,1.11,202.0,23.7,27.0,945.0,0.0,1443.0
2021,5,4,19,0,0,0,1,0,0,0.3,6.0,41.0,93.98,1.37,173.0,22.1,31.0,945.0,0.0,1473.0
2021,5,4,20,0,0,0,1,0,0,0.3,6.0,61.0,75.35,0.89,173.0,20.5,35.0,945.0,0.0,1288.0
2021,5,4,21,0,0,0,1,0,0,0.5,9.0,107.0,36.93,0.58,210.0,19.2,39.0,945.0,0.0,1070.0
2021,5,4,22,0,0,0,1,0,0,0.5,8.0,131.0,25.99,0.51,213.0,18.0,43.0,945.0,0.0,863.0
2021,5,4,23,0,0,0,1,0,0,0.4,10.0,113.0,30.69,0.62,227.0,16.7,50.0,945.0,0.0,626.0
2021,5,5,0,0,0,0,1,0,0,0.3,8.0,39.0,55.67,0.65,28.0,16.1,49.0,945.0,0.0,500.0
2021,5,5,1,0,0,0,1,0,0,0.3,7.0,40.0,45.34,0.59,21.0,14.7,54.0,945.0,0.0,336.0
2021,5,5,2,0,0,0,1,0,0,0.2,10.0,31.0,46.79,0.7,22.0,13.5,57.0,945.0,0.0,228.0
2021,5,5,3,0,0,0,1,0,0,0.2,10.0,22.0,66.99,0.7,29.0,13.0,52.0,945.0,0.0,155.0
2021,5,5,4,0,0,0,1,0,0,0.2,11.0,18.0,68.41,0.78,321.0,12.8,52.0,945.0,0.0,166.0
2021,5,5,5,0,0,0,1,0,0,0.2,11.0,26.0,59.11,0.64,60.0,12.2,55.0,945.0,0.0,265.0
2021,5,5,6,0,0,0,1,0,0,0.3,5.0,47.0,36.46,0.58,2.0,11.4,62.0,945.0,0.0,749.0
2021,5,5,7,0,0,0,1,0,0,0.4,9.0,87.0,17.91,0.68,307.0,11.1,64.0,946.0,0.0,1263.0
2021,5,5,8,0,0,0,1,0,0,0.5,8.0,126.0,19.96,0.61,19.0,14.8,52.0,946.0,0.0,1378.0
2021,5,5,9,0,0,0,1,0,0,0.4,11.0,127.0,31.81,0.7,114.0,18.3,43.0,947.0,0.0,1384.0
2021,5,5,10,0,0,0,1,0,0,0.1,19.0,129.0,39.95,0.84,95.0,19.6,40.0,947.0,0.0,1240.0
2021,5,5,11,0,0,0,1,0,0,0.1,8.0,91.0,51.12,1.06,132.0,20.9,37.0,947.0,0.0,1267.0
2021,5,5,12,0,0,0,1,0,0,0.1,7.0,81.0,68.39,1.16,97.0,22.2,33.0,947.0,0.0,1284.0
2021,5,5,13,0,0,0,1,0,0,0.1,7.0,41.0,96.95,1.27,183.0,23.3,30.0,946.0,0.0,1394.0
2021,5,5,14,0,0,0,1,0,0,0.1,9.0,32.0,108.5,1.3,226.0,24.1,29.0,946.0,0.0,1380.0
2021,5,5,15,0,0,0,1,0,0,0.2,11.0,38.0,104.2,1.38,120.0,24.7,29.0,945.0,0.0,1360.0
2021,5,5,16,0,0,0,1,0,0,0.1,14.0,28.0,106.5,1.51,209.0,25.2,27.0,945.0,0.0,1353.0
2021,5,5,17,0,0,0,1,0,0,0.2,14.0,31.0,105.5,1.42,195.0,26.1,25.0,944.0,0.0,1472.0
2021,5,5,18,0,0,0,1,0,0,0.2,5.0,49.0,97.28,1.39,197.0,25.7,25.0,944.0,0.0,1397.0
2021,5,5,19,0,0,0,1,0,0,0.2,8.0,54.0,90.82,1.19,200.0,24.5,26.0,944.0,0.0,1420.0
2021,5,5,20,0,0,0,1,0,0,0.2,6.0,55.0,78.26,0.9,188.0,23.0,29.0,944.0,0.0,1378.0
2021,5,5,21,0,0,0,1,0,0,0.4,9.0,73.0,55.98,0.65,247.0,21.6,34.0,944.0,0.0,1083.0
2021,5,5,22,0,0,0,1,0,0,0.4,6.0,100.0,39.6,0.61,221.0,20.2,41.0,945.0,0.0,932.0
2021,5,5,23,0,0,0,1,0,0,0.4,9.0,107.0,31.04,0.53,239.0,18.6,46.0,945.0,0.0,551.0
2021,5,6,0,0,0,0,1,0,0,0.4,13.0,88.0,24.13,0.52,57.0,16.9,53.0,946.0,0.0,524.0
2021,5,6,1,0,0,0,1,0,0,0.3,13.0,72.0,23.59,0.6,29.0,16.3,55.0,946.0,0.0,363.0
2021,5,6,2,0,0,0,1,0,0,0.4,13.0,67.0,16.6,0.53,81.0,14.6,62.0,946.0,0.0,241.0
2021,5,6,3,0,0,0,1,0,0,0.2,11.0,46.0,21.92,0.54,18.0,14.3,62.0,945.0,0.0,195.0
2021,5,6,4,0,0,0,1,0,0,0.2,5.0,25.0,41.53,0.64,41.0,13.3,65.0,945.0,0.0,171.0
2021,5,6,5,0,0,0,1,0,0,0.2,4.0,35.0,33.93,0.58,16.0,13.0,67.0,945.0,0.0,287.0
2021,5,6,6,0,0,0,1,0,0,0.3,10.0,63.0,19.23,0.64,1.0,12.0,70.0,945.0,0.0,714.0
2021,5,6,7,0,0,0,1,0,0,0.4,11.0,97.0,13.7,0.67,16.0,11.2,73.0,945.0,0.0,1311.0
2021,5,6,8,0,0,0,1,0,0,0.4,11.0,156.0,14.84,0.59,318.0,15.7,57.0,946.0,0.0,1401.0
2021,5,6,9,0,0,0,1,0,0,0.5,11.0,175.0,19.51,0.71,51.0,19.3,48.0,947.0,0.0,1399.0
2021,5,6,10,0,0,0,1,0,0,0.4,18.0,178.0,24.48,0.92,110.0,20.6,45.0,947.0,0.0,1133.0
2021,5,6,11,0,0,0,1,0,0,0.3,15.0,116.0,40.32,1.14,158.0,21.6,43.0,947.0,0.0,1305.0
2021,5,6,12,0,0,0,1,0,0,0.3,9.0,83.0,65.11,1.44,124.0,23.0,39.0,947.0,0.0,1351.0
2021,5,6,13,0,0,0,1,0,0,0.2,10.0,48.0,95.25,1.45,172.0,24.2,34.0,946.0,0.0,1433.0
2021,5,6,14,0,0,0,1,0,0,0.2,1.0,63.0,88.69,1.67,206.0,25.6,29.0,946.0,0.0,1434.0
2021,5,6,15,0,0,0,1,0,0,0.2,1.0,28.0,96.32,1.78,212.0,26.0,27.0,945.0,0.0,1352.0
2021,5,6,16,0,0,0,1,0,0,0.2,5.0,41.0,86.82,1.99,211.0,26.3,29.0,945.0,0.0,1450.0
2021,5,6,17,0,0,0,1,0,0,0.3,11.0,103.0,70.66,1.99,214.0,26.8,28.0,944.0,0.0,1386.0
2021,5,6,18,0,0,0,1,0,0,0.3,17.0,111.0,67.14,1.77,197.0,26.6,29.0,944.0,0.0,1503.0
2021,5,6,19,0,0,0,1,0,0,0.2,11.0,36.0,82.7,2.01,210.0,25.0,31.0,944.0,0.0,1440.0
2021,5,6,20,0,0,0,1,0,0,0.2,5.0,44.0,74.29,1.24,223.0,23.8,33.0,945.0,0.0,1338.0
2021,5,6,21,0,0,0,1,0,0,0.2,5.0,37.0,71.5,1.01,260.0,22.4,38.0,946.0,0.0,1190.0
2021,5,6,22,0,0,0,1,0,0,0.3,5.0,38.0,65.41,0.93,214.0,21.4,34.0,946.0,0.0,936.0
2021,5,6,23,0,0,0,1,0,0,0.2,3.0,15.0,73.58,1.11,271.0,20.7,30.0,947.0,0.0,873.0
2021,5,7,0,0,0,0,1,0,0,0.2,4.0,17.0,65.37,0.58,223.0,19.4,34.0,947.0,0.0,684.0
2021,5,7,1,0,0,0,1,0,0,0.2,3.0,20.0,57.11,0.57,229.0,17.8,44.0,947.0,0.0,521.0
