tconst,averageRating,numVotes
tt2400770,7.7,4238
tt2400894,7.5,3289
tt2401094,8.6,12081
tt2401097,5.6,19675
tt2401147,5.8,2235
tt2401162,7.7,2757
tt2401256,8.5,156781
tt2401525,7.9,2379
tt2401584,9.6,2815
tt2401585,6.4,2445
tt2401621,7.5,7066
tt2401715,6.0,3673
tt2401807,5.0,24841
tt2401878,7.3,73125
tt24019908,8.3,2332
tt2402061,7.2,7460
tt2402085,5.7,6842
tt2402091,6.8,5039
tt2402101,6.2,46298
tt2402105,6.1,27096
tt2402129,7.1,3779
tt2402137,7.4,13291
tt2402157,6.2,68928
tt2402207,7.4,60436
tt2402301,8.5,7520
tt2402471,8.8,2007
tt2402603,6.1,5641
tt2402927,7.2,133623
tt2402985,5.4,2902
tt2403021,5.3,46106
tt2403029,3.2,21183
tt2403201,8.9,4198
tt2403521,8.7,4959
tt2403558,5.4,3011
tt2403698,8.9,2517
tt2403715,7.0,2061
tt2403733,4.0,3130
tt2403776,7.6,93423
tt2403961,5.8,6074
tt2404088,8.3,3988
tt2404181,7.3,31774
tt2404208,8.7,2212
tt2404217,7.3,2634
tt2404233,5.4,119887
tt2404299,5.2,2909
tt2404311,6.3,118796
tt2404425,7.3,60428
tt2404435,6.8,216326
tt2404461,7.7,49634
tt2404463,6.6,175522
tt2404465,6.9,11259
tt2404499,8.5,2452
tt2404583,4.3,2832
tt2404639,6.2,5503
tt2404738,6.4,14878
tt24058952,9.1,3364
tt2406252,7.1,20099
tt2406376,7.6,19612
tt2406566,6.7,197832
tt2406676,5.7,4351
tt24069594,7.6,2518
tt24073140,8.5,3767
tt2407574,8.4,18114
tt2408040,6.4,4121
tt2408792,8.6,3008
tt2408794,9.2,4575
tt2408796,8.5,3041
tt2409300,6.4,5184
tt2409302,7.1,8512
tt2409818,5.1,14726
tt2411024,6.9,2174
tt2411144,5.2,2081
tt2411492,8.1,2166
tt2411550,8.2,3690
tt2411582,8.0,3423
tt2411954,9.3,3578
tt2414120,8.6,2286
tt2414166,8.8,2602
tt2414266,9.6,2620
tt2414766,6.7,14499
tt2414774,7.3,3460
tt2415112,6.5,4308
tt2415372,8.4,2159
tt2415458,7.0,13126
tt2415464,2.9,3124
tt2415946,2.0,2006
tt2416936,8.8,2297
tt2417134,6.5,2708
tt2417560,7.3,3542
tt24175630,8.9,3220
tt24175642,6.5,2357
tt24175660,6.2,2238
tt24176202,7.5,2091
tt24176204,8.7,2334
tt24176206,9.1,2441
tt24176214,9.1,2286
tt2417650,2.5,3860
tt2417712,5.8,14163
tt2418126,9.3,2916
tt2418440,6.2,5535
tt2418558,6.0,7925
tt2420124,5.7,3557
tt2420756,6.0,8099
tt2420886,5.7,2063
tt2421174,9.7,3606
tt2421416,6.1,3515
tt2421662,7.2,4368
tt2423132,6.3,2116
tt2423266,7.9,4985
tt2424728,9.2,2915
tt2424732,8.8,2855
tt2424736,8.8,2850
tt2424848,8.3,2024
tt2424988,7.1,25621
tt2425098,7.8,4319
tt24251056,8.5,2270
tt2425360,8.3,3785
tt2425378,8.2,3713
tt2425486,6.9,9094
tt2426138,8.2,3397
tt2426140,8.8,4571
tt2427220,7.3,13365
tt2427502,6.2,5822
tt2427892,6.9,18526
tt2428170,6.3,59167
tt2428796,7.4,3336
tt2428798,7.2,3202
tt2429074,5.9,11213
tt2429292,7.0,5434
tt2429640,4.9,2678
tt2429756,7.3,2464
tt2431286,7.6,101427
tt2431438,8.2,156883
tt2431596,7.9,3484
tt2431672,7.3,2410
tt2432116,7.4,2462
tt2432604,8.2,9610
tt2432930,7.4,2114
tt2433040,5.1,3582
tt2433102,6.9,2099
tt2433396,6.7,3851
tt2433738,8.6,22925
tt24342088,4.8,2045
tt2435600,7.5,3802
tt2436046,5.2,2277
tt2436386,6.3,81586
tt2436516,6.6,14326
tt2436548,8.2,4491
tt2436682,5.8,11391
tt2437548,5.3,2432
tt2437954,5.7,2388
tt2438644,7.2,31152
tt2439428,8.6,2654
tt2439946,2.4,2314
tt2440036,6.9,5009
tt2440354,5.6,3367
tt2440660,9.0,5435
tt2441982,4.6,4368
tt2442080,7.4,2367
tt2442560,8.8,570222
tt2443340,7.4,5708
tt2443822,5.5,5549
tt24438514,8.8,2071
tt2445770,7.4,3058
tt2446040,7.5,16511
tt2446042,6.0,196398
tt2446502,3.5,2751
tt2446600,7.8,2694
tt2446726,6.9,2844
tt2446936,7.9,2403
tt2446980,6.6,139361
tt2448164,8.2,4799
tt2448374,6.3,6785
tt24485070,8.6,3599
tt2449638,4.2,2359
tt2450064,7.8,3294
tt2450186,6.0,41536
tt2450440,5.7,2310
tt24509990,6.2,8827
tt2451520,8.0,3293
tt2452042,7.0,47365
tt2452150,6.6,15969
tt2452200,6.4,28681
tt2452242,8.1,40321
tt2452244,5.9,71365
tt2452254,6.7,30280
tt2452386,7.3,75028
tt2455514,6.0,3161
tt2455546,7.0,7928
tt2456536,6.4,2107
tt2457282,7.8,3794
tt2458106,6.1,12858
tt2458314,6.6,2058
tt2458776,7.3,6930
tt2458948,8.0,11607
tt2459022,6.2,3623
tt2459156,7.0,13484
tt2460610,7.3,3290
tt2460618,7.4,3076
tt2460620,7.2,2994
tt2460976,6.4,2628
tt2461132,4.9,38630
tt2461150,5.8,56796
tt2461340,5.8,3069
tt2461520,5.9,10627
tt2461632,8.8,9591
tt2461634,8.5,9139
tt2461638,9.1,10703
tt2461862,7.2,3276
tt2462104,8.9,3040
tt2462410,7.6,3271
tt2463208,6.7,209511
tt2463288,6.0,55499
tt2463512,6.1,7012
tt2463690,8.9,3065
tt2464018,6.8,5297
tt2465140,5.4,6525
tt2465146,5.8,14555
tt2465238,6.4,5396
tt2465552,6.3,2480
tt2465554,6.1,2542
tt2465578,7.3,13053
tt2466684,7.5,2646
tt2466704,7.3,3023
tt2466936,8.9,2520
tt2467046,3.1,40710
tt2467064,7.6,4879
tt2467372,8.4,326913
tt2468204,8.7,4971
tt2468774,7.0,10993
tt2468818,7.8,2468
tt2469980,7.3,5235
tt2470504,7.5,2250
tt2471092,8.5,4843
tt2471094,8.3,4456
tt2471102,8.9,6102
tt2471106,8.4,4616
tt2471112,7.8,4577
tt2471114,8.7,5733
tt2471292,7.4,3623
tt2471500,8.0,11833
tt2471502,8.2,9955
tt2471506,8.1,9336
tt2471640,7.5,22328
tt2472432,7.0,2700
tt24727398,8.7,2079
tt2473476,8.5,3462
tt2473510,4.6,29023
tt2473602,6.9,25309
tt2473682,5.0,43851
tt2473750,5.5,2440
tt2473794,6.8,26346
tt2473824,7.8,3521
tt2474024,5.8,10404
tt2474310,6.9,4371
tt2474438,7.0,3182
tt2474932,5.8,3235
tt2474952,8.1,3554
tt2474958,6.0,9740
tt2474972,4.7,6389
tt2474976,5.7,17406
tt2476014,7.7,3795
tt2476154,4.4,6453
tt2476214,8.0,2970
tt2476270,7.4,2094
tt2477230,7.4,12563
tt2479384,6.7,3343
tt2479478,4.8,50843
tt2479800,6.2,30011
tt2480454,6.7,2753
tt2480514,7.9,13531
tt2481198,6.6,7137
tt2481480,6.3,11390
tt2481496,4.9,5602
tt2481498,6.7,96951
tt2481512,6.0,2455
tt2483260,6.5,13799
tt2484120,7.5,4403
tt2484360,8.1,2688
tt2484372,8.1,2562
tt2484950,7.8,6381
tt2486630,4.3,7172
tt2486678,7.1,20663
tt2486682,8.0,9194
tt2486856,6.8,2276
tt2487090,5.6,10440
tt2488496,7.8,940736
tt2488642,7.7,2006
tt2488644,8.4,2253
tt2488652,8.1,2157
tt2488778,6.0,7271
tt2490326,5.7,26865
tt2490352,6.4,2362
tt2491002,8.0,3434
tt2491012,7.8,2714
tt2492296,8.0,11455
tt2492344,3.8,3230
tt2492916,7.8,4066
tt2492922,7.4,2299
tt2493136,7.9,2641
tt2493138,7.7,2495
tt2493140,7.4,2426
tt2493142,7.9,2531
tt2493486,6.1,44078
tt2493590,6.8,2464
tt2493696,8.1,2122
tt2494280,6.5,31474
tt2494362,7.1,105909
tt2494376,7.0,27085
tt2494384,5.3,3805
tt2495104,4.3,2099
tt2495118,6.1,11355
tt2495980,2.1,2736
tt2496078,8.0,4681
tt2496972,6.1,2559
tt2497834,7.3,2193
tt2497980,5.3,2870
tt2498912,8.7,4289
tt2498968,7.1,8606
tt2499076,8.2,4932
tt2499414,4.0,2780
tt2499472,5.7,14875
tt2501618,8.2,4521
tt2501838,9.0,2795
tt2502436,8.4,3799
tt2502498,8.3,2263
tt2503154,6.0,14714
tt2503932,8.5,3428
tt2503944,6.6,123360
tt2503954,5.7,2268
tt2504022,7.2,2462
tt2504404,7.3,3883
tt2505072,7.3,5597
tt2505294,6.0,12640
tt2505340,8.2,3684
tt25056416,9.2,2063
tt2505938,7.4,2054
tt2506990,9.0,4451
tt2507280,4.6,4293
tt2507294,8.4,2269
tt2507628,6.3,2781
tt2509308,7.1,2496
tt2509850,6.3,21010
tt2510028,6.6,8168
tt2510426,8.1,2676
tt2510434,4.8,8606
tt2510894,6.6,132166
tt2510998,8.3,9527
tt2511028,7.8,2874
tt2511030,7.9,3044
tt2511428,5.7,9446
tt2513074,6.2,23241
tt2513092,4.6,2676
tt2513378,8.1,5295
tt2513536,5.7,2226
tt2514338,6.3,4390
tt2514438,8.2,4918
tt2514850,8.2,4258
tt2515030,6.5,22724
tt2515034,5.8,42120
tt2515086,4.2,24600
tt2515242,5.3,2270
tt2515462,6.8,3290
tt2516452,8.3,6387
tt2516536,8.1,2603
tt2517044,5.9,2272
tt2517300,6.5,2648
tt2517458,8.9,3622
tt2517658,5.8,14482
tt2518788,7.9,4274
tt2518848,2.2,2227
tt2518926,2.8,2525
tt2519404,8.2,4733
tt2520258,9.0,2851
tt2520512,7.7,5100
tt2521154,7.7,11060
tt2521158,8.7,12990
tt2521162,7.7,11341
tt2521168,7.9,11295
tt2521172,8.8,12818
tt2521182,8.2,13012
tt2521188,6.9,2983
tt2521668,8.1,20761
tt2522288,7.9,3262
tt2522302,7.1,2086
tt25234532,8.9,2020
tt2523600,6.9,4612
tt2523744,8.0,3469
tt2523832,7.0,7195
tt2524344,8.4,3564
tt2524432,8.2,2608
tt2524674,5.8,11971
tt2526742,9.4,3260
tt2527186,5.1,9190
tt2527336,6.9,641653
tt2527338,6.5,461032
tt2527342,8.4,4823
tt25274446,7.7,5923
tt2528254,8.4,8871
tt2528814,4.6,43543
tt2529130,8.4,2907
tt2531318,7.8,13319
tt2531334,4.3,4713
tt2531336,7.5,114719
tt2531344,6.2,81406
tt2532054,8.8,2968
tt2532528,7.4,9313
tt2534634,7.1,5079
tt2535470,6.2,17700
tt2535732,5.1,2670
tt2536436,5.4,2671
tt2537176,5.7,30803
tt2537390,5.8,2809
tt25378820,9.0,2220
tt2538128,2.5,2262
tt2538222,6.4,2173
tt2539220,7.8,2161
tt2539226,7.9,2140
tt2539232,7.9,2091
tt2539238,8.5,2292
tt25405130,8.3,2378
tt25406500,7.8,2200
tt2542352,9.1,3625
tt2542354,8.8,3388
tt2542356,9.7,5831
tt2542368,6.5,3593
tt2542406,8.0,2003
tt2542420,8.0,47483
tt25425178,7.4,2041
tt2543164,7.9,709971
tt2543312,8.4,33269
tt2543328,8.1,22353
tt2543336,6.1,8057
tt2543472,7.9,168493
tt2543702,4.8,2951
tt2543796,7.1,15186
tt2544120,6.1,2345
tt2544734,4.3,3574
tt2544766,7.0,10003
tt2545118,8.1,69133
tt2545428,7.7,18213
tt2545440,6.2,2252
tt2546388,8.2,2475
tt2546866,7.8,4146
tt2547210,5.2,2171
tt2547538,7.9,3142
tt2547584,7.2,58032
tt2548208,6.2,8560
tt2548214,6.7,4255
tt2548396,5.5,107909
tt2548418,8.1,13338
tt2548738,7.2,2411
tt2550578,7.7,2315
tt2551222,7.8,2024
tt2551378,4.9,4035
tt2551396,5.8,5196
tt2552394,6.2,6231
tt2553384,8.4,2625
tt2553386,8.3,2501
tt2553392,8.4,2520
tt2553394,8.8,2727
tt2553398,8.6,2576
tt2553404,8.4,2464
tt2553406,8.9,3074
tt2553410,9.1,3191
tt2553414,9.7,8112
tt2554270,6.5,6433
tt2554274,6.5,151726
tt2554946,6.5,3163
tt2555268,7.5,3919
tt2555426,5.0,7992
tt2555736,6.5,34561
tt2555958,7.0,10181
tt2555962,4.6,3805
tt2555986,8.5,4786
tt2555988,8.8,5217
tt2556002,8.4,3776
tt2556008,9.3,7066
tt2556022,7.0,2380
tt2556114,5.8,2390
tt2556308,7.2,28991
tt2556874,5.9,8118
tt2557256,4.7,3700
tt2557276,6.5,6206
tt2557478,5.6,120144
tt2557490,6.1,192578
tt2558318,5.3,3771
tt2558816,6.9,2927
tt2558980,8.9,3210
tt2559784,7.8,3347
tt2560078,6.5,5408
tt2560102,7.1,6412
tt2560140,9.0,399199
tt2560206,7.2,3199
tt2560618,8.7,2877
tt2560792,4.2,5593
tt2560884,8.1,3488
tt2561472,8.7,5141
tt2561546,5.6,15512
tt2561572,6.0,140361
tt2562006,8.0,2114
tt2562232,7.7,640752
tt2562802,9.4,3843
tt2562804,9.2,3346
tt2562806,8.4,2649
tt2564144,8.2,6079
tt25642494,1.7,2017
tt2564706,8.2,5673
tt2565938,6.1,2161
tt2567026,6.2,113136
tt2567038,6.6,3725
tt2567712,7.3,47239
tt2568204,7.7,23115
tt2568862,6.6,87619
tt2568868,7.0,3010
tt2569088,4.9,6829
tt2569148,7.7,3209
tt2569488,7.5,2318
tt2569792,6.6,2003
tt2570858,6.5,13633
tt2571140,5.1,11422
tt2571320,8.4,3768
tt2571774,9.0,16354
tt2572632,5.8,4191
tt2572724,7.4,3761
tt2572726,7.6,3694
tt2572728,7.6,3781
tt2572732,7.3,3582
tt2572734,7.2,3608
tt2572738,7.0,3677
tt2572740,7.8,3956
tt2573020,8.0,2482
tt2573094,8.0,2047
tt2573338,6.5,2213
tt2573438,5.3,5240
tt2573750,6.0,2182
tt2573858,6.0,4417
tt2574698,2.6,59488
tt2575678,7.4,2335
tt2575684,6.9,3492
tt2575968,7.6,14456
tt2575988,8.5,154349
tt2576450,3.5,5749
tt2576852,8.0,48815
tt2577150,7.3,4868
tt2577172,5.5,9253
tt2577192,7.2,6070
tt2577286,8.0,3095
tt2577702,8.5,6373
tt2578322,7.5,3146
tt2578508,6.1,13122
tt2578560,8.4,33380
tt2578700,8.4,3788
tt2578704,7.3,3387
tt2578708,7.6,3409
tt2578758,7.9,4462
tt2578760,8.0,4323
tt2578762,8.0,4342
tt2578764,7.8,4228
tt2578770,7.7,4229
tt2578776,7.5,4337
tt2578778,8.0,4629
tt2578782,7.3,4556
tt2578788,6.9,5056
tt2578790,7.2,5353
tt2578802,4.7,21185
tt2580046,7.6,12509
tt2580382,6.4,17801
tt2580386,8.0,2182
tt2581244,5.6,22435
tt2581458,8.2,20064
tt2582488,8.4,3758
tt2582496,7.7,133942
tt2582498,6.2,11095
tt2582500,4.8,14242
tt2582502,7.0,27483
tt2582576,6.3,24752
tt2582590,8.1,8985
tt2582782,7.6,236642
tt2582784,6.0,9691
tt2582802,8.5,887373
tt2582846,7.7,383882
tt2583620,5.9,16715
tt2583678,8.1,2554
tt2583680,8.4,2446
tt2583682,8.2,2373
tt2584018,6.2,2151
tt2584348,7.7,3657
tt2584384,7.9,403236
tt2585562,8.0,8180
tt2586118,6.7,5338
tt2586120,6.3,5287
tt2586840,8.0,2044
tt2589132,7.6,2186
tt2591814,7.4,46688
tt2592094,7.0,14903
tt2592336,6.8,2642
tt2592500,6.3,2443
tt2592614,5.5,96502
tt2592808,6.9,2648
tt2592910,9.1,46621
tt2593336,7.6,2065
tt2593392,8.2,3173
tt2594950,7.2,4479
tt2595996,7.7,2754
tt25966332,7.8,2046
tt2597126,7.7,2440
tt2597242,4.7,7230
tt2597472,8.9,2997
tt2597718,4.8,2208
tt2597760,5.4,4710
tt2597768,5.7,9308
tt2597804,6.7,3299
tt2597892,5.5,9152
tt2598996,7.9,2306
tt2599716,5.9,10185
tt2600742,3.3,3179
tt2602968,9.0,2859
tt2602972,8.9,2841
tt2603596,7.7,7600
tt2605292,7.8,4597
tt2605474,6.2,2218
tt2605480,7.2,3370
tt2606314,5.6,3284
tt2606716,8.3,2644
tt2608224,7.7,22915
tt2608368,7.7,4343
tt2608732,7.4,13787
tt2609218,3.9,2995
tt2609222,6.4,3792
tt2609758,5.0,6705
tt2609912,6.6,9163
tt2610260,8.5,4652
tt2610768,3.1,42932
tt2611026,6.7,2671
tt2611626,4.3,3403
tt2611652,7.4,9250
tt2613042,8.6,3015
tt2613404,8.5,2695
tt26142818,2.4,3827
tt2614684,7.2,57777
tt2614860,7.2,3650
tt2615584,4.9,5067
tt26160190,6.4,4618
tt2616280,8.1,33851
tt2616810,6.8,8789
tt2616880,7.5,10606
tt2617456,6.5,13135
tt2617676,6.2,11091
tt2617828,7.5,21322
tt26179008,2.6,2479
tt26181572,2.6,2622
tt2618986,7.3,57349
tt2619512,5.3,3000
tt2620082,9.6,2570
tt2620204,8.2,3663
tt2620550,7.8,2710
tt2620590,5.0,25256
tt2620736,5.2,7581
tt2621000,7.5,20488
tt2621384,7.4,3377
tt2621446,4.8,3627
tt2622826,2.3,2404
tt2622982,7.5,7736
tt2623502,6.9,2954
tt26235412,10.0,2767
tt2624412,5.8,8715
tt2625030,7.5,24736
tt2625598,7.3,4841
tt2625810,5.8,21413
tt2626350,5.9,35141
tt2628232,8.2,125007
tt2628316,5.2,5814
tt2628846,8.1,2955
tt2628848,9.1,3669
tt2628852,9.0,3595
tt2628854,9.6,5507
tt2629728,8.8,2463
tt2630114,7.7,3185
tt2630448,9.4,2927
tt2631186,8.0,128520
tt2632424,8.3,139309
tt2633076,5.7,3309
tt2633630,8.6,4806
tt2633894,8.2,3439
tt26340238,6.8,4666
tt2635006,6.6,2647
tt2635622,6.9,5288
tt2636124,7.1,4205
tt2636338,9.0,2436
tt2636522,6.9,6679
tt2636834,7.8,3301
tt2637276,6.3,216422
tt2637294,5.0,39971
tt2637378,6.7,2463
tt2637674,8.1,2172
tt2637676,8.6,2174
tt2637678,7.9,2040
tt2637720,7.7,2382
tt2638144,5.7,45074
tt2638662,5.1,3882
tt2639254,6.5,24181
tt2639284,8.1,2036
tt2639304,8.9,2045
tt2639336,6.0,35184
tt2639344,6.7,12882
tt2639664,6.1,2629
tt2640460,6.5,3486
tt2640474,6.7,7504
tt2640490,8.4,2867
tt2641874,4.7,2051
tt26420417,9.7,2288
tt2643308,6.5,2210
tt2644032,7.4,2154
tt2644714,4.5,2997
tt26450741,8.5,5107
tt2645092,6.5,8745
tt2645104,5.1,3464
tt2645122,7.7,2364
tt2645500,7.0,2484
tt26457210,8.2,2013
tt2646378,4.3,3261
tt2646630,9.3,4317
tt2647258,6.7,10074
tt2647420,7.2,5092
tt2647544,7.3,62095
tt2647548,5.4,6909
tt2647586,7.3,15420
tt2648034,7.4,2162
tt2649128,6.4,7463
tt2649152,4.9,3510
tt2649356,8.1,105569
tt26493916,8.6,2027
tt26493973,9.5,2726
tt2649522,7.5,6417
tt2649554,6.6,81959
tt2649564,7.7,2080
tt2649588,7.4,3702
tt2650282,6.4,3053
tt2650642,6.6,3147
tt2650978,7.1,13807
tt2650986,6.8,4176
tt2652092,7.4,29132
tt2652118,6.1,20082
tt26537229,6.5,2688
tt2654070,7.9,4614
tt2654124,5.2,4257
tt2654430,7.8,5749
tt2654452,8.1,3646
tt2654572,6.1,3785
tt2654580,7.9,50936
tt2654620,7.3,83007
tt26548127,7.0,5062
tt2655788,5.7,2530
tt2656588,6.3,2206
tt2656658,7.7,2631
tt2657028,8.7,2460
tt2657030,8.0,2522
tt2657032,8.1,2278
tt2657056,8.0,2382
tt2657258,6.0,2130
tt2657262,7.1,17950
tt2657398,8.9,23217
tt2658126,6.3,5655
tt2658222,7.7,7511
tt2658686,8.5,2061
tt2659414,8.1,21427
tt2660120,8.5,2356
tt2660734,7.2,36371
tt2660806,7.3,36653
tt2660888,7.0,250068
tt2661044,7.6,258074
tt2662000,8.2,2466
tt2662002,7.8,2393
tt2663812,8.2,7128
tt2664880,5.1,2784
tt2665200,6.3,2410
tt2665386,9.5,2928
tt2665396,9.1,2866
tt26659737,5.7,2786
tt2666270,7.4,8639
tt2667380,5.7,14502
tt2667550,7.1,4991
tt2667918,6.3,7622
tt2667960,5.5,5847
tt2668134,6.4,12559
tt2668726,7.9,3279
tt2668846,7.8,3335
tt26690420,8.5,2754
tt2669336,6.5,46896
tt2669734,7.7,3683
tt2669736,7.8,3820
tt2669740,9.4,7566
tt2669744,7.8,3921
tt2669746,9.8,19412
tt2670226,7.2,2007
tt2671706,7.2,111220
tt2671864,8.4,2356
tt2672790,7.2,3372
tt2673212,5.1,2979
tt2673882,7.3,2067
tt26739535,6.0,6126
tt2674358,5.5,9893
tt2674426,7.4,262410
tt2674430,4.9,9007
tt2674454,6.0,15321
tt2674806,8.5,17754
tt26750072,8.5,3441
tt2675914,7.1,27901
tt2675978,7.0,7346
tt2676388,7.4,3001
tt2677064,5.8,2714
tt2677722,6.5,16366
tt2678948,6.2,13228
tt2679042,5.7,92701
tt2679334,1.2,3872
tt2679480,7.0,2567
tt2679552,5.5,16394
tt2679870,7.2,2440
tt2690138,5.1,11202
tt2691182,7.7,2356
tt2691722,7.1,2982
tt2691734,5.2,2395
tt2692250,6.2,126970
tt2692382,8.6,3699
tt2692410,8.5,2861
tt2692904,7.1,153205
tt2693580,6.6,7398
tt2693664,5.8,9935
tt2693776,6.8,19721
tt2697398,7.6,3186
tt2698182,9.3,2148
tt2698256,8.2,4509
tt2698984,7.5,2483
tt2699110,7.9,46919
tt2699128,8.3,102457
tt2699318,7.0,3186
tt2699592,8.6,3505
tt2699596,8.4,3528
tt2699702,9.2,2821
tt2700330,8.1,2096
tt27005689,8.3,2474
tt2700928,7.3,2091
tt2701582,8.6,28268
tt2702348,6.2,2056
tt2702686,8.3,2338
tt2702688,8.7,4563
tt2702698,8.5,5908
tt2702724,5.4,47322
tt2702920,5.6,9254
tt2703720,7.9,7460
tt27042557,5.6,2540
tt2704380,8.8,20066
tt2704454,7.3,2166
tt2704816,7.2,3042
tt2704998,6.9,240619
tt2705602,6.5,11872
tt2707408,8.8,434178
tt2707792,6.4,5690
tt2707848,6.1,6172
tt2707858,6.2,12580
tt2708254,6.9,6684
tt2708314,7.7,3266
tt2708480,7.9,46316
tt2708560,7.2,2540
tt2708572,7.9,2334
tt2708696,8.0,2057
tt2708698,8.4,2107
tt2708764,5.8,2631
tt2708946,5.6,2690
tt2709692,6.4,77270
tt2709768,6.5,206587
tt2709784,6.4,2435
tt2710104,7.0,12740
tt2710394,7.4,51054
tt2710826,4.0,2015
tt2710838,8.0,3867
tt2711738,7.8,9775
tt2711898,5.5,2934
tt2712100,7.7,3084
tt2712482,7.4,3236
tt2712516,5.7,6067
tt2712612,7.8,11768
tt2712740,8.0,38508
tt2712930,8.0,4428
tt2713180,7.5,505002
tt2713324,7.2,2252
tt2714046,5.3,2866
tt2714380,4.3,7669
tt2714622,5.7,3247
tt2714900,7.7,14586
tt2715776,6.2,2143
tt2716382,5.7,12377
tt2717182,7.4,3128
tt2717318,4.6,2036
tt2717558,6.9,3186
tt2717560,8.0,2474
tt2717562,7.7,2461
tt2717564,8.5,2471
tt2717822,5.4,61583
tt2717848,8.2,2108
tt2717850,8.8,2429
tt2717860,6.0,23389
tt2718440,6.1,9527
tt2718492,7.4,58833
tt2719784,7.5,6273
tt2719848,7.1,222279
tt2720680,6.7,40689
tt2720826,5.6,8498
tt2721856,8.2,2492
tt2722728,8.0,4836
tt2723240,7.0,2078
tt2724064,3.3,50772
tt2724532,5.8,4746
tt2725076,6.9,4484
tt2725454,8.5,2733
tt2725962,6.9,22787
tt2726552,5.3,8232
tt2726560,7.0,85025
tt2727028,5.0,3013
tt2727600,7.2,5743
tt2728492,9.7,3350
tt2728494,9.0,2854
tt2728496,9.6,3163
tt2729716,5.9,3504
tt2731624,7.8,8318
tt2732442,8.1,3099
tt2733014,8.3,4928
tt2733252,7.8,22840
tt2733258,5.9,4211
tt2733534,6.9,2045
tt2734238,8.8,2806
tt2734566,6.6,3343
tt2734804,7.0,3342
tt2734858,8.5,3583
tt2736932,3.1,2607
tt2737018,6.2,2587
tt2737050,7.3,49235
tt2737290,6.0,5659
tt2737304,6.6,353220
tt2737310,7.3,4509
tt2737880,9.0,2386
tt2737926,4.8,3226
tt2738130,8.2,2012
tt2738132,8.5,2140
tt2739286,8.1,3451
tt2739338,6.2,2459
tt2739642,8.4,2760
tt2739708,8.7,17985
tt2740468,8.2,2467
tt2740710,1.6,4113
tt2740968,8.8,2500
tt2741602,8.0,256293
tt2741806,7.3,7001
tt2741950,6.9,6101
tt2742174,7.0,6344
tt2742544,8.7,15547
tt2746176,7.2,2067
tt2747042,9.1,2297
tt2749296,5.3,9294
tt2750182,7.7,2954
tt2751074,6.9,4402
tt2751182,7.6,2179
tt2751310,5.6,5546
tt2752200,6.7,36267
tt2752688,6.6,10820
tt2752758,4.1,17238
tt2752772,5.3,56983
tt2753110,4.1,2553
tt2753778,7.1,4533
tt2754708,8.8,3369
tt2754710,8.1,2607
tt2756032,7.0,41114
tt2756412,3.3,2103
tt2757448,8.6,2708
tt2757558,7.6,2264
tt2758770,7.9,16196
tt2758880,8.1,52713
tt2758890,5.6,3869
tt2758904,5.6,8072
tt2758950,6.7,29969
tt2760634,6.2,3457
tt2760784,7.0,2184
tt2761354,7.0,2408
tt2761428,8.6,4802
tt2761432,8.3,4512
tt2761434,9.0,5426
tt2761440,9.4,8113
tt2761578,5.3,2682
tt2761630,7.3,6420
tt2762330,7.4,2761
tt2762334,5.1,9294
tt2762506,7.3,28609
tt2762970,6.4,5190
tt2763286,7.2,5377
tt2763296,7.3,4488
tt2763304,7.2,127102
tt2764048,6.6,3171
tt2764784,7.3,19440
tt2765340,6.4,2243
tt2767948,6.2,3509
tt2768802,8.1,3371
tt2769184,4.3,2853
tt2769470,5.9,4956
tt2769828,4.1,2123
tt2770480,6.9,11882
tt2770826,8.2,2156
tt2771200,7.1,315917
tt2771372,6.7,53447
tt2771780,5.4,22270
tt2771800,6.3,6174
tt2772092,4.5,3444
tt2776106,6.3,3111
tt2776344,7.2,6028
tt2776878,6.6,14349
tt2777232,7.8,3033
tt2777464,7.8,3392
tt2777746,7.7,2043
tt2778674,7.0,2226
tt2779318,9.3,18601
tt2781042,8.9,27797
tt2781046,9.2,30901
tt2781516,5.5,7247
tt2781832,5.8,8688
tt2782216,7.9,2251
tt2782430,7.9,2614
tt2782444,8.2,2411
tt2782692,6.9,5210
tt2782710,8.8,4338
tt2782844,5.5,3809
tt2783020,4.9,2168
tt2784494,8.0,3334
tt2784512,4.8,19185
tt2784678,6.4,27033
tt2784936,5.9,12848
tt2785032,7.0,27029
tt2785156,8.1,2001
tt2785288,7.0,5107
tt2785390,5.1,6963
tt2786278,7.9,3308
tt2786956,7.0,3627
tt2787302,5.9,4787
tt2788432,8.4,96424
tt2788556,6.4,6537
tt2788710,6.5,338671
tt2788716,5.9,19168
tt2788732,6.7,59609
tt2788780,7.3,8788
tt2790174,9.6,29218
tt2790184,9.1,19569
tt2790196,9.5,21834
tt2790238,9.2,18167
tt2790240,9.2,17830
tt2790254,9.5,25215
tt2791144,6.8,3688
tt2792284,8.1,3084
tt2793490,6.0,21219
tt2793930,7.1,3510
tt2794338,8.0,3404
tt2794380,6.3,9117
tt2794596,4.9,2340
tt2795750,8.1,13426
tt2795770,7.4,3170
tt2796318,6.1,2820
tt2796782,7.7,4076
tt2797242,6.6,5521
tt2797774,9.4,3151
tt2798340,9.1,2506
tt2798920,6.8,334901
tt2799012,6.4,9124
tt2799086,7.8,2013
tt2799166,4.6,25229
tt2800038,4.3,3640
tt2800240,7.0,43449
tt2800340,6.3,4656
