id,screen_name,location,n_tweets,followers,friends,long,lat
213622849,Rock_Lounge,Marbella,1,382,582,-4.95915811,36.49176438
1187734406498308101,dizzythebitch,Gijón/Xixón,1,890,492,-5.6731,43.5157
3134633653,AnaCatNogueira,San Roque,1,1406,212,-5.38113367,36.17690336
572065425,jelen_abel,,1,422,449,-2.109375,36.59788913
948494820,GinoMateus,Tarancón,1,325,170,-3.0,40.0
2849966783,Vb_HuetorVega,Huétor Vega,1,328,278,-3.56234,37.1443
3047980213,doryadaluz,Gáldar,1,287,307,-15.6654695,28.15814473
2619524632,PodemRiba_roja,Riba-roja de Túria,1,1587,903,-0.56998,39.54581
1452572701,kajalnapalm,Barcelona,1,178525,583,2.1683,41.3894
2589035414,Brigadoonzgz,Zaragoza,2,307,422,-0.87722,41.64946
248769768,hispaniaestudio,Madrid,1,81,166,-3.68333,40.4
1040172360291246081,ariadnareinag,Amposta,1,456,1017,0.58004,40.71327
389444004,Inest98,Getxo,1,1015,711,-3.00875187,43.34802619
626548716,amtotalcoaching,Barcelona,1,92,88,2.1683,41.3894
110253238,digobe75,Arteixo,1,47,368,-8.50518672,43.31387638
278674216,javisantos69,València,1,154,89,-0.377,39.4648
4762937895,susana_quilez,Madrid,1,651,1721,-3.66926819,40.39969593
723800125,comentarista573,Vilagarcía de Arousa,1,118,249,-8.77108901,42.6150433
1133421258174078977,Elbuhonocturno1,Tarancón,2,7,58,-3.0,40.0
475859777,JewelsGroup,Orpesa / Oropesa del Mar,1,441,1091,0.13388889,40.09222222
258277298,garaelisea,Gelida,1,338,698,1.85014296,41.42215489
902539664288075776,Nerea_gomez__,Talavera de la Reina,1,80,94,-4.83256,39.95851
739182398231957504,BarTxomin,Bilbao,1,117,221,-2.93857,43.26118
541074929,pedroct97,Villalba de los Barros,1,974,822,-6.51109,38.61422
2792212160,rosasagavanzal,Área metropolitana de Madrid y Corredor del Henares,1,28,83,-3.70801,40.44028
792019202752274433,gonzaaloriv,Badajoz,1,157,192,-6.9669,38.8789
249191667,DJ_TTommy,Manises,2,6384,804,-0.4526482,39.4867277
448995886,aliasPW,Las Palmas de Gran Canaria,1,282,325,-15.435455,28.139992
211468763,xavisanta,Torrent,2,608,295,-0.4695366,39.4255722
1148842548,ClubOlivar,Dos Hermanas,1,112,33,-5.93422651,37.32633505
409584307,Parras33,Marbella,1,288,2223,-4.73841,36.48628
414011186,eva_asdent,Santa Coloma de Gramenet,1,2416,361,2.2137699,41.4532
854757992,irealonso80,Puiggròs,2,343,359,0.9,41.55
825856943801634818,TropicalesPeces,Toledo,1,392,40,-3.94633107,39.86896655
440200274,javiriva1,Pinto,1,909,469,-3.69942,40.24113
953375525711564800,Da_dollitaz,Tarancón,1,45,132,-3.0,40.0
2818037288,wilmermedina04,Santa Susanna,1,24,298,2.70805556,41.63666667
302693726,154Pablo,València,1,248,664,-0.377,39.4648
475729618,CB_ChapelaWeb,Redondela,1,2160,1851,-8.66715604,42.26498356
448271846,VeroParellada,Barcelona,1,187,246,2.1683,41.3894
2437037719,LaPepaTattoo,Torrelavega,1,68,100,-4.06108,43.34452
273363190,LiciniaM,Santander,2,2917,1901,-3.8044,43.4639
766710389962858498,MasIbusTorrelav,Torrelavega,1,302,515,-4.04685259,43.34676225
78553382,kaikuland,Cercedilla,3,4794,992,-4.06409,40.73702
1402387247316541441,diariomotor7is1,Santa Cruz de Tenerife,1,197,20,-16.25,28.46666667
174267583,soulsurfera,Segura de la Sierra,1,263,1074,-2.65192,38.2989
107420760,yasmaribello,Madrid,1,2384,2422,-3.68333,40.4
44210076,JordiMayor,Alcoi / Alcoy,1,143,138,-0.47343,38.69746
803908416825606144,Rockersaurios1,Área metropolitana de Madrid y Corredor del Henares,1,193,216,-3.64362,40.39458
92598627,Espinal_Kirsy02,Miranda de Ebro,1,1000,767,-2.940249,42.688409
957267188,APAT_PAT,Barcelona,1,962,809,2.1683,41.3894
1364527704457031680,SoundMagistral,El Puerto de Santa María,1,37,565,-6.2199,36.60566
284054664,rafemi,Obejo,1,24,172,-4.74609375,38.01942682
165337322,CarlosRomero075,Barcelona,1,550,462,2.14066,41.36428
243133794,KeylaLyraVega,les Franqueses del Vallès,1,34,121,2.29717164,41.62047957
180766484,bagoas1968,Santa Cruz de Tenerife,1,16,1,-16.25,28.4667
3642202455,ManguasAnguas,Sevilla,1,199,499,-5.98333333,37.38333333
493381284,MueblesMaderiv,Pozoblanco,1,1053,2242,-4.84483,38.3816
296732017,LauTeOfficial,Valdemoro,1,337,283,-3.67382,40.191
106828991,maadoc,Bueu,5,11,100,-8.82914,42.33765
17250153,ezekielmontes,Málaga,3,1345,1022,-4.4185,36.72445
296742958,jordi_lorente,Sant Boi de Llobregat,1,244,256,2.0312,41.348
1023924823,yeradomi_yeray,Fanlo,1,382,424,0.03333333,42.67388889
155596867,Santa_Muerte88,Tarancón,1,254,829,-3.0,40.0
3227933531,LaFlamencadeBgn,Tarancón,1,6776,1569,-3.0,40.0
302543956,posadasentidos,Jarandilla de la Vera,1,44,44,-5.65932684,40.1262401
4507928361,riojatur,Calahorra,1,603,806,-1.96203,42.30584
1015438132005818373,r0se_axl,Aller,1,97,303,-5.58045275,43.10583365
106120391,luisdeseda,La Orotava,1,557,993,-16.59536362,28.26072694
2427818307,falleretajunio,València,1,309,1601,-0.377,39.4648
382106278,ciciar85,Santa Coloma de Gramenet,2,1023,215,2.21667,41.45
70748585,ovihuertas,Premià de Mar,1,2188,2809,2.3569,41.4896
1120653792234680320,viernes_domingo,Almuñécar,1,9,86,-3.73333,36.7333
2211567290,jjvm1958,Las Palmas de Gran Canaria,2,67,296,-15.44754253,28.1090208
600911580,Naturavega,San Martín de la Vega,1,243,238,-3.57884631,40.2103572
325582083,CAMBIHENARES,Orpesa / Oropesa del Mar,1,905,686,0.144183,40.081661
548574667,ToCabrera67,Santa Cruz de Tenerife,1,797,4977,-16.25,28.4667
2269822967,millaquitatfe2,La Orotava,1,332,1104,-16.59536362,28.26072694
184959473,DonaireAlberto,Malagón,1,730,1569,-3.85219,39.17255
1198715443,elenix79,València,1,447,1677,-0.37691,39.46868
920776113676324865,yourbestcover,Madrid,1,47,87,-3.68333,40.4
357561185,alexaurio,Foz,1,97,417,-7.2566628,43.5690269
261738616,duduxfoto,Madrid,2,134,471,-3.71144771,40.34234234
1073525091110146048,Julsregalado8,Tarancón,1,409,299,-3.0,40.0
331499873,arguamor1,Barcelona,1,1049,1044,2.1683,41.3894
2295166633,Life_is_Grape,Rueda,1,1228,1471,-4.96683367,41.40578131
1358957401,libreriaburo,Arahal,2,73,52,-5.54998,37.25715
3347486092,noeliacriado_c,Madrid,1,91,250,-3.68333,40.4
529134556,JorgeVistel,Madrid,1,312,81,-3.68333,40.4
132614099,CAMMADRID,Área metropolitana de Madrid y Corredor del Henares,1,834,1042,-3.71011,40.43454
4782256520,Indahousession,Leganés,1,143,277,-3.75527778,40.32194444
4278249863,facedog_es,Bilbao,2,170,244,-2.94119,43.25297
92629354,javinumy,Zaragoza,1,981,1999,-0.9039,41.63479
732138081483100160,davidgibernau,Mataró,1,17,191,2.444102,41.5374
387076806,juancvida,Murcia,1,592,603,-1.1569718,37.83095079
751467733502615552,HalonaWorld,Salou,1,21,89,1.16293073,41.05608767
21868043,damaris13,Barcelona,1,667,2238,2.16299,41.4082999
108361861,emiliogallego,Almassora,1,216,644,-0.001,39.93431
3996930142,manelfortia,Barcelona,1,424,166,2.1683,41.3894
970806655,YOelijo_autoesc,Ciudad Real,1,230,481,-3.93333,38.9833
267228352,Clipija,les Gunyoles,1,181,2175,1.25103269,41.21746764
3066016589,PSOEPonte,Poio,1,888,1130,-8.65237,42.43246
317047044,Parada_De_Kito,Málaga,1,378,426,-4.42980766,36.7269323
190796942,FASHIONbySUTTON,Madrid,7,1745,4129,-3.705799,40.419953
409766030,kabbyforever,Madrid,1,46,253,-3.68333,40.4
435127644,javier_munarriz,Madrid,1,8589,1511,-3.67793,40.45512
209174403,eduardgomezra,València,2,1474,3203,-0.37691,39.46868
827879030250729472,ahg_ounovis,Sant Cugat del Vallès,1,29,99,2.06629415,41.48687072
259268419,betogrammatico,Madrid,1,16291,826,-3.70388889,40.41666667
1239557464460333059,CadizNuevo,San Fernando,3,42,406,-6.19823758,36.46924648
218217896,1960ais,Sésamo,1,732,694,-8.38589089,43.27473028
132557123,jcpanderson,Barcelona,1,354,192,2.1683,41.3894
446340120,JaimeJuan78,Càrcer,1,95,72,-0.56568,39.06741
150027569,redveneo,Madrid,2,694,311,-3.68333,40.4
1356408702996275201,ElFifort,Santa Lucía de Tirajana,3,4,17,-15.44943373,27.85815504
2889637145,RmMemdez,Pechina,1,367,1254,-2.44154,36.91474
489598327,josesaenzandres,Arnedillo,1,84,340,-2.23678,42.21251
204048135,isarium,Algeciras,2,72,119,-5.45389,36.1275
213356847,ROJAS_LUISITO,València,2,2981,2164,-0.377,39.4648
77248082,chopitosmum,Madrid,1,1136,1388,-3.68333,40.4
1299136411975725056,laMaykoprod,Madrid,1,31,69,-3.68333,40.4
37984361,Milka_Hdez,Santiago de Compostela,1,2692,1353,-8.54432,42.87684
798677324078215168,e_d_u_23,Granada,1,409,3592,-3.59535257,37.18497711
2228724821,carmensosaf,Dos Hermanas,1,22,291,-5.93333333,37.34361111
223409829,jaimedt_tv,Vejer de la Frontera,3,297,226,-6.06894531,36.23459623
1074442192469540866,carmenems_,València,1,322,241,-0.3638181,39.4836466
336487395,Nanaa_silva_,Málaga,1,59,176,-4.4185,36.72445
1092515454,jsesma19,San Cristóbal de La Laguna,1,2412,2558,-16.34615597,28.48753348
3082616605,luymou,A Coruña,2,248,238,-8.40038697,43.35685699
765438732,Erjavi30,Víznar,1,1407,3001,-3.552216,37.233906
326774694,jorgeinfanteb,Barcelona,1,491,149,2.1683,41.3894
4880992883,TurolGames,Alcañiz,1,129,267,-0.12897,41.0504684
437720808,jlramosmonzon,Las Palmas de Gran Canaria,1,72,123,-15.43761944,28.14008889
348488292,Sorayagm1411,Estación de Benaojan,1,3406,3358,-5.24593454,36.71494998
161678875,Ortizovic,Naut Aran,2,153,389,0.90305556,42.70888889
409525207,LosdulcesdeAlma,San Martín de Valdeiglesias,2,801,175,-4.40142,40.3634
1272168236,liidias_m,Granada,1,1162,616,-3.59444444,37.17666667
4103219501,stamariamadrid,Canencia,1,469,157,-3.75842063,40.91662969
230797666,TamayoEndocrino,Las Palmas de Gran Canaria,1,209,235,-15.4405,28.1057
368924276,1801Andrea,Campillo de Ranas,1,176,396,-3.31941,41.1044
852273820933214208,rubentconmigo,Poio,2,463,202,-8.7064,42.4347
980145332,MariaMsv1700,Los Palacios y Villafranca,1,491,488,-5.9289407,37.1563905
246335097,ue_calonge,Calonge i Sant Antoni,1,1559,483,3.07404,41.86123
907940322,aandreat4,Granada,1,909,572,-3.62020954,37.16989671
321445638,Marc_Quer,Girona,1,724,920,2.81667,41.9833
206750594,barbarapgs,Madrid,1,710,384,-3.69346389,40.44396389
89317067,davidzorita,San Felices de Buelna,1,108,308,-4.01347715,43.25859022
862562895045042176,AIAljama,Ávila,1,2944,2865,-4.69226,40.65787
1006274572948332545,4DSAB,San Cristóbal de La Laguna,1,38,299,-16.28575087,28.46735202
576431802,daniel_love_me,Tarancón,1,486,409,-3.0,40.0
262749493,Dgoacosta,Tuineje,2,235,665,-14.0167,28.3333
409950848,elblogdesilvia,Madrid,1,14292,3102,-3.6908307,40.4583546
250403991,VegaBornos8,Bornos,1,161,331,-5.74546,36.8156
2383668240,LaCachaperaBCN,Madrid,1,1296,1228,-3.68333,40.4
30445634,mjcerval,Los Alcázares,1,350,379,-0.833333,37.7667
472897408,arcademonio,Mataró,1,250,506,2.444102,41.5374
1235467003,QUERUBINES2005,Madrid,2,139,224,-3.71917,40.4279
1191353335,isabeloncia,Torrelodones,1,49,119,-3.93452,40.5796599
1887602749,RuthGonzalezSMP,Montánchez,1,67,373,-6.15,39.2
397617470,Capitan__n,La Línea de la Concepción,2,60,93,-5.3486,36.1706
4069778056,eliaonmymind,Binibequer Vell,1,702,756,4.24239635,39.82045827
225954159,javichu08,Toledo,1,284,242,-4.08090591,39.83622279
137508630,djcesardelrio,Vejer de la Frontera,1,1003,918,-6.06894531,36.23459623
279504374,futbolfan1978,Gijón/Xixón,3,740,1221,-5.64153906,43.53153153
211337530,queenpiaf,Santa Cruz de Tenerife,1,3812,1188,-16.25,28.46666667
121393630,masqueprecios,Elx / Elche,1,99,609,-0.7051,38.2701
3019665191,ninihesa,Linares,1,250,440,-3.63573,38.09389
3907352124,elbudarededenny,Barcelona,1,150,87,2.1683,41.3894
2813182292,jhoonpereza,València,1,63320,297,-0.377,39.4648
1537421106,icabenitez,Cádiz,3,1284,1292,-6.27722204,36.50277744
96582169,Liorik23,la Llagosta,1,274,875,2.1946,41.5126
594480434,Josin_MRF,Puebla de Lillo,1,877,869,-5.35275,43.0433
159993327,Cesarlds12,Madrid,1,149,225,-3.68333,40.4
636187669,A_Moraless99,Chiclana de la Frontera,1,462,328,-6.19456649,36.3807423
797755210638704640,la_verdad_eaf,Barcelona,1,94,275,2.14890192,41.38310268
270440478,Sara84CM,Madrid,1,145,207,-3.69657487,40.41638978
2590262197,CriFabbrini,Adeje,1,41,145,-16.73002551,28.08829719
148284394,ArtemisPiozPozo,Pozo de Guadalajara,1,136,139,-3.17802,40.48655
1291073416477528064,itsivaanx,San Felices de Buelna,1,416,477,-4.01347715,43.25859022
410071304,_crlxs,Madrid,1,2301,833,-3.68333,40.4
411332197,j_alberto_oliva,Rubí,1,191,295,2.04209978,41.49981447
859891273,leonoroma,Sant Adrià de Besòs,1,9,54,2.22076001,41.43004312
161441647,jolufx,Sanlúcar de Barrameda,1,70,161,-6.35786,36.77788
3058722251,MasajesBRAHMA,Barcelona,1,1303,147,2.1683,41.3894
2415089285,marcosedreira,A Coruña,2,344,1250,-8.42014175,43.36257061
1376335380,frankasekas,Barcelona,1,59,558,2.20244361,41.40005417
1224995410084876288,beatrizgs_micro,Sevilla,1,9,3,-5.983312,37.399203
1359161322,DONANTESZAMORA,Zamora,1,290,347,-5.75,41.5
1274747557,HebellS,Granollers,1,163,124,2.3010889,41.6070963
704533464,ElenaBReyes,San Cristóbal de La Laguna,1,1829,2086,-16.31468,28.48525
1388897754987081732,Elbuenhaterr,Almería,1,20,105,-2.45015267,36.85266082
326911312,Pessanha65,Candeleda,1,31,125,-5.31248058,40.16021428
352468789,DeniaFernandez,Málaga,1,491,153,-4.42415,36.71691
252492103,yabraya,Madrid,1,562,626,-3.68333,40.4
54860272,pacocela,Sevilla,2,356,1184,-5.97108,37.39216
148457761,elivenelli,Madrid,1,355,234,-3.70388889,40.41666667
1323744964854112258,CarinaFolha,Ciutadella,1,65,25,3.79380763,40.01114049
1317842661328494593,AngelJo00964795,Tuineje,1,5,57,-14.02073703,28.21467415
759574885,Jenii_P94,Barcelona,1,472,553,2.1683,41.3894
88946173,rafiitacol,Palas de Rei,1,376,475,-7.94864504,42.85953246
711378116,MsErikaFaith,Madrid,1,317,519,-3.71020316,40.38337
2344260764,fashionesencia,El Gastor,1,84,262,-5.32388,36.85694
1305788627780333570,GolfOctopus,Madrid,1,10,23,-3.68333,40.4
215961514,Gurygundi,Medina de Pomar,1,1151,459,-3.48666,42.93232
2254725482,CabezarrubiaCC,Cáceres,1,754,1983,-6.37089686,39.48626223
438722290,Josema_hiniesta,Madrid,1,194,218,-3.68333,40.4
200012712,ArkaitzOzaeta8,Madrid,1,395,600,-3.68333,40.4
800430827947442177,Trastarteando,València,1,20,72,-0.34114,39.46846
480670899,xtremsc,Corbera de Llobregat,1,344,389,1.93138889,41.41694444
851555448,MinidukeLoL,Alhaurín de la Torre,1,53625,487,-4.56649,36.66199
745401482,profepacosimon,Tomelloso,1,150,400,-3.0190385,39.16190099
249242784,tali_og,Pallejà,1,76,150,2.00096,41.41943
327432378,Iriigaaraay,Ciutadella,1,488,552,3.91478062,39.93167289
996055734,LidiaMP_12,San Martín de la Vega,1,475,500,-3.57525,40.207
1347607514402185218,PTranquilamente,La Campana,3,4,71,-5.4297,37.56885
1303281232688578563,BarbijoAndino,Barcelona,1,4,12,2.13614084,41.4031101
452487233,Mussol81,Albalat dels Tarongers,1,204,695,-0.33703403,39.70306312
213715591,danitocon,Villanueva Mesía,1,175,517,-4.01667,37.2167
112133698,djswing_,Palafolls,1,1117,1823,2.74979,41.66602
820060459,EternoPadawan,Dénia,1,77,248,0.12316704,38.80707547
197836673,MiriamLorenteG,Ceutí,1,1354,2497,-1.2717,38.07925
382905216,uvenele,Caldes de Malavella,3,39,115,2.7949436,41.8393751
1229518712,Bastavalesud,Brión,1,670,451,-8.66667,42.8167
304645793,MikePadilla9,Castilleja de Guzmán,1,552,449,-6.05932,37.40728
1234530465153003523,gjinfantil,Lopera,1,7,66,-4.2159324,37.9433691
1369223362371850243,kousinas,Marín,1,10,64,-8.73177052,42.37404917
245590285,luisvalca,València,1,91,376,-0.32808,39.48042
248846369,blaidelta,Monachil,1,167,265,-3.54071,37.13212
2811551502,flagelado3,Plasencia,1,1532,899,-6.0885057,40.03607613
220639235,henshousestudio,la Vila Joiosa / Villajoyosa,1,420,1399,-0.23273,38.50581
119550440,juanrodero,Arganda del Rey,1,171,558,-3.44083333,40.29944444
155630075,LaRosaMarbella,Marbella,2,892,476,-5.00337929,36.47396382
989597911,JM_Grimaldi,Atarfe,1,791,1509,-3.65982056,37.19806537
1358046829,futbolfl3,Sevilla,2,31,47,-5.9844589,37.3890924
268401155,geralo7,Málaga,1,370,715,-4.35,36.7167
69755223,Gussda050,Écija,2,661,456,-5.17057125,37.4880993
4878217259,delicadoeventos,Sevilla,2,189,284,-5.94001,37.37015
604660101,JAVI_CAMPILLOS,Eivissa,1,2434,671,1.43354416,38.9093352
70203289,tonimateos,Barcelona,1,2624,1906,2.1683,41.3894
302075347,karyganet,València,1,108,322,-0.37691,39.46868
138167121,NaniLacourt,Benalmádena,1,1247,1126,-4.53750125,36.58464873
1613192059,BackinMadrid,Madrid,2,256,1033,-3.70388889,40.41666667
1401889501086109700,Arminda85565048,Las Palmas de Gran Canaria,1,6,32,-15.4241901,28.12067965
278039896,capitanspavento,Barcelona,1,241,311,2.16731653,41.37595159
198585776,JavierEnzo,Madrid,1,636,346,-3.68333,40.4
1533353216,Muebles_ElMuro,Alcorcón,1,241,471,-3.8294,40.34466
92860303,JorgeCarmona31,Barcelona,1,981,2615,2.1683,41.3894
54263350,G4rriElSucio,San Cristóbal de La Laguna,1,211,337,-16.31468,28.48525
131959883,benja__OFarrell,Madrid,1,1562,1258,-3.70388889,40.41666667
977323730,DGIGANTO,León,1,929,1178,-5.57,42.6056
19231744,tonechinho,A Coruña,2,38,624,-8.436704,43.380792
1550970380,GmezLeizael,Madrid,1,79,199,-3.68333,40.4
190260727,Nikos4Life,Madrid,1,391,629,-3.68333,40.4
272048305,ChabiAngulo,Zaragoza,1,2748,2404,-0.92758839,41.63801839
1153830775751684096,LionelTours,Madrid,1,6,29,-3.68333,40.4
1228796214067572736,Fjhonny4,Madrid,1,80,194,-3.69673764,40.42299357
2622925769,gabicho1980,Porreres,2,32,289,3.0,39.5
127742597,Tono_Muniz_MX,Ponga,1,392,101,-5.19475266,43.20608089
3906790347,OmarForeroP,Úbeda,1,155,436,-3.28019411,38.15174256
178348898,AnaMartinsAlves,Leganés,1,56,359,-3.78065339,40.35742844
477862710,alberto_conxo,Santiago de Compostela,1,541,2267,-8.54432,42.87684
293126360,NachodeFerrol,Valdoviño,1,6887,4504,-8.13333,43.6
1305184338695290881,Bryan00714950,Tarifa,1,28,396,-5.6180972,36.0409825
2324207907,Zenx_Oficial,Lorca,1,3381,55,-1.69885444,37.67123266
802252602368999425,dreamsatfifty,Riaño,1,1196,825,-5.00213,42.97742
154751688,Luisarmandodal,Beceite / Beseit,2,910,697,0.1342392,40.81380923
1350785126725283841,salonbeautysc,Móstoles,1,7,104,-3.8647,40.3218
113365272,BorgBcn,Viladecans,1,881,1493,2.01303874,41.31667805
433563165,vizentZ,Premià de Dalt,1,11,78,2.3437,41.5077
727169300860141568,lab_esport,Barcelona,1,1023,766,2.1683,41.3894
20585701,ProntoRotulo,Barcelona,1,20630,2944,2.14257813,41.39076024
2951950750,myro6ta,Santa Coloma de Gramenet,1,40,44,2.21427,41.44899
194204015,JosevaDigital,Linares,2,262,392,-3.61842871,38.112055
1217005262927794177,vfuertejoyeria,Málaga,1,110,1143,-4.37384763,36.72082213
226556469,cristorviso,Rinlo,1,1368,1433,-7.11030251,43.54709663
1847781,jaimezebus,Catarroja,1,1084,2031,-0.40477753,39.41003675
908104055888732160,soyconchaentro,Barrio del Cristo,1,1048,632,-0.4323431,39.4894941
542540740,nattorress,Caravaca de la Cruz,1,1501,1376,-1.83333333,38.0
168627795,ELIAGARCIACOLOM,Benassal,1,447,1337,-0.14052,40.38013
11720112,akane86,Madrid,1,2457,885,-3.68333,40.4
407980896,MarcosManSal,Castroverde de Campos,1,87,287,-5.31421,41.97211
368055573,RuizReyAbogados,Torremolinos,2,3033,2443,-4.50013619,36.62251712
14341212,silvestrin,Mataró,1,389,507,2.444102,41.5374
1365261583820161025,UnaVentanaMundo,València,2,0,1,-0.377,39.4648
1627741537,Dabizdiverxo,Madrid,2,146252,576,-3.68333,40.4
805508000,Maacoba,Badajoz,1,237,386,-6.9669,38.8789
2721538066,JuanmiPalacios,Cáceres,1,126,175,-6.382136,39.4632309
3008821397,mance1500,Los Corrales de Buelna,1,443,392,-4.06567,43.25568
263359147,diegoarce_,Torremolinos,1,882,818,-4.50007,36.62253
243993085,alextivenys,Tivenys,1,320,1882,0.5114,40.90794
436852539,PabloSanchez_13,Arganda del Rey,1,355,243,-3.44083333,40.29944444
220482519,falconfirkin,Sant Sadurní d'Anoia,1,1003,2320,1.78915,41.42402
147873553,Pixandal,Mutxamel,1,84,171,-0.44422993,38.41683456
133393252,Turoneta,Alcañiz,1,130,245,-0.12812,41.04794
118352921,fvazquezmedem,Madrid,1,2961,1954,-3.68459,40.42783
478036128,lauraillann,Madrid,1,417,442,-3.68333,40.4
358855916,krlitaa,Castelldefels,1,520,1279,1.99213028,41.26391888
19401132,MiquiPuig,Barcelona,1,13060,1473,2.16495,41.38894
1109845628987850752,langdon_dr,Barcelona,1,269,59,2.1683,41.3894
387674437,Aran21guada,Área metropolitana de Madrid y Corredor del Henares,1,330,755,-3.68728638,40.37509182
1978176847,FlashGoFoto,Zaragoza,1,357,493,-0.89727,41.6622314
941283157,PokeLexgnzlz,Gijón/Xixón,1,3991,763,-5.65487,43.5405
3195500645,fincasgalicia,Verín,1,24,77,-7.4377656,41.93874353
272646622,ReeneMusic,Barcelona,1,138,360,2.1683,41.3894
96387193,torresbus,Madrid,1,3587,2785,-3.68333,40.4
121789855,AiricMJ,San Bartolomé de Tirajana,1,59,465,-15.47521412,27.84153843
193679247,bitxitxi,Errenteria,1,274,1588,-1.9088249,43.3163512
5179651,pvil,Las Palmas de Gran Canaria,3,5058,3572,-15.42811666,28.11987104
1123542828,Cachopeter,Vitoria-Gasteiz,3,523,1381,-2.70239311,42.84374438
18424705,Pura_Lena_BBQ,Valdemoro,1,26,134,-3.68013794,40.12075786
472356807,pium_asdfgh,Sevilla,1,2400,895,-5.98333333,37.38333333
1941845822,SentidoAnimalES,Alcorcón,1,316,222,-3.83457,40.39033
553035798,anaisabelmunhoz,Torremolinos,1,350,274,-4.50007,36.62253
1154650802,bazardelalegion,Estepona,1,1243,2774,-5.1527369,36.42892605
1068708426,ivan82012206069,Barcelona,1,246,367,2.1683,41.3894
127359323,Jose_Ma_Garcia,Santiago de Compostela,2,4241,2906,-8.54432,42.87684
3019031559,CarloAmaroImage,València,1,215,459,-0.377,39.4648
179988339,Josele87,Medina Sidonia,1,1070,2034,-5.93454838,36.46695594
606483486,fuenteperegrino,Monterroso,1,386,836,-7.7817554,42.8600139
1089767514773618688,Colometa12,Gijón/Xixón,1,43,211,-5.6634,43.5421
3606941417,AINDACE,Avilés,1,416,659,-5.92472,43.5569
270010775,ReinaldoReini,Soñeiro,1,39,216,-8.2857176,43.31585514
272520203,12mariiiiaa,Murcia,1,512,895,-1.1303,37.9861
328042740,Cefas02,Fernán Núñez,1,64,82,-4.7405932,37.6855268
283713878,AdaaaRocks,Catarroja,2,1224,944,-0.40477753,39.41003675
2530468916,trececasas,València,1,514,142,-0.377,39.4648
441807579,DNCsentimigades,Puertollano,1,182,191,-4.11237,38.68579
1486222238,madridolschool,Madrid,1,156,287,-3.71125,40.4078
592520419,Ivan_Artero,Mojácar,1,749,400,-1.83427524,37.11895199
301506790,cocinasgourmet,Madrid,1,837,200,-3.69048469,40.41962879
1090194829420699648,VivaPalencia,Palencia,1,360,268,-4.53229655,42.00494062
1316839019922313216,Sam72803222,Maó,1,34,133,4.25476271,39.88572627
1613349842,matillavm,Madrid,1,1342,973,-3.59132177,40.45656181
2801748476,EduuVPerez,Las Palmas de Gran Canaria,2,252,421,-15.4405,28.1057
470187427,mamenmilian,Vila-real,1,375,586,-0.0953,39.9453
1280083332878012416,DroneOdin,València,1,21,48,-0.377,39.4648
2318775410,CrazyRunnercc,Cáceres,1,986,1298,-6.36667,39.4833
2378688757,ReMotos_oficial,Madridejos,1,468,603,-3.52913,39.4662
3759239663,RiendasVivas,La Guancha,1,36,75,-16.65796,28.37852
2430675958,r_garrido80,Palencia,1,131,851,-4.53927,42.01043
244210159,Jorge_Perona,Molina de Segura,1,3396,296,-1.2,38.05
368215988,mammagallina,Barcelona,1,65,284,2.18607,41.40881
414165751,Man__POP,La Nava de Ricomalillo,1,2259,1775,-4.98873,39.6515
317364007,PatriciaCercas,Santa María de Cayón,1,82,86,-3.85361,43.30933
283023664,dvicente70,Barcelona,1,230,685,2.13614084,41.4031101
494599109,Juanllu_7,Vejer de la Frontera,1,1113,1615,-6.06894531,36.23459623
715573632018333697,HakkuGamer,Alcoi / Alcoy,1,1075,387,-0.466667,38.7
1595211942,JRdi59,Santa Cristina d'Aro,1,95,208,2.9998164,41.81284305
826567122776125444,carrmenmontiel,Málaga,1,379,358,-4.3725,36.72
1233193350066515971,epitinhos,Malpica de Bergantiños,8,568,1536,-8.83644,43.34066
57988913,rocioggasque,València,1,3211,3299,-0.3676343,39.46670449
108024173,L_A_Lopez80,San Felices de Buelna,1,141,777,-4.01347715,43.25859022
495605610,CDLERINES,Lerín,1,579,668,-1.966009,42.482509
545395494,iisa_Campo,Vigo,1,820,551,-8.7323,42.2117
1403137081417863168,JDMusicayOle,Sevilla,1,1,63,-5.98333333,37.38333333
720967051448303616,futbolchapastfe,Güímar,1,140,603,-16.376,28.2944
760606039901429764,rivasmarcosj,Carbajosa de la Sagrada,1,173,250,-5.65117,40.9342
368891958,CharlyDeRivera,Pinto,1,5049,4347,-3.69942,40.24113
334584969,raulsevimor,Guadix,1,418,2869,-3.1373802,37.29457158
1319276467,a_toledo87,San Bartolomé de Tirajana,1,81,372,-15.58211893,27.81320404
238609328,Dan1980uw,A Coruña,2,172,385,-8.392996,43.352717
267931308,HYPNOSfilms,l'Alfàs del Pi,1,323,186,-0.10177294,38.57992655
135088193,ArantzaArruti,Liendo,1,1020,1268,-3.37128402,43.41286535
1899637658,Victor_eb5foj,Caravaca de la Cruz,2,98,33,-1.83333333,38.0
1967355474,carmendecora,Fuente Vaqueros,1,280,1483,-3.78630323,37.21949438
387398383,C_Mapesi,Santa Cruz de Tenerife,1,275,276,-16.25,28.4667
923537478,jorgemariaespin,Cártama,1,90,170,-4.63168,36.71228
1373692044615553027,DesafiosToroSUP,Almuñécar,2,46,58,-3.66333333,36.74444444
358858812,Josele06,Elda,1,558,818,-0.79149096,38.47381391
