;ID;Latitud;Longitud;Usuario;Seccion;Indice_Gini;Distribucion_P80P20;Renta_neta_media_por_persona;Renta_neta_media_por_hogar;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_persona;Renta_bruta_media_por_hogar;Salarios;Prestaciones_desempleo;Poblacion_Total;Porcentaje_Pob_Espaniola;IngXUdCo_menor_al_40porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_mayor_al_140porc_mediana;IngXUdCo_mayor_al_160porc_mediana;IngXUdCo_mayor_al_200porc_mediana
2708;801097440552243200;28.0248125;-15.5255036;libertad_nina;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2709;354342016;28.0248125;-15.5255036;javiercs96;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2710;1692414877;28.0248125;-15.5255036;BlackKnightPlay;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2711;2698427451;28.0248125;-15.5255036;flprzzz;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2712;300167328;28.0248125;-15.5255036;Cesar_A_M;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2713;742496801375289346;28.0248125;-15.5255036;TonichyGuerra;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2714;2414079284;28.0248125;-15.5255036;granky_;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2715;1051449197852020736;28.0248125;-15.5255036;roroespb;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2716;293178989;28.0248125;-15.5255036;daniha74;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2717;289041144;28.0248125;-15.5255036;delvalleo69;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2718;1146682628764045312;28.0248125;-15.5255036;bimbacheHierro;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2719;366477052;28.0248125;-15.5255036;jpensua;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2720;1185774912327303168;28.0248125;-15.5255036;JavierCabreraD8;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2721;228342184;28.0248125;-15.5255036;_SuperY_;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2722;3290162280;28.0248125;-15.5255036;AMOLINAOR;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2723;75269416;28.0248125;-15.5255036;IvanCS91_;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2724;106552607;28.0248125;-15.5255036;etejerah;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2725;777483304425689088;28.0248125;-15.5255036;marogo_;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2726;174719445;28.0248125;-15.5255036;tomaslga;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2727;275766470;28.0248125;-15.5255036;frubiol1;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2728;80464142;28.0248125;-15.5255036;JunusDoramas;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2729;725762406;28.0248125;-15.5255036;MiriamNavais;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2730;184784560;28.0248125;-15.5255036;jonatansn94;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2731;941081988055883783;28.0248125;-15.5255036;Union_Amarilla;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2732;622990406;28.0248125;-15.5255036;AnaGimeno96;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2733;346821122;28.0248125;-15.5255036;jose_franz;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2734;441955948;28.0248125;-15.5255036;EliSantana21;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2735;811894746;28.0248125;-15.5255036;Donbertoo;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2736;3061886704;28.0248125;-15.5255036;MenchqMenchuq;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2737;528683048;28.0248125;-15.5255036;NisamarRS;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2738;2758341908;28.0248125;-15.5255036;corcan0505;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2739;577293081;28.0248125;-15.5255036;Dacil_Santana;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2740;967807469887115264;28.0248125;-15.5255036;irenerdguezzd;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2741;2222861822;28.0248125;-15.5255036;RuuthSr;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2742;1017705108;28.0248125;-15.5255036;yaeltrujillo;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2743;2695464865;28.0248125;-15.5255036;TrasguGofion;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2744;302036597;28.0248125;-15.5255036;FabioMBalader;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2745;1887508428;28.0248125;-15.5255036;anaruizarmario;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2746;947825418865954816;28.0248125;-15.5255036;EMS_Canarias;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2747;2878453456;28.0248125;-15.5255036;Ricardo1965Rq;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2748;1134432204;28.0248125;-15.5255036;PabloEstvezMorn;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2749;142418454;28.0248125;-15.5255036;aicilaceta;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2750;736739515;28.0248125;-15.5255036;KellyDC96;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2751;379852266;28.0248125;-15.5255036;BarDVGK;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2752;983136243562237953;28.0248125;-15.5255036;yaneiidanuez;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2753;329268044;28.0248125;-15.5255036;tnt110;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2754;1172095816108056576;28.0248125;-15.5255036;CivilOpositora;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2755;332930626;28.0248125;-15.5255036;jvillalobosvega;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2756;1008360214419202048;28.0248125;-15.5255036;silviaoshnav;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2757;1161229998990209025;28.0248125;-15.5255036;Ch3it0AB;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2758;1605412424;28.0248125;-15.5255036;Deliapolis;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2759;910619366999429121;28.0248125;-15.5255036;Josue_Canarias;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2760;895642751999631360;28.0248125;-15.5255036;Tara23517337;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2761;3329537309;28.0248125;-15.5255036;xipibaez;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2762;1090358868427919361;28.0248125;-15.5255036;JoseGon59674476;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2763;4015724554;28.0248125;-15.5255036;Olivrms;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2764;330952782;28.0248125;-15.5255036;Albercande;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2765;902699766781546499;28.0248125;-15.5255036;ISAIMOVIK;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2766;2313141005;28.0248125;-15.5255036;SergioMaccanti;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2767;165715634;28.0248125;-15.5255036;auroriparrilla;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2768;520352780;28.0248125;-15.5255036;abigarjer;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2769;4561401317;28.0248125;-15.5255036;Playacocomusic;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2770;275221078;28.0248125;-15.5255036;caboso0910;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2771;1931320159;28.0248125;-15.5255036;maria_ac22;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2772;236139174;28.0248125;-15.5255036;fran_deniz;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2773;1858606158;28.0248125;-15.5255036;nadiiaruizz;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2774;198181164;28.0248125;-15.5255036;RafaelMoLe;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2775;1125920912371593216;28.0248125;-15.5255036;Joscristobal16;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2776;930821921117233153;28.0248125;-15.5255036;arriidlg;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2777;928374888171212802;28.0248125;-15.5255036;JuanxRamirezz;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2778;1224309482043387904;28.0248125;-15.5255036;Saro26052937;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2779;982706352677113856;28.0248125;-15.5255036;Miguel25779535;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2780;3323013784;28.0248125;-15.5255036;mafeca0123;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2781;610925545;28.0248125;-15.5255036;carloga81;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2782;166524487;28.0248125;-15.5255036;jouskalp;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2783;1181526693900668929;28.0248125;-15.5255036;thhalia261;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2784;1084449147791572992;28.0248125;-15.5255036;mmmmariadiepa;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2785;312669672;28.0248125;-15.5255036;JuanCarlos93LP;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2786;1009565250327326720;28.0248125;-15.5255036;casandr98306514;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2787;951221183810240512;28.0248125;-15.5255036;xneymarax;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2788;2719157369;28.0248125;-15.5255036;faehplayacoco;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2789;752443696608645120;28.0248125;-15.5255036;InmaculadaOrt10;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2790;282999703;28.0248125;-15.5255036;susoaldeano;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2791;310827841;28.0248125;-15.5255036;jordilopez__;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2792;934901007443783685;28.0248125;-15.5255036;emyy_gc;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2793;279661325;28.0248125;-15.5255036;GermanLuzardo;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2794;1147106589591183360;28.0248125;-15.5255036;MargaSuarez8;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2795;4739472208;28.0248125;-15.5255036;omarpaqui;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2796;596320722;28.0248125;-15.5255036;EMEMLasPalmas;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2797;296517036;28.0248125;-15.5255036;AuroradlRosario;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2798;990644235522232320;28.0248125;-15.5255036;albamirabalr;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2799;591653959;28.0248125;-15.5255036;albertorg1;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2800;560614888;28.0248125;-15.5255036;pablodlff;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2801;1619076206;28.0248125;-15.5255036;arencibiaTriana;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2802;1153785113920049152;28.0248125;-15.5255036;monicamolinna;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2803;1730023387;28.0248125;-15.5255036;LuisJVelasco;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2804;2921780397;28.0248125;-15.5255036;BordEliseation;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2805;353827936;28.0248125;-15.5255036;ChrisAfonSan;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2806;945067023935197185;28.0248125;-15.5255036;fabianstna;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2807;197961873;28.0248125;-15.5255036;javierdenieva;3502102001;32.6;3.0;12989.0;34892.0;19679.0;17150.0;15790.0;42414.0;9579.0;678.0;1754.0;96.6;;;;;;;;;;;;;;;;;;;;
2808;2884755390;27.76598179;-15.57672501;sacredgrow;3501903002;28.1;2.5;7550.0;21509.0;11990.0;10850.0;8396.0;23918.0;3607.0;2019.0;1002.0;66.5;;;;;;;;;;;;;;;;;;;;
2809;131205762;28.50202;-13.86407;ortiz_jorgeluis;3501701012;34.0;2.8;12234.0;33264.0;18390.0;15050.0;14597.0;39689.0;9108.0;1268.0;1169.0;82.1;;;;;;;;;;;;;;;;;;;;
2810;270998251;42.26357;-8.78342;raquelbarredo;3600801003;30.0;2.4;11641.0;26388.0;16733.0;15050.0;13599.0;30828.0;7289.0;683.0;1897.0;94.9;;;;;;;;;;;;;;;;;;;;
2811;916731499;42.26357;-8.78342;ConservasBalea;3600801003;30.0;2.4;11641.0;26388.0;16733.0;15050.0;13599.0;30828.0;7289.0;683.0;1897.0;94.9;;;;;;;;;;;;;;;;;;;;
2812;431709458;41.90169;-8.87314;coserylalala;3602301001;27.9;2.3;10114.0;24453.0;15084.0;14350.0;11739.0;28382.0;6361.0;645.0;1377.0;91.2;;;;;;;;;;;;;;;;;;;;
2813;3031224105;41.89958993;-8.87165844;DecoBambino;3602301003;26.8;2.3;9607.0;23411.0;14813.0;13650.0;11138.0;27141.0;5517.0;604.0;1342.0;95.8;;;;;;;;;;;;;;;;;;;;
2814;702976356280303617;42.68815;-8.4902599;LendoAEstrada;3601701001;28.4;2.1;13412.0;33747.0;19959.0;17500.0;16238.0;40858.0;9567.0;651.0;1023.0;98.4;;;;;;;;;;;;;;;;;;;;
2815;2445596299;42.1336181;-8.6916387;PipasDulces;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2816;829568599;42.1336181;-8.6916387;ayerosalez;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2817;299357611;42.1336181;-8.6916387;chucky756;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2818;3303651369;42.1336181;-8.6916387;mariportela44;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2819;1114662091179401222;42.1336181;-8.6916387;Rocio44834760;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2820;372466551;42.1336181;-8.6916387;SaraEdreira;3603903001;25.5;2.2;10820.0;32057.0;16794.0;15750.0;12487.0;36994.0;7160.0;684.0;1360.0;98.0;;;;;;;;;;;;;;;;;;;;
2821;196332005;42.43246;-8.65237;enricpey;3603801002;32.5;2.7;15122.0;36389.0;22371.0;19950.0;18708.0;45017.0;11335.0;532.0;2375.0;95.3;;;;;;;;;;;;;;;;;;;;
2822;3029746886;42.1110875;-8.850669;mandarina57;3600302001;28.2;2.2;11923.0;30483.0;17499.0;15750.0;14207.0;36323.0;7916.0;735.0;1820.0;97.9;;;;;;;;;;;;;;;;;;;;
2823;36702186;42.1110875;-8.850669;jaimepereira;3600302001;28.2;2.2;11923.0;30483.0;17499.0;15750.0;14207.0;36323.0;7916.0;735.0;1820.0;97.9;;;;;;;;;;;;;;;;;;;;
2824;3718046717;42.1110875;-8.850669;Alfonso86853452;3600302001;28.2;2.2;11923.0;30483.0;17499.0;15750.0;14207.0;36323.0;7916.0;735.0;1820.0;97.9;;;;;;;;;;;;;;;;;;;;
2825;981627488773263362;42.1110875;-8.850669;AmadorNigran;3600302001;28.2;2.2;11923.0;30483.0;17499.0;15750.0;14207.0;36323.0;7916.0;735.0;1820.0;97.9;;;;;;;;;;;;;;;;;;;;
2826;407684873;42.1110875;-8.850669;lpedcua;3600302001;28.2;2.2;11923.0;30483.0;17499.0;15750.0;14207.0;36323.0;7916.0;735.0;1820.0;97.9;;;;;;;;;;;;;;;;;;;;
2827;1004974908;42.43186;-8.64541;TejidosRisco;3603801001;37.0;3.2;14162.0;31288.0;20857.0;17150.0;17767.0;39250.0;8221.0;745.0;962.0;90.0;;;;;;;;;;;;;;;;;;;;
2828;927904873655488512;42.3430948;-8.6984109;CarmenM59604135;3602603002;29.1;2.5;9818.0;24306.0;15010.0;13650.0;11167.0;27645.0;5289.0;483.0;1076.0;99.5;;;;;;;;;;;;;;;;;;;;
