screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment,tipo_renta
racsoslav,Hmm no quiere seguir... https://t.co/swdDyXYGi1,Humanes de Madrid,Madrid,20,0,765,168,10150,0,0,1,0.0,0,0,0,1,17150.0,-0.68467,<23000
ProtecSuances,ALERTA Nivel Naranja https://t.co/HzYSYipTnH,Suances,Cantabria,14,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTA Amarilla / Naranja https://t.co/oXBgDN6bv5,Suances,Cantabria,11,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,Incendio Nave https://t.co/XfcH8zKqxu,Suances,Cantabria,10,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTA Nivel Naranja / Rojo https://t.co/A3RsqyH2io,Suances,Cantabria,9,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTAS Niveles Naranja y Amarillo https://t.co/sAOC6Bll9q,Suances,Cantabria,10,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTA Nivel Rojo / Naranja https://t.co/VZlJZzjZrr,Suances,Cantabria,11,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,"¿Podríais dos seguidores copiar y volver a publicar este tuit? Intento demostrar que siempre hay alguien ahí, especialmente en esta época del año. Contra el suicidio, llama al 717 003 717 (Teléfono de la Esperanza).
Al menos dos. Copia, no RT.
Cuidemos los unos de los otros.",Suances,Cantabria,11,0,239,610,1251,3,0,2,0.0,0,0,0,5,15050.0,-0.5793470000000001,<23000
ProtecSuances,ALERTA Nivel Rojo/Naranja https://t.co/egrkw3J6oN,Suances,Cantabria,11,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTA Nivel Naranja https://t.co/BGcMMw4ybL,Suances,Cantabria,14,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
ProtecSuances,ALERTA Rojo/Naranja https://t.co/8NTV0bmmrA,Suances,Cantabria,14,0,239,610,1251,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
Tipsdesanqueen1,"""Soy mi propía motivación""💕👑💭
☆
☆
☆
☆
#felicidad #mylife #myself #mylookoftheday #nightlife #paris #party #looks #modacolombiana #mood #paraty en My  Style https://t.co/Hi3DMj0l5K",Sant Joan Despí,Barcelona,6,0,24,0,7,1,0,0,1.0,0,0,0,1,16450.0,0.76623,<23000
Tipsdesanqueen1,"""Decreto una navidad felíz""💫🎄❄

#navidad #christmas #a #os #o #merrychristmas #as #love #natale #xmas #n #christmastree #regalos #santaclaus #feliznavidad #d #christmastime #noel https://t.co/7kF87EDaHt",Sant Joan Despí,Barcelona,19,0,24,0,7,0,0,0,0.6666666666666666,0,0,0,0,16450.0,0.0,<23000
Tipsdesanqueen1,"""Si solo fuera un sueño🥺""

#instagrammer #spain #feedinstagram #mor #makeup #moodvideo #mood #queenbaby #sanqueenistalover #sanqueen en Colombia https://t.co/sijy6q7TsJ",Sant Joan Despí,Barcelona,5,0,24,0,7,0,0,1,0.0,0,0,1,0,16450.0,0.0,<23000
Tipsdesanqueen1,"""Si reír te hace felíz💕👑solo hazlo hasta que te canses""😍
☆
☆
☆
#girlpower #chicanostyle #tropicalchic #costeñobeach #mamasitas #reinas #queenbaby #morena #costarica #españa #salvador https://t.co/evmFaMlpg1",Sant Joan Despí,Barcelona,6,0,24,0,7,0,1,2,1.0,0,1,0,2,16450.0,0.863548,<23000
Tipsdesanqueen1,"☆☆☆☆☆☆☆☆☆☆☆
🌴🥥Agua e' coco🥥🌴
☆☆☆☆☆☆☆☆☆☆☆

#aguacoco #chi #models #modeloprofesional #ageciademodelos #reinadocolombia #morenas #curlyhairstyles #prada #miamibeach en Mundo https://t.co/bXf781Ji7U",Sant Joan Despí,Barcelona,5,0,24,0,7,0,0,0,1.0,0,0,0,0,16450.0,0.308402,<23000
Tipsdesanqueen1,"🙌🙏👑

#post #mensajespositivos #frasesdeamor #amorporloslibros #amorpropio #style #frasesdeldia en Mundo https://t.co/J57WJu3TTI",Sant Joan Despí,Barcelona,6,0,24,0,7,0,0,0,1.0,0,0,0,0,16450.0,0.8720870000000001,<23000
Tipsdesanqueen1,"""Nada más perfecto; que este momento""
💥❤🧡💛💙🤍💥

#calles #a #street #streets #streetphotography #photographer #spain #espa #ciudad #arte #city    #fotografia #n #photooftheday en Mundo https://t.co/5NsTRcGxWE",Sant Joan Despí,Barcelona,3,0,24,0,7,0,0,0,0.7142857142857143,0,0,0,0,16450.0,0.955947,<23000
Tipsdesanqueen1,"Besito pa' desearte felíz mes diciembre😘

#mes #diciembre #navidad #tumblrgirl #tumblr #chic #mood #me #medellincolombia💛💙❤️ en Colombia https://t.co/aPj73rWWVd",Sant Joan Despí,Barcelona,21,0,24,0,7,1,0,0,0.75,0,0,0,1,16450.0,0.99474,<23000
Tipsdesanqueen1,"Felíz dia de las velitas🙏🌌
☆☆☆

#velitas🕯 #nightlife #night #modell #house #ife #chile #cool en Colombia https://t.co/Sik6ZzH2wO",Sant Joan Despí,Barcelona,3,0,24,0,7,0,0,0,1.0,0,0,0,0,16450.0,0.974681,<23000
Tipsdesanqueen1,"""Dejame ser tu locura""🤪

#crazy
#tøp #sanqueenistalover #sanqueen #pinterest #colores #2022 #añonuevo en Colombia https://t.co/F0XP18dN9D",Sant Joan Despí,Barcelona,5,0,24,0,7,1,0,0,1.0,0,0,0,1,16450.0,0.0,<23000
LittleGuerrera,Las pequeñas cosas de la vida son aquellas que se disfrutan con más ganas 💙🐭 en Ayuntamiento de Avilés https://t.co/WKF7VPxEz5,Barcelona,Barcelona,11,0,427,200,8653,0,0,2,0.5,0,0,0,2,31150.0,0.852783,>23000
LittleGuerrera,La felicidad de aquellos momentos mágicos ✨ 💫 en Parque De las Meanas https://t.co/YHP9XQ4LVI,Barcelona,Barcelona,11,0,427,200,8653,0,0,0,1.0,0,0,0,0,31150.0,0.937663,>23000
LittleGuerrera,"""La función de la propia imagen es hacer visible lo invisible""",Barcelona,Barcelona,18,0,427,200,8653,0,0,1,0.0,0,0,0,1,31150.0,0.0,>23000
LittleGuerrera,"Hemos sobrevivido a tantos incendios que ya no podemos saber si estamos vivos o simplemente ardiendo 🔥 en Aviles, Asturias, España https://t.co/cmtUTYTEJ5",Barcelona,Barcelona,9,0,427,200,8653,3,0,0,1.0,0,0,0,3,31150.0,-0.458795,>23000
LittleGuerrera,Si el abrazo no es tuyo me sabe a broma,Barcelona,Barcelona,21,0,427,200,8653,0,0,2,0.0,0,0,0,2,31150.0,-0.509157,>23000
LittleGuerrera,"""Y yo que nos vi como los viejos del Titanic""",Barcelona,Barcelona,12,0,427,200,8653,1,0,0,0.0,0,0,1,0,31150.0,0.0,>23000
LittleGuerrera,Hasta la muerte hicimos pacto,Barcelona,Barcelona,20,0,427,200,8653,1,0,0,0.0,0,0,1,0,31150.0,-0.372254,>23000
LittleGuerrera,"""Te he desnudado mil veces y no he tocado tu ropa""",Barcelona,Barcelona,17,0,427,200,8653,2,0,0,0.0,0,0,0,2,31150.0,0.0,>23000
LittleGuerrera,Te Quiero Nivel: ∞,Barcelona,Barcelona,11,0,427,200,8653,1,0,0,0.0,0,0,0,1,31150.0,0.504057,>23000
LittleGuerrera,Todo al negro 🖤 en Asturias https://t.co/rRQ1AogVO7,Barcelona,Barcelona,11,0,427,200,8653,0,0,0,1.0,0,0,0,0,31150.0,0.0,>23000
Juanllu_7,"Gracias, @sanbenito, por haberme acompañado 6.295 minutos este año en @Spotify. Eres mi número 1. #SpotifyWrapped https://t.co/NwNXHjOQxJ",Vejer de la Frontera,Cádiz,22,0,1630,1123,20647,1,0,0,0.0,0,0,0,1,9450.0,0.891016,<16000
Juanllu_7,Traumatismo largueroencefálico en el gol de @SergioCanales 🎩 #ElTuitaso @Mrlopera__,Vejer de la Frontera,Cádiz,19,0,1630,1123,20647,0,0,0,1.0,0,0,0,0,9450.0,0.0,<16000
Juanllu_7,"⚡️Facherito Pa’⚡️

       🤟🏽🤙🏽✌🏽 en Buenos Aires, Argentina https://t.co/fcYBd10ODg",Vejer de la Frontera,Cádiz,15,0,1630,1123,20647,0,0,0,0.8,0,0,0,0,9450.0,0.0,<16000
Juanllu_7,"En el documental de Simeone de Amazon, ¿Por qué Fernando Torres habla como Mario Casas? 😅😅",Vejer de la Frontera,Cádiz,15,0,1630,1123,20647,0,0,1,1.0,0,0,0,1,9450.0,0.0,<16000
Juanllu_7,Lopetegui deja de hacer capturas de pantalla que se te va a llensr el iCloud,Vejer de la Frontera,Cádiz,22,0,1630,1123,20647,0,0,2,0.0,0,0,0,2,9450.0,0.0,<16000
Juanllu_7,"25€ activar el carnet para la semifinal.
Será broma esto, no? @RealBetis",Vejer de la Frontera,Cádiz,17,0,1630,1123,20647,0,0,1,0.0,0,1,0,0,9450.0,0.0,<16000
Juanllu_7,"💈 ✈️ ⚽️ 

🥃 🥃 🥃 en Río Terraza https://t.co/LcKOOX75al",Vejer de la Frontera,Cádiz,20,0,1630,1123,20647,0,0,0,1.0,0,0,0,0,9450.0,0.0,<16000
Juanllu_7,Me alegro más por ti que por mi @fhdel49 💚,Vejer de la Frontera,Cádiz,13,0,1630,1123,20647,1,0,0,1.0,0,0,0,1,9450.0,0.989891,<16000
Juanllu_7,"Pregunta seria:
¿ Creéis que va a jugar Joel Robles de titular en el partido de copa ?",Vejer de la Frontera,Cádiz,16,0,1630,1123,20647,0,0,2,0.0,0,0,0,1,9450.0,0.0,<16000
Juanllu_7,"Canales, puedo hacerte una felación?",Vejer de la Frontera,Cádiz,21,0,1630,1123,20647,1,0,0,0.0,0,0,0,1,9450.0,0.0,<16000
AnaFerradas96,"💖🍃
.
.
.
Prometo que pronto llegan fotos de más frío 😂 en Zamora / España https://t.co/53kIQB6Y8a",Castropol,Asturias,13,0,489,699,43391,1,0,1,1.0,0,0,0,2,15750.0,0.987734,<23000
AnaFerradas96,💘 en Zamora / España https://t.co/DBUCrT2U2E,Castropol,Asturias,21,0,489,699,43391,0,0,0,1.0,0,0,0,0,15750.0,0.0,<23000
AnaFerradas96,"Como estar en un cuento 🏰👸🏼 en Palacio De Gaudi, Astorga https://t.co/arcdYbpRQx",Castropol,Asturias,20,0,489,699,43391,0,0,0,1.0,0,0,0,0,15750.0,0.581987,<23000
AnaFerradas96,"💖🍃
.
.
.
Prometo que pronto llegan fotos de más frío 😂 en Zamora / España https://t.co/0J6IaZVXKC",Castropol,Asturias,13,0,489,699,43391,1,0,1,1.0,0,0,0,2,15750.0,0.987734,<23000
AnaFerradas96,"Y otro año más a tu lado, y ya van cuatro ✨
No podría haber escogido mejor compañero de vida ♾
Te quiero 💖 https://t.co/ehmB7a6A77",Castropol,Asturias,12,0,489,699,43391,1,0,2,1.0,1,0,0,2,15750.0,0.914341,<23000
AnaFerradas96,"Y otro año más a tu lado, y ya van cuatro ✨
No podría haber escogido mejor compañero de vida ♾
Te quiero 💖 https://t.co/NsmZWeFbot",Castropol,Asturias,12,0,489,699,43391,1,0,2,1.0,1,0,0,2,15750.0,0.914341,<23000
AnaFerradas96,"¡Feliz cumpleaños al amor de mi vida! 🥳💖
Espero seguir viviendo contigo todas tus vueltas al sol 🌞 
Te quiero ♾ https://t.co/M4jVGS4OAY",Castropol,Asturias,11,0,489,699,43391,2,0,0,1.0,0,0,0,2,15750.0,0.996782,<23000
AnaFerradas96,"¡Feliz cumpleaños al amor de mi vida! 🥳💖
Espero seguir viviendo contigo todas tus vueltas al sol 🌞 
Te quiero ♾ https://t.co/Me0aOq9pv4",Castropol,Asturias,11,0,489,699,43391,2,0,0,1.0,0,0,0,2,15750.0,0.996782,<23000
AnaFerradas96,"Gijón 🤍 en Gijón, Asturias https://t.co/Z9OEawiPBD",Castropol,Asturias,11,0,489,699,43391,0,0,0,1.0,0,0,0,0,15750.0,0.0,<23000
AnaFerradas96,Quiero más domingos bonitos como el de ayer 🌞 en Valladolid https://t.co/KfghpQn8eL,Castropol,Asturias,19,0,489,699,43391,1,0,0,1.0,0,0,0,1,15750.0,0.488411,<23000
losmecanicos,Mañana nos vemos en el @garufa en Garufa Club https://t.co/OpKvpI5wX4,A Laracha,A Coruña,10,0,3105,543,204,1,0,0,0.0,0,0,0,1,14350.0,0.0,<16000
losmecanicos,Deseando ponernos en las manos de @maxferreiro y de @pihkuva tecnicos del @garufa_club Hoy a las 22.30h en Garufa Club https://t.co/3XDYyy2Jjt,A Laracha,A Coruña,19,0,3105,543,204,0,0,0,0.0,0,0,0,0,14350.0,0.537855,<16000
losmecanicos,Mañana jueves estaremos en la @salainnclub para recaudar fondos para nuestros amigos a los que se les incendió su local de ensayo. Vamooos! en Inn Club https://t.co/47JyeCwzsC,A Laracha,A Coruña,16,0,3105,543,204,1,0,1,0.0,0,1,1,0,14350.0,0.66457,<16000
losmecanicos,Comienza el nuevo año con el pie cambiado con @losmecanicoss en el @garufa_club en Garufa Club https://t.co/RXd8ZgIlg2,A Laracha,A Coruña,16,0,3105,543,204,0,0,1,0.0,0,0,0,1,14350.0,0.0,<16000
losmecanicos,"Lástima de Fin de Año, con lo bien que lo íbamos a pasar en Garufa Club https://t.co/L1e6lr1mIG",A Laracha,A Coruña,13,0,3105,543,204,1,0,0,0.0,0,0,1,0,14350.0,-0.920475,<16000
losmecanicos,Arrancando motores en la Estación de Vigo!!! en Centro Comercial Vialia Estación de Vigo https://t.co/MJ5eY03FaQ,A Laracha,A Coruña,18,0,3105,543,204,0,0,0,0.0,0,0,0,0,14350.0,0.0,<16000
losmecanicos,"Ganitas también de ver a Mar en el @garufa_club mañana en ""el regreso de @losmecanicoss en Garufa Club https://t.co/myuOgSyUhw",A Laracha,A Coruña,17,0,3105,543,204,0,0,0,0.0,0,0,0,0,14350.0,0.668932,<16000
losmecanicos,Ojalá que todos los días fuesen fiesta. Mil gracias @pepe.dore.5 @garufa_club por apadrinarnos @ Garufa Club https://t.co/ftNN5hxIv1,A Laracha,A Coruña,2,0,3105,543,204,0,0,1,0.0,0,0,1,0,14350.0,0.719091,<16000
losmecanicos,Preparados y listos. Hoy a las 22h os esperamis en el @garufa_club en Garufa Club https://t.co/tv9B1ExL7J,A Laracha,A Coruña,20,0,3105,543,204,0,0,0,0.0,0,0,0,0,14350.0,0.0,<16000
losmecanicos,Deseando volver a ver a Marcos detrás de la barra del @garufa_club en Garufa Club https://t.co/vtK21B5N4Z,A Laracha,A Coruña,10,0,3105,543,204,0,0,0,0.0,0,0,0,0,14350.0,0.5705640000000001,<16000
mjcerval,"Los Reyes Magos de Oriente han hecho una buena parada en esta casa, habremos sido buenos?? 🎄🎄🎄 #reyesmagos2021 #felicesreyes👑👑👑 en Los Narejos, Murcia, Spain https://t.co/1uzMyT41Yw",Los Alcázares,Murcia,8,0,378,349,6319,1,0,1,1.0,0,1,0,1,11550.0,0.8410780000000001,<16000
mjcerval,"Feliz 2022! A por un año que seguro será maravilloso junto con mi Enzo y mi familia #feliz2022 en Los Narejos, Murcia, Spain https://t.co/qAeN1VlU5x",Los Alcázares,Murcia,23,0,378,349,6319,0,0,1,0.0,0,1,0,0,11550.0,0.994438,<16000
mjcerval,"Mi pequeño campeón d 2 kg … Mi Diorsito!! #midior #esuncampeon #sindientesyaloloco en Los Narejos, Murcia, Spain https://t.co/IMy9hwax8n",Los Alcázares,Murcia,23,0,378,349,6319,0,0,0,0.0,0,0,0,0,11550.0,0.0,<16000
mjcerval,"Gracias por estar siempre iluminándome; por llenar mis días de alegría y felicidad y ser el motor de mi vida. ¡ Felices 17 meses mi Enzo! 👶🏼❤️👱🏼‍♀️ #mienzo #miprincipeenzo #felices17meses😍 en Los Narejos, Murcia, Spain https://t.co/uizlVjsB0k",Los Alcázares,Murcia,9,0,378,349,6319,0,0,0,1.0,0,0,0,0,11550.0,0.938842,<16000
mjcerval,"Adiós 2021!! Empezamos el año un poco regular, pero lo terminamos estupendamente #bestnine2021 #adios2021 en Los Narejos, Murcia, Spain https://t.co/teczMMQzbl",Los Alcázares,Murcia,20,0,378,349,6319,2,0,0,0.0,0,0,0,2,11550.0,0.6823600000000001,<16000
mjcerval,"¡Felices 19 meses Enzo! Me encanta como me sorprendes cada día, con tus aprendizajes, tus travesuras, tus abrazos y tu sonrisa. Nos vuelves locas mi niño!! 👶🏼👱🏼‍♀️❤️ #mienzo #miprincipeenzo #felices19meses https://t.co/omG85hDzli",Los Alcázares,Murcia,11,0,378,349,6319,0,2,1,1.0,0,0,0,3,11550.0,0.8195450000000001,<16000
mjcerval,"Ya estamos en diciembre y nos toca: Su primer calendario de adviento!! La alegría de mi Enzo descubriendo el osito 🤦🏼‍♀️ #mienzo #calendariodeadviento #diciembre en Los Narejos, Murcia, Spain https://t.co/WerXb2PJm5",Los Alcázares,Murcia,14,0,378,349,6319,1,0,1,0.0,0,0,0,2,11550.0,0.7089840000000001,<16000
mjcerval,"Disfrutando del sol, de la playa y de mi rubio, Mi Enzo!! #mienzo #navidadenlaplaya🌴🎉🎄⛄️ en Los Narejos, Murcia, Spain https://t.co/2h2kJWm4OD",Los Alcázares,Murcia,22,0,378,349,6319,0,0,0,1.0,0,0,0,0,11550.0,0.8761549999999999,<16000
mjcerval,"Y así pasamos las horas, mi dulce y precioso Enzo #mienzo #miprincipeenzo en Los Narejos, Murcia, Spain https://t.co/fm9sUFirnP",Los Alcázares,Murcia,22,0,378,349,6319,1,0,0,0.0,0,0,0,1,11550.0,0.950159,<16000
mjcerval,"Dicen las mayores que “El arbolito desde chiquito”…. #mienzo #fregonaenmanopeligroasegurado en Los Narejos, Murcia, Spain https://t.co/Wgv4bUHNcl",Los Alcázares,Murcia,17,0,378,349,6319,0,0,1,0.0,0,0,0,1,11550.0,0.0,<16000
Anita_TP,"🎄🌟❤ en Alcalá de Henares, Madrid https://t.co/43uOCmJ3TC",Oropesa del Mar,Castellón,21,0,238,217,4133,0,0,0,1.0,0,0,0,0,15050.0,0.0,<23000
Anita_TP,¡Feliz Halloween! 👻 @ Iglesia de San Juan Bautista (Marchena) https://t.co/zPnS0HWERT,Oropesa del Mar,Castellón,13,0,238,217,4133,0,0,0,1.0,0,0,0,0,15050.0,0.967577,<23000
Anita_TP,Un viaje lleno agua y barro. Pero por ver lugares así merece la pena. 😍 en Zumaia Flysch Trail https://t.co/M3Pjw2Vw6d,Oropesa del Mar,Castellón,14,0,238,217,4133,0,0,1,1.0,0,0,0,1,15050.0,0.957298,<23000
Anita_TP,Te elegiría una y mil veces más 🤎 en Cabeza del Buey https://t.co/Kr84QqmZ4n,Oropesa del Mar,Castellón,16,0,238,217,4133,0,0,1,1.0,1,0,0,0,15050.0,-0.524986,<23000
Anita_TP,"No se puede encontrar la paz evitando la vida 🪶 en Morón De La Frontera, Andalucia, Spain https://t.co/mEKdK9aMh5",Oropesa del Mar,Castellón,15,0,238,217,4133,0,0,1,0.0,0,0,0,1,15050.0,0.330876,<23000
Anita_TP,¡Feliz comienzo de Halloweek! 🎃 en Lebrija https://t.co/znYnMtAhU7,Oropesa del Mar,Castellón,15,0,238,217,4133,0,0,0,1.0,0,0,0,0,15050.0,0.962984,<23000
Anita_TP,"About yesterday ❤

5 años y 1 mes 🍉 en Zarautz https://t.co/rooMiRKro2",Oropesa del Mar,Castellón,14,0,238,217,4133,0,0,0,1.0,0,0,0,0,15050.0,0.0,<23000
Anita_TP,"Espero que hayáis tenido una feliz salida y entrada de año. 🥳

¡Por un 2022 lleno de nuevas oportunidades y sobre todo mucha salud y amor! ❤ en 2022 https://t.co/kgs5Gbn4Tx",Oropesa del Mar,Castellón,21,0,238,217,4133,1,1,0,1.0,0,0,0,2,15050.0,0.974721,<23000
Anita_TP,Du 💕 en Cabeza del Buey https://t.co/2imicGwRiB,Oropesa del Mar,Castellón,20,0,238,217,4133,0,0,0,1.0,0,0,0,0,15050.0,0.637382,<23000
Anita_TP,"Os deseo una feliz Nochebuena y mucha salud para estas Navidades, que hace falta. 🥳

Posdata: Disfrutad con cabeza. en Sakoneta-Geoparkea https://t.co/SERx72I8R4",Oropesa del Mar,Castellón,20,0,238,217,4133,1,0,1,1.0,0,0,0,2,15050.0,0.784732,<23000
ReinaldoReini,A NOSA ALDEA LUGO https://t.co/a7MLZycE9o,Sada,A Coruña,17,0,219,39,2058,0,0,0,0.0,0,0,0,0,19250.0,0.0,<23000
ReinaldoReini,Para hoxe irá bien... en Felgosas https://t.co/03R2ACoPJC,Sada,A Coruña,19,0,219,39,2058,0,0,1,0.0,0,1,0,0,19250.0,0.81676,<23000
ReinaldoReini,O día promete!! https://t.co/JAGR7ISw8O,Sada,A Coruña,8,0,219,39,2058,0,0,1,0.0,0,0,0,1,19250.0,0.653833,<23000
ReinaldoReini,"Acabando de xantar,hoxe na casa da tía Aidita
#familia #Reini en As Agras https://t.co/6khF44Kagi",Sada,A Coruña,12,0,219,39,2058,0,0,1,0.0,0,0,0,1,19250.0,0.366496,<23000
ReinaldoReini,"Felicidades, quérote ❤️ en Felgosas https://t.co/S3wUEy0vfy",Sada,A Coruña,3,0,219,39,2058,0,0,0,1.0,0,0,0,0,19250.0,0.981213,<23000
ReinaldoReini,A tarde vai fria de carallo en Felgosas https://t.co/u8ZlhrDY0f,Sada,A Coruña,18,0,219,39,2058,0,0,0,0.0,0,0,0,0,19250.0,-0.7828689999999999,<23000
ReinaldoReini,"Tarde de reparto por Lugo en A. y T. Agrotecnia, SL https://t.co/ybKzxqdsSz",Sada,A Coruña,21,0,219,39,2058,0,0,0,0.0,0,0,0,0,19250.0,0.0,<23000
ReinaldoReini,Dando color por Orense.Mercancia recién llegada de A Coruña en Agro A Ponte https://t.co/oL2XmRwiKh,Sada,A Coruña,14,0,219,39,2058,0,0,0,0.0,0,0,0,0,19250.0,0.5522,<23000
ReinaldoReini,"Xa están aquí outro ano máis.Trais varios meses de mimos ,as nosas plantiñas empezan a buscar os seus fogares para pasar o inverno.

#poinsettia #FincaElOlmo_Coruña #Reini #Galicia #nadal https://t.co/PZGRLgL626",Sada,A Coruña,20,0,219,39,2058,0,0,1,0.0,0,0,0,1,19250.0,0.332135,<23000
ReinaldoReini,Xa están entre nós!!! en Cambre-A Coruña https://t.co/06nQu0Xomn,Sada,A Coruña,20,0,219,39,2058,0,0,1,0.0,0,0,0,1,19250.0,0.0,<23000
diagrimoncasa,Últimas unidades. #agricultura #diagrimon #irimo https://t.co/uTYcgYoTia,Amusco,Palencia,22,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,Primera Nevada. #agricultura en Diagrimon Maquinaria Agrícola https://t.co/g15p92x1aC,Amusco,Palencia,10,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,Manual de uso de petardos en Diagrimon Maquinaria Agrícola https://t.co/kXtPQTlJ5Q,Amusco,Palencia,19,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,"Mini pistola 880 newton, ideal para cambiar rejas. #milwaukee #diagrimon #agricultura https://t.co/8suJ8DYPd0",Amusco,Palencia,11,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,Horario para esta semana. #diagrimon en Diagrimon Casagro Palencia https://t.co/jYH05Jrf0R,Amusco,Palencia,11,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,"En Madim también nieva. #madimmaquinaria, #agricultura en Madim Maquinaria Agricola https://t.co/UX7dkD82fb",Amusco,Palencia,10,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,"Oferton, al detalle.#irimo #agricultura #casamayorlibrada #diagrimon en Diagrimon Maquinaria Agrícola https://t.co/vyDU2z35yZ",Amusco,Palencia,16,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,Liquidación TROLEY IRIMO. #agricultura #liquidacion #irimo #casagro #casamayorlibrada #diagrimon https://t.co/Az6kBCwl2w,Amusco,Palencia,9,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,"Últimas OFERTAS, #milwaukee #agricultura #diagrimon en Diagrimon Maquinaria Agrícola https://t.co/PY7TTnUSXP",Amusco,Palencia,9,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
diagrimoncasa,Arrancador M7. #agricultura #kingtony #m7 https://t.co/lHFv0fsfb7,Amusco,Palencia,11,0,224,81,841,0,0,0,0.0,0,0,0,0,17850.0,0.0,<23000
DansaSolsona,Mini tall Cavalcada Reis 2022 organiza @ajsolsona #escoladedansasolsona #Solsona #Solsonès @ Escola de Dansa Solsona https://t.co/AbP9SikXMX,Solsona,Lleida,10,0,46,98,995,0,0,1,0.0,0,0,0,1,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/lrK0BV6cEl,Solsona,Lleida,19,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/6ZTfzS03VA,Solsona,Lleida,11,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/Nb4hixDEQw,Solsona,Lleida,17,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/a9QzdrJIgj,Solsona,Lleida,13,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/Fr5vN606vm,Solsona,Lleida,19,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/ShB0ro3eAZ,Solsona,Lleida,17,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/Q8Ubt7gJQS,Solsona,Lleida,13,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/WdV7zvIV3i,Solsona,Lleida,14,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
DansaSolsona,Just posted a video @ Escola de Dansa Solsona https://t.co/r68WfowrgK,Solsona,Lleida,19,0,46,98,995,0,0,0,0.0,0,0,0,0,15750.0,0.0,<23000
Milanlomo,Ahora entiendo por qué sus compañeros de armas le decían 'Paca la Culona'... #Franco https://t.co/Gn6E2VT6e6,San Fernando,Cádiz,12,0,555,274,4579,1,0,1,0.0,0,0,1,1,12950.0,-0.546712,<16000
Milanlomo,Con el detalle perdemos el contexto. ¿Qué cogno es esto? en La Isla de San Fernando https://t.co/OudjKbspDu,San Fernando,Cádiz,19,0,555,274,4579,1,0,1,0.0,0,0,0,2,12950.0,0.0,<16000
Milanlomo,Esa extraña especie química. La vida es extraña desde su principio. Así hemos salido... en La Isla de San Fernando https://t.co/LctvdkAi7R,San Fernando,Cádiz,18,0,555,274,4579,1,0,1,0.0,0,0,0,2,12950.0,0.0,<16000
Milanlomo,Está es la consecuencia de Balita... Sé que estaría orgullosa. en La Isla de San Fernando https://t.co/mC4ieiCgth,San Fernando,Cádiz,12,0,555,274,4579,0,1,3,0.0,1,0,0,2,12950.0,0.0,<16000
