fecha,INDU_Index_Open,INDU_Index_Closing,INDU_Index_High,INDU_Index_Low,INDU_Index_Volatility,INDU_Index_Volume,SPX_Index_Open,SPX_Index_Closing,SPX_Index_High,SPX_Index_Low,SPX_Index_Volatility,SPX_Index_Volume
14/02/2014,17813.09,17830.76,17814.83,17651.98,162.85,88590728,2071.82,2075.81,2073.85,2052.28,21.57,597079552
15/02/2014,17783.78,17773.64,17912.35,17773.71,138.64,86656656,2067.17,2065.3,2083.42,2066.11,17.31,575820096
16/02/2014,17870.75,17891.16,17870.75,17670.88,199.87,88446880,2077.18,2081.43,2077.18,2054.89,22.29,579641216
17/02/2014,17735.02,17750.91,17738.06,17609.01,129.05,103263568,2060.3,2063.37,2060.3,2045.55,14.75,694138688
18/02/2014,17664.48,17651.26,17736.11,17615.82,120.29,79282448,2052.95,2051.12,2060.23,2045.77,14.46,564732992
19/02/2014,17650.3,17660.71,17744.54,17580.38,164.16,95537200,2047.77,2050.63,2057.72,2039.45,18.27,595418112
20/02/2014,17743.85,17740.63,17783.16,17668.38,114.78,112011944,2057.55,2057.14,2064.15,2054.31,9.84,725380864
21/02/2014,17726.66,17705.91,17934.61,17726.66,207.95,87804568,2062.63,2058.69,2084.87,2062.63,22.24,530526976
22/02/2014,17919.03,17928.35,17919.03,17711.05,207.98,86496160,2083.29,2084.39,2083.29,2064.46,18.83,566247808
23/02/2014,17722.01,17711.12,17798.19,17625.38,172.81,79192400,2067.17,2064.46,2073.99,2053.13,20.86,589978688
24/02/2014,17711.12,17720.5,17734.74,17512.48,222.26,68943864,2062.5,2064.11,2066.79,2043.13,23.66,487242912
25/02/2014,17531.76,17535.32,17755.8,17531.76,224.04,73219896,2046.53,2046.61,2071.88,2046.53,25.35,520205696
26/02/2014,17701.46,17710.71,17701.46,17469.92,231.54,73219896,2065.04,2066.66,2065.69,2040.82,24.87,520205696
27/02/2014,17501.28,17529.98,17636.22,17418.21,218.01,147415952,2044.38,2047.21,2060.61,2034.49,26.12,913199936
28/02/2014,17514.16,17526.62,17514.16,17331.07,183.09,78538656,2044.21,2047.63,2044.21,2025.91,18.3,574237504
01/03/2014,17437.32,17435.4,17571.75,17437.32,134.43,75572272,2041.88,2040.04,2058.35,2041.88,16.47,637598272
02/03/2014,17507.04,17500.94,17550.7,17480.05,70.65,82290808,2052.23,2052.32,2055.58,2047.26,8.32,577616768
03/03/2014,17525.19,17492.93,17742.59,17525.19,217.4,71886480,2052.65,2048.04,2079.67,2052.65,27.02,539604224
04/03/2014,17735.09,17706.05,17891.71,17735.09,156.62,78762584,2078.93,2076.06,2094.73,2078.93,15.8,547234432
05/03/2014,17859.52,17851.51,17888.66,17803.82,84.84,71261896,2091.44,2090.54,2094.3,2087.08,7.22,504334528
06/03/2014,17826.85,17828.29,17873.22,17824.73,48.49,69692424,2090.06,2090.1,2099.06,2090.06,9,494302304
07/03/2014,17826.85,17828.29,17873.22,17824.73,48.49,90549184,2090.06,2090.1,2099.06,2090.06,9,560316672
08/03/2014,17891.5,17873.22,17899.24,17724.03,175.21,101700744,2100.13,2099.06,2103.48,2088.66,14.82,569050816
09/03/2014,17754.55,17787.2,17809.18,17664.79,144.39,93753640,2093.94,2096.96,2100.97,2085.1,15.87,587042304
10/03/2014,17789.05,17789.67,17838.56,17703.55,135.01,94147480,2097.71,2099.33,2105.26,2088.59,16.67,583906304
11/03/2014,17799.8,17838.56,17833.17,17689.68,143.49,91954080,2104.07,2105.26,2104.07,2085.36,18.71,560644736
12/03/2014,17825.69,17807.06,17949.68,17822.81,126.87,248724608,2100.83,2099.13,2113.36,2100.83,12.53,1309407488
13/03/2014,17936.22,17920.33,18003.23,17936.22,67.01,99408936,2110.18,2109.41,2119.22,2110.18,9.04,604926912
14/03/2014,17931.91,17938.28,18016,17931.91,84.09,85200032,2112.71,2112.13,2120.55,2112.71,7.84,541656256
15/03/2014,17969.98,18005.05,18005.22,17915.88,89.34,89460072,2115.65,2119.12,2117.64,2107.73,9.91,524383936
16/03/2014,17938.82,17985.19,17938.82,17812.34,126.48,98139928,2109.57,2115.48,2109.57,2089.96,19.61,531486240
17/03/2014,17830.5,17865.34,17893.28,17731.35,161.93,239013312,2091.75,2096.07,2098.12,2078.46,19.66,1417686656
18/03/2014,17710.77,17732.48,17733.92,17595.79,138.13,138755824,2076.65,2079.06,2081.3,2064.1,17.2,894062528
19/03/2014,17703.65,17674.82,17762.96,17629.01,133.95,112209080,2077.6,2075.32,2085.65,2069.8,15.85,727735808
20/03/2014,17602.23,17640.17,17754.91,17471.29,283.62,106378688,2066.36,2071.5,2079.62,2050.37,29.25,700682624
21/03/2014,17733.44,17733.1,17733.44,17602.78,130.66,133033352,2078.2,2077.99,2078.2,2062.84,15.36,904116096
22/03/2014,17736.87,17675.16,17946.36,17736.87,209.49,82178760,2075.58,2071.22,2100.66,2075.58,25.08,560020608
23/03/2014,17827.33,17804.87,17877.84,17799.8,78.04,82178760,2085.19,2083.25,2093.66,2083.02,10.64,560020608
24/03/2014,17832.67,17829.73,17920.16,17770.36,149.8,103671712,2089.75,2088.9,2099.71,2084.36,15.35,656770496
25/03/2014,17844.11,17780.83,18011.07,17844.11,166.96,93003920,2092.8,2085.45,2113.32,2092.8,20.52,656260672
26/03/2014,17946.63,18011.07,17946.63,17356.34,590.29,81577176,2103.81,2113.32,2103.81,2032.57,71.24,553885504
27/03/2014,17355.21,17400.75,17355.21,17063.08,292.13,93463488,2031.45,2037.41,2031.45,1991.68,39.77,603899968
28/03/2014,17190.51,17140.24,17409.72,17190.51,219.21,80887408,2006.67,2000.54,2036.09,2006.67,29.42,530575168
29/03/2014,17456.02,17409.72,17704.51,17456.02,248.49,90229552,2042.69,2036.09,2073.13,2042.69,30.44,611009216
30/03/2014,17712.76,17694.68,17930.61,17711.8,218.81,80919024,2073.17,2070.77,2098.94,2070,28.94,522404448
31/03/2014,17924.24,17929.99,18002.38,17916.91,85.47,87063160,2099.34,2098.86,2108.71,2097.9,10.81,538126272
01/04/2014,17924.24,17929.99,18002.38,17916.91,85.47,123709016,2099.34,2098.86,2108.71,2097.9,10.81,653723648
02/04/2014,17904.45,17949.37,17904.45,17785.28,119.17,75559040,2095.05,2102.95,2095.05,2080.86,14.19,492298272
03/04/2014,17807.47,17840.62,17926.91,17713.45,213.46,86438984,2084.43,2088.55,2100.72,2074.02,26.7,525463328
04/04/2014,17924.24,17918.62,17984.95,17816.65,168.3,93457088,2100.42,2099.73,2109.08,2089.39,19.69,506695648
05/04/2014,17971.22,17895.88,18166.77,17971.22,195.55,86818656,2106.97,2097.9,2131.71,2106.97,24.74,565301120
06/04/2014,18161.53,18146.74,18283.9,18161.53,122.37,87718128,2131.72,2129.9,2143.16,2131.72,11.44,535182624
07/04/2014,18259.12,18226.93,18371.95,18259.12,112.83,76821696,2139.5,2137.16,2155.4,2139.5,15.9,544409408
08/04/2014,18356.78,18347.67,18390.16,18315.76,74.4,87391512,2153.81,2152.14,2156.45,2146.21,10.24,552977664
09/04/2014,18414.3,18372.12,18537.57,18414.3,123.27,111391224,2157.88,2152.43,2168.99,2157.88,11.11,672506752
10/04/2014,18508.88,18506.41,18557.43,18471.62,85.81,85806728,2165.13,2163.75,2169.05,2155.79,13.26,570797376
11/04/2014,18521.55,18516.55,18556.13,18489.84,66.29,111575536,2162.04,2161.74,2168.35,2159.63,8.72,796477568
12/04/2014,18503.12,18533.05,18562.53,18495.11,67.42,83497672,2163.79,2166.89,2164.63,2159.01,5.62,551066560
13/04/2014,18582.7,18559.01,18622.01,18555.65,66.36,89688592,2166.1,2163.78,2175.63,2164.89,10.74,625147776
14/04/2014,18589.96,18595.03,18590.44,18469.67,120.77,78571824,2172.91,2173.02,2174.56,2159.75,14.81,547067200
15/04/2014,18524.15,18517.23,18571.3,18491.59,79.71,64511692,2166.47,2165.17,2175.11,2163.24,11.87,501016000
16/04/2014,18554.49,18570.85,18555.69,18452.62,103.07,92425584,2173.71,2175.03,2173.71,2161.95,11.76,577388096
17/04/2014,18497.37,18493.06,18522.47,18387.22,135.25,71808440,2168.97,2168.48,2173.54,2160.18,13.36,495554912
18/04/2014,18473.27,18473.75,18542.39,18430.94,111.45,60093820,2169.81,2169.18,2174.98,2159.07,15.91,432802336
19/04/2014,18461.01,18472.17,18483.26,18368.82,114.44,62778416,2166.05,2166.58,2172.85,2159.74,13.11,449371616
20/04/2014,18442.52,18456.35,18466.55,18371.12,95.43,71478384,2168.83,2170.06,2177.09,2163.49,13.6,483575456
21/04/2014,18434.5,18432.24,18467.03,18355.75,111.28,61584832,2173.15,2173.6,2178.29,2166.21,12.08,451102272
22/04/2014,18401.15,18404.51,18403.65,18247.79,155.86,62365944,2169.94,2170.84,2170.2,2147.58,22.62,452636224
23/04/2014,18313.08,18313.77,18355,18283.23,71.77,67571400,2156.81,2157.03,2163.79,2152.56,11.23,493458112
24/04/2014,18351.43,18355,18397.87,18325.17,72.7,71071440,2163.51,2163.79,2168.19,2159.07,9.12,506526016
25/04/2014,18402.8,18352.05,18543.53,18402.8,140.73,70763480,2168.79,2164.25,2182.87,2168.79,14.08,519736000
26/04/2014,18540.65,18543.53,18569.31,18502.03,67.28,93169208,2183.76,2182.87,2185.44,2177.85,7.59,587731072
27/04/2014,18538.05,18529.29,18585.32,18507.75,77.57,73461184,2182.24,2180.89,2187.66,2178.61,9.05,467648128
28/04/2014,18541.48,18533.05,18561.75,18468.78,92.97,73992720,2182.81,2181.74,2183.41,2172,11.41,471610304
29/04/2014,18519.08,18495.66,18638.34,18519.08,119.26,72273664,2177.97,2175.49,2188.45,2177.97,10.48,477227808
30/04/2014,18595.65,18613.52,18606.06,18535.86,70.2,64482596,2183.74,2185.79,2186.28,2179.42,6.86,463389440
01/05/2014,18588.59,18576.47,18668.44,18588.59,79.85,78728000,2186.08,2184.05,2193.81,2186.08,7.73,498829888
02/05/2014,18614.48,18636.05,18614.86,18550.65,64.21,64487112,2186.24,2190.15,2186.24,2178.14,8.1,437755392
03/05/2014,18537.09,18552.02,18582.35,18468.68,113.67,68917992,2177.84,2178.15,2183.08,2168.5,14.58,474472896
04/05/2014,18566.54,18573.94,18600.82,18533.29,67.53,98257592,2181.9,2182.22,2187.03,2180.46,6.57,664761728
05/05/2014,18585.17,18597.7,18585.17,18491.24,93.93,74787328,2184.24,2187.02,2185,2175.13,9.87,511280608
06/05/2014,18535.86,18552.57,18570.92,18466.86,104.06,74357152,2181.58,2183.87,2185.15,2175.96,9.19,497007424
07/05/2014,18568.94,18529.42,18631.6,18545.52,86.08,74357152,2187.81,2182.64,2193.42,2186.8,6.62,497007424
08/05/2014,18537.5,18547.3,18539.15,18448.27,90.88,83719656,2185.09,2186.9,2186.66,2171.25,15.41,583417280
09/05/2014,18471.21,18481.48,18497.68,18431.46,66.22,67589760,2173.29,2175.44,2179,2169.74,9.26,518807040
10/05/2014,18467.92,18448.41,18572.09,18335.34,236.75,79075296,2175.1,2172.47,2187.94,2160.39,27.55,535837216
11/05/2014,18421.29,18395.4,18523.09,18419.92,103.17,120710368,2170.19,2169.04,2183.48,2170.19,13.29,742157440
12/05/2014,18491.28,18502.99,18514.29,18408.52,105.77,103294160,2179.45,2180.38,2182.27,2170.41,11.86,686449344
13/05/2014,18436.7,18454.3,18439.68,18333.56,106.12,102844976,2173.56,2176.12,2173.79,2161.35,12.44,679321024
14/05/2014,18396.57,18400.88,18430.05,18295.48,134.57,103376152,2171.33,2170.95,2173.56,2157.09,16.47,621661632
15/05/2014,18466.01,18419.3,18544.76,18439.1,105.66,99591960,2177.49,2170.86,2184.87,2173.59,11.28,590921280
16/05/2014,18466.01,18419.3,18544.76,18439.1,105.66,278537728,2177.49,2170.86,2184.87,2173.59,11.28,1486526848
17/05/2014,18493.4,18491.96,18551.54,18450.32,101.22,78097264,2181.61,2179.98,2186.57,2175.1,11.47,519131168
18/05/2014,18527.71,18538.12,18536.89,18474.77,62.12,72467008,2185.17,2186.48,2187.87,2179.07,8.8,490323872
19/05/2014,18486.69,18526.14,18506.24,18446.69,59.55,94106064,2182.76,2186.16,2184.94,2177.49,7.45,593312896
20/05/2014,18404.17,18479.91,18404.17,18085.45,318.72,73032224,2169.08,2181.3,2169.08,2127.81,41.27,548107200
21/05/2014,18028.95,18085.45,18358.69,17994.84,363.85,87187664,2120.86,2127.81,2163.3,2119.12,44.18,546693440
22/05/2014,18262.99,18325.07,18262.99,18028.06,234.93,95523416,2150.47,2159.04,2150.47,2120.27,30.2,527219744
23/05/2014,18073.39,18066.75,18163.48,17992.21,171.27,84131432,2127.86,2127.02,2141.33,2119.9,21.43,540297216
24/05/2014,18024.91,18034.77,18250.11,18015.49,234.62,97656368,2125.36,2125.77,2151.31,2122.36,28.95,562615232
25/05/2014,18217.21,18212.48,18217.21,18070.21,147,95890248,2146.48,2147.26,2146.48,2131.2,15.28,627600320
26/05/2014,18154.82,18123.8,18254.88,18093.05,161.83,135474896,2143.99,2139.16,2153.61,2135.91,17.7,816814784
27/05/2014,18175.36,18120.17,18227.21,18128.8,98.41,68518176,2145.94,2139.12,2150.8,2139.17,11.63,520611104
28/05/2014,18164.96,18129.96,18307.43,18121.57,185.86,79712776,2144.58,2139.76,2165.11,2139.57,25.54,569704512
29/05/2014,18343.76,18293.7,18449.88,18343.76,106.12,76210808,2170.94,2163.12,2179.99,2170.94,9.05,604384192
30/05/2014,18377.36,18392.46,18383.76,18254.84,128.92,78663064,2173.29,2177.18,2173.75,2163.97,9.78,521499520
31/05/2014,18217.76,18261.45,18217.76,18083.32,134.44,82685544,2158.54,2164.69,2158.54,2145.04,13.5,625974912
01/06/2014,18099.21,18094.83,18238.1,18052.16,185.94,72117904,2146.04,2146.1,2161.13,2141.55,19.58,457736256
02/06/2014,18240.22,18228.3,18349.86,18179.34,170.52,88624696,2161.85,2159.93,2172.4,2151.79,20.61,584017408
03/06/2014,18322.88,18339.24,18366.23,18091.64,274.59,72234304,2168.9,2171.37,2172.67,2145.2,27.47,463375712
04/06/2014,18181.8,18143.45,18369.62,18181.8,187.82,83164800,2156.51,2151.13,2175.3,2156.51,18.79,572529600
05/06/2014,18279.6,18308.15,18279.8,18203.75,76.05,87059440,2164.33,2168.27,2164.41,2154.77,9.64,554272896
06/06/2014,18267.68,18253.85,18313.77,18116.26,197.51,75968000,2163.37,2161.2,2165.46,2144.01,21.45,485674848
07/06/2014,18205.5,18168.45,18315.82,18205.5,110.32,75964608,2155.15,2150.49,2163.95,2155.15,8.8,492689952
08/06/2014,18280.42,18281.03,18288.12,18162.97,125.15,88082960,2158.22,2159.73,2162.93,2150.28,12.65,556265600
09/06/2014,18295.35,18268.5,18319.73,18149.35,170.38,89124112,2164.19,2160.77,2165.86,2144.85,21.01,578266432
10/06/2014,18282.95,18240.49,18399.96,18282.95,117.01,117844960,2160.39,2153.74,2169.6,2160.39,9.21,658777088
11/06/2014,18308.43,18329.04,18312.33,18061.96,250.37,88557016,2161.35,2163.66,2161.56,2128.84,32.72,526044352
12/06/2014,18132.63,18128.66,18193.96,18082.09,111.87,84517920,2137.67,2136.73,2145.36,2132.77,12.59,535705920
13/06/2014,18088.32,18144.2,18137.7,17959.95,177.75,86345952,2130.26,2139.18,2138.19,2114.72,23.47,566869952
14/06/2014,18177.35,18098.94,18261.11,18138.38,122.73,83572704,2139.68,2132.55,2149.19,2132.98,16.21,619899264
15/06/2014,18135.85,18138.38,18162.28,18063.02,99.26,107851384,2132.95,2132.98,2135.61,2124.43,11.18,646184448
16/06/2014,18145.06,18086.4,18225.8,18129.45,96.35,110087984,2138.31,2126.5,2144.38,2135.49,8.89,675902400
17/06/2014,18178.21,18161.94,18252.2,18169.25,82.95,101285680,2140.81,2139.6,2148.44,2138.15,10.29,721729792
18/06/2014,18161.87,18202.62,18249.05,18129.07,119.98,88656840,2142.51,2144.29,2147.18,2133.44,13.74,654469248
19/06/2014,18152.63,18162.35,18168.76,18049.77,118.99,77891416,2139.43,2141.34,2142.63,2130.09,12.54,599409920
20/06/2014,18197.14,18145.71,18275.04,18191.18,83.86,97772872,2148.5,2141.16,2154.79,2146.91,7.88,627701120
21/06/2014,18206.52,18223.03,18241.69,18151.7,89.99,93457512,2149.72,2151.33,2151.44,2141.93,9.51,612269376
22/06/2014,18103.8,18169.27,18236.04,18062.3,173.74,79851696,2136.97,2143.16,2145.73,2131.59,14.14,559758144
23/06/2014,18234.81,18199.33,18253.2,18149.2,104,173111104,2144.06,2139.43,2147.13,2132.52,14.61,1010754304
24/06/2014,18193.79,18169.68,18257.06,18094.97,162.09,164399152,2132.23,2133.04,2140.72,2119.36,21.36,1010327936
25/06/2014,18176.6,18161.19,18193.68,18130.58,63.1,107299776,2129.78,2126.41,2133.25,2125.53,7.72,745938112
26/06/2014,18158.24,18142.42,18177.01,17940.84,236.17,112267128,2128.68,2126.15,2131.45,2097.85,33.6,807422080
27/06/2014,18017.72,18037.1,18044.15,17931.89,112.26,100674432,2109.43,2111.72,2111.76,2094,17.76,694344960
28/06/2014,17978.75,17959.64,18006.96,17904.07,102.89,87498480,2098.8,2097.94,2102.56,2085.23,17.33,580519552
29/06/2014,17928.35,17930.67,17986.76,17883.56,103.2,89947792,2083.79,2088.66,2099.07,2083.79,15.28,576173696
30/06/2014,17994.64,17888.28,18263.3,17994.64,268.66,109896840,2100.59,2085.18,2132,2100.59,31.41,676655488
01/07/2014,18251.38,18259.6,18400.5,18200.75,199.75,80533336,2129.92,2131.52,2146.87,2123.56,23.31,578108160
02/07/2014,18317.26,18332.74,18650.06,18252.55,397.51,85313784,2131.56,2139.56,2170.1,2125.35,44.75,599368512
03/07/2014,18603.14,18589.69,18873.66,18603.14,270.52,77881016,2167.49,2163.26,2182.3,2151.17,31.13,526711808
04/07/2014,18781.65,18807.88,18855.78,18736.96,118.82,77881016,2162.71,2167.48,2165.92,2152.49,13.43,526711808
05/07/2014,18876.77,18847.66,18934.05,18815.75,118.3,45897884,2165.64,2164.45,2171.36,2156.08,15.28,262991648
06/07/2014,18858.21,18868.69,18925.26,18806.06,119.2,88463176,2168.29,2164.2,2180.84,2166.38,14.46,567041344
07/07/2014,18909.85,18923.06,18909.85,18825.89,83.96,81518272,2177.53,2180.39,2179.22,2172.2,7.02,588951872
08/07/2014,18866.22,18868.14,18904.03,18845.27,58.76,164592704,2178.61,2176.94,2188.06,2176.65,11.41,1060169600
09/07/2014,18905.33,18903.82,18915.74,18853.83,61.91,108805456,2186.85,2187.12,2189.89,2180.38,9.51,750913728
10/07/2014,18898.68,18867.93,18960.76,18883.1,77.66,84923904,2186.43,2181.9,2198.7,2186.43,12.27,593367872
11/07/2014,18970.39,18956.69,19043.9,18962.82,81.08,92689800,2201.56,2198.18,2204.8,2194.51,10.29,627944512
12/07/2014,19015.52,19023.87,19083.76,19000.38,83.38,77808936,2198.55,2202.94,2204.72,2194.51,10.21,552502592
13/07/2014,19015.52,19023.87,19083.76,19000.38,83.38,112148496,2198.55,2202.94,2204.72,2194.51,10.21,710260224
14/07/2014,19093.72,19083.18,19152.14,19093.72,58.42,89787984,2206.27,2204.72,2213.35,2206.27,7.08,630279040
15/07/2014,19122.14,19152.14,19138.72,19072.25,66.47,91809664,2210.21,2213.35,2211.14,2200.36,10.78,556353856
16/07/2014,19064.07,19097.9,19144.4,19062.22,82.18,99775760,2200.76,2201.72,2210.46,2198.15,12.31,631895168
17/07/2014,19135.64,19121.6,19225.29,19123.38,101.91,99395256,2204.97,2204.66,2214.1,2198.81,15.29,592540480
18/07/2014,19149.2,19123.58,19214.3,19138.79,75.51,113307536,2200.17,2198.81,2202.6,2187.44,15.16,714113344
19/07/2014,19161.25,19191.93,19196.14,19141.18,54.96,93321912,2191.12,2191.08,2197.95,2188.37,9.58,653862656
20/07/2014,19244.35,19170.42,19274.85,19186.73,88.12,263537808,2200.65,2191.95,2209.42,2199.97,9.45,1497525120
21/07/2014,19219.91,19216.24,19255.89,19184.74,71.15,85520704,2207.26,2204.71,2212.78,2202.21,10.57,503191680
22/07/2014,19241.99,19251.78,19558.42,19229.83,328.59,80816232,2210.72,2212.23,2241.63,2208.93,32.7,518207008
23/07/2014,19559.94,19549.62,19664.97,19527.83,137.14,71714688,2241.13,2241.35,2251.69,2237.57,14.12,432626048
24/07/2014,19631.35,19614.81,19757.74,19623.19,134.55,78056408,2249.73,2246.19,2259.8,2249.23,10.57,480911520
25/07/2014,19770.2,19756.85,19824.59,19747.74,76.85,47038200,2258.83,2259.53,2264.03,2252.37,11.66,304600352
26/07/2014,19852.21,19796.43,19953.75,19846.45,107.3,47038200,2263.32,2256.96,2277.53,2263.32,14.21,304600352
27/07/2014,19876.13,19911.21,19966.43,19748.67,217.76,49060096,2268.35,2271.72,2276.2,2248.44,27.76,299941120
28/07/2014,19811.5,19792.53,19951.29,19811.5,139.79,58764712,2253.77,2253.28,2272.12,2253.77,18.35,381535168
29/07/2014,19909.01,19852.24,19923.17,19821,102.17,52680416,2266.81,2262.03,2268.05,2254.24,13.81,344968992
30/07/2014,19836.66,19843.41,19917.78,19832.95,84.83,103790112,2259.24,2258.07,2267.47,2258.21,9.26,544797760
31/07/2014,19920.59,19883.06,19987.63,19920.42,67.21,103790112,2266.5,2262.53,2272.56,2266.14,6.42,544797760
01/08/2014,19968.97,19974.62,19986.56,19941.96,44.6,99921304,2270.54,2270.76,2271.23,2265.15,6.08,649219392
02/08/2014,19922.68,19941.96,19933.83,19882.19,51.64,81182120,2262.93,2265.18,2263.18,2256.08,7.1,573172224
03/08/2014,19908.61,19918.88,19934.15,19899.06,35.09,72358912,2260.25,2260.96,2263.79,2258.84,4.95,573475776
04/08/2014,19908.61,19918.88,19934.15,19899.06,35.09,75691024,2260.25,2260.96,2263.79,2258.84,4.95,485214848
05/08/2014,19943.46,19933.81,19980.24,19939.8,40.44,84808840,2266.23,2263.79,2273.82,2266.15,7.67,532332864
06/08/2014,19964.31,19945.04,19981.11,19827.31,153.8,91544736,2270.23,2268.88,2271.31,2249.11,22.2,596464384
07/08/2014,19835.46,19833.68,19878.44,19788.94,89.5,91101048,2249.5,2249.92,2254.51,2244.56,9.95,549467584
08/08/2014,19833.17,19819.78,19852.55,19718.67,133.88,77024552,2251.61,2249.26,2253.58,2233.62,19.96,478404064
09/08/2014,19833.17,19819.78,19852.55,19718.67,133.88,74988296,2251.61,2249.26,2253.58,2233.62,19.96,486472096
10/08/2014,19872.86,19762.6,19938.53,19775.93,162.6,74988296,2251.57,2238.83,2263.88,2245.13,18.75,486472096
11/08/2014,19890.94,19881.76,19956.14,19878.83,77.31,95371096,2261.6,2257.83,2272.82,2261.6,11.22,607413824
12/08/2014,19924.56,19942.16,19948.6,19811.12,137.48,74543184,2268.18,2270.75,2271.5,2260.45,11.05,510120256
13/08/2014,19906.96,19899.29,19999.63,19834.08,165.55,79210512,2271.14,2269,2282.1,2264.06,18.04,511723552
14/08/2014,19931.41,19963.8,19943.78,19887.38,56.4,145548752,2273.59,2276.98,2275.49,2268.9,6.59,720417216
15/08/2014,19876.35,19887.38,19957.12,19836.03,121.09,82650552,2269.72,2268.9,2279.27,2265.27,14,534840416
16/08/2014,19887.38,19855.53,19973.42,19833.16,140.26,88955792,2268.6,2268.9,2275.32,2260.83,14.49,571145472
17/08/2014,19926.21,19954.28,19929.29,19770.47,158.82,91364928,2271.14,2275.32,2271.78,2254.25,17.53,626509888
18/08/2014,19912.54,19891,19952.03,19849.38,102.65,91395256,2272.74,2270.44,2278.68,2271.51,7.17,589561856
19/08/2014,19912.54,19891,19952.03,19849.38,102.65,84090672,2272.74,2270.44,2278.68,2271.51,7.17,517517760
20/08/2014,19848.82,19885.73,19882.99,19775.35,107.64,86108528,2269.14,2274.64,2272.08,2262.81,9.27,560540864
21/08/2014,19822.73,19826.77,19828.2,19739,89.2,108812480,2269.14,2267.89,2272.01,2263.35,8.66,762733760
22/08/2014,19813.55,19804.72,19824.14,19677.94,146.2,107293176,2271.9,2271.89,2274.33,2258.41,15.92,614381248
23/08/2014,19795.06,19732.4,19843.94,19759.14,84.8,89157608,2269.96,2263.69,2276.96,2265.01,11.95,582252928
24/08/2014,19794.79,19827.25,19833.98,19732.36,101.62,88342256,2267.78,2271.31,2271.78,2257.02,14.76,565945728
25/08/2014,19794.68,19799.85,19949.24,19786.71,162.53,74703184,2267.88,2265.2,2284.63,2266.68,17.95,514444000
26/08/2014,19994.48,19912.71,20082,19994.48,87.52,69913480,2288.88,2280.07,2299.55,2288.88,10.67,535870208
27/08/2014,20076.25,20068.51,20125.58,20067.53,58.05,70710224,2298.63,2298.37,2300.99,2294.08,6.91,534057824
28/08/2014,20103.36,20100.91,20115.97,20072.64,43.33,87858464,2299.02,2296.68,2299.02,2291.62,7.4,536921664
29/08/2014,20028.62,20093.78,20028.62,19870.39,158.23,83163808,2286.01,2294.69,2286.01,2268.04,17.97,512915072
30/08/2014,19913.16,19971.13,19918.17,19784.77,133.4,84384904,2274.02,2280.9,2279.09,2267.21,11.88,502336864
31/08/2014,19923.81,19864.09,19967.73,19845.99,121.74,89087872,2285.59,2278.87,2289.14,2272.44,16.7,547310912
01/09/2014,19858.34,19890.94,19922.75,19831.09,91.66,98520960,2276.69,2279.55,2283.97,2271.65,12.32,576083840
02/09/2014,19964.21,19884.91,20081.48,19964.21,117.27,91768408,2288.54,2280.85,2298.31,2287.88,10.43,536902976
03/09/2014,20025.61,20071.46,20094.95,20002.81,92.14,122560864,2294.28,2297.42,2296.18,2288.57,7.61,666246784
04/09/2014,20107.62,20052.42,20155.35,20068.68,86.67,122560864,2295.87,2292.56,2299.4,2290.16,9.24,666246784
05/09/2014,20049.29,20090.29,20068.28,20015.33,52.95,92969184,2289.55,2293.08,2295.91,2285.38,10.53,578577920
06/09/2014,20061.73,20054.34,20206.36,20061.73,144.63,84389024,2296.7,2294.67,2311.08,2296.61,14.47,521320128
07/09/2014,20211.23,20172.4,20298.21,20204.76,93.45,79946176,2312.27,2307.87,2319.23,2311.1,8.13,552145088
08/09/2014,20338.54,20269.37,20441.48,20322.95,118.53,88863568,2321.72,2316.1,2331.58,2321.42,10.16,610653760
09/09/2014,20374.22,20412.16,20504.41,20374.02,130.39,71187160,2326.12,2328.25,2337.58,2322.17,15.41,487223840
10/09/2014,20504.27,20504.41,20620.45,20496.03,124.42,111104616,2335.58,2337.58,2351.3,2334.81,16.49,769353088
11/09/2014,20627.31,20611.86,20639.87,20556.83,83.04,106054928,2349.64,2349.25,2351.31,2338.87,12.44,658417408
12/09/2014,20564.13,20619.77,20624.05,20532.61,91.44,83357808,2343.01,2347.22,2351.16,2339.58,11.58,529614144
13/09/2014,20564.13,20619.77,20624.05,20532.61,91.44,75137728,2343.01,2347.22,2351.16,2339.58,11.58,491616768
14/09/2014,20663.43,20624.05,20757.64,20663.37,94.27,79610408,2354.91,2351.16,2366.71,2354.91,11.8,518955680
15/09/2014,20715.41,20743,20781.59,20692.39,89.2,72665112,2361.11,2365.38,2365.13,2358.34,6.79,498067968
16/09/2014,20817.21,20775.6,20840.7,20746.41,94.29,88722584,2367.5,2362.82,2368.26,2355.09,13.17,546572160
17/09/2014,20751.91,20810.32,20821.76,20733.95,87.81,76664336,2355.73,2363.81,2367.34,2352.87,14.47,514692928
18/09/2014,20808.71,20821.76,20851.33,20774.76,76.57,86041760,2365.23,2367.34,2371.54,2361.87,9.67,532686368
19/09/2014,20833.88,20837.44,20841.24,20781.21,60.03,77941888,2366.08,2369.75,2367.79,2358.96,8.83,471549472
20/09/2014,20957.29,20812.24,21169.11,20957.29,211.82,65804868,2380.13,2363.64,2400.98,2380.13,20.85,446149088
21/09/2014,21128.91,21115.55,21129.2,20996.61,132.59,80396000,2394.75,2395.96,2394.75,2380.17,14.58,538715712
