_id,screen_name,name,followers,created_at,friends_count,location,ntweets,verified,geo_enabled,nOriginal,nRT,nTotal
519549340,MariaPuchaes3,María,805,2012-03-09T14:55:57.000Z,367,Redován-Torrevieja    ,20434,false,true,13,0,13
166291835,epitaphps,epitaphps,980,2010-07-13T20:10:31.000Z,1009,,21915,false,true,2,0,2
422802945,pauubarrosoo,Pαu.,566,2011-11-27T18:18:08.000Z,424,,20683,false,true,30,0,30
368215988,mammagallina,mammagallina,67,2011-09-05T08:28:42.000Z,282,de un mundo raro,932,false,true,13,0,13
713242410,winterwodpecker,Los Mundos de Coralive,75,2012-07-23T22:29:01.000Z,223,Valencia,1512,false,true,22,0,22
799060603,CarlossFabricio,Carlos Fabricio,1398,2012-09-02T21:15:20.000Z,192,"Madrid, Comunidad de Madrid",5303,false,true,20,0,20
582923305,Estela_algo,Estela Alonso Gonzal,24,2012-05-17T16:25:22.000Z,47,,508,false,true,2,0,2
318077489,JacquesMunoz,Jacques Munoz,584,2011-06-15T22:55:55.000Z,1554,Sant Boi de Llobregat,5042,false,true,4,0,4
409525207,LosdulcesdeAlma,Alma Moreno,802,2011-11-10T21:27:25.000Z,176,"San Martín de Valdeiglesias, E",3202,false,true,26,0,26
102667693,martaalija,Marta,426,2010-01-07T12:45:34.000Z,703,"Cádiz, España",25822,false,false,94,0,94
404001889,sheylafh,SHEYLA,1616,2011-11-03T09:23:24.000Z,3112,"Sástago, España",14692,false,true,14,0,14
1876030920,luzurbano3,luz urbano,86,2013-09-17T16:21:38.000Z,432,"Pradejón, España",6911,false,true,21,0,21
49842850,Stubylok, ⓅⒾⓁⒾ ⓃⓄⓋⓄ ,483,2009-06-23T01:37:19.000Z,559,"Vilagarcía de Arousa, España",15484,false,true,121,0,121
472967786,Mary_ElRezz,Mary El Rezz,42,2012-01-24T14:06:28.000Z,241,"vallecas, madrid, españa ",506,false,true,2,0,2
357193716,hugo_alexis10,Hugo 💙,314,2011-08-18T00:23:06.000Z,468,,19071,false,true,21,0,21
409766030,kabbyforever,*K@bby*forever*3,47,2011-11-11T05:53:08.000Z,252,España,1348,false,true,77,0,77
151515589,JoseAngelTL,Jose Angel Torres,175,2010-06-03T15:43:18.000Z,632,"Villaconejos, madrid, España",2263,false,true,11,0,11
4821880871,plsanjuanazche,🚔PolicíaLocal SJ👮‍♂️,1349,2016-01-17T19:10:26.000Z,210,"San Juan de Aznalfarache, Espa",1850,false,true,6,0,6
74675303,soniamonroy,SONIA MONROY,45899,2009-09-16T07:18:36.000Z,163,"Hollywood, Los Angeles. CA",4764,true,true,6,0,6
107574625,dmentesveloces,DMENTESVELOCES,879,2010-01-23T01:20:21.000Z,834,España,14470,false,true,83,0,83
2852161145,FelixVaper,2Vapers 2Furious,2364,2014-10-30T20:54:05.000Z,290,"Granada, Andalucía",5370,false,true,37,0,37
922852362,vistetemas,ANTONIO MUÑOZ MARIN ,13,2012-11-03T09:52:17.000Z,14,BRENES   --SEVILLA,574,false,true,95,0,95
2839794603,GemaFuentesCano,Gema Fuentes Cano,283,2014-10-21T12:46:47.000Z,519,SAFA Alcalá la Real,4776,false,true,3,0,3
23431939,linandara,Alexandra Cook aka Linandara,774,2009-03-09T13:03:43.000Z,2623,Wales,18760,false,true,3,0,3
250195098,donjorgelazaro,Jorge Lázaro Molina,323,2011-02-10T16:22:23.000Z,1103,"Madrid, Spain",36754,false,true,68,0,68
401973623,Javigarcia_29,J29,901,2011-10-31T11:04:27.000Z,805,León. ,19670,false,true,17,0,17
281720074,MCLOPEZLILLO,M.CARMEN LOPEZ LILLO,105,2011-04-13T20:53:30.000Z,533,madrid,2327,false,true,6,0,6
293757609,PARDALETS,PARDALETS,218,2011-05-05T22:42:59.000Z,400,"valencia, españa",7760,false,true,63,0,63
182915721,Albamuse,Alba González Rouco,247,2010-08-25T18:20:35.000Z,1880,España,3681,false,true,15,0,15
1435945480987586561,Danny_hidalgo99,Danny🏳️‍🌈,268,2021-09-09T12:37:50.000Z,424,"Gijón, España",211,false,true,17,0,17
76135669,Sorianoramirez,Jennifer Soriano,1538,2009-09-21T20:36:41.000Z,2214,"Rivas-Vaciamadrid, España",19899,false,true,20,0,20
192609982,djverseonline,Dj Verse,33566,2010-09-19T17:11:31.000Z,358,"Fuenlabrada,Madrid",18057,true,true,25,0,25
147268479,jjbuendia,Juanjo Buendía 💙 Marketing Digital,2990,2010-05-23T17:26:46.000Z,2979,"Palma, pero suelo volar ✈️",17914,false,true,24,0,24
215961514,Gurygundi,𝙿𝚊𝚝𝚛𝚒𝚌𝚒𝚊 𝙻𝚕𝚊𝚛𝚎𝚗𝚊 🐺,1138,2010-11-15T12:19:27.000Z,468,#ElNorte #Slytherin ,54770,false,true,232,0,232
2237432778,librada_moreno,librada moreno,197,2013-12-09T10:33:32.000Z,220,,1717,false,true,10,0,10
107013178,ELBAVALLEJO,Elba Vallejo Folgueira,749,2010-01-21T09:51:26.000Z,946,Madrid,15393,false,true,13,0,13
161997182,RoBertiito10,Prince,394,2010-07-02T09:52:44.000Z,379,Madrid,7686,false,true,4,0,4
142647380,Megustaloqhaces,Megustaloquehaces,1472,2010-05-11T11:35:20.000Z,1937,Desde Mallorca con amor,6946,false,true,17,0,17
296306468,ftezanos,UD Las Palmas / NY Mets / Licey,370,2011-05-10T14:53:19.000Z,1387,🇪🇸,7901,false,true,12,0,12
208625160,elpatiodelmaest,elpatiodelmaestrazgo,308,2010-10-27T16:27:14.000Z,445,Villarroya de los P. Teruel,1260,false,true,20,0,20
418240748,ttanttaamaya,Amaya,128,2011-11-21T22:52:04.000Z,289,,4988,false,true,10,0,10
285819521,txecinco,Jose Maria Gonzalez,147,2011-04-21T21:02:55.000Z,134,Segovia,3771,false,true,6,0,6
557076972,annetapedro,anna maria pedro 🎗,1030,2012-04-18T16:06:55.000Z,1539,BCN,21696,false,true,11,0,11
50021837,OscarSalasM,Oscar Salas,403,2009-06-23T16:24:40.000Z,237,"Tarragona, Spain",3533,false,true,3,0,3
278164046,jdpblanco,Jonathan dPB,25,2011-04-06T18:51:15.000Z,43,,2271,false,true,58,0,58
284175539,Sara15896,Saaarii,251,2011-04-18T19:39:34.000Z,715,"Madrid, Comunidad de Madrid",3115,false,true,10,0,10
2888045993,rachelflowerss,Raquel FE (ella/she/her),171,2014-11-22T16:56:05.000Z,1591,Madrid,2973,false,true,30,0,30
157419761,carmenespino,Carmen Espinosa,1423,2010-06-19T19:16:46.000Z,835,Madrid,45255,false,true,28,0,28
472047627,MartaDomeenech,Marta Domenech 🖤,694,2012-01-23T14:59:27.000Z,686,Torreblanca,20608,false,true,20,0,20
15413795,DioxCorp,DioxCorp,2550,2008-07-13T10:38:06.000Z,1090,Madrid // León 🇪🇸,38386,false,true,73,0,73
611877426,smt_1998,Srta.Merino,267,2012-06-18T16:16:01.000Z,233,"Pinto, España",16923,false,true,12,0,12
424260207,LeyreYoldi98,leyre🌹,310,2011-11-29T15:16:45.000Z,293,Santander-Faltzes-Burgos,39977,false,true,14,0,14
192019929,carolinarec,Carolina 🎗,98,2010-09-17T23:54:26.000Z,146,"Barcelona, Spain",7146,false,true,6,0,6
384888115,LaFlorAzul_es,LaFlorAzul,351,2011-10-04T14:14:47.000Z,503,"Badajoz, Spain",2394,false,true,59,0,59
373511602,rafacanogomez,Raffa Cano _music,329,2011-09-14T18:17:57.000Z,1220,,9211,false,true,59,0,59
703568000935395329,FreeWaterman,Francisco Rodriguez,21,2016-02-27T13:10:57.000Z,24,"A Coruña, Galicia",614,false,true,12,0,12
1148842548,ClubOlivar,Club Olivar Quinto,118,2013-02-04T19:19:05.000Z,33,"Dos Hermanas, España",81,false,true,10,0,10
1704567841,Organicmens,Organic Madrid Club,8836,2013-08-27T12:13:24.000Z,1869,Madrid,3966,false,true,26,0,26
171127520,Susan_db,Susana Pulido,612,2010-07-26T16:35:22.000Z,844,Sevilla,21361,false,true,14,0,14
2422475431,Mara_Guil,Mara Guil,1168,2014-04-01T18:08:59.000Z,1726,"Madrid, Comunidad de Madrid",2924,false,true,34,0,34
65769838,Fabittax,Fabi,685,2009-08-14T23:45:48.000Z,278,"Madrid, Spain",127247,false,true,431,0,431
171432221,pangea_ele,Elena SaveThePlanet,423,2010-07-27T09:50:13.000Z,382,Madrid,17579,false,true,43,0,43
1114203034735738881,mrib_as,MKR,20,2019-04-05T16:27:59.000Z,150,"Eivissa, España",52,false,true,3,0,3
1254448067287363584,pedromcejudo,Pedro M Cejudo,59,2020-04-26T16:31:54.000Z,61,"Lena, España",72,false,true,21,0,21
508730399,NacheteUri,Nacho Uriel,525,2012-02-29T11:12:59.000Z,491,"Soria, España",4950,false,true,5,0,5
112288331,maykolizate,Maykol,59452,2010-02-07T23:17:52.000Z,315,Castellón (Spain),8190,false,true,18,0,18
1703160121,ACUPRadio,ACUP Radio,774,2013-08-26T22:54:00.000Z,63,Palencia.  Tlf: 979 10 20 81,4059,false,true,19,0,19
200460180,bapesa_,BAPESA,1381,2010-10-09T10:45:48.000Z,1961,Pontevedra,9162,false,true,41,0,41
1595211942,JRdi59,JoRdi59 TaXi_JoRdi,109,2013-07-15T07:24:23.000Z,214,Calonge i Palamós. Girona,4839,false,true,51,0,51
626129226,agusmazzi7elli,Agus ⚡,217,2012-07-04T01:27:47.000Z,665,"Barcelona, España",9712,false,true,1,0,1
3347486092,noeliacriado_c,Noelia Criado,90,2015-06-27T11:03:11.000Z,255,Madrid,4221,false,true,24,0,24
177569256,wmelon84,avelino©,253,2010-08-12T13:50:45.000Z,700,,8419,false,true,16,0,16
169248666,pamawy,Just 6,235,2010-07-21T22:18:37.000Z,815,Salamanca,27277,false,true,11,0,11
295389401,VictorCastuera,Víctor Animador TV,4789,2011-05-08T22:54:40.000Z,1998,,3021,false,true,13,0,13
4247801,luisjorge54,Jorge,279,2007-04-11T21:41:53.000Z,925,Barcelona (Spain),8265,false,true,35,0,35
1437048257289539589,ammoniite_,𝒂𝒎𝒎𝒐𝒏𝒊𝒊𝒕𝒆,17,2021-09-12T13:40:28.000Z,44,"Community of Valencia, Spain",98,false,true,35,0,35
1889702970,sergidomfer,Sergio Domínguez,228,2013-09-21T10:31:20.000Z,729,Valdefuentes de Sangusín,3215,false,true,5,0,5
514466226,Belgiallo,Nuzurut,525,2012-03-04T15:40:30.000Z,354,Por ahi perdida,18946,false,true,22,0,22
844552032157650945,vinilosymas_es,Vinilosymas.es,298,2017-03-22T14:11:10.000Z,177,"Baena, España",390,false,true,22,0,22
115083721,RafaAlcaide,Rafa,311,2010-02-17T15:18:51.000Z,962,Córdoba,15313,false,true,42,0,42
490380566,Rosana_m_arana,Rosana,359,2012-02-12T14:10:09.000Z,473,,2279,false,true,2,0,2
1369034164155129862,almeria_existe,Almeria Existe,52,2021-03-08T21:16:04.000Z,65,,126,false,true,78,0,78
148761863,Luiky9,Luis Vicente Labella López,107,2010-05-27T14:47:40.000Z,125,"37.195222,-3.601066",1818,false,true,27,0,27
69755223,Gussda050,Guss Martínez V.,659,2009-08-29T01:49:02.000Z,454,"Fuenlabrada de los Montes, Esp",36456,false,true,21,0,21
1534049106,TCarrizopc,Tatiana Proaño,478,2013-06-20T14:32:10.000Z,1050,España,1430,false,true,6,0,6
381014235,FernandoJurado6,Never give up,1536,2011-09-27T16:13:52.000Z,527,"Sevilla, España",51301,false,true,130,0,130
291934214,Barrero_jose,José  Maria Barrero,1104,2011-05-02T21:07:03.000Z,1784,sevilla,55352,false,true,37,0,37
2961245014,romaclarkadam,olga anikina,385,2015-01-05T00:18:56.000Z,555,Pinoso,3470,false,true,7,0,7
304649423,enegueva,EneidaIshai Peluquería y Estética Unisex,88,2011-05-24T21:40:48.000Z,259,Santa Cruz de tenerife España,169,false,true,4,0,4
1887602749,RuthGonzalezSMP,Ruth González ,67,2013-09-20T19:29:48.000Z,373,Gredos .! ,996,false,true,2,0,2
2619524632,PodemRiba_roja,Podemos/Podem Riba-Roja,1679,2014-06-18T08:41:30.000Z,1083,Riba-roja de Túria (València),3115,false,true,14,0,14
792019202752274433,gonzaaloriv,Yung Litost,164,2016-10-28T15:04:27.000Z,198,"Badajoz, España",1502,false,true,32,0,32
845478488,esterfernandezr,Ester Fernandez Ruiz,360,2012-09-25T12:57:01.000Z,355,España,7376,false,true,80,0,80
1446522456,Nazaretmartins,Nazaret Mღrtin,412,2013-05-21T14:53:24.000Z,832,"Isla Cristina, España",5140,false,true,54,0,54
3050173383,damasofttic,D@masoft TIC,103,2015-02-21T17:27:11.000Z,98,polinya,709,false,true,93,0,93
264350276,Martista_TS,Marta TS,91,2011-03-11T19:20:32.000Z,334,Moratalaz,1099,false,true,29,0,29
408708513,_lsm17_,🇹🇩𝐿𝑎𝑢𝑟𝑒𝑎𝑛 𝑆𝑒𝑟𝑔𝑖𝑢 𝑀𝑎𝑟𝑐𝑢🇪🇸۞,377,2011-11-09T19:49:42.000Z,296," Madrid Perales de Tajuña",5452,false,true,35,0,35
1278015182,Cristinamaro,Cristina Maró,346,2013-03-18T15:19:57.000Z,95,"Vigo, España",583,false,true,13,0,13
300153830,FieraFiestera,MaaRyy ;) :),101,2011-05-17T09:01:25.000Z,166,Jaen,13903,false,true,9,0,9
844550034,eunice_neres,Eunice Neres,199,2012-09-25T00:23:46.000Z,720,"El Puerto de Santa María, España",2076,false,true,10,0,10
1090194829420699648,VivaPalencia,Viva Palencia Viva,375,2019-01-29T10:27:56.000Z,267,pALENCIA,513,false,true,7,0,7
1316862031,pidybi,𝔓𝔦𝔬𝔱𝔯 𝔇𝔶𝔟𝔦𝔢𝔠,539,2013-03-30T17:25:49.000Z,497,"Barcelona, Spain",620603,false,true,18,0,18
66199228,Joseluisferrero,Jose Luis Ferrero,3228,2009-08-16T21:38:36.000Z,454,españa y el mundo,12771,false,true,23,0,23
288396917,marissaCaracena,Ma Mcrae,49,2011-04-26T19:45:36.000Z,16,"Murcia, Región de Murcia",808,false,true,2,0,2
200541776,AgustinLowpozi,Agustin de la Poza,299,2010-10-09T15:34:33.000Z,458,"Rota, España",2016,false,true,239,0,239
48687219,lupindelagash,@lupindelagash,65,2009-06-19T12:05:06.000Z,226,Barcelona,1626,false,true,34,0,34
3404236917,MostolesNoVello,No+VelloMostoles,97,2015-08-05T15:02:02.000Z,129,"Móstoles, España",702,false,true,21,0,21
220174978,NorbyDecibel,𝄢 𝔹𝕒𝕛𝕚𝕤𝕥𝕒 𝔼𝕟𝕗𝕦𝕣𝕖𝕔𝕚𝕕𝕠 𝄞,628,2010-11-27T00:30:55.000Z,1490,Tus putas pesadillas,54331,false,true,31,0,31
344007948,Aitorkp2,Aitor Menta de Rayos,388,2011-07-28T12:07:22.000Z,785,,12699,false,true,13,0,13
93166089,ana__blanca,Ana__Blanca,646,2009-11-28T11:21:19.000Z,217,De donde nace el sol,61130,false,true,113,0,113
1009542745,AcademiaBaston,Academia Bastón,86,2012-12-13T19:18:38.000Z,304,"O Porriño, España",282,false,true,8,0,8
1275304160955699200,EltonPinell,Elton Pinell,36,2020-06-23T05:47:03.000Z,181,"Barcelona, España",374,false,true,53,0,53
219085149,ismaelnavarro73,ismael navarro,308,2010-11-23T22:02:01.000Z,244,Torrevieja ,2410,false,true,3,0,3
2902311,neojams,neojams,297,2007-03-29T22:25:14.000Z,435,Madrid/Segovia/Córdoba,11603,false,true,11,0,11
283023664,dvicente70,David Vicente,234,2011-04-16T12:15:14.000Z,700,Badalona,2724,false,true,5,0,5
566090650,Claudilla95,Claudia Estévez Martín,695,2012-04-29T07:49:32.000Z,456,,645,false,true,2,0,2
132589035,Jonhyto13,Jonhy Paz Madroño,172,2010-04-13T17:06:00.000Z,171,San Sebastián de los Reyes,889,false,true,9,0,9
141069521,ytatianac,Yeimy Tatiana,158,2010-05-07T03:23:45.000Z,956,Colombia,2498,false,true,23,0,23
516886171,alabertoooo,Alaberto,394,2012-03-06T20:58:48.000Z,327,"Madrid, Jerez, Ulster y Sligo",34952,false,true,151,0,151
1126733894,VictorJoseGlez,Víctor José González,142,2013-01-28T01:50:58.000Z,621,Benavente (Zamora) España,662,false,true,17,0,17
295171937,NataliaaLoa,Natalia Loa,1013,2011-05-08T14:14:23.000Z,585,,16038,false,true,3,0,3
1151652984,Laverbeke,Natalia Verbeke,26705,2013-02-05T18:36:14.000Z,387,,3311,true,true,56,0,56
1154932831,Marina__Fdez,𝑴𝒂𝒓𝒊𝒏𝒂,389,2013-02-06T19:52:14.000Z,110,🌍,7754,false,true,56,0,56
2780261897,guadalquiviract,Guadalquivir Activo,790,2014-09-22T13:24:21.000Z,1246,Córdoba,1551,false,true,18,0,18
784210740,missbd_,ற,797,2012-08-27T08:57:59.000Z,584,9 y ¾,21707,false,true,57,0,57
559803904,AnsumarEvil,Rafa 🎃,3326,2012-04-21T19:08:28.000Z,799,Sevilla,21983,false,true,65,0,65
943230391,chelodxastre,Chelo do Xastre,64,2012-11-12T10:20:03.000Z,399,Arteixo,234,false,true,8,0,8
765875049492582400,tonifaro,Toni Faro,89,2016-08-17T11:36:55.000Z,69,"Cataluña, España",280,false,true,12,0,12
437720808,jlramosmonzon,Jose L Ramos Monzón,72,2011-12-15T19:12:02.000Z,127,Vega de San Mateo,2677,false,true,8,0,8
1563054366,joseporrina7,JOSE PORRINA7,233,2013-07-02T12:39:53.000Z,282,"Alhama de Granada, España",6887,false,true,3,0,3
122954058,yulianauz,YULIANA URIBE Z.,89,2010-03-14T13:25:28.000Z,280,"MADRID, ESPAÑA",4991,false,true,24,0,24
242885648,JRGCyMAYAFotog,JRGC&MAYA Fotografía,71,2011-01-25T20:37:58.000Z,349,Santa Cruz de Teneirfe,3426,false,true,28,0,28
586894573,paulamaestro,PAULA ♛,456,2012-05-21T21:31:11.000Z,279,,17546,false,true,8,0,8
237053950,Antonio_CruzMa,Antonio Cruz,85,2011-01-11T23:56:26.000Z,585,huelva,1154,false,true,2,0,2
1089274789,AlbueraM_Foto,Albuera Morales Fotografía,279,2013-01-14T15:03:27.000Z,121,"Montoro, Córdoba.",719,false,true,7,0,7
451043206,tubalcon,La vida según Pipa _ j. javier Santana,552,2011-12-30T23:56:34.000Z,1145,Las Palmas de Gran Canaria,16572,false,true,85,0,85
233620467,Oxidesign_Noe,Noe Natur OXIDESIGN®,195,2011-01-03T18:15:25.000Z,307,Aguilar de Campóo,1163,false,true,62,0,62
363051524,ceciliagmz,Cecilia Gómez,7159,2011-08-27T13:03:19.000Z,778,,7929,false,true,28,0,28
581964087,alesibanez,Alejandro Ibañez,243,2012-05-16T14:32:31.000Z,207,,352,false,true,4,0,4
1370337682153439236,Costurerodevero,El costurero de Vero,29,2021-03-12T11:36:02.000Z,109,,168,false,true,57,0,57
70748585,ovihuertas,Ovi #CCOOseMueve✊,2199,2009-09-01T18:26:51.000Z,2807,Catalonia - Spain,42566,false,true,33,0,33
989597911,JM_Grimaldi,J.M. Grimaldi,791,2012-12-04T21:09:08.000Z,1517,Granada/Cádiz,2961,false,true,23,0,23
107858981,duendenocturno,Parker,112,2010-01-24T00:41:27.000Z,193,,2719,false,true,53,0,53
63793213,jldelapena,jose luis de la peña,5813,2009-08-07T18:25:12.000Z,782,,21762,false,true,18,0,18
242091396,estelamelcon,estela melcon,1307,2011-01-23T22:50:10.000Z,1730,"Benavides, León",35256,false,true,20,0,20
1375676485,_cunqueiro,BODEGAS CUNQUEIRO,1028,2013-04-23T23:02:00.000Z,1379,castrelo de miño,587,false,true,4,0,4
2262749897,danielacolomer,daniela colomer,79,2014-01-04T23:43:10.000Z,154,Mallorca ,1271,false,true,19,0,19
1067888378,vernlaird,Vern Laird,1015,2013-01-07T09:34:32.000Z,299,Los Angeles,7679,false,true,9,0,9
2152465694,feresman5,Manuel Fernández E.,1161,2013-10-24T07:39:11.000Z,516,Aquí mismo y ahora,36028,false,true,46,0,46
864392892,belitagl,Maribel García López/❤️,1287,2012-10-06T09:17:09.000Z,816,,6174,false,true,22,0,22
115355950,Cibeles_,Amaya R. Gil Pippino 🇪🇸🇦🇷🇮🇹,116,2010-02-18T11:48:59.000Z,199,Madrid,10152,false,true,26,0,26
389087782,Lande_12,Loco Carismático,483,2011-10-11T20:50:45.000Z,515,"Gasteiz, Venezuela. ",13715,false,true,55,0,55
2378565310,_yodana,ARREGLOS YODANA,156,2014-03-03T08:13:24.000Z,952,"Alcobendas, España",357,false,true,5,0,5
397617470,Capitan__n,Don Pach,62,2011-10-24T22:59:57.000Z,95,La Linea de la concepcion.,8352,false,true,40,0,40
1228796214067572736,Fjhonny4,🏴‍☠️𝔈𝔏 𝔓ℑℜ𝔄𝔗𝔄 ℜ𝔒𝔍𝔒 ۞,84,2020-02-15T21:40:31.000Z,210,,2952,false,true,34,0,34
401051993,Kikecalleja,Kike Calleja,22072,2011-10-29T23:59:26.000Z,1760,Madrid,4625,false,true,9,0,9
2824821220,adriultramarato,Sentir La Montaña,140,2014-10-12T10:49:55.000Z,303,"Ronda, España",968,false,true,6,0,6
741365706055417856,hijosdespartan,Hijos de Spartan 👨🏽‍🤝‍👨🏻🔞📵🚫🚯🚳🚱,146,2016-06-10T20:25:33.000Z,169,"Sevilla, España",1664,false,true,6,0,6
798677324078215168,e_d_u_23,Edu,419,2016-11-16T00:01:27.000Z,3732,"Santa Fe, Argentina",5297,false,true,10,0,10
452487233,Mussol81,IñakOn,203,2012-01-01T22:28:13.000Z,708,Encima de una moto,9765,false,true,5,0,5
150303636,paulapicero_,Pau✏,627,2010-05-31T16:02:44.000Z,378,"London, England",59772,false,true,13,0,13
1148908074,GonzaloGD_15,Gonzalo García,555,2013-02-04T19:50:26.000Z,2216,"Madrid, Comunidad de Madrid",559,false,true,11,0,11
172160927,Marcos18205,Marcos Taboas,219,2010-07-29T01:39:54.000Z,1686,Newark,9474,false,true,4,0,4
135088193,ArantzaArruti,Arantza Arruti Gómez,1028,2010-04-20T09:02:08.000Z,1269,Universidad de Deusto,4665,false,true,14,0,14
65327422,fabzare,raisa 🌻,1816,2009-08-13T09:41:37.000Z,707,"❀ Barcelona, Catalunya ❀",93549,false,true,110,0,110
180093284,afoone,Alfonso Tienda,1872,2010-08-18T20:38:37.000Z,2228,"Valencia, Spain",19376,false,true,2,0,2
387330116,FJOR95,Fco José Ortiz,981,2011-10-08T21:24:20.000Z,1291,Sevilla,25880,false,true,40,0,40
398579535,charlyfreire,Carlos Freire,966,2011-10-26T08:05:32.000Z,663,Valladolid,2542,false,true,3,0,3
745015101464412160,Tony46202056,Tony,5,2016-06-20T22:06:56.000Z,103,"Barcelona, España",81,false,true,6,0,6
361198708,MatiLR_10,MATÍAS LÓPEZ,853,2011-08-24T12:11:43.000Z,704,"Mérida-Madrid, España",26595,false,true,20,0,20
239965124,ruuudf,Ru,403,2011-01-18T21:12:33.000Z,332,"Aranjuez, España",10119,false,true,37,0,37
1427753105282699266,Tipsdesanqueen1,Tipsdesanqueen02,0,2021-08-17T22:04:26.000Z,24,,8,false,true,15,0,15
151799526,3Asesvino,3 Ases,2135,2010-06-04T08:08:13.000Z,2447,Quintanilla de Arriba (Va),1906,false,true,8,0,8
263359147,diegoarce_,🏳️‍🌈 Diego,900,2011-03-09T22:09:55.000Z,832,Madrid // Miranda de Ebro,14370,false,true,52,0,52
77720972,Ire_21,Ire 🐶🐱🎼📝🏳️‍🌈,112,2009-09-27T12:02:29.000Z,100,"Madrid, Spain",20770,false,true,16,0,16
398043359,EAntojito,El Antojito,683,2011-10-25T14:07:39.000Z,694,ELCHE,2210,false,true,28,0,28
198639865,Milanlomo,Miguel Angel Lopez Moreno,274,2010-10-04T21:27:19.000Z,555,Isla de Leon / San Fernando,4621,false,true,11,0,11
866495545,CRTartessos,C.R Tartessos de Huelva,1202,2012-10-07T15:24:01.000Z,743,"Huelva, Spain",2796,false,true,7,0,7
31390222,annacivis,anna civis vals,169,2009-04-15T11:56:25.000Z,547,annacivis@hotmail.com,1054,false,true,51,0,51
1846497242,anapsicomad,Ana,4487,2013-09-09T14:15:01.000Z,472,Madrid,5067,false,true,68,0,68
765151600197398528,motivate_radio,Motivate Radio,222,2016-08-15T11:42:12.000Z,165,"Puntallana, España",9762,false,true,34,0,34
185653593,sejorocky,Sejorocky,97,2010-09-01T14:25:14.000Z,321,"Madrid, España",490,false,true,22,0,22
203824744,NataliaGmzs,Natalia 🍕,521,2010-10-17T07:08:22.000Z,392,46. 58. 93.,22183,false,true,7,0,7
840563208,garciabriz,Alberto Garcia,82,2012-09-22T22:43:54.000Z,193,"Valencia, España",571,false,true,13,0,13
1619526708,santycarbonel,santi carbonell,503,2013-07-25T05:55:10.000Z,1596,valencia,3573,false,true,21,0,21
4909525545,GCFLAMENCO,GranCanariaFlamenco,351,2016-02-14T16:52:17.000Z,405,"C/ Perez del Toro, 10 - 35004 ",1416,false,true,12,0,12
1307297940,gabivicentegome,Gabriel Vicente Gome,169,2013-03-27T12:02:43.000Z,128,,2142,false,true,17,0,17
400187554,S_De_Sergio,"I'm a Mouse, DUH! 🐭",675,2011-10-28T16:47:54.000Z,2207,Grand Line.,26412,false,true,23,0,23
235999054,dukart_,dukart,198,2011-01-09T15:31:18.000Z,40,"Granada, España",23714,false,true,13,0,13
89165765,martuniki,Martu Garrote,27167,2009-11-11T11:43:18.000Z,3708,Madrid,266983,true,true,72,0,72
467888300,annaromartin,Murphy ⚓,324,2012-01-18T23:24:02.000Z,319,XXVII,8806,false,true,14,0,14
96368568,educarrizo,EduSánchez,507,2009-12-12T16:09:24.000Z,586,Reino de Leon,12618,false,true,37,0,37
884449370,Fofucan,Fofucan,76,2012-10-16T13:28:25.000Z,197,España,208,false,true,2,0,2
2174621246,anacrm10,Ana Cristina Romero,213,2013-11-04T19:31:24.000Z,564,"Sevilla, España",6936,false,true,17,0,17
188440406,Oskarfp,Oscar Fernandez Poza,151,2010-09-08T18:55:12.000Z,620,"Madrid, Comunidad de Madrid",4620,false,true,33,0,33
213619474,sito_ito,Sito-ito,150,2010-11-09T11:20:28.000Z,512,Normalmente por Málaga,4073,false,true,24,0,24
1537421106,icabenitez,icabenitez,1271,2013-06-21T22:16:24.000Z,1294,"Cádiz, España",12086,false,true,18,0,18
118352921,fvazquezmedem,Francisco Vázquez,2943,2010-02-28T11:53:22.000Z,1946,"Madrid ,Spain",26242,false,true,9,0,9
306220763,JuananMureddu,Juanan Mureddu,870,2011-05-27T14:09:23.000Z,666,Leganés,15766,false,true,22,0,22
358155571,autoescuelafiti,FITIPALDI,104,2011-08-19T13:32:56.000Z,140,MADRID CENTRO,762,false,true,3,0,3
1358957401,libreriaburo,Libreria Buro,74,2013-04-17T08:47:25.000Z,53,Avda. del Verdeo 41,106,false,true,11,0,11
823320488,mar_valerio,Mar Valerio,155,2012-09-14T13:41:06.000Z,527,,557,false,true,9,0,9
476889838,Evabarbeito,Eviña,287,2012-01-28T16:13:58.000Z,256,Madrid,6405,false,true,9,0,9
207924866,associacioamisi,AMISI,416,2010-10-26T09:24:49.000Z,272,Barcelona,2350,false,true,22,0,22
922961219329421312,fisioestevez82,@fisioestevez82,199,2017-10-24T23:01:17.000Z,503,"El Verger, España",396,false,true,8,0,8
867028282805452801,ProtecSuances,ProtecCivilSuances,610,2017-05-23T14:43:46.000Z,239,"Suances, España",1261,false,true,16,0,16
1567810566,cdsobradillofc,C.D.Sobradillo,3237,2013-07-04T09:57:22.000Z,2798,"  Santa Cruz de Tenerife ",10183,false,true,55,0,55
246837853,Kutxi_Pacheco,kutxipacheco_photo,2478,2011-02-03T15:35:55.000Z,757,Madrid,6176,false,true,15,0,15
57988913,rocioggasque,Rocio Gonzalez Gasqu,3239,2009-07-18T17:53:23.000Z,3318,Valencia,3908,false,true,26,0,26
26592794,felipegarona,Manuel Felipe Garoña,639,2009-03-25T21:11:37.000Z,791,Andalucía,3601,false,true,14,0,14
