"ANO","MES","DIA","HORA","6","7","8","9","10","12","14"
2020,11,13,13,0.3,36,56,10,16,110,26.55
2020,11,13,14,0.3,31,57,12,18,104,26.04
2020,11,13,15,0.3,26,58,13,20,99,28.64
2020,11,13,16,0.3,27,62,7,14,103,28.64
2020,11,13,17,0.2,30,64,9,16,110,27.45
2020,11,13,18,0.5,64,83,9,17,182,11.94
2020,11,13,19,0.8,114,93,16,27,268,7.35
2020,11,13,20,0.6,98,88,16,26,238,7.28
2020,11,13,21,0.7,108,88,17,26,253,7.34
2020,11,13,22,0.8,113,85,15,24,258,7.32
2020,11,13,23,0.7,94,74,14,23,218,7.28
2020,11,13,24,0.6,85,67,18,26,197,7.3
2020,11,14,1,0.5,73,58,16,22,170,7.09
2020,11,14,2,0.5,70,56,17,23,162,10.21
2020,11,14,3,0.5,67,51,15,22,153,7.02
2020,11,14,4,0.4,56,48,14,19,134,6.78
2020,11,14,5,0.4,45,47,13,18,116,6.83
2020,11,14,6,0.4,41,43,9,14,106,6.94
2020,11,14,7,0.4,44,46,10,14,114,6.93
2020,11,14,8,0.4,47,43,13,19,115,7.07
2020,11,14,9,0.5,71,47,10,15,157,7.24
2020,11,14,10,0.4,72,57,21,26,167,8.19
2020,11,14,11,0.4,57,60,24,30,148,10.44
2020,11,14,12,0.4,61,60,22,27,154,10.3
2020,11,14,13,0.3,59,62,24,29,152,11.71
2020,11,14,14,0.3,52,60,19,24,140,13.31
2020,11,14,15,0.3,48,59,16,21,133,14.37
2020,11,14,16,0.3,44,57,19,24,125,11.74
2020,11,14,17,0.4,42,57,23,28,121,10.64
2020,11,14,18,0.4,49,60,21,26,135,8.97
2020,11,14,19,0.4,49,58,20,26,133,8.61
2020,11,14,20,0.4,58,58,21,27,147,8.35
2020,11,14,21,0.6,70,60,27,34,168,8.18
2020,11,14,22,0.6,91,60,23,30,199,8.23
2020,11,14,23,0.6,67,56,20,27,159,8.19
2020,11,14,24,0.6,65,57,21,28,157,8.33
2020,11,15,1,0.7,62,50,20,27,144,8.23
2020,11,15,2,0.6,62,47,20,28,143,8.37
2020,11,15,3,0.5,60,48,22,29,140,8.39
2020,11,15,4,0.3,44,41,30,36,109,11.5
2020,11,15,5,0.2,34,31,24,29,83,18.07
2020,11,15,6,0.2,27,30,19,21,70,22.4
2020,11,15,7,0.2,27,33,6,7,75,19.68
2020,11,15,8,0.2,30,38,5,6,83,16.1
2020,11,15,9,0.2,32,34,8,9,84,11.96
2020,11,15,10,0.2,36,35,10,12,89,11.32
2020,11,15,11,0.2,34,39,13,14,91,14.91
2020,11,15,12,0.2,27,40,9,11,81,17.49
2020,11,15,13,0.2,17,35,10,12,61,23.83
2020,11,15,14,0.2,11,31,14,16,49,23.1
2020,11,15,15,0.2,10,32,13,15,48,22.08
2020,11,15,16,0.2,10,32,7,10,47,23.73
2020,11,15,17,0.2,8,29,6,9,41,25.71
2020,11,15,18,0.2,10,32,10,13,48,23.11
2020,11,15,19,0.2,15,37,5,8,60,19.4
2020,11,15,20,0.2,23,40,5,8,75,15.79
2020,11,15,21,0.2,28,39,8,11,82,14.1
2020,11,15,22,0.3,44,43,11,15,111,9.54
2020,11,15,23,0.5,74,46,10,14,160,9.35
2020,11,15,24,0.5,85,43,6,12,174,9.44
2020,11,16,1,0.5,99,41,9,15,192,8.53
2020,11,16,2,0.5,99,37,12,18,189,8.15
2020,11,16,3,0.4,84,33,13,16,161,8.23
2020,11,16,4,0.4,77,33,6,9,151,8.14
2020,11,16,5,0.3,63,31,3,4,128,8.31
2020,11,16,6,0.3,61,33,6,9,126,8.37
2020,11,16,7,0.3,56,32,4,7,118,8.88
2020,11,16,8,0.7,130,54,8,10,253,8.27
2020,11,16,9,0.9,176,53,15,18,322,8.02
2020,11,16,10,0.8,198,55,26,31,359,9.15
2020,11,16,11,0.5,129,51,21,25,249,10.11
2020,11,16,12,0.3,81,63,11,15,186,11.04
2020,11,16,13,0.3,68,62,18,24,167,11.91
2020,11,16,14,0.3,50,55,15,21,132,13.56
2020,11,16,15,0.3,32,49,6,11,98,18.42
2020,11,16,16,0.2,22,46,9,12,80,25.07
2020,11,16,17,0.2,17,45,4,7,71,28.42
2020,11,16,18,0.3,19,50,8,12,79,23.08
2020,11,16,19,0.6,78,72,11,18,192,9.16
2020,11,16,20,0.7,131,73,14,24,274,8.29
2020,11,16,21,1.1,218,78,19,32,413,8.26
2020,11,16,22,1,189,72,27,41,362,8.35
2020,11,16,23,0.6,110,57,21,29,225,8.2
2020,11,16,24,0.6,87,50,11,16,183,7.88
2020,11,17,1,0.6,86,45,14,20,176,7.75
2020,11,17,2,0.5,76,37,15,20,153,7.54
2020,11,17,3,0.5,69,35,13,18,141,7.54
2020,11,17,4,0.4,52,33,17,20,113,7.22
2020,11,17,5,0.3,41,31,8,8,93,7.35
2020,11,17,6,0.3,62,33,9,12,128,7.27
2020,11,17,7,0.6,107,34,12,16,198,7.23
2020,11,17,8,0.8,133,39,14,19,243,7.08
2020,11,17,9,0.7,122,40,21,27,227,7.29
2020,11,17,10,0.8,137,52,18,26,262,7.86
2020,11,17,11,0.5,104,66,13,23,226,8.54
2020,11,17,12,0.4,86,59,24,34,192,8.92
2020,11,17,13,0.4,76,57,24,36,174,9.77
2020,11,17,14,0.3,71,55,24,37,164,10.22
2020,11,17,15,0.3,67,55,29,40,157,10.87
2020,11,17,16,0.3,64,60,30,39,157,11.83
2020,11,17,17,0.4,69,64,26,33,170,10.86
2020,11,17,18,0.5,89,65,29,37,201,8.58
2020,11,17,19,0.5,122,65,24,33,252,8.16
2020,11,17,20,0.5,124,60,18,27,251,8.04
2020,11,17,21,0.5,114,60,16,22,236,8.14
2020,11,17,22,0.5,124,58,11,15,249,8.11
2020,11,17,23,0.6,136,61,16,19,269,8
2020,11,17,24,0.7,127,58,11,15,252,7.87
2020,11,18,1,0.6,121,53,17,21,239,7.71
2020,11,18,2,0.6,109,50,15,17,217,7.65
2020,11,18,3,0.6,108,44,12,15,209,7.71
2020,11,18,4,0.5,95,44,16,19,189,7.88
2020,11,18,5,0.5,74,39,15,17,153,7.53
2020,11,18,6,0.4,65,41,13,15,140,7.71
2020,11,18,7,0.4,53,39,14,20,120,7.61
2020,11,18,8,0.5,64,40,17,24,138,7.57
2020,11,18,9,0.5,73,51,19,27,162,7.86
2020,11,18,10,0.4,55,56,18,27,140,10.65
2020,11,18,11,0.3,37,53,10,14,110,13.7
2020,11,18,12,0.3,37,56,5,9,114,12.39
2020,11,18,13,0.3,38,59,1,1,116,14.05
2020,11,18,14,0.4,47,58,7,11,130,14.94
2020,11,18,15,0.4,36,55,27,35,110,17.51
2020,11,18,16,0.4,28,53,20,27,96,18.39
2020,11,18,17,0.4,29,56,14,20,101,16.35
2020,11,18,18,0.4,39,63,23,30,123,10.46
2020,11,18,19,0.4,50,62,21,29,139,8.23
2020,11,18,20,0.5,65,58,18,24,157,7.93
2020,11,18,21,0.5,68,55,19,26,160,7.68
2020,11,18,22,0.6,74,50,14,19,165,7.46
2020,11,18,23,0.6,70,45,11,15,152,7.42
2020,11,18,24,0.5,59,40,12,16,131,7.43
2020,11,19,1,0.4,47,35,9,11,108,7.47
2020,11,19,2,0.4,36,29,12,16,84,7.3
2020,11,19,3,0.4,36,26,11,14,82,7.3
2020,11,19,4,0.3,34,24,14,17,76,7.07
2020,11,19,5,0.3,33,23,12,16,73,7.12
2020,11,19,6,0.3,40,24,15,19,85,7.24
2020,11,19,7,0.4,60,25,15,18,118,7.13
2020,11,19,8,0.6,82,30,13,17,156,7.07
2020,11,19,9,0.8,131,39,21,28,241,7.13
2020,11,19,10,0.7,118,52,22,34,234,7.79
2020,11,19,11,0.6,98,52,26,38,203,8.29
2020,11,19,12,0.7,101,59,26,40,213,9.14
2020,11,19,13,0.4,49,52,11,27,127,14.9
2020,11,19,14,0.3,30,50,12,24,97,18.36
2020,11,19,15,0.4,32,56,13,24,105,18.03
2020,11,19,16,0.3,30,58,11,21,103,18.26
2020,11,19,17,0.4,36,64,12,23,119,14.51
2020,11,19,18,0.5,55,74,11,23,158,8.74
2020,11,19,19,1.8,257,104,18,40,498,7.72
2020,11,19,20,0.6,114,79,23,56,253,11.77
2020,11,19,21,0.5,74,69,8,18,182,9.02
2020,11,19,22,0.4,42,59,12,19,123,13.21
2020,11,19,23,0.4,30,54,8,13,100,13.99
2020,11,19,24,0.3,23,45,8,12,80,17.96
2020,11,20,1,0.2,15,38,3,4,61,23.74
2020,11,20,2,0.2,10,32,6,7,46,27.07
2020,11,20,3,0.2,11,31,3,5,49,24.69
2020,11,20,4,0.2,11,29,2,5,47,20.23
2020,11,20,5,0.2,18,32,5,8,60,11.34
2020,11,20,6,0.2,25,35,5,7,73,11.01
2020,11,20,7,0.3,28,44,7,8,87,11.96
2020,11,20,8,0.6,81,53,8,8,177,7.63
2020,11,20,9,0.8,97,52,9,16,201,7.29
2020,11,20,10,0.5,76,55,13,21,170,8.97
2020,11,20,11,0.4,61,59,14,20,152,14.34
2020,11,20,12,0.4,40,55,9,14,116,19.49
2020,11,20,13,0.3,28,49,4,10,92,23.54
2020,11,20,14,0.3,27,40,3,8,82,25.4
2020,11,20,15,0.3,26,44,8,12,84,29.91
2020,11,20,16,0.3,24,46,10,13,84,32.36
2020,11,20,17,0.3,25,53,11,14,91,28.78
2020,11,20,18,0.4,46,73,11,15,143,21.46
2020,11,20,19,1.1,217,118,10,19,452,9.14
2020,11,20,20,1.8,321,140,23,39,632,5.97
2020,11,20,21,0.9,84,83,19,31,211,5.76
2020,11,20,22,1.4,201,93,20,31,402,5.9
2020,11,20,23,1.1,123,80,19,30,270,5.93
2020,11,20,24,0.8,85,68,17,26,199,5.94
2020,11,21,1,0.7,75,60,13,20,174,5.92
2020,11,21,2,0.5,31,46,12,17,93,5.65
2020,11,21,3,0.3,13,39,11,14,59,6.14
2020,11,21,4,0.3,3,29,9,12,33,7.29
2020,11,21,5,0.3,10,29,6,9,45,5.84
2020,11,21,6,0.4,14,32,11,14,53,5.68
2020,11,21,7,0.3,14,29,12,15,51,7.37
2020,11,21,8,0.4,41,36,10,13,99,6.04
2020,11,21,9,0.4,52,39,11,14,118,6.53
2020,11,21,10,0.5,62,46,12,16,140,9.34
2020,11,21,11,0.5,38,46,17,23,105,17.4
2020,11,21,12,0.3,20,36,13,17,66,34.68
2020,11,21,13,0.3,15,30,5,8,54,40.06
2020,11,21,14,0.3,14,30,9,13,51,46.11
2020,11,21,15,0.3,17,34,6,11,61,46.4
2020,11,21,16,0.3,13,31,8,13,51,52.89
2020,11,21,17,0.2,11,35,10,14,53,50.71
2020,11,21,18,0.5,52,73,8,13,153,21.28
2020,11,21,19,1,110,99,14,25,267,5.78
2020,11,21,20,0.7,63,91,20,29,188,5.88
2020,11,21,21,0.7,62,82,20,29,177,5.66
2020,11,21,22,0.7,75,82,17,24,196,5.53
2020,11,21,23,0.7,70,76,21,29,184,5.56
2020,11,21,24,0.7,62,69,17,24,164,5.44
2020,11,22,1,0.6,49,60,16,23,136,5.77
2020,11,22,2,0.4,18,49,16,21,77,5.62
2020,11,22,3,0.3,4,38,13,17,45,6.79
2020,11,22,4,0.3,2,30,10,13,33,10.99
2020,11,22,5,0.3,6,31,10,12,41,8.75
2020,11,22,6,0.3,12,33,12,15,52,6.47
2020,11,22,7,0.4,16,33,10,12,58,6.3
2020,11,22,8,0.4,20,33,10,13,64,6
2020,11,22,9,0.4,37,36,11,14,93,6.85
2020,11,22,10,0.5,60,43,12,17,135,9.16
2020,11,22,11,0.5,49,43,17,23,119,15.34
2020,11,22,12,0.4,23,40,15,21,75,30.53
2020,11,22,13,0.4,21,41,11,17,74,38.97
2020,11,22,14,0.3,15,34,12,17,56,50.21
2020,11,22,15,0.3,10,30,10,16,46,54.63
2020,11,22,16,0.3,9,31,8,12,44,56.95
2020,11,22,17,0.3,7,36,8,12,47,53.77
2020,11,22,18,0.4,30,69,10,15,114,24.3
2020,11,22,19,0.7,104,102,12,23,262,5.93
2020,11,22,20,1.1,171,117,22,36,380,5.92
2020,11,22,21,1.4,213,120,29,46,446,5.96
2020,11,22,22,0.6,45,72,23,36,140,5.99
2020,11,22,23,0.6,44,66,17,25,134,5.99
2020,11,22,24,0.6,40,56,15,22,117,6.1
2020,11,23,1,0.5,33,49,16,21,99,5.94
2020,11,23,2,0.4,18,40,12,16,67,6.13
2020,11,23,3,0.4,13,34,15,19,55,5.8
2020,11,23,4,0.4,15,30,15,19,54,5.68
2020,11,23,5,0.4,20,28,15,18,59,5.84
2020,11,23,6,0.4,19,29,16,19,58,5.99
2020,11,23,7,0.5,48,33,15,18,106,6.01
2020,11,23,8,0.7,89,41,16,19,176,5.99
2020,11,23,9,0.9,152,54,21,27,286,5.84
2020,11,23,10,0.7,118,54,23,31,235,7.32
2020,11,23,11,0.7,127,66,19,29,260,9.26
2020,11,23,12,0.6,111,73,21,34,243,12.31
2020,11,23,13,0.4,63,61,22,36,157,19.24
2020,11,23,14,0.3,42,55,15,27,120,24.93
2020,11,23,15,0.3,35,55,13,24,108,30.96
2020,11,23,16,0.3,26,54,17,26,94,35.58
2020,11,23,17,0.3,25,58,16,23,97,32.51
2020,11,23,18,0.6,136,98,19,29,307,7.78
2020,11,23,19,1.3,290,139,20,38,584,6.04
2020,11,23,20,2.3,506,172,36,61,948,6.35
2020,11,23,21,1.6,271,127,43,72,543,6.11
2020,11,23,22,0.7,87,83,25,40,217,6.03
2020,11,23,23,0.8,93,80,19,29,223,6.18
2020,11,23,24,0.7,72,67,23,33,177,5.97
2020,11,24,1,0.6,51,58,17,25,136,5.89
2020,11,24,2,0.5,41,48,13,20,110,5.74
2020,11,24,3,0.4,19,41,13,18,71,5.77
2020,11,24,4,0.4,30,37,13,16,84,5.91
2020,11,24,5,0.4,26,33,12,16,73,5.77
2020,11,24,6,0.4,41,34,15,18,96,5.72
2020,11,24,7,0.5,59,39,16,20,130,5.61
2020,11,24,8,0.8,118,50,17,22,230,5.82
2020,11,24,9,0.8,109,52,17,22,220,6
2020,11,24,10,0.8,135,64,26,34,271,6.64
2020,11,24,11,0.8,142,76,29,42,293,8.79
2020,11,24,12,0.5,67,62,27,41,165,12.22
2020,11,24,13,0.3,49,55,19,33,130,16.1
2020,11,24,14,0.4,38,51,16,28,109,21.74
2020,11,24,15,0.3,29,52,18,29,97,28.82
2020,11,24,16,0.3,26,54,15,24,95,29.58
2020,11,24,17,0.5,27,67,17,27,109,22.42
2020,11,24,18,0.6,66,94,20,30,194,7.97
2020,11,24,19,1,182,114,23,38,393,5.93
2020,11,24,20,1.5,236,120,32,49,482,5.96
2020,11,24,21,1.4,267,123,33,52,533,6
2020,11,24,22,1.5,271,119,34,53,534,5.86
2020,11,24,23,1.8,299,123,41,62,582,5.88
2020,11,24,24,1.7,218,92,40,58,426,5.9
2020,11,25,1,0.6,51,58,26,39,137,5.73
2020,11,25,2,0.4,29,48,18,26,93,5.62
2020,11,25,3,0.4,25,43,20,27,81,5.72
2020,11,25,4,0.4,29,45,21,26,90,5.85
2020,11,25,5,0.4,21,39,21,27,71,5.59
2020,11,25,6,0.4,29,44,16,22,88,5.78
2020,11,25,7,0.5,38,44,19,25,103,5.84
2020,11,25,8,0.6,81,59,18,25,184,5.84
2020,11,25,9,0.7,79,51,22,30,172,6.06
2020,11,25,10,0.8,107,66,24,33,230,6.5
2020,11,25,11,0.7,100,74,27,42,228,8.44
2020,11,25,12,0.4,37,61,24,37,118,15.42
2020,11,25,13,0.3,28,50,20,31,93,22.92
2020,11,25,14,0.4,35,55,20,31,109,27.6
2020,11,25,15,0.4,31,53,22,35,100,29.08
2020,11,25,16,0.4,28,58,26,38,101,28.03
2020,11,25,17,0.5,44,75,21,33,143,15.83
2020,11,25,18,0.5,59,90,17,30,180,12.83
2020,11,25,19,0.4,44,87,19,31,155,14.77
2020,11,25,20,0.5,43,88,14,25,154,10.36
2020,11,25,21,0.4,40,71,13,22,133,17.47
2020,11,25,22,0.3,15,42,9,15,65,29.69
2020,11,25,23,0.3,15,44,4,8,66,22.46
2020,11,25,24,0.2,9,35,6,10,49,29.07
2020,11,26,1,0.2,5,30,9,13,38,32.21
2020,11,26,2,0.2,1,13,9,14,15,48.36
2020,11,26,3,0.2,2,13,11,16,16,54.1
2020,11,26,4,0.2,1,17,10,15,19,57.73
2020,11,26,5,0.2,2,16,10,15,19,61.46
2020,11,26,6,0.2,8,31,11,15,43,48.66
2020,11,26,7,0.4,23,62,11,15,97,24.16
2020,11,26,8,0.4,42,76,15,19,141,14.56
2020,11,26,9,0.5,55,85,12,17,169,10.85
2020,11,26,10,0.5,62,88,14,19,182,11.1
2020,11,26,11,0.4,38,74,17,23,133,15.76
2020,11,26,12,0.4,39,67,9,15,126,20.3
2020,11,26,13,0.5,51,75,11,16,153,17.75
2020,11,26,14,0.5,58,81,16,22,170,11.52
2020,11,26,15,0.6,70,87,11,17,195,9.63
2020,11,26,16,0.6,63,83,15,22,179,8.27
2020,11,26,17,0.8,91,85,17,24,225,7.82
2020,11,26,18,1.3,112,93,18,27,265,7.27
2020,11,26,19,0.5,49,73,16,28,148,20.18
2020,11,26,20,0.3,20,50,9,20,80,36.14
2020,11,26,21,0.3,16,47,6,15,71,35.75
2020,11,26,22,0.3,15,46,11,19,69,34.81
2020,11,26,23,0.4,17,54,9,17,80,24.27
2020,11,26,24,0.4,18,63,9,16,91,13.68
2020,11,27,1,0.4,16,59,12,20,83,14.88
2020,11,27,2,0.3,2,36,11,18,39,23.04
2020,11,27,3,0.2,1,25,7,11,26,27.86
2020,11,27,4,0.3,3,30,8,13,34,23.95
2020,11,27,5,0.2,1,20,8,13,21,35.71
2020,11,27,6,0.2,1,21,6,10,23,34.17
2020,11,27,7,0.3,7,29,5,10,39,34.93
2020,11,27,8,0.3,13,47,5,10,67,24.42
2020,11,27,9,0.4,27,64,11,15,106,16.82
2020,11,27,10,0.4,34,61,4,9,113,21.97
2020,11,27,11,0.4,32,61,5,12,109,21.49
2020,11,27,12,0.4,26,62,5,10,102,26.2
2020,11,27,13,0.3,44,75,9,12,142,16.71
2020,11,27,14,0.4,41,77,14,17,140,19.8
2020,11,27,15,0.4,36,80,9,11,135,22.46
2020,11,27,16,0.7,71,98,10,12,207,11.26
2020,11,27,17,0.5,50,89,15,19,165,9.78
2020,11,27,18,0.5,54,87,9,13,170,8.25
2020,11,27,19,0.5,60,93,9,12,185,10.89
2020,11,27,20,0.7,49,87,10,12,162,7.87
2020,11,27,21,0.5,51,82,12,14,161,7.28
2020,11,27,22,0.6,66,78,12,15,180,9.6
2020,11,27,23,0.8,99,72,14,17,223,6.82
2020,11,27,24,0.5,24,61,15,18,97,11.26
2020,11,28,1,0.3,10,49,11,13,65,20.29
2020,11,28,2,0.2,1,23,4,5,25,47.11
2020,11,28,3,0.2,2,15,4,5,18,59.17
2020,11,28,4,0.2,1,13,2,3,15,57.66
2020,11,28,5,0.2,2,38,1,1,40,23.49
2020,11,28,6,0.3,9,46,4,6,60,15.77
2020,11,28,7,0.3,11,46,6,8,63,23.26
2020,11,28,8,0.4,46,62,6,9,133,8.02
2020,11,28,9,0.4,82,66,7,11,191,7
2020,11,28,10,0.4,63,58,12,17,155,10.53
2020,11,28,11,0.4,60,50,17,21,141,19.4
2020,11,28,12,0.4,45,45,23,28,114,23.44
2020,11,28,13,0.4,37,44,25,31,100,26.51
2020,11,28,14,0.3,25,41,13,17,79,29.78
2020,11,28,15,0.3,19,34,11,16,63,40.9
2020,11,28,16,0.3,13,37,9,12,57,46.07
2020,11,28,17,0.2,4,25,10,13,31,51.8
2020,11,28,18,0.2,6,33,10,13,43,42.58
2020,11,28,19,0.3,9,48,10,14,62,26.9
2020,11,28,20,0.4,14,52,18,22,74,17.04
2020,11,28,21,0.4,16,51,21,26,76,13.14
2020,11,28,22,0.6,85,70,18,24,200,6.77
2020,11,28,23,0.4,37,61,21,28,118,7.26
2020,11,28,24,0.6,49,62,23,29,137,6.69
2020,11,29,1,0.6,56,58,21,29,145,6.35
2020,11,29,2,0.5,33,39,15,21,89,6.12
2020,11,29,3,0.4,20,32,13,17,62,6.25
2020,11,29,4,0.4,16,29,13,16,53,6.04
2020,11,29,5,0.4,13,26,9,13,46,5.98
2020,11,29,6,0.4,11,35,12,15,51,6.47
2020,11,29,7,0.2,1,25,16,20,27,23.69
2020,11,29,8,0.2,3,19,14,16,24,37.24
2020,11,29,9,0.2,3,17,9,11,21,40.4
2020,11,29,10,0.3,7,25,7,8,36,38.15
2020,11,29,11,0.3,8,25,10,12,36,41.14
2020,11,29,12,0.3,11,26,3,6,43,40.21
2020,11,29,13,0.3,15,30,8,10,53,36.29
2020,11,29,14,0.3,19,33,16,18,62,39.2
2020,11,29,15,0.3,16,34,11,14,60,41.45
2020,11,29,16,0.3,13,30,16,19,51,46.25
2020,11,29,17,0.3,12,35,12,15,53,44.95
2020,11,29,18,0.4,23,61,12,15,95,24.3
2020,11,29,19,0.9,120,90,12,17,275,7.48
2020,11,29,20,0.9,100,89,20,30,242,6.11
2020,11,29,21,0.7,53,73,16,21,154,6.24
2020,11,29,22,0.6,52,64,13,17,143,6.08
2020,11,29,23,0.6,52,64,14,18,144,6.08
2020,11,29,24,0.7,57,61,16,20,148,6.07
2020,11,30,1,0.6,41,51,14,19,114,6.18
2020,11,30,2,0.3,6,35,14,18,44,8.15
2020,11,30,3,0.3,6,24,12,14,33,10.12
2020,11,30,4,0.3,3,27,14,16,32,8.82
2020,11,30,5,0.3,12,27,13,16,45,7.84
2020,11,30,6,0.4,21,28,9,11,60,7.09
2020,11,30,7,0.5,48,34,12,15,108,6.31
2020,11,30,8,0.8,132,50,16,20,252,5.89
2020,11,30,9,1,153,56,15,23,291,6.29
2020,11,30,10,0.8,135,60,14,23,267,6.81
2020,11,30,11,0.6,98,54,19,27,204,8.44
2020,11,30,12,0.7,92,57,14,23,198,9.71
2020,11,30,13,0.7,84,64,12,23,193,10.35
2020,11,30,14,0.7,71,67,16,27,176,14.64
2020,11,30,15,0.4,36,53,14,24,108,32.73
2020,11,30,16,0.3,25,48,7,13,86,38.11
2020,11,30,17,0.4,36,63,6,12,119,27.23
2020,11,30,18,0.7,88,86,11,17,221,12
2020,11,30,19,1.8,352,128,20,32,667,6.86
2020,11,30,20,2.1,414,143,35,55,778,6.6
2020,11,30,21,0.8,79,77,27,43,199,6.11
2020,11,30,22,0.6,58,66,12,19,156,6.07
2020,11,30,23,0.6,62,61,16,23,156,5.94
2020,11,30,24,0.4,26,48,11,16,88,6.09
2020,12,1,1,0.5,32,44,10,14,93,5.98
2020,12,1,2,0.4,30,36,9,13,83,5.73
2020,12,1,3,0.3,4,31,7,10,37,7.89
2020,12,1,4,0.3,4,24,9,11,30,11.36
2020,12,1,5,0.3,8,26,8,10,38,7
2020,12,1,6,0.3,13,25,7,9,46,9.44
2020,12,1,7,0.6,71,36,8,11,145,5.62
2020,12,1,8,0.8,136,52,14,18,261,9.74
2020,12,1,9,0.9,135,54,16,21,262,5.94
2020,12,1,10,0.9,173,70,19,26,335,6.85
2020,12,1,11,0.7,135,67,20,30,273,9.12
2020,12,1,12,0.6,76,66,15,26,182,15.63
2020,12,1,13,0.4,42,58,12,19,123,25.76
2020,12,1,14,0.5,48,66,11,19,140,25.07
2020,12,1,15,0.4,36,55,13,22,110,30.99
2020,12,1,16,0.2,8,32,10,15,44,53.9
2020,12,1,17,0.3,12,44,8,11,63,43.57
2020,12,1,18,0.7,111,96,13,20,267,7.14
2020,12,1,19,0.5,42,84,13,24,148,7.18
2020,12,1,20,0.7,75,81,9,15,195,7.06
2020,12,1,21,1,118,91,19,27,272,6.21
2020,12,1,22,1.2,164,94,20,30,346,6.02
2020,12,1,23,0.7,51,79,19,28,157,7.48
2020,12,1,24,0.8,94,88,12,18,233,5.75
2020,12,2,1,0.7,52,74,12,18,154,5.82
2020,12,2,2,0.3,4,56,9,13,62,11.41
2020,12,2,3,0.4,6,52,5,11,61,10.79
2020,12,2,4,0.4,9,52,7,12,66,8.28
2020,12,2,5,0.3,6,49,8,11,58,8.13
2020,12,2,6,0.4,29,49,8,11,93,6.66
2020,12,2,7,0.4,30,49,7,10,96,11.34
2020,12,2,8,0.6,94,69,10,14,213,5.88
2020,12,2,9,0.6,62,74,11,17,168,8.61
2020,12,2,10,0.4,40,67,6,12,129,21.99
2020,12,2,11,0.4,25,51,7,13,89,34.23
2020,12,2,12,0.3,24,47,1,5,84,41.94
2020,12,2,13,0.3,23,44,4,11,80,45
2020,12,2,14,0.3,24,44,4,11,80,46.64
2020,12,2,15,0.3,23,41,2,8,76,49.88
2020,12,2,16,0.3,22,41,9,15,74,50.01
2020,12,2,17,0.3,20,44,7,12,75,45.81
2020,12,2,18,0.4,26,58,4,9,98,33.63
2020,12,2,19,0.4,42,75,8,12,139,22.97
2020,12,2,20,0.5,38,79,11,15,137,17.39
2020,12,2,21,0.5,44,86,9,13,154,8.13
2020,12,2,22,0.6,45,79,10,16,149,11.56
2020,12,2,23,0.4,22,60,11,16,94,24.12
2020,12,2,24,0.4,13,57,5,10,77,18.75
2020,12,3,1,0.4,16,61,7,11,85,5.74
2020,12,3,2,0.4,16,55,7,11,79,5.4
2020,12,3,3,0.4,22,56,8,15,90,5.3
2020,12,3,4,0.4,44,59,9,13,128,5.26
2020,12,3,5,0.4,26,53,11,16,93,5.44
2020,12,3,6,0.3,13,37,11,15,56,11.76
2020,12,3,7,0.4,24,42,8,11,79,6.57
2020,12,3,8,0.6,122,79,10,14,267,5.37
2020,12,3,9,0.9,193,85,19,27,382,5.3
2020,12,3,10,0.6,139,79,20,33,292,7.62
2020,12,3,11,0.7,117,73,19,32,252,10.66
2020,12,3,12,0.4,76,70,20,32,187,16.33
2020,12,3,13,0.4,52,56,13,24,136,29.69
2020,12,3,14,0.3,16,30,10,17,54,48.86
2020,12,3,15,0.4,24,35,6,11,71,50.76
2020,12,3,16,0.3,15,33,4,9,56,55.06
2020,12,3,17,0.3,25,44,2,7,83,41.68
2020,12,3,18,0.4,27,51,10,18,93,38.88
2020,12,3,19,0.3,38,54,5,15,112,35.39
2020,12,3,20,0.3,8,40,7,12,53,39.39
2020,12,3,21,0.3,6,32,5,9,41,45.47
2020,12,3,22,0.3,7,29,5,9,39,48.05
2020,12,3,23,0.3,8,28,3,6,40,47.15
2020,12,3,24,0.3,5,26,5,8,33,45.75
2020,12,4,1,0.2,1,13,4,7,15,55.16
2020,12,4,2,0.2,1,5,4,6,7,62.66
2020,12,4,3,0.2,1,5,6,9,6,64.04
2020,12,4,4,0.2,1,3,4,7,5,66.38
2020,12,4,5,0.2,1,3,5,7,5,72.42
2020,12,4,6,0.2,1,5,4,6,7,68.87
2020,12,4,7,0.2,3,13,1,3,18,66.14
2020,12,4,8,0.3,15,24,3,4,47,59.25
2020,12,4,9,0.3,9,30,3,5,43,53.46
2020,12,4,10,0.3,13,45,3,5,65,41.43
2020,12,4,11,0.2,10,25,6,9,40,58.35
2020,12,4,12,0.3,8,20,4,6,33,63.54
2020,12,4,13,0.4,9,24,4,7,37,59.92
2020,12,4,14,0.2,8,21,2,3,33,62.08
2020,12,4,15,0.3,13,21,8,10,41,63.54
2020,12,4,16,0.2,7,21,2,4,32,62.84
2020,12,4,17,0.3,11,32,1,3,50,50.21
2020,12,4,18,0.3,19,44,5,7,72,36.58
2020,12,4,19,0.3,21,55,5,8,87,26.9
2020,12,4,20,0.4,13,47,5,7,68,37.07
2020,12,4,21,0.3,15,42,2,2,65,41.45
2020,12,4,22,0.3,14,43,2,3,64,37.44
2020,12,4,23,0.3,3,25,4,5,30,51.45
2020,12,4,24,0.2,2,18,5,6,21,57.73
2020,12,5,1,0.2,2,17,2,2,20,57.33
2020,12,5,2,0.2,2,10,1,2,12,62.64
