acex,acey,acez,gyrox,gyroy,gyroz,timestamp
0.33594,0.03125,0.96094,2.01739,2.64348,-0.90435,25:10.8
0.35938,0.05078,0.96484,1.46087,1.8087,-0.62609,25:10.9
0.33203,0.07031,0.96484,1.73913,2.85217,-0.62609,25:10.9
0.33984,0.0625,0.92578,1.04348,2.22609,-0.48696,25:10.9
0.33594,0.03906,0.97266,1.32174,3.13043,-0.48696,25:11.0
0.35547,0.04688,0.99219,1.32174,2.85217,-0.69565,25:11.0
0.33203,0.07031,0.97266,1.46087,2.78261,-0.83478,25:11.1
0.34375,0.05859,0.93359,1.3913,1.8087,-0.90435,25:11.1
0.34766,0.04297,0.94141,1.46087,3.26957,-0.48696,25:11.2
0.35156,0.05078,0.99219,1.6,2.9913,-0.83478,25:11.2
0.32422,0.07031,0.96484,1.46087,2.92174,-1.04348,25:11.2
0.33984,0.05859,0.95313,1.53043,2.15652,-0.83478,25:11.3
0.34766,0.05859,0.96875,1.18261,2.50435,-0.83478,25:11.3
0.32813,0.06641,0.95313,1.32174,2.22609,-0.62609,25:11.4
0.33594,0.05859,0.93359,1.04348,2.36522,-0.55652,25:11.4
0.34375,0.03125,0.97266,1.66957,2.57391,-0.83478,25:11.5
0.34766,0.06641,0.98438,1.32174,2.78261,-0.55652,25:11.5
0.33203,0.07031,0.96094,1.94783,2.15652,-0.62609,25:11.5
0.34766,0.0625,0.96484,1.3913,2.22609,-0.83478,25:11.6
0.34375,0.05469,0.97266,1.6,3.13043,-0.62609,25:11.6
0.34375,0.03125,0.96484,1.11304,2.57391,-0.41739,25:11.7
0.32813,0.03906,0.96484,1.53043,2.71304,-0.97391,25:11.7
0.35547,0.03906,0.98047,1.32174,2.29565,-0.55652,25:11.8
0.33984,0.07422,0.98438,1.66957,2.15652,-0.69565,25:11.8
0.33203,0.0625,0.95703,1.32174,1.73913,-0.55652,25:11.8
0.35156,0.05469,0.9375,1.46087,2.9913,-0.41739,25:11.9
0.33984,0.03906,0.94922,1.11304,1.53043,-0.62609,25:11.9
0.32031,0.03516,0.96094,1.46087,2.9913,-0.69565,25:12.0
0.33203,0.03125,0.97266,1.3913,2.92174,-0.69565,25:12.0
0.35156,0.05469,0.96484,1.73913,2.29565,-0.55652,25:12.0
0.33594,0.05859,0.96484,1.66957,1.46087,-0.48696,25:12.1
0.33203,0.0625,0.93359,1.46087,3.13043,-0.41739,25:12.1
0.33594,0.03516,0.96875,1.6,2.71304,-0.83478,25:12.2
0.36328,0.05469,0.98828,1.6,1.8087,-0.62609,25:12.2
0.32813,0.08203,0.97266,1.6,0.90435,-0.55652,25:12.3
0.33984,0.05469,0.94141,1.66957,2.85217,-0.90435,25:12.3
0.33594,0.04688,0.93359,1.46087,2.08696,-0.55652,25:12.3
0.34766,0.02344,0.96094,1.25217,2.85217,-0.62609,25:12.4
0.33203,0.03906,0.95703,1.46087,3.06087,-0.76522,25:12.4
0.33594,0.03516,0.96484,1.46087,2.71304,-0.69565,25:12.5
0.35547,0.05859,0.98828,1.8087,2.08696,-0.55652,25:12.5
0.32422,0.0625,0.95703,1.6,2.15652,-0.69565,25:12.6
0.33594,0.05469,0.9375,1.8087,2.57391,-0.41739,25:12.6
0.33984,0.04297,0.94141,1.32174,3.13043,-0.69565,25:12.6
0.33203,0.03125,0.96094,1.53043,3.54783,-0.62609,25:12.7
0.32813,0.03906,0.96094,1.11304,2.36522,-0.69565,25:12.7
0.34375,0.05078,0.94141,1.6,1.46087,-0.55652,25:12.8
0.35156,0.05469,0.97266,1.6,2.57391,-0.76522,25:12.8
0.32813,0.05859,0.95703,1.32174,1.8087,-0.55652,25:12.9
0.33594,0.05469,0.92969,1.18261,2.92174,-0.48696,25:12.9
0.34766,0.03516,0.94531,1.8087,2.92174,-0.83478,25:12.9
0.33984,0.07422,0.98438,1.3913,2.22609,-0.62609,25:13.0
0.32422,0.07031,0.96875,1.8087,2.15652,-0.48696,25:13.0
0.35547,0.0625,0.96094,1.53043,2.36522,-0.76522,25:13.1
0.33594,0.07031,0.96484,1.18261,2.01739,-0.69565,25:13.1
0.33984,0.03125,0.96484,1.11304,3.61739,-0.48696,25:13.1
0.33594,0.02734,0.95313,1.87826,2.36522,-0.76522,25:13.2
0.35547,0.05469,0.94922,1.46087,1.73913,-0.76522,25:13.2
0.34375,0.0625,0.96875,1.3913,2.22609,-0.62609,25:13.3
0.32813,0.03516,0.97266,1.25217,2.36522,-0.55652,25:13.3
0.33203,0.03906,0.96094,1.6,2.43478,-0.55652,25:13.4
0.35938,0.04297,0.98438,1.18261,2.08696,-0.34783,25:13.4
0.34766,0.07031,0.96875,1.66957,2.57391,-0.76522,25:13.5
0.33203,0.0625,0.94531,1.3913,1.6,-0.69565,25:13.5
0.35547,0.05078,0.93359,1.53043,3.47826,-0.69565,25:13.5
0.34375,0.03906,0.95703,1.3913,2.22609,-0.83478,25:13.6
0.33594,0.03516,0.96875,1.3913,3.06087,-0.41739,25:13.6
0.32813,0.03516,0.96875,1.6,2.78261,-0.69565,25:13.7
0.36328,0.04688,0.98438,1.73913,2.50435,-0.90435,25:13.7
0.33594,0.07422,0.96875,1.32174,1.3913,-0.83478,25:13.7
0.34375,0.05469,0.9375,1.3913,3.4087,-0.62609,25:13.8
0.34766,0.04688,0.92969,1.46087,1.73913,-0.48696,25:13.8
0.35156,0.03125,0.96484,1.25217,3.06087,-0.62609,25:13.9
0.33203,0.03906,0.96094,1.66957,2.15652,-0.90435,25:13.9
0.35156,0.03125,0.97656,1.32174,2.50435,-0.83478,25:14.0
0.34766,0.0625,0.98047,1.66957,2.01739,-0.69565,25:14.0
0.33203,0.05469,0.94922,1.53043,2.22609,-0.97391,25:14.0
0.34375,0.05469,0.94141,1.11304,1.66957,-0.48696,25:14.1
0.35156,0.03516,0.94531,1.46087,3.4087,-0.90435,25:14.1
0.33984,0.03125,0.96484,1.6,3.26957,-0.62609,25:14.2
0.32422,0.03516,0.95703,1.6,2.29565,-0.97391,25:14.2
0.35938,0.05469,0.97266,1.18261,2.36522,-0.48696,25:14.3
0.34766,0.03516,0.94531,1.32174,2.9913,-0.55652,25:14.3
0.34375,0.03125,0.96875,1.6,2.71304,-0.90435,25:14.3
0.32422,0.03516,0.96484,1.53043,2.29565,-0.97391,25:14.4
0.34375,0.06641,0.94531,1.6,1.6,-0.69565,25:14.4
0.34766,0.05859,0.97656,1.32174,2.15652,-0.62609,25:14.5
0.32813,0.05859,0.95313,1.11304,2.9913,-0.55652,25:14.5
0.33984,0.05469,0.92969,1.25217,2.78261,-0.83478,25:14.6
0.35547,0.02734,1,1.32174,1.87826,-0.90435,25:14.6
0.35156,0.07031,0.98828,1.73913,2.50435,-0.90435,25:14.6
0.33594,0.07031,0.96094,1.66957,2.01739,-0.55652,25:14.7
0.34766,0.0625,0.96094,1.53043,2.64348,-0.34783,25:14.7
0.33203,0.05859,0.96484,1.46087,2.57391,-0.41739,25:14.8
0.33984,0.03516,0.96094,1.32174,2.64348,-0.83478,25:14.8
0.33984,0.02734,0.96484,1.53043,2.36522,-0.76522,25:14.9
0.34375,0.05469,0.98828,1.8087,2.43478,-0.76522,25:14.9
0.33203,0.0625,0.96484,1.53043,1.6,-0.76522,25:14.9
0.34375,0.05078,0.96094,1.66957,2.78261,-0.55652,25:15.0
0.34766,0.05859,0.93359,1.32174,2.29565,-0.62609,25:15.0
0.33984,0.03125,0.96094,1.32174,3.13043,-0.69565,25:15.1
0.33984,0.03906,0.97266,1.66957,2.85217,-0.90435,25:15.1
0.31641,0.06641,0.98828,1.46087,2.08696,-0.69565,25:15.1
0.32422,0.07813,0.96875,1.46087,3.33913,-0.34783,25:15.2
0.30078,0.06641,0.95313,1.32174,3.13043,-0.62609,25:15.2
0.24609,0.07813,1.00391,1.46087,3.47826,-0.76522,25:15.3
0.24609,0.09375,1,1.66957,3.89565,-0.90435,25:15.3
0.23047,0.08594,0.96875,1.6,2.92174,-0.69565,25:15.4
0.24219,0.07813,1.03125,1.32174,3.33913,-0.48696,25:15.4
0.24219,0.08594,0.96875,1.3913,2.08696,-0.34783,25:15.4
0.22656,0.10938,1.01172,1.73913,3.47826,-0.90435,25:15.5
0.23047,0.07422,0.98047,1.66957,3.61739,-0.55652,25:15.5
0.21484,0.10156,1,1.3913,1.73913,-0.34783,25:15.6
0.23438,0.08203,1.01172,1.66957,2.64348,-0.69565,25:15.6
0.21484,0.08594,0.98828,1.73913,2.43478,-0.55652,25:15.7
0.24219,0.08984,1,1.8087,2.64348,-0.69565,25:15.7
0.21094,0.08594,0.99609,1.3913,2.64348,-0.34783,25:15.7
0.20703,0.10156,0.99609,1.32174,2.36522,-0.48696,25:15.8
0.19922,0.09375,1.00391,1.53043,2.85217,-0.76522,25:15.8
0.23828,0.09375,1.00391,1.32174,2.78261,-0.55652,25:15.9
0.22656,0.08594,1.01562,2.15652,2.36522,-0.76522,25:15.9
0.21875,0.09766,0.98438,2.29565,2.50435,-0.90435,25:16.0
0.23438,0.09375,1.01172,1.94783,3.2,-0.76522,25:16.0
0.21875,0.11328,0.98438,1.87826,2.9913,-0.62609,25:16.0
0.21875,0.125,0.98047,1.3913,3.75652,-0.41739,25:16.1
0.23828,0.06641,1.04297,1.25217,3.33913,-0.55652,25:16.1
0.23438,0.09766,1.01562,1.25217,2.15652,-0.41739,25:16.2
0.20313,0.11719,0.98438,1.53043,2.22609,-0.55652,25:16.2
0.19531,0.09766,0.99219,1.3913,3.54783,-0.48696,25:16.2
0.23438,0.04688,0.98828,1.3913,1.8087,-0.34783,25:16.3
0.23047,0.07031,1.03516,1.66957,3.06087,-0.69565,25:16.3
0.20313,0.11328,1,1.73913,2.01739,-0.13913,25:16.4
0.21484,0.09766,1.04297,1.8087,3.4087,-0.48696,25:16.4
0.20703,0.11719,0.99609,2.01739,2.85217,-0.83478,25:16.5
0.20313,0.12109,0.99219,1.18261,2.29565,-0.41739,25:16.5
0.18359,0.09375,0.98047,1.04348,2.29565,-0.2087,25:16.6
0.21484,0.09375,1.05469,1.46087,3.61739,-0.27826,25:16.6
0.1875,0.10938,1.01562,2.22609,2.71304,-0.69565,25:16.6
0.15625,0.125,0.99219,1.87826,2.29565,-0.62609,25:16.7
0.13672,0.12109,1.02344,1.53043,3.82609,-0.27826,25:16.7
0.17969,0.08984,1.03906,1.46087,1.32174,-0.06957,25:16.8
0.1875,0.10156,1.02734,1.3913,3.68696,-0.41739,25:16.8
0.14063,0.14844,1.01562,1.3913,3.96522,-0.48696,25:16.8
0.13281,0.125,1.02344,2.01739,3.13043,-0.48696,25:16.9
0.17188,0.08594,0.98828,1.8087,3.06087,-0.34783,25:16.9
0.21875,0.05859,1.01562,1.73913,2.9913,-0.13913,25:17.0
0.19531,0.10938,1.01953,1.53043,2.29565,-0.27826,25:17.0
0.21094,0.08203,1.01562,1.11304,1.11304,-0.13913,25:17.1
0.14453,0.125,0.98438,1.8087,2.57391,-0.06957,25:17.1
0.15234,0.13672,1.02344,1.6,2.01739,-0.27826,25:17.1
0.08203,0.125,1.06641,0.97391,3.33913,-0.27826,25:17.2
0.07813,0.12891,1.05859,1.53043,4.17391,-0.62609,25:17.2
0.04297,0.18359,1.07812,1.32174,3.26957,-0.34783,25:17.3
0.10547,0.125,1.02344,0.90435,3.68696,0.2087,25:17.3
0.08203,0.11719,0.99609,0.48696,1.94783,0.62609,25:17.3
0.05859,0.10938,0.99609,1.94783,3.13043,-0.06957,25:17.4
0.05469,0.125,1.02344,1.87826,2.43478,-0.13913,25:17.4
0.13281,0.08203,0.99609,1.87826,3.06087,0.13913,25:17.5
0.10938,0.12109,1.00391,1.66957,2.64348,-0.13913,25:17.5
0.10938,0.14844,1.03125,1.8087,2.64348,0,25:17.6
0.08984,0.13672,1.05469,1.3913,2.29565,0.06957,25:17.6
0.08984,0.14453,1,2.22609,3.06087,-0.2087,25:17.6
0.05469,0.16406,1.01562,2.36522,3.2,-0.48696,25:17.7
0.04688,0.16016,1.11719,0.97391,1.94783,-0.2087,25:17.7
0.02734,0.16406,1.0625,1.87826,4.24348,-0.55652,25:17.8
0.06641,0.13281,0.94531,0.90435,0.76522,-0.55652,25:17.8
0.14844,0.13672,1.0625,2.08696,2.78261,-0.55652,25:17.9
0.22656,0.08594,0.96875,0.76522,0.83478,-0.2087,25:17.9
0.25391,0.10547,1.00391,1.53043,1.32174,-0.13913,25:17.9
0.33594,0.07031,0.92188,1.6,2.15652,-0.34783,25:18.0
0.35156,0.05859,0.92188,-0.27826,-0.06957,0.55652,25:18.0
0.36328,0.03906,0.96094,0.41739,1.11304,-0.13913,25:18.1
0.36328,-0.00391,0.94141,0.69565,-1.25217,-0.27826,25:18.1
0.375,0.01953,0.96484,0.76522,-0.06957,0,25:18.2
0.34766,0.03906,0.99609,1.3913,3.68696,-0.2087,25:18.2
0.35156,0.00781,0.93359,1.3913,2.57391,-0.2087,25:18.2
0.35156,0.03125,0.98047,1.53043,1.18261,0,25:18.3
0.34766,0.02734,0.97656,1.53043,1.53043,-0.2087,25:18.3
0.34766,0.05469,0.98438,1.25217,2.22609,-0.2087,25:18.4
0.37109,0.03906,0.96484,0.83478,2.78261,-0.13913,25:18.4
0.24219,0.06641,0.96484,0.69565,4.38261,-0.2087,25:18.4
0.25,0.10938,1.01562,0.97391,5.42609,-0.34783,25:18.5
0.26953,0.07422,1.04297,1.04348,3.68696,-0.27826,25:18.5
0.23438,0.03516,0.88672,-0.13913,2.08696,0.13913,25:18.6
0.19922,0.07813,1,0.34783,1.18261,0.34783,25:18.6
0.28125,0.04688,0.98438,0.34783,0.41739,0.34783,25:18.7
0.17578,0.08984,1.02734,1.53043,2.64348,-0.27826,25:18.7
0.19141,0.05078,0.99219,2.36522,3.26957,-0.62609,25:18.7
0.09375,0.09375,0.99609,1.8087,3.75652,-0.76522,25:18.8
0.10938,0.10938,1.00781,2.22609,2.78261,-1.11304,25:18.8
0.17578,0.10547,1.03125,2.78261,3.13043,-0.90435,25:18.9
0.21094,0.14063,1.07422,1.73913,4.10435,-0.48696,25:18.9
0.19141,0.19922,1.07812,0.06957,0.90435,0.27826,25:19.0
0.20313,0.07422,0.98828,-0.27826,1.04348,0.13913,25:19.0
0.12891,0.0625,0.96094,0.13913,2.71304,0.2087,25:19.0
0.11328,0.08594,1,0.55652,2.08696,-0.41739,25:19.1
0.08594,0.10938,0.99609,0.62609,2.50435,-0.41739,25:19.1
0.10938,0.08203,0.98438,1.32174,0.2087,-0.62609,25:19.2
0.18359,0.10547,1.00781,2.57391,1.04348,-1.04348,25:19.2
0.11719,0.07422,0.99219,1.73913,2.50435,-0.83478,25:19.2
0.18359,0.10547,0.98438,1.8087,4.45217,-1.25217,25:19.3
0.17188,0.07422,1.02344,1.8087,3.61739,-1.3913,25:19.3
0.10156,0.10938,1.05859,1.25217,4.03478,-1.32174,25:19.4
0.16406,0.23828,1.13281,0.34783,1.25217,-0.90435,25:19.4
0.14063,0.19531,1.10156,-1.11304,2.92174,-0.2087,25:19.5
0.04688,0,0.88672,0.48696,3.4087,-0.69565,25:19.5
0.1875,0.125,1.08984,3.82609,0.34783,-1.32174,25:19.6
0.16797,0.19922,1.10156,0.2087,4.73043,-1.11304,25:19.6
0.01563,0.03516,0.96875,0.83478,3.82609,-1.32174,25:19.6
0.13281,0.10547,1.07812,3.4087,2.50435,-1.46087,25:19.7
0.10156,0.16406,1.0625,2.50435,4.03478,-1.73913,25:19.7
0.10547,0.08594,1.11328,2.22609,1.11304,-1.6,25:19.8
0.0625,0.14453,1.11328,2.85217,5.28696,-1.6,25:19.8
0.10547,0.20703,1.09766,2.57391,3.13043,-1.53043,25:19.8
0.01953,0.05859,0.85156,1.53043,1.3913,-1.3913,25:19.9
0.09375,0.13281,1.09766,4.5913,3.54783,-2.29565,25:19.9
0.05859,0.26172,1.09375,2.9913,1.53043,-1.94783,25:20.0
0.05469,0.10547,1.05078,-1.18261,2.29565,-0.41739,25:20.0
0.08203,0.14453,1,3.33913,3.4087,-1.6,25:20.1
0.18359,0.09766,1.02344,0.41739,0.55652,-0.69565,25:20.1
0.08984,0.17578,0.89453,1.32174,2.22609,-1.04348,25:20.1
0.18359,0.15234,1.02734,-1.87826,0.83478,-0.13913,25:20.2
0.21484,0.08203,0.89063,0.62609,-0.2087,-0.55652,25:20.2
0.29297,0.03906,1.05078,-1.11304,-1.46087,0.2087,25:20.3
0.29688,0.05469,1.01562,0.83478,1.46087,-0.76522,25:20.3
0.30469,0.07031,0.98828,2.08696,1.3913,-0.83478,25:20.3
0.32813,-0.00391,1.01562,2.71304,2.01739,-1.25217,25:20.4
0.33203,0.03125,1.03516,3.47826,2.71304,-0.76522,25:20.4
0.36328,0.09766,1.01953,1.73913,2.01739,-0.27826,25:20.5
0.34766,0.01172,0.92188,1.94783,5.91304,-1.11304,25:20.5
0.24609,0.1875,0.90625,1.04348,6.67826,-0.62609,25:20.6
0.30859,0.07813,0.98438,0.48696,1.6,-0.34783,25:20.6
0.22656,-0.01172,0.95703,-0.2087,2.57391,0,25:20.6
0.39453,0,1.03516,3.13043,0,-1.11304,25:20.7
0.37109,-0.00781,1.00781,3.2,-1.73913,-1.94783,25:20.7
0.34766,0.04688,0.89844,2.85217,1.53043,-1.53043,25:20.8
0.30859,0.06641,0.96875,4.52174,1.66957,-2.01739,25:20.8
0.33594,0.05078,0.95703,4.45217,-0.34783,-2.92174,25:20.9
0.47266,0.14063,0.95703,0.90435,4.73043,-1.3913,25:20.9
0.38672,0.16797,0.85938,0.55652,1.32174,-1.32174,25:20.9
0.48828,0.05078,0.90234,-2.01739,1.25217,-0.55652,25:21.0
0.40234,-0.00781,0.90625,0.27826,2.29565,-1.8087,25:21.0
0.43359,0.05469,0.99219,1.46087,0.55652,-2.01739,25:21.1
0.50391,0.05859,0.98828,0.27826,1.73913,-1.3913,25:21.1
0.39453,0.03516,0.91797,0.55652,0.13913,-1.66957,25:21.2
0.42188,0.08203,0.99609,0.55652,4.31304,-2.08696,25:21.2
0.4375,0.04297,1.00781,1.87826,3.47826,-2.29565,25:21.2
0.65625,0.22266,1.26562,0,4.52174,-1.6,25:21.3
0.23828,0.01563,0.48438,0.69565,5.91304,-0.97391,25:21.3
0.39844,-0.07031,0.84766,-2.08696,13.287,-0.41739,25:21.4
0.19922,-0.13672,0.71484,2.57391,6.46957,-2.36522,25:21.4
0.3125,-0.07422,0.85156,5.07826,-1.32174,-3.61739,25:21.4
0.32813,0.08203,0.89453,1.94783,8.90435,-4.45217,25:21.5
0.47266,0.05859,0.86719,4.03478,-0.83478,-2.92174,25:21.5
0.42188,0.08984,0.92578,3.33913,0,-2.08696,25:21.6
0.43359,0.15234,1.07031,2.85217,2.64348,-1.8087,25:21.6
0.40625,0.16797,1.03906,-1.87826,-3.61739,0.41739,25:21.7
0.45313,0.05859,1.02344,-1.18261,0.2087,-0.2087,25:21.7
0.42578,0.03516,0.82422,1.66957,0.13913,-1.6,25:21.8
0.41016,-0.03516,0.94531,8.2087,3.13043,-4.38261,25:21.8
0.47656,0.03125,0.94922,3.47826,4.8,-2.57391,25:21.8
0.40625,0.08203,0.92578,4.38261,3.96522,-2.57391,25:21.9
0.41406,0.14453,1.08984,3.68696,3.4087,-1.73913,25:21.9
0.375,0.16406,0.98047,3.2,5.35652,-1.87826,25:22.0
0.35938,0.16797,1.02734,-0.06957,5.42609,-0.48696,25:22.0
0.33594,0.07031,0.92188,-1.04348,4.86957,-0.62609,25:22.0
0.30859,0.01953,0.99219,0.62609,3.33913,-1.32174,25:22.1
0.29297,0.08984,0.92188,1.18261,5.14783,-1.25217,25:22.1
0.25,0.04297,0.91406,1.6,2.22609,-1.8087,25:22.2
0.28125,0.05859,0.97656,1.25217,2.29565,-1.46087,25:22.2
0.31641,0.07422,1.00781,0.76522,0.06957,-1.18261,25:22.3
0.30859,0.08594,0.93359,1.32174,0.2087,-0.76522,25:22.3
0.3125,0.04688,0.92578,2.64348,1.18261,-1.46087,25:22.3
0.35547,0.10938,1.01562,2.22609,0.62609,-1.53043,25:22.4
0.31641,0.08203,0.9375,1.11304,2.15652,-1.3913,25:22.4
0.35938,0.09766,0.94531,0.41739,0.83478,-1.32174,25:22.5
0.33984,0.07031,0.93359,1.11304,2.22609,-1.32174,25:22.5
0.30859,0.08594,0.96484,0.62609,2.50435,-0.97391,25:22.6
0.32422,0.08203,0.99219,1.8087,4.8,-1.8087,25:22.6
0.26953,0.08203,0.94141,0.69565,3.06087,-1.25217,25:22.6
0.30859,0.05469,0.99609,0.27826,1.53043,-1.32174,25:22.7
0.30859,0.03125,0.99609,3.82609,2.36522,-2.57391,25:22.7
0.34375,0.12109,1.05469,1.53043,1.25217,-1.66957,25:22.8
0.33594,0.05469,0.99219,1.87826,4.31304,-1.04348,25:22.8
0.34375,0.07031,0.96094,3.68696,2.78261,-1.46087,25:22.9
0.41406,0.11719,1.09766,2.36522,5.70435,-1.32174,25:22.9
0.23047,0.12109,0.92188,1.18261,4.73043,-0.76522,25:22.9
0.30078,0.10547,0.85156,-0.27826,3.96522,-0.76522,25:23.0
0.22656,0.01563,0.86328,1.04348,2.22609,-0.55652,25:23.0
0.25781,0.03125,0.98047,2.01739,2.08696,-0.76522,25:23.1
0.29688,0.05859,0.93359,2.43478,0.76522,-0.83478,25:23.1
0.32813,0.10547,1.03125,2.08696,2.78261,-1.25217,25:23.1
0.25,0.07031,1.00391,0.90435,-0.97391,-0.90435,25:23.2
0.35156,0.11719,1.00781,0.76522,0.90435,-0.76522,25:23.2
0.34375,0.09766,0.96875,0.27826,0.06957,-0.41739,25:23.3
0.39844,0.11719,0.99219,-1.18261,3.4087,0.48696,25:23.3
0.32031,0.08203,0.92969,-0.55652,3.96522,0.2087,25:23.4
0.32813,0.01953,0.96094,0.55652,7.65217,-1.04348,25:23.4
0.21094,-0.05469,0.88281,2.64348,3.06087,-1.8087,25:23.4
0.30859,0.07031,0.97266,3.26957,2.57391,-1.94783,25:23.5
0.35938,0.05859,0.99609,2.15652,2.22609,-0.90435,25:23.5
0.27344,0.07031,0.94141,1.11304,2.71304,-0.13913,25:23.6
0.35547,0.13281,0.95703,0.34783,2.22609,-0.13913,25:23.6
0.31641,0.15625,0.98828,-2.43478,1.04348,0.48696,25:23.7
0.3125,0.06641,1.01172,-1.25217,0.83478,-0.34783,25:23.7
0.30859,0.01563,0.89844,-2.15652,3.47826,-0.06957,25:23.7
0.27734,-0.03125,0.91797,2.64348,2.08696,-2.01739,25:23.8
0.33984,0.04688,0.94922,5.21739,1.6,-2.9913,25:23.8
0.34766,0.10938,0.98438,3.82609,0.90435,-3.4087,25:23.9
0.41406,0.13281,0.92969,2.9913,2.50435,-3.61739,25:23.9
0.44922,0.18359,0.99219,1.04348,2.43478,-2.57391,25:24.0
0.35547,0.14453,0.91016,-1.3913,3.82609,-1.66957,25:24.0
0.40234,0.12109,0.92578,-0.97391,1.53043,-1.94783,25:24.0
0.35547,0.05859,0.94141,-0.34783,3.75652,-2.15652,25:24.1
0.34766,-0.04688,0.85547,0.83478,-0.2087,-2.85217,25:24.1
0.40625,0,0.94141,4.10435,-0.13913,-4.38261,25:24.2
0.49219,0.03906,0.94141,2.43478,-1.46087,-3.54783,25:24.2
0.56641,0.14453,1.07812,0.69565,-0.48696,-2.85217,25:24.2
0.51953,0.13672,1.04297,0.55652,0.83478,-2.92174,25:24.3
0.49219,0.08594,0.96094,0.83478,5.56522,-3.33913,25:24.3
0.47656,0.08594,1.01562,1.18261,5.63478,-3.2,25:24.4
0.31641,0.03516,0.80859,0.13913,5.98261,-3.2,25:24.4
0.30859,-0.05859,0.78125,2.36522,3.4087,-4.24348,25:24.5
0.34375,-0.01953,0.80469,5.70435,1.73913,-4.93913,25:24.5
0.43359,0.07813,0.92969,5.14783,3.96522,-4.73043,25:24.5
0.46484,0.07813,0.97656,3.75652,2.92174,-4.24348,25:24.6
0.33984,0.08203,0.9375,3.26957,0.90435,-3.47826,25:24.6
0.44141,0.14453,1.02344,2.50435,-2.08696,-3.06087,25:24.7
0.42969,0.10938,0.98438,1.11304,-0.55652,-2.57391,25:24.7
0.5,0.13672,1.01172,-1.18261,-0.27826,-1.87826,25:24.8
0.46484,-0.01172,0.89844,-1.11304,0.62609,-1.66957,25:24.8
0.46484,0.06641,0.88672,-0.13913,5.28696,-2.22609,25:24.8
0.46875,-0.01563,0.90625,2.9913,3.61739,-3.4087,25:24.9
0.40625,0.09766,0.9375,2.08696,4.93913,-2.85217,25:24.9
0.32422,0.10156,0.82813,-0.34783,2.29565,-2.08696,25:25.0
0.37891,0.00391,0.85547,2.71304,2.29565,-2.78261,25:25.0
0.39844,0.08203,0.93359,3.61739,3.68696,-2.9913,25:25.1
0.42188,0.16406,1.01562,1.8087,4.86957,-2.43478,25:25.1
0.45313,0.07422,0.98438,-0.2087,4.03478,-0.97391,25:25.1
0.42188,0.05469,0.99609,-0.90435,4.5913,-0.55652,25:25.2
0.44531,0.08203,0.92969,-1.94783,3.96522,0.48696,25:25.2
0.34375,-0.05859,0.94922,0.97391,0.55652,-0.48696,25:25.3
0.39453,0.00391,0.96094,2.08696,-0.69565,-0.90435,25:25.3
0.39844,-0.02344,0.77344,1.46087,1.73913,-0.62609,25:25.3
0.35547,-0.01563,0.82031,3.4087,6.26087,-1.94783,25:25.4
0.40625,0.13672,0.95703,0.90435,4.24348,-0.55652,25:25.4
0.36719,0.0625,0.93359,0.90435,1.94783,-0.41739,25:25.5
0.42188,0,0.97266,1.46087,2.43478,-0.48696,25:25.5
0.42969,-0.00391,1.03125,1.04348,0,-0.27826,25:25.6
0.43359,-0.03516,0.91797,0.27826,1.53043,-0.06957,25:25.6
0.39844,-0.03125,0.99219,2.29565,1.6,-0.62609,25:25.6
0.35938,0.00391,0.89453,3.4087,-0.2087,-0.83478,25:25.7
0.39063,0.07422,0.91016,3.2,0.34783,-0.13913,25:25.7
0.44531,0,0.89063,2.22609,1.6,0.55652,25:25.8
0.4375,0.07422,0.95313,2.85217,2.71304,0.06957,25:25.8
0.48047,0.11328,1.01953,0.41739,6.33043,0.90435,25:25.9
0.39063,0.04688,0.98047,1.8087,6.4,0.2087,25:25.9
0.32422,0.02734,0.96094,2.22609,6.6087,0.27826,25:26.0
0.33203,0.07813,0.96484,-0.13913,4.38261,0.55652,25:26.0
0.27734,0.00391,0.84766,0.55652,1.8087,0.62609,25:26.0
0.21484,-0.03516,0.83594,2.36522,1.6,0.27826,25:26.1
0.35938,0.03125,0.97266,2.36522,4.31304,0.06957,25:26.1
0.33984,0.06641,0.95703,0.97391,4.03478,0.76522,25:26.2
0.30469,0.09766,0.92969,1.25217,7.09565,0.62609,25:26.2
0.25,0.10547,0.94922,0.83478,5.07826,1.18261,25:26.3
0.28906,0.09766,1.01953,-1.04348,0.76522,1.6,25:26.3
0.25,0.08984,1.05078,-1.8087,3.61739,1.8087,25:26.3
0.21094,-0.03125,0.93359,-0.13913,1.18261,1.73913,25:26.4
0.34375,0.08984,1.00781,-1.8087,0.27826,2.29565,25:26.4
0.28906,0.02734,0.91016,-0.48696,1.46087,2.01739,25:26.5
0.32422,-0.06641,0.91016,2.71304,2.01739,0.76522,25:26.5
0.25781,0.09375,0.92969,0.55652,5.35652,0.97391,25:26.5
0.22656,-0.00781,0.9375,2.15652,3.26957,1.18261,25:26.6
0.23828,0.01563,1,3.68696,2.01739,0.69565,25:26.6
0.25391,0.01953,0.94922,3.96522,3.4087,0.48696,25:26.7
0.27734,0.09375,1.02734,0.2087,3.06087,1.3913,25:26.7
0.28125,0.08984,0.96484,1.11304,2.92174,1.11304,25:26.8
0.27734,0.07031,0.96094,1.32174,1.32174,0.97391,25:26.8
0.29297,0.07422,1,1.25217,3.47826,0.83478,25:26.8
0.26172,0.05859,0.97266,0.76522,3.2,1.04348,25:26.9
