community,num_conv,altura_media_ramas,long_media_mensajes,num_conv_likes_com,num_conv_likes_otras,num_likes_com,num_likes_otra,conv_insultos,conv_mayus,conv_datos,num_debates_com,long_media_debates_com,num_debates_otra,long_media_debates_otra,cont_conv_iniciadas,cont_conv_iniciadas_debate,creador_temas,usuarios_com_interacciona,usuarios_otra_interacciona
1,0,0.148148148,0.038071066,1,0,0.008,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.021084337,0.164609053,0.023406655,0.375,0,0.02,0,0,0,0,0,0,0,0,0.026666667,0,0.5,0,0
0,0.090361446,0.127087872,0.021797552,0.870967742,0,0.201438849,0,0,0.35483871,0.032258065,0,0,0.032258065,0.3125,0.153333333,0,0.741935484,0,0.004
1,0.03313253,0.438957476,0.014293348,0.25,0,0.032,0.001798561,0,0,0.083333333,0.083333333,0.323943662,0.333333333,0.329861111,0.006666667,1,0.083333333,0.004,0.007194245
1,0.015060241,0.219478738,0.027918782,0.166666667,0,0.008,0,0.333333333,0,0,0,0,0,0,0.02,0,0.5,0,0
0,0.021084337,0.259259259,0.036548223,0.625,0.125,0.026978417,0.004,0,0,0.125,0,0,0,0,0.006666667,0,0.125,0,0
0,0.021084337,0.054869684,0.012373096,0.875,0,0.071942446,0,0,0.25,0,0,0,0,0,0.046666667,0,0.875,0,0
0,0,0.12345679,0.027918782,1,0,0.003597122,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.039156627,0.144032922,0.018214392,0.857142857,0,0.041366906,0,0,0,0.285714286,0.071428571,0.169014085,0,0,0.06,0.111111111,0.642857143,0.001798561,0
0,0.009036145,0.061728395,0.029822335,0.75,0,0.025179856,0,0,0,0,0,0,0,0,0.02,0,0.75,0,0
0,0,0.12345679,0.002538071,1,1,0.003597122,0.02,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.24691358,0.02284264,0.333333333,0,0.008992806,0,0,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
0,0,0.185185185,0.074873096,1,0,0.032374101,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.12345679,0.025380711,1,0,0.014388489,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.411522634,0.024111675,1,0,0.03057554,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.012690355,1,0,0.008992806,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.020304569,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.082304527,0.019035533,1,0,0.012589928,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0,0,0.050761421,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.043147208,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.007614213,0,1,0,0.003597122,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.060913706,1,1,0.008992806,0.004,0,1,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.020304569,1,0,0.010791367,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.12345679,0.078680203,1,0,0.012589928,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.003012048,0.082304527,0.129441624,1,0,0.007194245,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.003012048,0.185185185,0.021573604,1,0.5,0.024,0.001798561,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0,0,0.007614213,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.082304527,0.041455161,0.666666667,0,0.008,0,0.333333333,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0,0,0.025380711,1,0,0.005395683,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.12345679,0.110829103,0.666666667,0,0.012589928,0,0.666666667,0,0,0,0,0,0,0.02,0,1,0,0
0,0.006024096,0.49382716,0.039763113,0.333333333,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
1,0,0,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.020304569,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.148148148,0.053299492,1,0,0.035971223,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.165662651,0.14571949,0.015664657,0.535714286,0,0.169064748,0,0.017857143,0.017857143,0.017857143,0,0,0,0,0.153333333,0,0.410714286,0,0
0,0.045180723,0.050835149,0.012055838,0.8125,0,0.098920863,0,0.125,0,0.0625,0,0,0,0,0.093333333,0,0.875,0,0
0,0.018072289,0.070546737,0.011602611,0.571428571,0,0.021582734,0,0,0,0,0,0,0,0,0.02,0,0.428571429,0,0
0,0,0,0.045685279,1,0,0.012589928,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.090361446,0.049382716,0.01457344,0.741935484,0,0.190647482,0,0.064516129,0,0.064516129,0,0,0,0,0.206666667,0,1,0,0
1,0,0.308641975,0.005076142,0,0,0.008,0,0,0,0,0,0,1,0.208333333,0.006666667,1,1,0,0.001798561
0,0.072289157,0.160867939,0.013562817,0.64,0,0.066546763,0,0.04,0,0.08,0.08,0.169014085,0,0,0.08,0.083333333,0.48,0.003597122,0
0,0.021084337,0.077160494,0.01427665,0.5,0,0.035971223,0,0.25,0,0.125,0,0,0,0,0.04,0,0.75,0,0
0,0.015060241,0.052910053,0.022419628,0.833333333,0,0.021582734,0,0,0,0,0,0,0,0,0.033333333,0,0.833333333,0,0
0,0.03313253,0.047483381,0.016920474,0.75,0,0.057553957,0,0.166666667,0,0.083333333,0,0,0,0,0.066666667,0,0.833333333,0,0
0,0.108433735,0.154133932,0.008598363,0.513513514,0,0.06294964,0.004,0.027027027,0,0.054054054,0.162162162,0.169014085,0,0,0.233333333,0.171428571,0.945945946,0.007194245,0
0,0,0,0.035532995,1,0,0.005395683,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.012048193,0.172839506,0.010514866,0.2,0.2,0.004,0.001798561,0.2,0,0,0,0,0.2,0.208333333,0.033333333,0.2,1,0,0.001798561
0,0.003012048,0.169753086,0.015228426,0.5,0,0.001798561,0,0,0.5,0,0,0,0,0,0.013333333,0,1,0,0
0,0.015060241,0.12345679,0.017343486,0.333333333,0,0.014388489,0,0,0,0.166666667,0,0,0,0,0.013333333,0,0.333333333,0,0
0,0,0,0.106598985,1,0,0.007194245,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.063253012,0.128824477,0.006179651,0.681818182,0,0.048561151,0,0.045454545,0,0.090909091,0,0,0,0,0.06,0,0.409090909,0,0
0,0.018072289,0.082304527,0.014865845,1,0,0.03057554,0,0,0,0,0,0,0,0,0.033333333,0,0.714285714,0,0
0,0.018072289,0.12345679,0.010152284,0.571428571,0,0.008992806,0,0,0,0.142857143,0.142857143,0.169014085,0,0,0.04,0.166666667,0.857142857,0.001798561,0
0,0.021084337,0.054869684,0.014593909,0.625,0,0.032374101,0,0.25,0,0.125,0,0,0,0,0.046666667,0,0.875,0,0
0,0.039156627,0.082304527,0.014890017,0.571428571,0,0.048561151,0,0.071428571,0,0.214285714,0,0,0,0,0.06,0,0.642857143,0,0
0,0,0,0.045685279,1,0,0.007194245,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.018072289,0.052910053,0.018491661,0.714285714,0,0.021582734,0,0,0,0.285714286,0,0,0,0,0.033333333,0,0.714285714,0,0
0,0.012048193,0.384087791,0.023900169,0.4,0,0.014388489,0,0.6,0,0.2,0.4,0.261971831,0,0,0.013333333,0,0.4,0.005395683,0
0,0,0,0.005076142,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.048192771,0.185185185,0.008306414,0.588235294,0,0.06294964,0,0,0,0.058823529,0.117647059,0.190140845,0,0,0.02,0.333333333,0.176470588,0.003597122,0
1,0,0.24691358,0.038071066,1,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0,0.013959391,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.012048193,0.308641975,0.02820079,0,0.4,0,0.02,0,0,0,0,0,0.2,0.3125,0.026666667,0.25,0.8,0,0.004
1,0,0.12345679,0.020304569,1,0,0.032,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.005076142,1,0,0.016,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.041152263,0.03891709,0.666666667,0,0.04,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0,0.12345679,0.012690355,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.025380711,1,1,0.008,0.001798561,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.015060241,0.185185185,0.007191201,0,0,0,0,0.166666667,0,0.333333333,0,0,0,0,0.006666667,0,0.166666667,0,0
0,0.006024096,0.154320988,0.009306261,0.333333333,0,0.001798561,0,0.333333333,0,0.333333333,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0,0,0.017766497,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.015060241,0.37037037,0.047747462,0.5,0,0.019784173,0,0,0,0.166666667,0.333333333,0.232394366,0,0,0.006666667,1,0.166666667,0.003597122,0
0,0.012048193,0.105820106,0.024111675,0.8,0,0.034172662,0,0,0,0.6,0,0,0,0,0.033333333,0,1,0,0
0,0.024096386,0.685871056,0.023567803,0.777777778,0,0.043165468,0,0,0,0.333333333,0.111111111,0.532394366,0.111111111,0.587797619,0.006666667,0,0.111111111,0.001798561,0.004
0,0,0,0.010152284,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.021084337,0.519244735,0.02259702,0.375,0,0.02,0.001798561,0.25,0,0.125,0.125,0.253521127,0.25,0.551470588,0.04,0.5,0.75,0.004,0.001798561
0,0.003012048,0.205761317,0.020304569,1,0,0.007194245,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.015060241,0.315500686,0.091370558,0.666666667,0,0.03057554,0,0,0,0.666666667,0.333333333,0.225352113,0,0,0.033333333,0.4,0.833333333,0.003597122,0
0,0.018072289,0.216049383,0.012690355,0.285714286,0,0.010791367,0,0,0,0.142857143,0.142857143,0.253521127,0.142857143,0.3125,0.013333333,0,0.285714286,0.001798561,0.004
0,0,0,0.02284264,0,0,0,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.027108434,0.319535221,0.03687668,0.2,0,0.032374101,0,0,0,0.1,0.1,0.169014085,0.1,0.347222222,0.026666667,0.25,0.4,0.001798561,0.004
0,0.003012048,0.12345679,0.050761421,0.5,0,0.008992806,0,0,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
0,0.015060241,0.158730159,0.015591008,0.5,0,0.007194245,0,0,0,0,0,0,0,0,0.013333333,0,0.333333333,0,0
0,0.180722892,0.324551355,0.011650955,0.442622951,0,0.143884892,0,0,0.049180328,0.098360656,0.049180328,0.43943662,0.049180328,0.2734375,0.12,0.055555556,0.295081967,0.005395683,0.012
0,0,0.49382716,0.017766497,0,0,0,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0,0.12345679,0.045685279,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.185185185,0.035532995,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.015060241,0.135802469,0.015228426,0.833333333,0,0.028776978,0,0.166666667,0.166666667,0,0.166666667,0.211267606,0,0,0.026666667,0.25,0.666666667,0.001798561,0
0,0.024096386,0.12345679,0.009729272,0.555555556,0,0.04676259,0,0,0,0,0,0,0.111111111,0.208333333,0.053333333,0,0.888888889,0,0.004
0,0.006024096,0.041152263,0.007614213,0.333333333,0,0.003597122,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0.006024096,0.154320988,0.016497462,0.666666667,0,0.021582734,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0.141566265,0.212259043,0.012260174,0.604166667,0,0.102517986,0,0,0,0.0625,0.104166667,0.183098592,0.041666667,0.208333333,0.026666667,0,0.083333333,0.007194245,0.008
0,0.009036145,0.074074074,0.006598985,0.5,0,0.007194245,0,0,0,0.25,0,0,0,0,0.02,0,0.75,0,0
0,0.009036145,0.030864198,0.045050761,0.75,0,0.019784173,0,0,0,0,0,0,0,0,0.02,0,0.75,0,0
0,0.018072289,0.088183422,0.005438724,0.428571429,0,0.008992806,0,0,0,0,0,0,0,0,0.013333333,0,0.285714286,0,0
0,0.072289157,0.570079884,0.010563863,0.72,0,0.104316547,0,0.04,0,0.08,0.08,0.725352113,0.08,0.894097222,0.04,0,0.24,0.003597122,0.008
0,0.018072289,0.141093474,0.004713561,0.428571429,0,0.012589928,0,0,0,0,0,0,0,0,0.013333333,0,0.285714286,0,0
0,0,0.308641975,0.00676819,0,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.012048193,0.024691358,0.011675127,0.4,0,0.007194245,0,0,0,0,0,0,0,0,0.033333333,0,1,0,0
0,0.060240964,0.12345679,0.016557892,0.666666667,0,0.075539568,0,0.095238095,0.047619048,0.047619048,0,0,0,0,0.06,0,0.428571429,0,0
0,0.054216867,0.025990903,0.012289607,0.894736842,0,0.116906475,0,0,0,0.263157895,0,0,0,0,0.113333333,0,0.894736842,0,0
0,0.063253012,0.18115942,0.028814572,0.090909091,0.090909091,0.008992806,0.008,0,0.409090909,0.227272727,0.136363636,0.253521127,0,0,0.086666667,0.153846154,0.590909091,0.005395683,0
1,0.009036145,0.172839506,0.00964467,0.25,0,0.008,0,0,0,0,0,0,0.25,0.208333333,0.02,0.333333333,0.75,0,0.001798561
0,0.003012048,0,0.031725888,0.5,0,0.001798561,0,0.5,0,1,0,0,0,0,0.013333333,0,1,0,0
0,0.03313253,0.041152263,0.013113367,0.916666667,0,0.052158273,0,0,0,0,0,0,0,0,0.066666667,0,0.833333333,0,0
0,0.051204819,0.075445816,0.014100395,0.833333333,0.055555556,0.086330935,0.004,0,0.055555556,0,0,0,0,0,0.066666667,0,0.555555556,0,0
0,0.003012048,0.061728395,0.01142132,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.198795181,0.143751057,0.00873492,0.686567164,0,0.260791367,0,0.014925373,0,0.044776119,0.029850746,0.190140845,0.029850746,0.234375,0.213333333,0,0.47761194,0.001798561,0.008
0,0.219879518,0.094135802,0.0293214,0.716216216,0,0.356115108,0,0.054054054,0,0.283783784,0.013513514,0.169014085,0,0,0.306666667,0,0.621621622,0.001798561,0
0,0.030120482,0.078563412,0.032302723,0.363636364,0,0.021582734,0,0.090909091,0,0.272727273,0,0,0,0,0.046666667,0,0.636363636,0,0
0,0.012048193,0.074074074,0.015228426,0.8,0,0.023381295,0,0,0,0.2,0,0,0,0,0.026666667,0,0.8,0,0
0,0.009036145,0.061728395,0.027918782,0.5,0,0.007194245,0,0,0,0,0,0,0,0,0.02,0,0.75,0,0
0,0.051204819,0.068587106,0.023547659,0.833333333,0,0.073741007,0,0,0,0.055555556,0,0,0,0,0.073333333,0,0.611111111,0,0
0,0.003012048,0.061728395,0.017766497,1,0,0.01618705,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.027108434,0.132953466,0.005076142,0.8,0,0.035971223,0,0,0,0,0,0,0,0,0.02,0,0.3,0,0
0,0.018072289,0.105820106,0.009024253,0.428571429,0,0.025179856,0,0,0.285714286,0.142857143,0.142857143,0.169014085,0,0,0.046666667,0.142857143,1,0.001798561,0
0,0,0,0.032994924,1,0,0.012589928,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.055837563,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.12345679,0.02284264,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.039156627,0.172839506,0.014183338,0.214285714,0,0.019784173,0,0,0,0.142857143,0.071428571,0.169014085,0,0,0.013333333,0.5,0.142857143,0.001798561,0
0,0.003012048,0,0.005076142,1,0,0.007194245,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.153614458,0.232013623,0.009333552,0.634615385,0,0.161870504,0,0,0,0.057692308,0.019230769,0.169014085,0.057692308,0.325520833,0.04,0,0.115384615,0.001798561,0.008
0,0.003012048,0.061728395,0.241116751,1,0,0.010791367,0,0.5,0,0.5,0,0,0,0,0.013333333,0,1,0,0
0,0.069277108,0.052231719,0.017083171,0.625,0,0.043165468,0,0,0,0.125,0,0,0,0,0.113333333,0,0.708333333,0,0
0,0,0,0.015228426,1,0,0.012589928,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.058375635,1,0,0.010791367,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.012048193,0.148148148,0.05786802,0.8,0,0.048561151,0,0.2,0,0,0,0,0,0,0.026666667,0,0.8,0,0
0,0.009036145,0.12345679,0.008883249,0.25,0,0.001798561,0,0,0,0.25,0,0,0,0,0.006666667,0,0.25,0,0
0,0,0,0.012690355,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.177710843,0.127376053,0.008555756,0.633333333,0,0.18705036,0,0,0.016666667,0.05,0,0,0,0,0.133333333,0,0.333333333,0,0
1,0.006024096,0.082304527,0.010998308,1,0,0.048,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0.003012048,0.061728395,0.017766497,0,0.5,0,0.012,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.018072289,0.200617284,0.015989848,0.285714286,0,0.02,0,0,0,0.142857143,0,0,0.142857143,0.3125,0.013333333,0,0.285714286,0,0.001798561
1,0,0.12345679,0.027918782,1,0,0.012,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.048192771,0.231481481,0.015228426,0.470588235,0,0.144,0,0,0.235294118,0,0,0,0.058823529,0.572916667,0.033333333,0.2,0.294117647,0,0.001798561
1,0,0.308641975,0.02284264,1,0,0.032,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0.24691358,0.032994924,1,0,0.024,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.078680203,0,0,0,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0,0.043147208,1,0,0.012,0,0,0.5,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.154320988,0.187817259,1,0,0.014388489,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0,0.12345679,0.012690355,1,0,0.056,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.061728395,0.015228426,1,0.5,0.008992806,0.004,0,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
0,0,0,0.017766497,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0,0.027918782,1,0.5,0.04,0.001798561,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.003012048,0.308641975,0.013536379,0.5,0,0.028776978,0.004,0,0,0,0.5,0.253521127,0,0,0.006666667,0,0.5,0.001798561,0
0,0.009036145,0.12345679,0.016751269,0.75,0,0.01618705,0,0,0,0.25,0,0,0.25,0.260416667,0.02,0,0.75,0,0.004
0,0,0,0.02284264,1,0,0.014388489,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.012048193,0.049382716,0.014213198,0.4,0,0.016,0,0,0,0.2,0,0,0,0,0.026666667,0,0.8,0,0
1,0,0,0.010152284,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0.12345679,0.017766497,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.051204819,0.067901235,0.023406655,0.555555556,0,0.050359712,0,0.055555556,0.111111111,0,0,0,0,0,0.1,0,0.833333333,0,0
0,0,0,0.030456853,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.015060241,0.24691358,0.023159898,0.166666667,0,0.004,0,0,0,0,0,0,0.333333333,0.234375,0.006666667,0,0.166666667,0,0.001798561
1,0.009036145,0.24691358,0.010786802,0.25,0,0.028,0,0,0,0,0,0,0,0,0.006666667,0,0.25,0,0
1,0,0.24691358,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.015060241,0.679012346,0.015676321,0.166666667,0.333333333,0.017985612,0.024,0,0,0.5,0.666666667,0.348591549,0,0,0.006666667,1,0.166666667,0.001798561,0
1,0.006024096,0.082304527,0.020304569,0.333333333,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
1,0.003012048,0.185185185,0.075296108,0,0,0,0,0.5,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.024096386,0.068587106,0.011844332,1,0,0.039568345,0,0,0,0,0,0,0,0,0.033333333,0,0.555555556,0,0
0,0,0,0.21319797,1,0,0.017985612,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.009036145,0.082304527,0.034263959,0.75,0,0.034172662,0,0,0,0.5,0,0,0,0,0.02,0,0.75,0,0
0,0.006024096,0.082304527,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
0,0.090361446,0.145243282,0.009536994,0.64516129,0.032258065,0.111510791,0.004,0.032258065,0,0.064516129,0,0,0,0,0.093333333,0,0.451612903,0,0
0,0.012048193,0.024691358,0.024873096,0.8,0,0.028776978,0,0,0.2,0,0,0,0,0,0.026666667,0,0.8,0,0
0,0.009036145,0,0.010152284,1,0,0.03057554,0,0,0,0,0,0,0,0,0.026666667,0,1,0,0
0,0.018072289,0.077160494,0.041560914,0.714285714,0,0.037769784,0,0,0,0.285714286,0,0,0,0,0.04,0,0.857142857,0,0
0,0,0,0.093908629,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.036144578,0.009496676,0.020109332,0.615384615,0,0.050359712,0,0,0.230769231,0.076923077,0,0,0,0,0.08,0,0.923076923,0,0
0,0,0,0.040609137,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.024096386,0.12345679,0.025380711,0.777777778,0,0.044964029,0,0,0,0,0.111111111,0.169014085,0,0,0.046666667,0.142857143,0.777777778,0.001798561,0
0,0,0.12345679,0.015228426,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.24691358,0.050761421,0.666666667,0,0.005395683,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0
1,0.042168675,0.498765432,0.026758521,0,0,0.004,0.003597122,0,0,0.133333333,0.2,0.316901408,0.466666667,0.416666667,0,0,0,0.012,0.010791367
1,0.006024096,0.24691358,0.037225042,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0
0,0.06626506,0.189933523,0.015130808,0.565217391,0,0.039568345,0,0.086956522,0,0.130434783,0,0,0,0,0,0,0,0,0
0,0.006024096,0.329218107,0.027918782,0,0,0,0,0,0,0,0,0,0.333333333,0.364583333,0,0,0,0,0.004
0,0,0.24691358,0.017766497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.24691358,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006024096,0.164609053,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12345679,0.002538071,0,1,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12345679,0.002538071,1,0,0.001798561,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.021084337,0.299823633,0.006345178,0,0.125,0,0.005395683,0,0,0,0,0,0.375,0.234375,0,0,0,0,0.003597122
0,0.003012048,0.12345679,0.005076142,1,0,0.023381295,0,0,0,0.5,0,0,0,0,0,0,0,0,0
0,0.009036145,0.277777778,0.021573604,0.25,0,0.001798561,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.048192771,0.205761317,0.012228888,0.764705882,0,0.039568345,0,0,0,0.058823529,0.117647059,0.232394366,0,0,0,0,0,0.003597122,0
0,0,0.24691358,0.010152284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003012048,0.12345679,0.008883249,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
0,0.021084337,0.462962963,0.025098703,0.25,0,0.010791367,0,0.125,0,0.25,0,0,0.125,0.455729167,0,0,0,0,0.004
0,0.003012048,0.37037037,0.008883249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12345679,0.025380711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.003012048,0.329218107,0.031725888,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
0,0.006024096,0.37037037,0.008460237,0.666666667,0,0.003597122,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.24691358,0.007614213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.003012048,0.185185185,0.026649746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.12345679,0.017766497,1,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12345679,0.025380711,1,0,0.008992806,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.003012048,0.329218107,0.024746193,0,0,0,0,0.5,0,0,0,0,0.5,0.3125,0,0,0,0,0.001798561
0,0.009036145,0.12345679,0.012182741,0.5,0,0.003597122,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.018072289,0.293209877,0.013007614,0.285714286,0,0.008,0,0,0,0.285714286,0,0,0.142857143,0.260416667,0,0,0,0,0.001798561
0,0.009036145,0.154320988,0.021573604,0.75,0,0.008992806,0,0,0,0.5,0,0,0,0,0,0,0,0,0
0,0.012048193,0.264550265,0.013415518,0.4,0,0.007194245,0,0,0,0,0,0,0.2,0.260416667,0,0,0,0,0.004
0,0.003012048,0.12345679,0.013959391,1,0,0.003597122,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.12345679,0.02284264,1,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.12345679,0.017766497,0,1,0,0.003597122,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006024096,0.390946502,0.024534687,0.333333333,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.888888889,0.031725888,0,0,0.004,0,0,0,1,0,0,1,0.442708333,0,0,0,0,0.001798561
0,0.012048193,0.37037037,0.012267343,0.6,0.2,0.005395683,0.004,0,0,0,0,0,0.2,0.364583333,0,0,0,0,0.004
1,0,0.12345679,0.012690355,1,0,0.004,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.12345679,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.009036145,0.216049383,0.009517766,0.25,0,0.008,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.37037037,0.010152284,1,0,0.008,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.012048193,0.288065844,0.005583756,0.2,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.12345679,0.027918782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.018072289,0.401234568,0.019035533,0.142857143,0,0.02,0,0,0,0.285714286,0.142857143,0.295774648,0.714285714,0.28125,0,0,0,0.004,0.003597122
0,0,0.24691358,0.035532995,1,0,0.001798561,0,0,0,0,0,0,0,0,0,0,0,0,0
