_id;text;B;T;C
1312131498032599040;Wishing President @realDonaldTrump and @FLOTUS Melania Trump a speedy and healthy recovery. Susan and I send our love and prayers to the entire Trump family! ??????;0;1;Rafa
1312200792141557761;Susan and I are keeping President @realDonaldTrump and @FLOTUS in our thoughts and prayers. May you both have a quick recovery. Our nation is standing strong with you!;0;1;Rafa
1312236825688174592;An update from President ?@realDonaldTrump?’s physician: https://t.co/8xzB8FShkd;0;0;Rafa
1312237803812515840;President @realDonaldTrump will get more done while having COVID and in quarantine than Joe Biden did in 47 years.;-1;1;Rafa
1312238070226325504;"My prayers also are for our wonderful First Lady and those of my colleagues who have become ill. 

They are all strong and healthy people and will make a full and quick recovery.

We are all together in redoubling our efforts to re-elect @realDonaldTrump.";0;1;Rafa
1312238393909153792;"“Our data from the Duluth Rally shows @realDonaldTrump is still bringing in tons of new voters.”

Figures from the #TrumpRallyMinnesota show that 60% of the attendees weren’t Republicans, says @GOPChairwoman #RonnaMcDaniel. https://t.co/gDrSqF6Y91";0;1;Rafa
1312527054676451328;"WH Task Force met today. Working around the clock to expand Testing, PPE, Therapeutics &amp; expect to have a Vaccine by end of 2020. Grateful for the prayers for President @realDonaldTrump, @FLOTUS &amp; EVERY American family dealing with COVID-19. We Will Get Through This Together!????";0;1;Rafa
1312551464229691393;"A MASSIVE crowd sending ""get well soon!"" wishes to President @realDonaldTrump! ?????? 
https://t.co/55MO1mTkSr";0;1;Rafa
1312583239760928769;Just arrived at Walter Reed to thank the hundreds of @realDonaldTrump supporters.  Come on out and join us https://t.co/WCUgINZAE6;0;1;Rafa
1312631302391173120;????HAPPENING NOW!! Crowds Outside of Walter Reed Medical Center. @realDonaldTrump https://t.co/HAHDecDPET;0;0;Rafa
1312631333122834433;???????????? This warms my heart;0;0;Rafa
1312636062120833025;So much love for President @realDonaldTrump right now outside his building at @WRBethesda. https://t.co/H4thBk6949;0;1;Rafa
1312756369699659777;"Wow! Check out this huge group of bikers gathered to pray for President @realDonaldTrump and the First Lady.

The country is behind you, Mr. President! ???? https://t.co/GRIY1Pywfg";0;1;Rafa
1311165326177062918;"@JoeBiden Did he say he was dying soon?
If not, then no.";0;0;Rafa
1311555545623654400;Omg. My mother *was* a trump supporter...she just texted me that she’s voting for @JoeBiden;1;-1;Rafa
1311555764113342464;"@PlanBianca @LJH___________ @JoeBiden One Trump sign disappeared off the porch of a house in my neighborhood -- and there are few signs here because most people are Democrats.  We welcomed them into ""Ridin with Biden.""";0;-1;Rafa
1312257536188391426;"Does anyone else find BRUTAL 
IRONY that
#Trump likely
got #COVID from a woman...
named...HOPE HICKS?...

God has quite a blatant sense of humor in his writing.
#TrumpVirus #TrumpHasCovid #TrumpGotCovid #COVID19 #coronavirus";0;-1;Rafa
1312570972583718914;"@davidmweissman For someone who LOVES being white,
#Trump really HATES being white, eh?

#TrumpVirus #TrumpHasCovid";0;-1;Rafa
1312853012327600129;"@kumailn When was our last good day?

When was our first ironic apocalyptic day?

#Trump #TrumpVirus #COVID19
#Election2020 #AmericaOrTrump";0;0;Rafa
1313007042098016257;"@Alyssa_Milano #Trump likely knew he was #COVID19 POSITIVE and brought it maskless to the #debate while screaming and being too late to test.
""Honor"" system, BWAHAHAHA???
GOD, #ProtectJoeBiden.";1;-1;Rafa
1313007340258459650;"@FaltusEugene @sherijr @JoeBiden @JoeBiden @KamalaHarris you must reach out and call her !!!

Please retweet this everybody!!!  

@JoeBiden must call her !!!";0;0;Rafa
1313127248392839169;@realDonaldTrump The 2nd Amendment doesn’t need any “saving”… it’s literally part of the Bill of Right ??;0;0;Rafa
1313144444808503296;Good Morning. I just voted for @JoeBiden and @KamalaHarris because I want to live. Have a great day.;1;0;Rafa
1313157407133118465;Hey @JoeBiden we get it, you’re a class act but your  opponent isn’t. Put your ads up and do it now. He would blame you for your wife and kids accident if he could. Give no quarter to a man who endangered our whole nation, come on man.;1;-1;Rafa
1313175863798702084;"Hmm. Dat #GOP so gross, you need #plexiglass to not get the #Plague.

2020 Yo Mama jokes.

#GOPPlague
#COVID19 #COVID #coronavirus #rona #RonaGarden #RoseGardenMassacre #RepublicanVirus #Trump #TrumpVirus #VoteBlue2020 #VoteBidenHarris2020 #VoteGOPOut #YoMama #Election2020";0;-1;Rafa
1313329981255290881;"#COVID is making some wonder if #Trump'll be okay to work as #POTUS.
Wwhhhaaaat about the earlier 1,354 days of his ""presidency""?
#WeAreOrphans #ObamaComeHomeDaddy";1;-1;Rafa
1313742181069467648;@realDonaldTrump hey President Sheddy J Infectious, can you be hermetically sealed in a bubble? asking for 65 million friends;0;-1;Rafa
1314125250511110144;"@guaro_20 @mmpadellan @JoeBiden Back at end of May.
Suuuuuuper high percentage of fake followers.
(Mine is under 13%) https://t.co/lS8uBGEAGJ";0;0;Rafa
1314448905053102082;"My 91 year old Nana just called to tell me all of her neighbors at the assisted living home in Florida are lifelong Republicans, but they all just joined her in voting early for @JoeBiden &amp; @KamalaHarris. ??";1;-1;Rafa
1314710157901914112;"My...GOD...
Has it
only been
24 hrs
since yesterday?

#Trump #TrumpVirus #COVID #COVID19 #Coronavirus
#Election2020 #VoteHimOut2020 #GovWhitmer #TrumpKillsGovernors #GretchenWhitmer
#TrumpIsACoward #BunkerBaby
#GoldStarFamilies #TrumpKillsUSTroops #TrumpKillsBabies #FetalTissue";0;-1;Rafa
1314767376026566657;Hey @realDonaldTrump Covid testing is like pregnancy testing. There’s no “scale.” You’re either positive or negative. You addled, lying, stupid fuckstick.;0;-1;Rafa
1314767561167384576;"@richardmarx @realDonaldTrump Fuckstick?! I thought I made that up, Richard!
??";0;0;Rafa
1315012058174423041;@JoeBiden ROCK THOSE SHADES, HOMIE ??;0;0;Rafa
1315830131848605696;"@realDonaldTrump Hey, @POTUS!
Do you realize...
You've gotten a LOT fatter in the last 4 years!
Well...
in all but one ""spot"" ???? ??";0;-1;Rafa
1311633934569136135;@509ShawnG @realDonaldTrump Wrong Pic.  Should be Biden!;0;0;Rafa
1311981619889287169;@murray_nyc @realDonaldTrump @FLOTUS Go to CDC  website and look at survival rates!;0;0;Rafa
1311982165140344832;@Lizardgang2 @KM7twt @dieselgirl5 @realDonaldTrump @FLOTUS You are a fukn idiot.   If Hillary was President you would be celebrating her for only 200k deaths because originally said 2 to 3 million would die.;-1;0;Rafa
1312010571794051073;@HKrassenstein @realDonaldTrump @FLOTUS You should be ashamed of yourself.;0;0;Rafa
1312501941398695936;@realDonaldTrump TRUMP 2020!!!!!!;0;1;Rafa
1313101580414189568;@ThePaulGoodwin @CraigSh8 @realDonaldTrump Figures you are from California.;0;0;Rafa
1313150897485213696;@HKrassenstein @realDonaldTrump Your President can do what he likes!  Deal with it.;0;0;Rafa
1313217269040902145;@ourfactsmatter @realDonaldTrump If this was Biden you would be saying great job, since originally predicted 2 to 3 million deaths.;-1;0;Rafa
1313217785724534784;@everywhereist @realDonaldTrump You mad bro?;0;0;Rafa
1313641393462575104;@HKrassenstein @realDonaldTrump You want us to believe what dems say.  What's the difference?;-1;0;Rafa
1313992949810761728;@HKrassenstein @realDonaldTrump He has kept promises more than any other president in history!;0;1;Rafa
1314161345496002560;@HKrassenstein @realDonaldTrump How many did Harris answer?;-1;0;Rafa
1314185365260042241;@whitney_skip @realDonaldTrump Show numbers b4 covid.   Lowest unemployment rate in history.;0;1;Rafa
1314259395975446528;@HKrassenstein @realDonaldTrump Mrs K has secret crush on Trump!;0;0;Rafa
1314319760117694464;@soloyochapin @realDonaldTrump @JoeBiden @WhiteHouse Explain?  Biden sure hasn't.;-1;0;Rafa
1314538796495630336;@LucyLouBayou @murray_nyc @realDonaldTrump @seanhannity @FoxNews That's is the stupidest thing I have ever heard.  So you think all the liberal doctors at Walter Reed went along.;0;0;Rafa
1315978696713474049;@jones_colette @murray_nyc @realDonaldTrump Biden does not discuss what he is going to do!  Ask about packing court said he would answer after election.;-1;0;Rafa
1316161324297183233;@murray_nyc @realDonaldTrump @CoryBooker Do have any buildings with your name on them?;0;1;Rafa
1317644448352829445;@murray_nyc @realDonaldTrump I agree.  We are going back to no growth high unemployment with Biden.;-1;0;Rafa
1318560283393130496;@JustVent6 @realDonaldTrump He has no control over STATE taxes.;0;0;Rafa
1318708690350899200;"@the_resistor @realDonaldTrump Well played dems.  Now you leak the Biden and his son story.  When Biden wins you can remove him and Harris becomes Prez and Nancy VP
.";-1;0;Rafa
1311802578443923457;Just now: ?@realDonaldTrump? tells me he DENOUNCES white supremacists ?@ABCPolitics? ?@ABCNewsLive? ?@ABCWorldNews? ?@ABC? ?@johnrobertsFox? https://t.co/8AxB6I2RjJ;0;1;Rafa
1312195387290050560;@realDonaldTrump I second this motion. Leo knows the talk and walks the walk! Let's DO THIS!!! cc: @DonaldJTrumpJr;0;1;Rafa
1312523412598792192;"??POW??Sen @MarshaBlackburn: Where Did Our Jobs Go? They Went To China On Joe Biden’s Vote

It was Corporate Profit Type Greed that he [Joe Biden] was constantly Voting for.

Joe Biden has been voting for every Trade Deal that sent those jobs to China

#VoteRed @realDonaldTrump?? https://t.co/GLp9b7kFdW";-1;1;Rafa
1314118399186874368;@realDonaldTrump Who won tonight?;0;0;Rafa
1316321185068703744;"The brave men &amp; women of law enforcement have been attacked &amp; ambushed across the country. They want a strong leader that’ll #BackTheBlue. There hasn't been a more outspoken supporter of the police than @realDonaldTrump

We need #FourMoreYears of America's Law and Order President https://t.co/n1v4C6zIDP";0;1;Rafa
1316360685241196545;"???? BOMBSHELL ?? ??

Hunter introduced Joe Biden to a top executive at the Ukrainian energy firm he received $50K/month from!

BIDEN: “I have never discussed with my son or my brother or anyone else anything having to do with their businesses. Period.”

@JoeBiden LIED. PERIOD?? https://t.co/zDy75fxauq";-1;0;Rafa
1316647780631433217;Will AG Barr now investigate Biden?;-1;0;Rafa
1316649043087556611;I believe Tara  Reade. She may not be politically convenient, but that doesn’t make it untrue. If you are smearing Ms. Reade, you are rape culture. Thanks to @60MinutesAUS for giving Biden’s survivor a platform. We all count, we all matter.;-1;0;Rafa
1317273027369906177;I personally had the opportunity to review the hard drive belonging to Hunter Biden. If the @FBI and @TheJusticeDept arrested Paul Manafort, then Hunter, James, and @JoeBiden belongs in handcuffs? AND THAT, is just for starters. #China #Iraq #Ukraine;-1;0;Rafa
1317731725808705536;The aftermath of supporting @realDonaldTrump  at the Women’s March today! https://t.co/p6goOyBjps;0;1;Rafa
1318348841977057280;@realDonaldTrump reassign Fauci to the Wuhan Lab so we can get some eyes on the ground;0;0;Rafa
1318364977410068480;"BREAKING: @Google Program Manager Confirms Election Interference In Favor of @JoeBiden

 Search “skewed by owners and drivers of the algorithm”

 “Plain and simple trying to play god”

 “If Trump wins, there will be riots...if the left wins, they will be ecstatic”

 #ExposeGoogle https://t.co/2b8xUxUuj1";-1;0;Rafa
1318849947224113152;"Computer email dated 5/13/17 -obtained by @FoxNews as well as @nypost- is the crucial one. ""10 held by H for the big guy?"" is the crucial phrase. Fox News was told by sources -plural- copied on email that ""the bug guy"" was @JoeBiden. Did former VP receive money from a CCP front?";-1;0;Rafa
1318850396161495041;@Pismo_B @realDonaldTrump OMG! We need cameras on all of the ballot personnel!!!;0;0;Rafa
1320182595406147589;@LouDobbs @realDonaldTrump North Carolina too?;0;0;Rafa
1320330789356294144;We are voting for Donald Trump. If you like freedom, you should too. @realDonaldTrump;0;1;Rafa
1321372776498941953;#Election2020 #Elecciones2020 #VOTE who are you voting for America? @JoeBiden or @realDonaldTrump;0;0;Rafa
1322149926130909187;Good morning. It’s Friday and that means it’s pay day! I hope you all take a hard look at those checks. If you don’t want them to get smaller, go vote for @realDonaldTrump it’s #supernecessary;0;1;Rafa
1322150996894765056;@realDonaldTrump @JoeBiden will have us locked down and wearing two masks before it’s over with https://t.co/cQ7lJh2C1K;-1;0;Rafa
1322219903336722437;Wow. The group that installed that 405 freeway TRUMP sign has come forward with a pro-Trump campaign video and IT IS ??. Could @realDonaldTrump flip California? https://t.co/qrTEN3z0jX;0;1;Rafa
1322228442809643016;Stand behind your convictions and principles.  He may not be the perfect @potus but he’s just what we need right now. Don’t let the left use their cancel culture to force you to change your mind like @50cent;-1;1;Rafa
1311073021990449153;@fred_guttenberg @Wisewonders @FoxNewsSunday @JoeBiden Obvious displays of guilt https://t.co/Zfp8LatxXH;0;-1;Rafa
1311073408554348549;@fred_guttenberg @ElizabethMulhe3 @FoxNewsSunday @JoeBiden The only problem is Trump gets away with answering things in a very vague salesperson way. He’ll say he has the best banks with beautiful loans for his beautiful properties. No one has ever had as much wealth and properties as him. Somehow this will suffice his MAGA supporters ??;0;-1;Rafa
1311074195460313090;@fred_guttenberg @FoxNewsSunday @JoeBiden He said they have Russia money. Very clear and loud.;0;-1;Rafa
1311075708320575488;"@Jim_Jordan TRADE....
@JoeBiden's drug test for @realDonaldTrump's taxes.

Till then....... It is what it is https://t.co/lGWvMIf0Nc";0;-1;Rafa
1311132443055923200;@davidmweissman @realDonaldTrump And admitted on tape to hiding the truth.;0;0;Rafa
1311365109470593024;@realDonaldTrump My favorite part was when you told your rasist proud boy army to stand back, stand ready. Amother defining moment in your presidency;0;-1;Rafa
1311369884572545025;"This is your ""American President"" ??
@JoeBiden 
#VoteBidenForDemocracy 
#VoteEarly 
#DemVoice1";1;0;Rafa
1311393555311742980;@realDonaldTrump Donald Trump, on live television, showed the American people what an unhinged pathological lying racist he is. ?? #UnfitToBePresident #TrumpMeltdown #TrumpIsARacist #Debates2020  #ProudBoys;0;-1;Rafa
1311465226169090048;"@kayleighmcenany Why did @IvankaTrump illegally get paid as both an employee &amp; as a consultant by @realDonaldTrump &amp; the Trump Organization?";0;-1;Rafa
1311465246247260164;@randallaustx @kayleighmcenany @IvankaTrump @realDonaldTrump Sounds like #TaxFraud to Me..  #NepotismBarbie #ComesOffSoftandInnocent #Shegot20ChinesePatents;0;-1;Rafa
1311471703600648193;@realDonaldTrump Donald Trump knows he’s losing. The American people tuned in to see President Biden. ?? #Debates2020 #TrumpIsLosing;1;-1;Rafa
1311471851999199232;If you were turned off by the President’s behavior last night, I feel you. Believe me, I do. But we can’t let him win by tuning out altogether. That’s what he wants. So turn those feelings into action—turn them into votes for my friend, @JoeBiden. https://t.co/cMKoxiNWVZ;1;-1;Rafa
1311485083816210432;@kilmeade @JoeBiden @realDonaldTrump Trump is almost gone and you no longer have any credibility.;0;0;Rafa
1311485288888365057;Omg. My mother *was* a trump supporter...she just texted me that she’s voting for @JoeBiden;1;-1;Rafa
1311766217947049986;"@kilmeade @JoeBiden @realDonaldTrump Perfect example of why you shouldn't drink &amp; tweet.";0;0;Rafa
1311767907010043906;@m64mcbride @nature_ruby @JoeBiden @RVAT2020 @43Biden @ProjectLincoln Thank you;0;0;Rafa
1311767932620464129;It’s official. I am now a #Republican who has voted for ?@JoeBiden?. ?@RVAT2020? ?@43Biden? ?@ProjectLincoln? will #SaveOurDemocracy and then #RestoreTheBalance. Everyone be sure to #Vote2020 for #OneAmerica of #WTP. https://t.co/g34zX1niT5;1;-1;Rafa
1312130757909831680;@scrowder @realDonaldTrump I pray for the innocent people that may have had contact recently with these people. https://t.co/xq5u9mee6i;0;0;Rafa
1312513721005088768;@gnuseibeh @realDonaldTrump @JoeBiden Gimme a break! ?? https://t.co/TXIY4PERnD;0;0;Rafa
1312514022156038145;@gnuseibeh @realDonaldTrump @JoeBiden Oh no honey!  Trump is where he is because of Trump. His problem is not our problem. Elections will move forward.;0;0;Rafa
1312514164946956289;@MyRantMyOpinion @gnuseibeh @realDonaldTrump @JoeBiden Just like they did with the courts.;0;0;Rafa
1311628207943151616;@BrianKarem @realDonaldTrump Sorry, the world. You forget the world watches.;0;0;Rafa
1311816540895944704;@realDonaldTrump Oh dear. No wonder you are losing. Just no words.;0;0;Rafa
1311966807314460672;"Dear @realDonaldTrump 

Assuming it's true you have tested positive (after all you have lied over 20,000 times since becoming President and so have your wife and doctors) but assuming it is true WHY is it now COVID-19?

You have ALWAYS called it the China Virus?

What changed?";0;-1;Rafa
1312247184872546306;Apparently, we're in the universe where gentlemen prefer fascism.;0;-1;Rafa
1312509376469499905;One thing I can tell you that @JoeBiden and @KamalaHarris do not have is a reckless disregard for human life. 30 days.;1;0;Rafa
1312516942427635714;Biden’s campaign pulled its negative ads. Trump’s did not. Biden is human. Trump is not. Put back your ads @JoeBiden - you see who this monster is.;1;-1;Rafa
1313270331088412673;@kayleighmcenany @realDonaldTrump He can barely breathe. Stop lying.;0;0;Rafa
1313274612814213120;@JHoganGidley @realDonaldTrump Are you brain dead?;0;0;Rafa
1313570707335389184;What @realDonaldTrump and the prominent voices at Fox News like @TuckerCarlson are really saying is some people will have to be sacrificed to coronavirus. But they’re not raising their hands. They’re raising the hands of Americans who have given them their trust.;0;-1;Rafa
1313572202290110464;This is as powerful an argument as I’ve heard about the stakes of this election. Watch it. Share it. And get everyone you know to vote for @JoeBiden. https://t.co/XdZz4dh82T;1;0;Rafa
1313638418618834945;Here’s the clip of @JoeBiden quoting @DocRivers during his speech in Gettysburg today. It was, in all honesty, pretty powerful. https://t.co/S7fDQjI3l9;1;0;Rafa
1313647894663110656;"@realDonaldTrump Just...SHUT...UP...ALREADY

PLEEEEEEEEASE!?? https://t.co/nhiCDSCsNd";0;0;Rafa
1313723481331171329;Tonight @realDonaldTrump is tweeting like a man on steroids who will be a criminal defendant on the afternoon of January 20.;0;-1;Rafa
1313968885394288642;@SteveSchmidtSES @realDonaldTrump I am sooooo enjoying @SteveSchmidtSES holding up the mirror to this shattered, narcissistic ego.;0;-1;Rafa
1314246712911785984;I know @VP. America, do not let him fool you. He aided the Trump administration in covering up the #COVID19 Pandemic when he knew how deadly it was, just like he did when he covered up  @realDonaldTrump’s attempt to dig up dirt on @JoeBiden in Ukraine. #PenceKnew #LevRemembers https://t.co/SXvdftTkup;0;-1;Rafa
1314295979173048322;"My friends @KamalaHarris and @JoeBiden will bring compassion and competence back to the White House. 

Thank you Kamala for making that so clear at the debate.";1;0;Rafa
1314660853740826624;Today would be a good day for @realDonaldTrump to undergo a psychiatric evaluation and release the results.;0;-1;Rafa
1316122738705092608;#Trump, #Barr and #McConnell aren’t just breaking the rules…they’re breaking the institutions that make the rules.;0;-1;Rafa
1316155602804961280;"Hello! We’re trying to answer a simple question: how much taxpayer money has been paid to @realDonaldTrump’s private business?

Here’s what we’ve learned so far, in four tweets:";0;-1;Rafa
1316181648686211072;"Slayer Pete Buttigieg, an openly gay Rhodes scholar &amp; Naval intelligence officer, has erased any doubts about his abilities to serve in a @JoeBiden cabinet. Tough yet diplomatic, assertive yet non- aggressive, he softly but deftly slays every GOP argument. https://t.co/VA0UODaREB";0;0;Rafa
1316914392378781705;Retweet If You Are Proud Of @JoeBiden Tonight!;1;0;Rafa
1311270534525710338;Retweet if you’re proud of @JoeBiden tonight.;1;0;Rafa
1311270869264666624;@JoeBiden Ooh I use the same;0;0;Rafa
1311486748707434498;"Since Joe is at 10M Followers, How Fast Can We Get This Account To 60k Followers?

Retweet ~ Let’s Take Over Twitter &amp; Help @JoeBiden Get Elected!";1;0;Rafa
1313223985346359302;"Go Ahead, @JoeBiden: Put your attack ads back up.

The 210K Americans &amp; families who would disagree with trump saying ""don't be afraid of COVID"" would approve.

DO IT.";0;0;Rafa
1313652746353078272;"NEW: The New York Times editorial board endorses @JoeBiden for president: ”His campaign is rooted in steadiness, experience, compassion and decency"" https://t.co/xaxUTONmhj";1;0;Rafa
1313800650564743170;He is, in honesty, pretty powerful;0;0;Rafa
1313800916643074048;Whew, this:;0;0;Rafa
1314025260233170944;"When I went to visit @GenMhayden after his stroke, he made clear that one of his goals was to get his speech back before the election so he could speak out against Trump. I'm so glad he had the chance to make this video for @RVAT2020. 

Please watch it. 

And share it.";0;-1;Rafa
1314160096088395777;"BREAKING: Republican businesswoman Carly Fiorina endorsed @JoeBiden on Fox News.

Make Republicans see this.";1;-1;Rafa
1314162435855708160;In case any of you are wondering, Jeff Goldblum is supporting @joebiden and @KamalaHarris. #TheFly ?????? https://t.co/s9MWMyeyyc;1;0;Rafa
1314504188513189888;The President of the United States has not even bothered to pick up the phone and call Governor Whitmer. But do you know who did? @JoeBiden called her! THAT is one of the many reasons I am voting for Biden!;1;-1;Rafa
1314505202897162240;@realDonaldTrump The H1N1 Swine Flu killed more than 100 million people in 1918-1920 when it originated from a pig farm in Kansas. Then in 2009 it came up again from pig farms between California and Mexico. But Obama and Biden took the pandemic seriously and did not crash our economy like Trump.;1;-1;Rafa
1314507132256088066;"@murray_nyc @realDonaldTrump So it’s like...
Yes officer, I was doing 70 in a 35 mph zone, but it could’ve been much worse so it’s not REALLY speeding.
Excuse me, what’s that?  I need a ‘mental heath exam’??? 
#TrumpLiedPeopleDied";0;-1;Rafa
1314507290813366272;"@realDonaldTrump FACTS:
- H1N1 killed 12,000 people in a year.
- COVID has killed 211,000 in 7 months.

H1N1 was basically just as deadly as any other Flu.

FACTS MATTER!
YOU LOSE!";0;0;Rafa
1314508649528729607;NEW:  Cindy McCain will appear with @JoeBiden and @KamalaHarris while they campaign in Arizona today.  Long time Republican Mrs McCain has crossed party lines to endorse Biden Harris and now adds this additional event.;1;-1;Rafa
1315012030764642304;"After 4 years under this administration, Americans are sick, dying, unemployed &amp; broke. Our mental health is just as important as our physical health &amp; the @GOP continues to try &amp; take our healthcare away. This election #VoteForYourLife #VoteBlueDownBallot";1;-1;Rafa
1315812377577828352;"Tomorrow, I will cast my vote for @JoeBiden. It will be the first time I’ve EVER voted for someone NOT a Republican in ANY race at ANY level. I hope thousands of Republicans will listen to their conscience and join me in voting for decency &amp; dignity. @RVAT2020 @RepsForBiden";1;-1;Rafa
1315962215787307008;"Dear @senatemajldr McConnell: The Heroes Act, a wonderful stimulus package for the American people, has been sitting on your desk.

When are you going to send the stimulus package to @realDonaldTrump for his signature?";0;0;Rafa
1316898999698444288;As current NBC talent, I’m proud of our entire #thisisus cast for taking a stand and signing this. Tonight I will be watching @JoeBiden on @ABC.;1;0;Rafa
1317443193110224896;Looking forward to joining @andersoncooper tonight at 8pm ET to chat about the @VanityFair article and why I'm imploring everyone to  PLEASE vote for @JoeBiden and @KamalaHarris ????!!;1;0;Rafa
1317446434699022337;I've just been endorsed by @JoeBiden! I'm thrilled to have his support as we fight to protect every vote and every voter. https://t.co/84NXc7qXMN;1;0;Rafa
1311696969471991809;@realDonaldTrump You were the worst ??????;0;-1;Rafa
1311899924812820481;@thejtlewis @realDonaldTrump @FLOTUS It’s the common Flu!!! It just gonna magically disappear!!!!;0;-1;Rafa
1312554975344553984;@ABC @realDonaldTrump pays $750 while making millions, and gets the best healthcare in America while simultaneously fighting to take healthcare away from 20+ million Americans ... most of which paid much higher taxes. Now this is some bizarre shit for a country of “We the People”;0;-1;Rafa
1313813756179181573;@realDonaldTrump @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer You can shove the money where the sun don’t shine... We want you OUT;0;0;Rafa
1314076625789620224;@realDonaldTrump How is You’re dumb ass allowed to run???? Your racists, a criminal you have killed over 200,000 people you told people to inject bleach!!!!!!;0;-1;Rafa
1314118277862318081;@realDonaldTrump You look super orange dude!!! ??????;0;0;Rafa
1316701844438089730;@realDonaldTrump Those are your favorite words!!;0;0;Rafa
1317124727572287489;@realDonaldTrump You Lie everyday to us!!!!!!!!;0;-1;Rafa
1321049843612094465;@AbdullahKoder @JeffreyGuterman @realDonaldTrump And if he does I hope he sends you back to your country!!!;0;0;Rafa
1322105284492365825;@realDonaldTrump You have destroyed this country!!!!;0;-1;Rafa
1322358986495029248;@realDonaldTrump A true American that loves his country and a real president wouldn’t try to be suppressing peoples votes!!!!;0;-1;Rafa
1323448324364541953;@realDonaldTrump Vote him out!!!!;0;-1;Rafa
1311054578742255616;"@TomFitton @OCAmericans @realDonaldTrump They flew....
#Epstein #LolitaExpress https://t.co/VW3JzPE7uA";-1;0;Rafa
1311359808440692736;The fact that so many people on the left are telling @JoeBiden not to debate again tells you exactly who won.;-1;0;Rafa
1311533722907238400;"Do u know what Trump should have said when Chris Wallace set him up?
 @realDonaldTrump

 ""Absolutely Chris. Thank you for asking. White Supremacy is evil.
 Even Kamala Harris denounced the White supremacy and racist statements made by Joe Biden over 47 years. @JoeTalkShow";0;0;Rafa
1311775880784433152;Wow, did @JoeBiden say the n word? https://t.co/EOApb44aXV https://t.co/YqCrnzVoni;-1;0;Rafa
1311777953009684480;"Vote Trump 2020 For America to TRIUMPH!! 

??????????????????????????????
@realDonaldTrump https://t.co/ZlJnL9QU4h";0;1;Rafa
1311779337004179456;"@nascarred14 @no_silenced She focking flew the #Epstein #LolitaExpress. 
Notice eveyone blocking, deleting or plain against @realDonaldTrump has been to the island.
#GinaHaspel #Flew https://t.co/wE8RL97b30";-1;1;Rafa
1312215014556626944;"Doesn’t get any better than this!

A heartfelt message for @realDonaldTrump from one of his biggest fans, Macy from Saratoga #NY21 ??????

@TeamTrump @DanScavino @TrumpWarRoom @TimMurtaugh @JasonMillerinDC @GaryCoby @alipardo @kayleighmcenany @Alyssafarah @SaratogaGOP @GOP https://t.co/ItufRJ0GBV";0;1;Rafa
1312452848395796483;"@realDonaldTrump @FLOTUS WE are praying for you President @realDonaldTrump

The DEEPSTATE is constantly trying to take OUR @POTUS
DOWN so Plz Send OUR strength to @SecretService To help Protect President Trump Against ALL Evil, Foreign &amp; DEMestic!
#PrayForTrump https://t.co/hSh3layNmY";0;1;Rafa
1313018402542247936;"Lord, now your servant can depart in peace!

            God bless you 
       God bless America
God bless Donald J. Trump
         @realDonaldTrump
    God bless Melania Trump
                 @FLOTUS

   Four more years
   Four more years
   Four more years
          America!";0;1;Rafa
1313134609564008448;Do u think @JoeBiden can give America economy better than @realDonaldTrump ...;0;0;Rafa
1313371560695066625;@katiecouric @realDonaldTrump Hey @Katiecouric my my how quickly you forget. Lmao at you phony https://t.co/ubqSBkBZOa;0;0;Rafa
1313372317745995777;"@elliemae0404 @Kodak621 @katiecouric @realDonaldTrump There is a name for people like that.....
#Justsaying https://t.co/JOuupGdy9n";0;0;Rafa
1313516768749449216;My son drew this picture of @realDonaldTrump months ago, and I am retweeting it because our family is so happy that he is home and healthy. We love you, @POTUS ????? https://t.co/giWz8lp7UE;0;1;Rafa
1313949539334717440;"@realDonaldTrump @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer Wait a minute, you can't do that!
It has to be Nancy's idea or bust. https://t.co/qBdK2cjoa2";0;0;Rafa
1313955856111689728;"@mrntweet2 @Mr_PharaohMan @realDonaldTrump Voting for anyone in the Democratic party is voting for this heinous wretched woman.
#JustSaying https://t.co/CvaoMIak1T";-1;0;Rafa
1314202549549842443;"@realDonaldTrump The Comey Bunch

Special Thanks @ScreamingMemer1

h/t  @CindyMayH

https://t.co/GSsWm4e9ot";0;0;Rafa
1314203625434963971;"@KamalaHarris @JoeBiden CONFUSED?

#TruthMatters
#Trump2020LandslideVictory???? https://t.co/OMWFH80SEO";-1;0;Rafa
1314258879732019201;"Thank you @RealDealAxelrod !!!!!!

Amazing Obama/Biden history lesson every BIDEN / HARRIS supporter should see!";0;0;Rafa
1314313820018417664;"OMG I’m Dying ??????????????
@realDonaldTrump @JesseBWatters @greggutfeld @TuckerCarlson @seanhannity https://t.co/S3hIiDm4O9";0;0;Rafa
1314315245255442432;Child abuse is a crime!;0;0;Rafa
1314316283526086657;"Greg Gutfeld just mentioned Fox News letting The Five hold a Town Hall for President.

I think that would be an EXCELLENT idea @realDonaldTrump and @FoxNews";-1;0;Rafa
1311117922622943236;Lying #POSer, inside trader- @FBIDirectorWray testified not a week ago that #antifa wasn't even an organization....;0;0;Rafa
1312246100817055744;Somebody please keep their eyes on Kushner. He’s exactly the type to take advantage of this moment. @realDonaldTrump;0;0;Rafa
